0.0	0.19	0.02	0.01	0.78
0.01	0.13	0.01	0.69	0.16
0.01	0.02	0.03	0.93	0.01
0.04	0.06	0.41	0.02	0.47
0.92	0.02	0.0	0.02	0.04
0.13	0.15	0.18	0.45	0.09
0.12	0.13	0.09	0.28	0.38
0.0	0.57	0.42	0.01	0.0
0.0	0.02	0.04	0.0	0.94
0.12	0.03	0.49	0.0	0.36
0.05	0.0	0.03	0.02	0.9
0.06	0.02	0.69	0.21	0.02
0.22	0.41	0.35	0.02	0.0
0.04	0.01	0.0	0.0	0.95
0.0	0.26	0.61	0.12	0.01
0.67	0.21	0.02	0.07	0.03
0.34	0.17	0.15	0.03	0.31
0.6	0.01	0.32	0.01	0.06
0.34	0.24	0.13	0.14	0.15
0.11	0.05	0.11	0.04	0.69
0.02	0.01	0.06	0.02	0.89
0.01	0.24	0.07	0.5	0.18
0.09	0.22	0.13	0.53	0.03
0.09	0.65	0.05	0.2	0.01
0.02	0.01	0.01	0.0	0.96
0.18	0.49	0.07	0.07	0.19
0.01	0.01	0.95	0.01	0.02
0.7	0.03	0.16	0.1	0.01
0.53	0.13	0.04	0.29	0.01
0.11	0.03	0.39	0.4	0.07
0.0	0.02	0.07	0.91	0.0
0.01	0.0	0.01	0.98	0.0
0.03	0.03	0.92	0.0	0.02
0.44	0.09	0.39	0.06	0.02
0.06	0.16	0.24	0.03	0.51
0.0	0.05	0.01	0.0	0.94
0.98	0.01	0.01	0.0	0.0
0.0	0.46	0.02	0.01	0.51
0.01	0.02	0.0	0.97	0.0
0.19	0.09	0.13	0.02	0.57
0.44	0.03	0.01	0.36	0.16
0.07	0.03	0.53	0.19	0.18
0.02	0.06	0.09	0.11	0.72
0.17	0.07	0.19	0.52	0.05
0.15	0.03	0.06	0.75	0.01
0.32	0.57	0.05	0.01	0.05
0.03	0.03	0.9	0.01	0.03
0.14	0.2	0.3	0.07	0.29
0.16	0.11	0.14	0.44	0.15
0.7	0.22	0.01	0.07	0.0
0.02	0.35	0.59	0.03	0.01
0.01	0.14	0.03	0.01	0.81
0.47	0.06	0.28	0.04	0.15
0.09	0.33	0.01	0.56	0.01
0.2	0.74	0.05	0.0	0.01
0.01	0.12	0.03	0.06	0.78
0.16	0.0	0.12	0.71	0.01
0.04	0.44	0.0	0.51	0.01
0.08	0.04	0.12	0.0	0.76
0.07	0.04	0.23	0.26	0.4
0.05	0.24	0.69	0.01	0.01
0.01	0.05	0.19	0.4	0.35
0.01	0.28	0.01	0.0	0.7
0.1	0.07	0.1	0.71	0.02
0.16	0.03	0.64	0.06	0.11
0.05	0.46	0.27	0.06	0.16
0.23	0.47	0.08	0.06	0.16
0.02	0.85	0.06	0.06	0.01
0.68	0.02	0.23	0.01	0.06
0.28	0.01	0.51	0.19	0.01
0.03	0.73	0.01	0.11	0.12
0.05	0.02	0.92	0.01	0.0
0.02	0.01	0.0	0.17	0.8
0.15	0.01	0.54	0.0	0.3
0.87	0.0	0.03	0.08	0.02
0.31	0.42	0.19	0.04	0.04
0.18	0.36	0.27	0.13	0.06
0.46	0.07	0.02	0.25	0.2
0.05	0.39	0.52	0.02	0.02
0.02	0.0	0.97	0.01	0.0
0.15	0.3	0.2	0.0	0.35
0.2	0.25	0.03	0.01	0.51
0.0	0.01	0.64	0.03	0.32
0.0	0.62	0.0	0.28	0.1
0.64	0.16	0.0	0.13	0.07
0.14	0.21	0.02	0.6	0.03
0.1	0.6	0.0	0.22	0.08
0.33	0.42	0.09	0.0	0.16
0.0	0.17	0.01	0.41	0.41
0.24	0.23	0.08	0.13	0.32
0.15	0.22	0.09	0.21	0.33
0.93	0.02	0.03	0.0	0.02
0.28	0.27	0.07	0.11	0.27
0.01	0.03	0.12	0.18	0.66
0.09	0.86	0.02	0.01	0.02
0.25	0.4	0.13	0.18	0.04
0.13	0.0	0.0	0.02	0.85
0.1	0.51	0.01	0.1	0.28
0.02	0.17	0.06	0.69	0.06
0.02	0.02	0.02	0.12	0.82
0.33	0.01	0.15	0.47	0.04
0.02	0.21	0.02	0.01	0.74
0.27	0.04	0.01	0.65	0.03
0.17	0.16	0.22	0.39	0.06
0.13	0.13	0.44	0.19	0.11
0.41	0.02	0.23	0.08	0.26
0.64	0.01	0.09	0.07	0.19
0.78	0.01	0.07	0.01	0.13
0.16	0.61	0.03	0.04	0.16
0.02	0.07	0.05	0.47	0.39
0.04	0.11	0.03	0.11	0.71
0.0	0.64	0.22	0.1	0.04
0.02	0.22	0.24	0.0	0.52
0.16	0.54	0.08	0.19	0.03
0.19	0.69	0.04	0.07	0.01
0.0	0.51	0.01	0.44	0.04
0.73	0.04	0.19	0.04	0.0
0.03	0.2	0.37	0.04	0.36
0.92	0.02	0.02	0.04	0.0
0.05	0.35	0.14	0.42	0.04
0.0	0.01	0.0	0.0	0.99
0.17	0.02	0.02	0.79	0.0
0.04	0.09	0.25	0.0	0.62
0.06	0.04	0.03	0.0	0.87
0.14	0.01	0.64	0.21	0.0
0.04	0.01	0.92	0.03	0.0
0.3	0.16	0.0	0.42	0.12
0.21	0.15	0.13	0.07	0.44
0.08	0.09	0.32	0.19	0.32
0.14	0.02	0.68	0.03	0.13
0.0	0.73	0.06	0.18	0.03
0.19	0.0	0.09	0.26	0.46
0.15	0.79	0.01	0.0	0.05
0.67	0.16	0.05	0.04	0.08
0.21	0.28	0.11	0.3	0.1
0.33	0.07	0.46	0.13	0.01
0.0	0.84	0.02	0.05	0.09
0.0	0.0	0.09	0.9	0.01
0.03	0.04	0.09	0.0	0.84
0.9	0.01	0.04	0.04	0.01
0.21	0.02	0.75	0.01	0.01
0.45	0.05	0.24	0.24	0.02
0.4	0.01	0.18	0.09	0.32
0.01	0.16	0.77	0.03	0.03
0.02	0.01	0.0	0.64	0.33
0.1	0.05	0.12	0.07	0.66
0.19	0.01	0.07	0.14	0.59
0.66	0.05	0.01	0.12	0.16
0.13	0.05	0.7	0.01	0.11
0.19	0.04	0.31	0.17	0.29
0.98	0.0	0.0	0.01	0.01
0.21	0.07	0.1	0.19	0.43
0.03	0.12	0.6	0.16	0.09
0.03	0.33	0.27	0.09	0.28
0.08	0.37	0.11	0.34	0.1
0.13	0.39	0.07	0.0	0.41
0.07	0.05	0.19	0.43	0.26
0.01	0.33	0.21	0.23	0.22
0.12	0.02	0.03	0.79	0.04
0.03	0.15	0.08	0.67	0.07
0.13	0.03	0.15	0.68	0.01
0.06	0.01	0.03	0.1	0.8
0.0	0.94	0.02	0.01	0.03
0.04	0.0	0.88	0.08	0.0
0.08	0.01	0.63	0.28	0.0
0.03	0.05	0.63	0.26	0.03
0.52	0.04	0.01	0.0	0.43
0.2	0.21	0.42	0.14	0.03
0.01	0.0	0.03	0.01	0.95
0.23	0.17	0.1	0.27	0.23
0.03	0.06	0.12	0.1	0.69
0.34	0.05	0.02	0.53	0.06
0.04	0.31	0.17	0.4	0.08
0.08	0.06	0.01	0.01	0.84
0.0	0.19	0.03	0.51	0.27
0.42	0.07	0.08	0.02	0.41
0.19	0.63	0.05	0.11	0.02
0.0	0.68	0.05	0.25	0.02
0.88	0.05	0.02	0.04	0.01
0.07	0.09	0.04	0.44	0.36
0.01	0.01	0.55	0.0	0.43
0.02	0.47	0.02	0.49	0.0
0.44	0.19	0.02	0.22	0.13
0.0	0.0	0.0	0.01	0.99
0.15	0.07	0.4	0.13	0.25
0.0	0.0	0.04	0.23	0.73
0.05	0.9	0.01	0.0	0.04
0.05	0.11	0.07	0.7	0.07
0.08	0.82	0.05	0.03	0.02
0.03	0.02	0.16	0.66	0.13
0.0	0.04	0.94	0.02	0.0
0.53	0.26	0.03	0.01	0.17
0.13	0.17	0.52	0.1	0.08
0.07	0.51	0.06	0.3	0.06
0.61	0.01	0.33	0.04	0.01
0.18	0.21	0.26	0.34	0.01
0.0	0.0	0.05	0.81	0.14
0.36	0.01	0.02	0.03	0.58
0.51	0.33	0.11	0.0	0.05
0.22	0.22	0.3	0.23	0.03
0.59	0.07	0.01	0.23	0.1
0.79	0.06	0.03	0.06	0.06
0.24	0.08	0.09	0.54	0.05
0.66	0.11	0.2	0.0	0.03
0.01	0.31	0.08	0.35	0.25
0.14	0.05	0.47	0.09	0.25
0.63	0.13	0.09	0.09	0.06
0.01	0.33	0.06	0.53	0.07
0.01	0.12	0.02	0.76	0.09
0.6	0.19	0.02	0.09	0.1
0.03	0.24	0.54	0.01	0.18
0.03	0.03	0.18	0.07	0.69
0.13	0.03	0.09	0.68	0.07
0.69	0.05	0.02	0.17	0.07
0.17	0.19	0.07	0.01	0.56
0.71	0.03	0.15	0.02	0.09
0.41	0.05	0.0	0.02	0.52
0.51	0.15	0.26	0.05	0.03
0.37	0.17	0.02	0.32	0.12
0.17	0.01	0.14	0.67	0.01
0.17	0.19	0.14	0.0	0.5
0.04	0.01	0.7	0.0	0.25
0.12	0.47	0.03	0.06	0.32
0.45	0.12	0.0	0.3	0.13
0.13	0.11	0.48	0.19	0.09
0.01	0.03	0.01	0.01	0.94
0.46	0.26	0.14	0.12	0.02
0.1	0.25	0.24	0.2	0.21
0.04	0.28	0.01	0.0	0.67
0.07	0.01	0.08	0.0	0.84
0.43	0.15	0.02	0.06	0.34
0.04	0.12	0.06	0.33	0.45
0.27	0.0	0.07	0.3	0.36
0.6	0.07	0.31	0.02	0.0
0.5	0.12	0.16	0.08	0.14
0.27	0.07	0.14	0.47	0.05
0.1	0.69	0.12	0.05	0.04
0.04	0.92	0.03	0.01	0.0
0.0	0.0	0.02	0.33	0.65
0.49	0.09	0.11	0.07	0.24
0.01	0.13	0.14	0.48	0.24
0.7	0.26	0.01	0.03	0.0
0.04	0.11	0.07	0.01	0.77
0.3	0.03	0.14	0.51	0.02
0.04	0.24	0.6	0.05	0.07
0.01	0.46	0.51	0.01	0.01
0.35	0.03	0.04	0.14	0.44
0.04	0.69	0.05	0.14	0.08
0.84	0.11	0.04	0.01	0.0
0.06	0.02	0.03	0.89	0.0
0.28	0.03	0.0	0.55	0.14
0.12	0.04	0.06	0.65	0.13
0.42	0.1	0.01	0.42	0.05
0.2	0.52	0.08	0.08	0.12
0.07	0.01	0.55	0.36	0.01
0.01	0.45	0.11	0.4	0.03
0.07	0.75	0.07	0.09	0.02
0.01	0.87	0.01	0.06	0.05
0.08	0.0	0.8	0.08	0.04
0.45	0.06	0.18	0.13	0.18
0.01	0.9	0.01	0.01	0.07
0.17	0.12	0.0	0.06	0.65
0.02	0.01	0.44	0.5	0.03
0.01	0.01	0.95	0.01	0.02
0.0	0.0	0.46	0.48	0.06
0.03	0.0	0.51	0.09	0.37
0.31	0.51	0.01	0.0	0.17
0.01	0.95	0.01	0.02	0.01
0.09	0.47	0.16	0.15	0.13
0.14	0.36	0.47	0.0	0.03
0.64	0.07	0.22	0.05	0.02
0.04	0.88	0.0	0.07	0.01
0.04	0.02	0.56	0.26	0.12
0.0	0.69	0.12	0.13	0.06
0.0	0.98	0.0	0.02	0.0
0.01	0.01	0.0	0.07	0.91
0.01	0.14	0.17	0.14	0.54
0.32	0.14	0.24	0.16	0.14
0.88	0.11	0.0	0.01	0.0
0.28	0.1	0.15	0.14	0.33
0.06	0.06	0.07	0.02	0.79
0.33	0.41	0.15	0.03	0.08
0.58	0.24	0.01	0.01	0.16
0.14	0.05	0.13	0.59	0.09
0.02	0.08	0.1	0.8	0.0
0.45	0.12	0.39	0.01	0.03
0.03	0.18	0.69	0.08	0.02
0.07	0.05	0.52	0.32	0.04
0.01	0.05	0.0	0.01	0.93
0.08	0.38	0.0	0.13	0.41
0.04	0.1	0.12	0.02	0.72
0.83	0.14	0.01	0.01	0.01
0.01	0.02	0.58	0.17	0.22
0.0	0.93	0.02	0.04	0.01
0.0	0.11	0.6	0.13	0.16
0.02	0.0	0.1	0.59	0.29
0.21	0.08	0.18	0.01	0.52
0.01	0.06	0.0	0.88	0.05
0.1	0.04	0.13	0.55	0.18
0.0	0.0	0.98	0.02	0.0
