Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
ABCB4	555.7134486	10.744235	6.202495893	13.68283856	4.556712661	14.90688846	4.605860048	7.406441697	8.043975587	4.311280198	7.951360487	27.55771004	121.4322774	4.72798535	34.11365858	7.225818568	6.469992914	7.833081747	9.312294624	114.6367466	4.872184408	15.03053048
ABCB9	15.6035437	22.09478724	20.30942573	21.8637228	16.39614273	33.67914681	35.67150717	30.04819243	38.45542286	24.22372293	56.25188749	29.38087813	40.39026017	53.46675672	23.61574571	653.3923279	17.60479495	46.07365684	19.71572161	123.9933055	23.38460308	29.78644179
ACAP1	215.3059512	321.6210208	190.8790244	512.636909	387.5817422	596.0259609	1790.09717	922.1527467	340.8834245	1055.613378	48.97221651	30.97425375	23.05515036	104.2001984	73.60793243	38.61687228	1107.798265	1995.482601	280.0757192	61.38654966	26.41292251	696.4428018
ACHE	15.11794931	16.64884729	16.37526833	16.65373849	13.44126834	22.76649356	27.18773248	18.44492663	13.44126834	13.42828841	13.6929629	1373.06962	48.58576071	13.9487779	20.50124852	22.12373672	14.80554182	24.65271196	33.65844838	16.71547355	193.1599772	40.41492672
ACP5	605.8973843	1935.201479	512.9313823	340.8201368	239.2770679	307.1427978	744.6565995	557.8198203	248.5469318	306.3125193	13644.1723	1062.475909	7633.960182	263.4979304	323.3812772	1120.104684	711.9497439	958.9160181	493.96912	13825.05363	3989.865169	860.5633739
ADAM28	1943.742699	1148.120138	58.3112027	193.6093922	94.40581808	128.6860657	40.06171311	21.23331069	15.20961988	22.6897181	54.96648703	274.639997	360.6820442	137.8536284	116.8795038	324.7808001	24.28140623	74.76633501	24.37075223	37.29172579	53.21964861	546.0061574
ADAMDEC1	371.0335929	318.478799	106.301336	68.27758592	48.39924584	185.5059228	80.9645004	47.43351387	30.55297649	44.61628687	4464.262133	8524.022801	5004.969419	730.1921708	1569.761722	127.9674477	68.73789331	156.7076551	231.8272543	164.8412494	1784.613941	175.1699108
ADAMTS3	146.1955683	106.052311	54.79707074	31.43526856	50.81967419	124.3571431	79.24179515	57.38590645	53.41302407	42.39041586	45.56049098	32.34016681	33.35142773	650.1825865	406.2334876	74.3391695	35.41107579	76.28061758	65.26798809	48.69796983	44.22693487	100.7360208
ADRB2	486.3438163	510.0813396	664.8839501	1957.53925	2360.471299	735.6634863	77.15395496	595.2105488	142.8319114	899.6485015	143.0178779	787.6239741	363.1850058	4628.681578	2887.874236	289.7984504	97.17422647	217.0627702	2378.452129	175.6334734	82.9116614	1969.028818
AIF1	24.0742984	20.32185897	8655.680002	105.7345527	23.17042572	6260.640469	718.6147868	35.1722477	39.50876033	742.8158187	1841.269508	1611.228571	11610.29035	1851.124125	1672.630327	21.96957308	19.07768435	29.36703511	1086.959659	3285.640815	26.9238589	51.17646344
AIM2	327.9580556	4538.991046	536.1118999	87.22742351	134.4958651	794.2145572	57.08079673	250.2995803	3311.978393	294.4846139	181.9571	2965.888162	148.2845223	93.47144882	62.12545422	1429.674088	1115.681612	315.6458748	407.592905	176.9615884	907.0399616	117.5077056
ALOX15	12.23359461	13.75323798	9.800855372	30.17685432	9.776317635	30.06854621	18.5565618	12.00966261	5.239540575	9.774971658	6.621226619	5.412216318	430.3353048	11.13947086	10.6548502	9.073509293	13.15225266	22.38142497	14.4527592	2907.327994	30.34226562	355.2522822
ALOX5	1799.683549	2425.680554	1979.301155	157.0365044	121.9977952	2917.27138	74.93090365	132.0101224	59.08735916	78.68443963	788.5397751	83.30089783	248.3724724	641.1396907	590.9257381	190.3314674	35.00087493	143.0134329	441.5556233	118.4834954	73.10596198	1460.758519
AMPD1	263.7450621	217.7617272	98.2326067	59.1404365	60.67685001	173.7766404	68.66194527	85.31836726	68.46140597	66.1074899	76.54456664	62.39764428	59.95269372	56.2085768	75.44109945	3012.768061	53.95513652	79.26421174	114.0495383	89.21099812	60.64349611	118.498452
ANGPT4	23.12217296	21.31255675	16.91869965	9.380755775	26.17664299	34.7186708	22.06014827	44.47513375	99.59399622	44.68465936	39.33257003	21.218127	11.8097012	33.41141421	31.32955998	230.6806713	101.445586	29.46507768	29.2585845	17.89428495	12.01870358	14.81234386
ANKRD55	284.4126543	218.9158033	126.1078201	83.38527977	88.45957062	415.2425186	1853.335599	436.4203479	79.77497227	141.6981114	123.600429	96.20392388	48.55417359	153.2289329	104.3009962	117.2003668	1077.33032	123.8806106	176.2438812	108.0271283	133.5596277	1068.295022
APOBEC3A	102.4291739	89.60068607	2415.197908	253.3068151	132.2193618	5584.333309	107.2355131	52.73721382	57.78231649	64.35533705	85.2400852	4501.140479	148.7993403	71.9207859	33.35485521	99.59399622	71.37789026	36.39006843	723.1437605	107.913789	2637.278954	1137.484256
APOBEC3G	1283.451966	1135.293933	865.7405246	6314.770723	8895.302228	464.4412542	336.6456997	2340.674986	1540.772502	2090.85254	278.7681406	1036.993881	258.3004281	627.1314036	327.1943796	2034.562362	386.0535874	979.7203756	5415.054458	203.4477818	1393.358139	306.3062145
APOL3	222.6275107	530.3981335	1000.826958	1172.693097	1002.837652	106.4245095	950.7902718	1615.032254	1119.486881	1209.122376	238.5980956	11009.29392	437.5272083	264.675663	98.21606371	754.8680347	351.1290483	993.4624966	1173.270474	219.6004846	861.4587391	107.8051428
APOL6	17.31182151	11.60650829	11.82068745	12.85527177	370.3966282	19.07117143	11.96227918	8.439383107	57.5171862	8.448971352	13.10943681	967.6451456	7.784612131	23.12992518	8.195434224	7.831610308	7.177587337	13.36764224	9.718189532	9.135536319	159.5346364	5.952127004
AQP9	21.34280658	15.11459289	2044.034835	93.46925864	12.57775597	13705.68672	14.1921014	14.8941249	13.11596785	13.67548268	4583.500675	4309.341662	399.4746192	576.553304	1876.266127	15.66433549	18.66670647	64.26406026	188.8727485	1132.650087	1454.899429	128.8196425
ARHGAP22	34.63556475	48.31289928	54.80800174	82.42753503	27.39864055	20.41036041	71.86055345	22.63123607	15.45266056	45.01409912	175.4574354	351.5922058	272.9890572	46.74782224	52.54547172	23.83351793	25.40966715	32.56780804	12.49456627	319.7744126	2985.731104	81.64009182
ARRB1	15.93115384	15.19815814	440.2370047	57.39670667	138.9893405	32.74962107	18.71219759	25.18421938	23.05515036	19.09130442	333.3962724	946.0138184	395.5562302	44.46607563	31.29032739	18.99250539	18.44492663	7.896579688	15.11426723	43.10758498	32.66449377	26.07419288
ASGR1	40.87013431	42.49782741	976.7071792	10.82390469	15.2477554	75.07267777	10.8262442	13.27420938	8.195551244	12.18880923	108.7218916	25.23626149	155.4913385	55.01698406	65.87597482	42.61290526	5.122171371	19.55662923	304.7934605	76.17616916	33.71862306	40.3944073
ASGR2	30.26095627	33.90854185	1484.961048	29.55398187	29.87461252	49.90264894	36.87140683	41.82249473	34.46381595	29.78023761	36.11978652	26.3738691	760.7257707	23.98629172	20.52967572	33.91363549	31.38273532	113.2301347	167.1042382	48.75909319	23.49623112	51.1819622
ATHL1	367.9599908	535.7827614	183.2808703	570.547141	277.0846656	1241.008114	5333.944658	794.9480224	231.1788185	806.0999282	52.25820981	167.5032595	132.631945	72.34940321	60.48932464	782.0675728	1765.552386	250.5151658	216.9823771	31.12354897	26.36096779	329.5023981
ATP8B4	123.6149862	86.80594392	219.3440174	612.7580118	1035.862627	95.69691227	59.88926338	51.01417813	77.34829047	69.79360213	106.0706443	33.35142773	1163.254876	1798.044318	2105.047172	83.72565704	29.05340287	58.6310728	106.4715425	641.207958	109.3567651	386.1946805
ATXN8OS	19.03486997	17.5814772	10.41544387	10.34693112	9.398323168	15.56008373	11.61080204	12.65987353	12.98839722	12.10850879	10.99877982	13.34400281	11.40281159	22.20849492	8.571375787	131.4519579	12.42360351	16.7813537	24.88673795	10.34858245	12.37331355	19.43850977
AZU1	26.08448842	37.31588708	96.50450872	411.6451897	118.8706557	82.37125482	9.996682874	45.14159359	20.30359339	75.49418368	51.60165293	163.9010445	315.8328244	600.0026635	1034.586818	54.50569955	12.10187282	11.81131187	32.59050723	63.667765	58.98475492	114.3003623
BACH2	4442.146224	1237.156184	52.1091524	478.0988813	511.1200359	132.7648842	1423.65694	449.1787857	442.4757485	716.5762166	60.73069122	78.3338478	56.28089968	78.94686859	68.30005918	145.9248694	245.0583665	444.6850323	597.1505699	58.86433429	82.81441868	187.9346031
BANK1	7633.960182	9177.359918	86.58724759	33.00482498	37.1948578	39.18510516	39.56449682	35.51276327	4.929861418	27.08870144	7.014183016	16.02027146	29.19263501	79.8154876	92.53939613	108.7748971	18.99250539	33.46526866	55.75942073	49.22937803	19.41137259	993.0314299
BARX2	16.2562128	22.62509146	18.15622799	19.02444933	26.10193827	61.55854792	13.89894647	10.89927471	17.9020085	14.68073716	17.14187893	15.56608274	28.07283413	48.17655596	26.33223631	15.03185841	19.74347261	400.0920776	134.5869269	22.65017098	21.75934628	65.61241103
BCL11B	166.5812991	133.7136259	88.02675109	818.2107999	512.27635	166.8927472	7177.230404	4962.937555	842.2142194	4183.738789	78.00838097	68.0390322	51.07857308	53.86480939	52.15823403	149.8210195	3186.537019	2748.114787	2581.692496	95.81819269	76.4604343	306.9880201
BCL2A1	112.6417383	314.019133	2261.391134	539.9592883	526.5774707	8790.33201	452.9144897	755.8584033	1206.5058	575.0352025	5560.455558	7038.536622	195.959802	869.1471248	3291.227822	76.39326014	698.6513948	171.062582	431.9749142	135.5924775	5551.253657	13257.93204
BCL7A	1097.312303	437.9146743	53.33648066	31.50174882	60.22893457	121.2861905	118.1838416	78.52160611	52.25679554	119.2680253	55.79800075	131.3538432	185.7375226	156.3160764	190.530536	201.8089576	70.53816317	182.5834686	53.79298261	281.3217082	211.8047471	79.74570454
BEND5	571.2009408	267.7407888	57.98412082	74.64354417	37.21954547	102.1569818	219.5683455	64.9845649	51.46605096	159.6750731	67.04718628	57.11383215	51.61492393	54.23882638	63.18438861	197.8545424	54.2462042	28.02242234	56.17742997	66.09074337	79.33688539	82.16727965
BFSP1	8.615516504	12.0925165	21.37855994	34.61450761	19.45168576	19.08652196	130.3828712	8.910362721	12.08950821	19.66358081	15.68206397	36.95107529	30.8024485	34.02291075	49.68496671	9.834897324	59.32684348	14.5326211	111.388406	19.39633132	12.20057862	13.21796321
BHLHE41	227.283923	379.2503375	42.84587819	51.53421812	51.58608454	77.67945327	17.67634993	26.70594032	66.17589119	45.2704192	5455.337361	143.8681079	325.12977	257.3486083	252.5016943	981.1066215	22.22269743	114.5180865	88.6299037	328.1155298	552.0522552	54.15551876
BIRC3	1762.323129	1072.239215	159.952492	283.6871924	1173.96483	132.8542597	677.9807091	1121.424012	2888.707681	370.9307246	230.7650134	1971.112539	237.5017836	71.25617244	1951.560424	363.8164437	402.5623243	2449.370773	238.9246256	442.7298273	10553.57544	1582.230325
BLK	1788.424777	3284.235489	34.13408456	10.05664906	12.25757399	9.863599005	67.99945866	19.16528476	10.42128191	136.3936481	15.52409402	11.8204986	14.41666747	10.55696945	8.164952674	42.03948876	89.85602787	9.580065844	20.71481403	15.2857867	16.7439792	38.700173
BMP2K	282.3095234	216.4337119	350.5910579	107.0425872	117.2003668	588.9037939	109.3081052	42.06887765	146.6778838	117.76525	323.5873864	655.4319287	971.8036512	2822.782124	2472.95602	104.8531332	224.3125249	77.32098601	118.8177698	427.6761572	620.4619299	900.2382074
BPI	10.46971467	14.03167905	280.0017084	837.2008291	166.0621042	60.80053179	41.29948278	12.50772288	6.382539853	64.13890515	15.02182134	16.53368601	25.96026018	973.6001576	829.760687	15.2477554	15.19584325	10.77959704	19.43743846	13.48246933	14.91304029	390.5882271
BRAF	2571.803933	974.3131867	264.8782577	298.7194597	257.1799046	721.2799495	101.0267209	155.551421	178.3523031	178.6931052	312.9311159	369.770593	191.008753	153.4806628	301.8437696	492.0692023	102.1260256	593.3232903	441.0280541	230.0949786	360.063401	925.5224912
BRSK2	10.44585498	4.456868898	11.75864418	18.27029466	17.22013091	11.86171476	7.924164041	16.19041478	40.50367377	10.46220047	9.848570784	10.52617889	8.886630463	46.23597972	15.48193395	34.32244633	54.73054355	14.7642389	61.61611091	7.49854918	28.80995339	8.252301573
BST1	65.21842011	67.5879307	1567.219569	151.4101449	86.13707715	1750.231329	129.3703853	67.69994038	71.82322708	68.85559845	390.5390601	73.76833139	209.4648222	427.4998589	444.1675314	33.76856098	62.2914124	44.30333794	322.4608558	154.2773488	113.982438	10.16106693
BTNL8	15.22236138	13.26757452	20.1092024	11.54872001	13.71677829	1062.582186	23.17042572	17.46905843	21.218127	13.49547351	25.72341908	18.63943005	10.71025113	13.13000302	16.68244608	9.870549848	16.64319163	35.14611792	44.08665866	16.44465145	18.98239767	99.58265357
C11orf80	531.8492615	393.7715656	85.67243058	100.49005	141.0093392	101.6588003	91.4854186	158.5148937	138.9893405	162.5847884	99.33436102	34.48872876	88.34055902	147.6024091	142.9001411	2192.7069	136.961868	92.03471807	149.3466966	103.7648187	141.8654708	157.069336
C1orf54	41.71079514	44.30946814	395.0230177	162.6593193	73.10888641	49.30939393	292.5617552	288.2644361	109.8410784	244.0295762	1418.001252	1157.753062	2036.475768	277.2757208	305.2108103	113.0970394	87.19841264	51.31778403	125.6817604	4773.895505	1134.906101	422.5487977
C3AR1	131.0995558	97.68302989	1337.368233	753.7180287	473.1714371	746.04456	100.57262	198.3433582	109.0856459	218.067024	799.6447121	4247.947251	2754.457112	4587.545998	4865.330497	235.8730787	110.3968405	521.2960334	667.738611	879.0878468	259.2776033	9437.290602
C5AR1	92.39233333	64.88366132	4237.561451	335.1748215	170.9594157	12587.17469	39.1758312	24.57422621	23.7998802	71.29814039	4989.998907	262.8037637	1920.668117	536.888673	756.9007984	25.374709	27.36083709	42.31424562	422.4027943	1195.953955	889.9578222	2647.728393
C5AR2	8.032047496	16.66742886	56.84374943	35.45497764	28.87408345	383.2737567	50.36671815	6.818438323	16.3457722	5.512627066	41.54578326	16.69585423	59.05366978	3.57062816	40.86964441	15.10593558	8.182355675	46.59340554	21.2390901	24.61393679	18.84768096	286.0155699
CA8	17.99617948	18.54386568	14.00907196	14.15699793	14.46846851	25.59129039	19.53973873	16.42178108	15.32647154	13.31718235	12.5219856	31.46897563	13.25016669	72.2168953	144.6321597	16.86720259	200.6236992	43.54005187	62.32018113	11.51310402	32.21701547	15.50755364
CAMP	32.24981999	29.66511957	126.178855	1655.267194	130.333791	1507.37221	148.5655127	101.7397638	32.63242659	76.14506063	187.3573662	81.65650077	105.4403669	223.2341403	175.1542212	52.127423	121.3399664	33.09276144	40.18619522	94.82321767	41.52861367	529.4562817
CASP5	16.22879037	25.41117138	120.1766089	35.16192527	57.15128061	483.5047319	11.62316713	9.073509293	7.44133492	20.72194816	50.41398411	518.0757148	31.73041766	9.129396815	70.37132603	7.489070848	44.6725684	117.8506598	13.78588342	21.43059083	52.52248298	59.19731483
CCDC102B	7.52422977	6.165616203	5.674857963	21.31213885	3.261428192	6.416534838	9.251047619	13.31038127	1.761755136	17.7200176	207.1228817	1.538367713	2.556420269	36.9435694	6.50271849	6.184617618	6.133755741	5.824258226	17.08721371	146.6828382	8.571628691	30.7604336
CCL1	9.151450435	10.41823708	11.12331494	11.53343942	29.60547378	9.407691897	22.5839555	9.669430796	15.97030854	10.7845404	12.30972478	13.39276407	10.20717886	7.259316561	1266.591321	10.05715446	12.61652384	9.104707458	11.24956199	10.50372943	366.165883	9.884652732
CCL13	195.3507704	171.4302952	87.08769892	95.02050924	96.66643251	105.3162645	41.65976896	118.4029297	66.04578922	120.948249	166.9319287	182.2839096	6581.432651	101.0268889	675.8697907	101.3596853	12.70708557	75.51129905	72.33766521	3717.503489	5513.790278	121.9773443
CCL14	70.01715851	58.91915912	105.0702474	67.54459099	72.99488239	248.3181959	31.21088513	91.76959128	77.60907212	71.06446098	166.0197886	1233.172359	2459.096418	98.30151884	149.3226672	153.5523731	33.08789345	152.0417291	152.9884125	283.0117609	172.6730315	119.0063797
CCL17	42.21616032	58.99587921	67.76049878	75.01179342	38.77174192	34.28591541	19.48358652	30.30478142	170.3383554	78.50428281	114.8422294	55.41158071	620.2134606	26.61741896	45.95170735	82.14621562	38.03375116	393.9264602	59.77162048	2541.410819	6414.906541	91.92866442
CCL18	19.93877192	21.68816978	40.68134871	39.1384328	79.51319871	49.52876721	24.35123147	12.82579482	81.202364	35.31761702	2820.01871	1252.527933	12334.37123	423.1104795	930.7824996	56.60919591	31.27670734	20.56828687	109.4946381	1697.959294	1749.786143	47.81945962
CCL19	78.52160611	139.7443318	115.5525527	109.9231796	146.4600699	117.2636391	36.87140683	60.92923205	89.77834495	77.62297831	114.3667988	32553.88074	137.0742038	38.04867174	19.15243809	258.1016824	48.98562369	34.99339888	21.17848138	170.8471166	3048.871233	152.8012995
CCL20	39.50876033	26.99246182	18.85113165	18.43517451	20.31818041	22.44468073	13.08202394	29.40136468	1562.138826	61.54110043	11.31047112	724.6148681	12.8049967	13.96528518	5473.438695	13.71677829	188.6755023	12.36926288	18.13033499	14.52087814	1509.776445	31.12895874
CCL22	46.07125476	31.32507211	33.117333	26.9167755	76.9655571	59.92678374	39.42959137	27.87853733	28.17031886	24.03529684	2604.46642	464.9729614	880.2022045	24.52312784	113.920916	19.84751256	24.33306321	560.1844434	23.02227816	4123.086134	30950.32751	94.52151623
CCL23	19.74347261	16.59253631	37.98614378	64.61571582	43.88212709	58.68966344	19.69815613	27.6569304	5.971548735	15.31837372	244.4793596	615.574234	5505.223986	662.6987872	545.134546	53.41302407	13.44126834	70.65994811	22.99098158	321.7810006	377.5397731	534.1983137
CCL4	1661.464071	817.4816647	3000.888772	11202.80591	38944.01868	2680.048326	270.8722361	442.4757485	11191.41447	2564.294556	1968.542066	11885.1113	3139.008389	1133.500818	35339.68536	307.8066133	356.4726389	481.2791164	8310.145807	2072.163482	4282.933369	6568.915331
CCL5	19.56849893	88.23956549	102.8425968	17238.65692	11744.53738	133.3630669	189.4932768	3143.971755	1850.010235	11434.94887	100.2336827	16862.16904	250.750217	46.19150568	660.0913807	30.32542187	69.75841522	171.0009164	19080.91475	59.29347738	6507.212063	300.4379114
CCL7	80.54919503	45.94840622	36.20654238	33.53994623	21.32839265	97.336807	48.24358597	38.5055913	22.95842907	54.29720304	651.3648029	241.0650179	85.74723008	137.7438512	956.4362847	58.10858778	53.34937988	55.4673111	74.50448787	24.2434917	72.95235312	108.0688126
CCL8	229.3383995	97.02939896	126.7672449	49.61858818	49.04713211	94.60984879	31.42579269	64.22389989	82.98777026	35.05420149	152.3193862	4535.517152	2829.09296	59.52076258	1333.111492	105.7382506	40.64411705	77.90022347	105.8701548	85.43977671	1523.493213	24.19311858
CCND2	299.0433892	447.6145479	196.775837	1065.420393	6016.733404	314.0695212	363.696915	1162.572673	2369.155331	682.2085787	378.8110795	81.43053168	108.189616	337.1012133	466.6854945	677.7138981	460.6314841	1118.95465	330.7988708	428.1711403	308.3936468	449.4451946
CCR10	52.98873326	92.31546536	68.90758909	81.81890669	50.05941379	97.53796277	64.30250203	282.9223926	67.60022415	130.744128	63.12794941	57.58401637	73.7311384	50.87012491	73.11439148	773.8184665	100.7324553	54.44144843	50.76403215	54.79311967	76.23824701	139.3579335
CCR2	420.0370653	360.0216463	2908.726283	92.11909435	97.00535628	243.2288166	64.9467235	756.5516447	297.1447653	312.6203444	122.7713689	80.9645004	74.52120484	115.0116104	63.82847845	1710.33313	95.47693449	258.8984705	1151.152529	115.7528109	117.1398876	213.9862512
CCR3	135.0222303	31.14530202	83.4012701	128.2007913	81.07845472	1435.2148	12.07805481	88.58205857	53.98997768	51.21539926	79.25178432	59.88926338	39.09280883	33.17881936	72.43377329	52.48031743	20.4848163	260.9680321	37.49630312	83.69246929	66.10168276	6575.502616
CCR5	98.76355416	93.00951267	489.987509	578.4832233	1425.773385	85.86154472	75.4038863	462.1524294	423.3973006	992.0442583	2191.941547	1493.347557	787.3000077	149.3747509	260.5538316	46.81934	530.4856724	503.0168012	2444.179396	1515.597414	624.5662045	130.089752
CCR6	327.4987971	331.0843447	29.59035049	46.43838291	122.9424087	45.63378677	69.04044011	486.3438163	155.6717837	173.0896162	17.97363923	25.58895596	29.92011687	27.61848758	31.69929888	40.64411705	151.0907582	101.9853805	262.8582877	30.03002814	42.18974701	34.98004676
CCR7	3811.326733	1939.045683	165.2353496	672.4665585	482.4429323	376.1557339	8788.597127	2693.556404	2885.120974	5074.201816	328.1949289	17366.91051	123.7463123	66.65895255	81.24584846	202.9261759	1858.531026	6339.949771	490.8051753	290.530233	14223.15516	647.9636327
CD160	446.1294222	281.8251718	93.85626167	2499.533496	688.496341	231.9423322	114.9678358	125.3243228	159.1785523	1145.34982	89.41070681	67.99945866	36.95107529	64.10120829	95.57948479	129.5641036	73.65633284	249.1195624	3283.208487	71.95840084	78.86266197	170.0131077
CD180	1502.166724	2247.885466	576.4469199	37.04952547	30.94941671	110.5409754	23.15489547	37.96319899	83.10064157	78.77964471	201.3638474	120.0804247	2787.643912	64.1551368	52.74308227	1123.318028	48.86157308	179.2163466	131.4034549	108.5104996	93.2676663	108.1883623
CD19	7315.689158	5295.93686	164.9026221	90.4860579	98.40190703	257.8963108	128.2039752	55.61361754	93.42592839	132.2416591	98.83889476	106.4449014	146.6235694	121.1411991	130.640189	1743.474914	148.8556127	217.5476871	147.7927672	122.9982229	161.3344231	393.1656925
CD1A	1294.174017	818.7834717	312.0225877	152.5357864	145.9248694	419.7944138	135.3722907	191.4053509	139.7165139	208.3949257	224.9858071	160.945247	156.9391502	110.8168315	174.7119173	504.0040168	156.4816454	511.8243369	265.2998497	14772.22773	1315.229715	260.6061886
CD1B	1351.157456	338.3307439	198.2817057	152.9052072	109.5758377	356.8836932	22.28653167	192.5532686	45.50400457	55.67758898	165.9539997	76.0826143	132.2193618	124.0396525	158.8890881	343.6898904	21.53089091	52.94106332	252.4165956	15969.53236	2349.595156	118.1030265
CD1C	1349.225244	2899.133023	526.834127	36.32319474	30.67802465	258.2129965	77.23468675	204.5100438	33.58018677	44.14189025	29.85115497	22.85969301	167.5032595	32.85124884	34.92829111	31.29737364	40.92391452	16.8510481	50.88172305	9523.260691	1002.723527	24.63751709
CD1D	243.5748238	416.3030749	2785.253606	16.24955986	17.37783232	136.9215217	30.19763591	10.79075018	6.357029724	16.92273192	49.35527967	373.0594532	39.50876033	69.97612949	23.92167028	201.5321093	48.61705515	52.42348265	288.6345968	90.82975345	51.31081795	51.54152805
CD1E	53.25152761	49.96271254	91.10615096	53.71078497	34.07711005	41.44795696	80.73544092	55.87769713	33.11414254	52.56295023	48.57029757	40.47880872	112.6050172	49.95483864	51.76582224	49.27253115	61.98706623	75.82638966	32.86570534	8828.20894	1421.6131	49.63979787
CD2	419.4350192	409.5822139	222.357789	6247.906848	3097.47128	576.8272959	8002.722844	9578.936337	7866.426688	8182.951228	149.914948	112.6050172	188.1947985	332.6238386	138.5888054	377.8722518	14057.43026	11226.69889	5897.393241	187.6124847	146.9688776	614.9120433
CD209	68.81156687	26.73032883	84.17376676	42.60499233	31.86953296	130.8839822	99.59399622	16.53368601	21.60591559	21.6089747	315.2176797	190.945084	2758.297802	66.9779578	173.3203491	23.37353986	24.14453092	154.8153429	116.6935326	2461.153302	228.3870623	91.6159891
CD22	3293.629651	1803.150148	31.15232509	41.94230156	32.52035914	72.3215622	53.38200923	54.37437693	40.69767509	37.47048645	153.7017175	62.36131967	221.7347708	287.7290641	205.9169697	19.03486997	45.41225697	127.573896	80.6118876	154.8175221	36.801049	104.7638451
CD244	59.70898915	38.51177638	828.4298346	1823.542464	1702.765135	51.86506899	174.4389829	69.11006059	23.25507848	623.6947469	22.32433652	46.7586588	96.28143387	105.2985222	38.33766231	28.83176888	123.3772483	85.18075466	1115.507714	23.85077614	18.38716012	2465.483607
CD247	23.66779296	53.69027623	35.27406041	16099.47966	15108.26954	59.83784952	7038.536622	5318.708728	2156.371127	5508.526368	23.92868112	26.9337182	81.83870096	128.4661867	105.4058403	65.55259868	5302.661793	9743.994501	9129.432322	43.67897681	32.48553108	459.1326292
CD27	388.8197482	4138.587476	136.4091916	196.4705551	127.3316351	300.1045211	4042.377012	4188.175594	1125.960048	5506.313911	90.85495783	137.4401366	136.436149	123.9116687	89.47064836	7350.586942	5710.976341	6979.725316	2288.252945	125.1576644	111.9872056	468.4975465
CD28	170.6541081	183.9284292	79.14901833	77.96041968	71.78378935	177.5405702	462.9998637	961.774233	2294.871098	527.4027958	62.22720273	64.48080982	207.2614073	62.4258293	75.16641	145.7577865	1326.705724	1614.199583	524.1543544	87.37183838	66.03630917	89.18080942
CD300A	30.69853755	77.94519325	2187.807203	5340.892712	4668.361682	4130.857899	193.2963626	414.3723032	54.40588795	738.0313132	691.3037154	211.1048289	1737.241257	777.7278706	1075.456564	103.7065116	46.81934	84.09971859	2268.609727	59.48756952	26.19487356	2406.92936
CD33	25.374709	16.71748672	1494.400184	13.328498	14.20413975	36.74188801	17.83717204	11.69136762	10.49185361	21.33635265	388.0381883	241.8450557	562.1160422	811.3522325	870.835795	29.48171985	16.00738743	55.45160433	146.4620047	731.6958076	15.47840391	36.39003364
CD37	13247.62405	11610.29035	4508.112105	2090.502205	1604.568691	3204.567177	2997.964479	4287.536344	865.4159386	4472.430176	1453.500603	340.0169777	2337.797784	783.7092702	1104.720671	802.2248179	3602.317619	4831.809557	1823.236151	408.0617171	99.31070429	1908.23192
CD38	588.2648306	659.9477137	237.7018615	1418.265485	867.2194289	400.4888321	296.2994306	205.305051	492.6276527	318.883456	90.8542014	12009.36242	642.6104871	814.6736615	1366.953817	12117.94539	1145.360549	696.5074435	224.0112245	65.77761797	3371.628895	298.7045221
CD3D	103.2248459	174.4025802	79.18206065	250.8695535	243.8532814	250.9974436	14916.803	12009.36242	7456.754789	14396.85632	74.30949816	26.01377304	12.22050099	40.77673955	13.20972496	88.37677893	18921.47848	12721.06851	11894.34724	106.1967153	132.5505719	795.027696
CD3E	1233.172359	756.7993492	225.2808846	461.7145711	342.1231155	809.110134	3554.437369	6370.192958	2850.795927	5787.182458	188.3816952	172.5351641	175.317922	144.3993653	129.5942842	1163.254876	2993.594839	5302.45403	1748.883874	195.4486787	276.20651	425.8648102
CD3G	55.98119171	87.6081271	31.97464945	252.9163802	117.4404361	160.0909817	2859.409338	3066.253514	1149.980649	3348.560467	31.47187386	22.5839555	15.49172903	19.63068007	17.90169501	31.36207011	2416.241107	1298.021187	1121.515185	29.83579519	38.2153575	114.9902097
CD4	138.4573773	118.3512664	3343.906153	81.07568775	75.96955929	364.5571609	2495.269425	3710.379943	1725.414846	164.9509326	552.3052303	1574.336844	10105.34674	213.8663803	287.7837723	351.0163026	4363.016183	5524.681644	399.5375472	1340.751384	701.0986434	163.6390935
CD40	1493.347557	1328.267122	298.5733076	164.1619074	204.8063535	275.5927662	119.8051169	168.9573287	169.3131278	203.0571538	1146.591678	12966.60573	643.639203	111.7010328	416.0597275	838.3890443	129.5124355	338.6601465	269.4014427	1598.408075	4943.303284	204.0560124
CD40LG	65.37231327	51.83259142	24.75213495	29.30316525	52.25679554	51.29818379	464.1789801	852.1721059	660.7418675	186.4853205	29.86059304	26.39060217	32.06615205	15.73172412	21.43431914	34.65893963	809.450384	31.04806788	449.7694466	20.16451827	16.89038862	36.42693635
CD5	482.7709118	212.2007839	312.9288878	283.2620394	201.6701633	223.7346793	1101.084704	1734.374565	918.9690411	947.6570017	259.243454	285.0923469	188.25878	182.0748079	219.5267689	459.3251879	1464.692495	3513.782725	508.249512	270.5730739	259.6191632	296.9402652
