ascites_7873_1	ascites_7873_2	ascites_7882_1	ascites_7882_2	ascites_7892_1	ascites_7892_2
CMTM5	0	0.115175875	0.0938683166666667	0	0	0
CMTM6	226.146	212.609833333333	144.075833333333	171.765	156.792666666667	173.631
CMTM7	52.9362333333333	57.37225	51.2518333333333	66.9661666666667	42.0495166666667	43.7872833333333
CMTM8	4.24908	3.544435	4.172015	5.97373333333333	5.78532	4.70521833333333
CMTR1	41.0316333333333	42.2642	40.2962333333333	38.1205	43.2341833333333	42.1626833333333
CMTR2	25.57275	23.25325	20.18125	20.2830166666667	15.2874666666667	19.6971166666667
CMYA5	0.386555833333333	0.233338666666667	0.2146545	0.401850833333333	0.410130166666667	0.439956666666667
CNBD1	2.623155	2.58413833333333	1.53741333333333	0.8412185	2.48729666666667	2.13267333333333
CNBD2	11.0227283333333	10.307675	7.13283833333333	11.305085	9.01231333333333	13.4423666666667
CNBP	464.160833333333	426.256666666667	507.817833333333	479.873333333333	442.673166666667	465.664333333333
CNDP1	5.28151333333333	3.415675	3.6665	2.89014166666667	5.10029666666667	3.70070333333333
CNDP2	163.2425	169.146333333333	130.261333333333	144.015666666667	134.804666666667	122.025833333333
CNEP1R1	48.5123666666667	41.6495833333333	31.0258833333333	23.6313333333333	26.27525	32.0228
CNFN	0.655011666666667	1.50681833333333	1.54249	2.17092833333333	1.941965	1.1247155
CNGA1	1.48635833333333	2.32384	1.1232375	2.09918833333333	1.029085	1.21106483333333
CNGA2	0	0	0	0	0	0
CNGA3	0	0.0322664833333333	0	0	0	0
CNGA4	0.0873946666666667	0.0456395083333333	0.0915305833333333	0	0.0094842	0.0339559333333333
CNGB1	2.42472666666667	1.21522816666667	1.28591166666667	2.525425	2.71955166666667	3.04516
CNGB3	0.189136333333333	1.12744983333333	0.279106166666667	0.3653865	0.722228166666667	0.174569833333333
CNIH1	115.591166666667	104.443516666667	93.6512333333333	117.578166666667	114.803333333333	111.550833333333
CNIH2	0.5344135	1.20994991666667	0.538014	1.57210833333333	0.752875333333333	0.672652
CNIH3	5.75281166666667	4.57202833333333	4.40019666666667	4.65646166666667	4.19358833333333	4.39301
CNIH4	106.319333333333	91.0071833333333	105.1175	97.1738333333333	77.6330666666667	101.011783333333
CNKSR1	3.15589	5.12914666666667	7.85439666666667	6.68378	9.86138166666667	6.33812166666667
CNKSR2	2.35066333333333	1.07432583333333	0.913250666666667	2.16561833333333	1.21456	2.46062166666667
CNKSR3	11.6286616666667	9.19359833333333	14.72915	15.2471666666667	12.66925	14.4182166666667
CNN1	7.09928666666667	6.14491333333333	8.61500666666667	5.97933333333333	9.61278333333333	10.062865
CNN2	80.8820833333333	121.252833333333	144.015666666667	141.614	179.504833333333	158.116166666667
CNN2P1	0.791521333333333	1.18249783333333	0.561846	1.45980333333333	1.44830833333333	0.724818166666667
CNN2P10	0	0	6.82757166666667	0	0	0
CNN2P11	0	0	0	0	0	0
CNN2P12	0	0	0	0	0	0
CNN2P2	0	0.0248812176950233	0.0130999285231667	0.0185440714333333	9.165e-07	0.00089676214094
CNN2P3	0	0	0	0	0	0
CNN2P4	0	0.1700015	0.142016616666667	0	0	0.4052125
CNN2P6	0.0990602833333333	0	0	0	0	0.0488116666666667
CNN2P7	0.0951624	0	0	0	0	0
CNN2P8	0	0	0	0.319403	0	0
CNN2P9	0.171719	0.242967	0.351205333333333	0.236729166666667	0.201671333333333	0.1154232
CNN3	221.277666666667	174.737166666667	292.020833333333	342.284333333333	386.417	350.904666666667
CNN3P1	0	0.08705205	0	0	0	0
CNNM1	0.124471883333333	0.1239735	0.0569697333333333	0.106683266666667	0.161388166666667	0.116229233333333
CNNM2	3.10361333333333	3.75164333333333	2.58154833333333	2.85719666666667	3.245395	3.12416
CNNM3	5.10883666666667	10.193475	9.18948833333334	11.1281433333333	13.0723666666667	11.6662083333333
CNNM4	7.803125	7.27453833333333	8.60091333333333	12.6736333333333	9.50439333333333	9.68689
CNOT1	134.546666666667	139.321166666667	155.128833333333	141.706666666667	211.5505	165.133166666667
CNOT10	46.4923833333333	45.00345	38.334	37.4608666666667	40.8146333333333	34.1587
CNOT11	77.7525166666667	65.3081166666667	83.4337166666667	90.4831333333333	72.9672833333333	74.7674833333333
CNOT2	111.7445	109.3375	104.982333333333	85.8421833333333	104.151766666667	95.6487666666667
CNOT3	4.08287333333333	4.32847	7.18291666666667	5.73318166666667	10.219735	6.007425
CNOT4	12.9983166666667	9.84738	11.0136966666667	8.739845	15.2335333333333	8.73843666666667
CNOT4P1	0	0	0	0	0	0.023468
CNOT6	20.9919666666667	16.3601833333333	16.4571333333333	13.57415	18.9056	11.85714
CNOT6L	41.2001	39.1788	37.9746166666667	32.21165	51.7430333333333	43.94495
CNOT6LP1	0.0748312	0.1236495	0.4629845	0.0589472833333333	0.104348666666667	0
CNOT7	184.697333333333	154.004833333333	146.626333333333	160.3915	150.197666666667	156.456666666667
CNOT7P1	0.193482333333333	0	0.855289666666667	0	0	0
CNOT7P2	0	0	0	0	0	0.0574725166666667
CNOT8	78.4931	72.52005	57.95875	57.37225	64.3595666666667	66.2395166666667
CNP	29.5111	35.6	34.4734333333333	37.2827833333333	36.3328666666667	33.5442666666667
CNPPD1	32.40195	37.53365	38.56815	43.1929833333333	39.1220833333333	44.5904666666667
CNPY1	0	0.0387828683333333	0	0.03064135	0	0
CNPY2	138.6855	147.262666666667	144.635666666667	159.4655	149.071333333333	149.7195
CNPY3	61.3198333333333	77.5143166666667	64.5816166666667	74.5164666666667	62.643	62.4007666666667
CNPY4	15.8792166666667	15.48825	13.3737333333333	14.6662	12.6153833333333	13.1250333333333
CNR1	0.235493166666667	0.382808833333333	0.271832	0.493930166666667	0.470865	0.6631705
CNR2	1.50413	1.77058833333333	1.38304	1.13259516666667	1.35204	1.19433083333333
CNRIP1	7.87089833333333	5.74036166666667	2.682325	3.452735	1.51005166666667	2.88814
CNST	21.6955333333333	20.0587166666667	17.4305	24.9813	20.0188166666667	20.5344666666667
CNTD1	1.691165	1.36842333333333	0.4309845	0.326144333333333	1.52487666666667	0.460247833333333
CNTD2	0.386187833333333	0.13913685	0.3807995	0.612658666666667	0.184184166666667	0.381363833333333
CNTF	4.0043	3.19707166666667	1.57282166666667	1.651635	1.73958833333333	1.09652183333333
CNTFR	0	0	0.07067955	0	0.0946729666666666	0.0465338666666667
CNTLN	10.8788566666667	9.31846666666667	5.27953166666667	5.81545666666667	4.67652666666667	5.3781
CNTN1	1.48738333333333	0.0428431	0.0214846916666667	1.44456	1.51665	0.317815
CNTN2	0.038004575	0.2735145	0.0322243833333333	0.11244375	0.130278966666667	0.146187666666667
CNTN3	0.163639333333333	0.0819399333333333	0	0.0504621833333333	0.00169364933333333	0.0104328166666667
CNTN4	0.422028	0.1726815	0.0981796833333333	0.213623166666667	0.5419415	0.311145333333333
CNTN5	4.10549333333333	4.88453666666667	1.75932166666667	3.26005333333333	3.115275	2.1173
CNTN6	0.146187666666667	0.0629709666666667	0.06165775	0.114098766666667	0.0530545833333333	0.1691175
CNTNAP1	4.88453666666667	3.96822833333333	3.85096	3.09792833333333	5.01336	3.43634333333333
CNTNAP2	0.0690416166666667	0.096945	0.0228165833333333	0.0212728383333333	0.0051011	0.02830618
CNTNAP3	6.84705333333333	8.19224333333333	3.97017583333333	4.50639833333333	7.50389166666667	6.888285
CNTNAP3B	5.19486666666667	1.33254333333333	2.74973333333333	2.43212	4.10061666666667	3.40774
CNTNAP3P1	0	0	0	0	0.04107405	0.048371
CNTNAP3P2	0	0	0.021698165	0.0514910666666667	0.0128899833333333	0
CNTNAP3P5	0	0.0934303666666667	0.07387485	0.159878166666667	0.04294115	0.1951155
CNTNAP4	0.0591384333333333	0.03896985	0	0.147706	0.09047775	0.00989573333333333
CNTNAP5	0.0767341333333333	0.336654583333333	0.0826491833333333	0.0694268	0.0300173333333333	0.00975691666666667
CNTRL	21.9723333333333	21.8306333333333	13.2315166666667	13.8889333333333	15.0840666666667	15.7495666666667
CNTROB	25.1438	29.7774166666667	28.9586	28.8263666666667	25.9	31.4302666666667
COA1	74.0813	80.73405	75.9546833333333	84.3147333333333	78.5015083333333	91.3238833333333
COA3	59.7964166666667	62.643	73.6597666666667	90.4143833333333	67.3382666666667	77.9948166666667
COA4	68.0209333333333	64.3595666666667	74.21905	82.95985	59.9179	77.9417166666667
COA5	52.2061166666667	43.6815833333333	30.18145	33.1739666666667	30.6418333333333	35.8573
COA6	74.3476166666667	59.6165	57.0293	75.44635	58.7788166666667	65.5510666666667
COA7	26.5808666666667	27.1967	34.6586333333333	42.2167	28.7137333333333	30.4692333333333
COASY	13.8253833333333	19.6325666666667	19.0273666666667	17.7831833333333	15.7792166666667	17.9183333333333
COBL	0.293818666666667	0.22812	0.143552666666667	0.241993	0.3420845	0.298450833333333
COBLL1	11.0889033333333	9.60795833333333	6.76205	7.72917	15.8977833333333	14.2991166666667
COCH	16.1585333333333	11.8040483333333	12.3676583333333	14.6626833333333	14.5732666666667	15.9883833333333
COG1	17.2636666666667	17.7993166666667	16.74435	11.7761333333333	18.6330333333333	15.18745
COG2	35.9108	33.9121333333333	32.4859333333333	37.4402666666667	27.5800833333333	30.4758166666667
COG3	54.23755	55.5251666666667	47.3191333333333	46.0348166666667	49.9730333333333	55.4217
COG4	44.4262	46.4447166666667	59.3364333333333	60.227	48.29375	54.9065666666667
COG5	43.45	39.3174	31.7365333333333	33.2967	34.28945	38.2622666666667
COG6	18.6770833333333	18.672	13.6982	16.3780833333333	17.0597166666667	15.5056666666667
COG7	16.13205	16.7573166666667	19.2469166666667	17.9669166666667	19.8052833333333	15.1734833333333
COG8	16.6508	18.5118	18.4604833333333	20.2914666666667	18.1563166666667	16.16925
COIL	19.7419333333333	18.2359166666667	14.3448833333333	16.9065333333333	14.0645166666667	14.46785
COL10A1	0.6614815	0.4742215	0.465954	0.277843166666667	0.606124833333333	2.26939
COL11A1	0.218576333333333	0.106410833333333	0.4631265	0.3877075	0.0104405666666667	0.475259
COL11A2	0	0.0452225333333333	0.0469760333333333	0.0243457833333333	0.0405969666666667	0.0071201
COL11A2P1	0	0	0	0	0.00392064666666667	0
COL12A1	9.081715	4.00224333333333	7.20333333333333	6.53816	13.60005	7.92860333333333
COL13A1	0.11948445	0.211032	0.359772833333333	0.3832805	1.34699666666667	1.045548
COL14A1	0.418302166666667	0.509812833333333	0.495168	0.476007	0.447419833333333	0.718067166666667
COL15A1	2.30598833333333	2.45640333333333	1.53578	1.36473166666667	1.454825	0.774387
COL16A1	0.7682155	0.8583585	4.18160666666667	3.48619	1.77769833333333	2.39952833333333
COL17A1	0.698188833333333	1.0676055	0.460996166666667	0.4565865	0.619351333333333	0.399457666666667
COL18A1	6.26331	10.446335	39.7662833333333	45.35115	53.73305	43.3518666666667
COL19A1	0.9096945	0.976848333333333	0.561148666666667	0.5715545	0.779210666666667	0.853874666666667
COL1A1	5.81773	5.45390666666667	59.2001333333333	8.44878333333333	31.82665	11.937325
COL1A2	68.3799166666667	44.9035	117.922	29.5057333333333	77.5554	81.8154
COL20A1	0.04141545	0.177030166666667	0.0477266	0.0326212166666667	0.0103169166666667	0.0396338283333333
COL21A1	6.01025333333333	5.64351333333333	6.31202833333333	6.51948	6.373635	6.341095
COL22A1	0.0866899333333333	0.0318433	0.0499712	0.503748833333333	0.191397333333333	0.282959
COL23A1	1.494105	3.0337	3.857955	4.872465	1.19987283333333	0.969871333333333
COL24A1	1.313285	1.65016166666667	0.750209166666667	0.899331833333333	1.07163033333333	0.999431333333333
COL25A1	0.834018333333333	0.505581333333333	0.569778833333333	0.496354166666667	0.391034	0.992408333333333
COL26A1	0.794729166666667	1.00906866666667	1.54249	1.21939466666667	1.19343966666667	1.251614
COL27A1	2.57156	2.92867333333333	3.490035	2.40688166666667	4.93203333333333	3.44928333333333
COL28A1	7.701645	7.4743	3.451845	3.63126	4.78140666666667	5.10029666666667
COL2A1	0.0567723333333333	0.028954585	1.707505	0.232632	0.0552659166666667	0.08941965
COL3A1	62.37835	50.8336666666667	47.88635	38.587	84.9330666666667	88.2599833333333
COL4A1	25.4880166666667	26.83235	53.1821	58.7519333333333	69.6144666666667	61.8517833333333
COL4A2	27.22485	33.5678666666667	58.3146333333333	59.5629166666667	80.1868833333333	63.32015
COL4A3	0.128030383333333	0.409326166666667	0.591474833333333	0.7952505	0.820211833333333	1.06192316666667
COL4A3BP	60.0880333333333	55.1397333333333	36.9355	36.6350666666667	41.2426833333333	37.07545
COL4A4	0.505581333333333	0.418475166666667	0.515499166666667	0.7254925	0.8752585	0.666895333333333
COL4A5	1.36043833333333	0.879385666666667	1.01236733333333	1.0950705	1.757985	1.74492333333333
COL4A6	0.200295833333333	0.226165166666667	0.0764398333333333	0.182860666666667	0.166352	0.292322
COL5A1	2.63342	2.67893333333333	16.2812666666667	2.68123166666667	6.48824166666667	6.52211833333333
COL5A2	13.0236	10.939015	21.1996166666667	15.6095166666667	17.4980666666667	18.0845833333333
COL5A3	0.107441166666667	0.1159302	0.1856015	0.143336333333333	0.143319916666667	0.348296833333333
COL6A1	1.86700166666667	1.76274666666667	4.05336166666667	2.34895333333333	3.47651833333333	4.619535
COL6A2	3.00453	2.32136	27.88565	3.92823166666667	7.517585	6.75942
COL6A3	4.40208833333333	3.281955	14.6727833333333	2.15288333333333	2.12509666666667	2.428645
COL6A4P1	0.285214833333333	0.0643845666666667	0.0953904666666667	0.160278833333333	0.160349666666667	0.0744688666666667
COL6A4P2	0.703415166666667	0.0589472833333333	0.379167166666667	0	0.224844666666667	0.320263333333333
COL6A5	0.129142516666667	0.0270223916666667	0.014922045	0.0349153833333333	0.0239024	0.0128465333333333
COL6A6	0.1794155	0.193740166666667	0.1099961	0.06887285	0.225929333333333	0.285823666666667
COL7A1	0.994262	3.18525666666667	13.5562666666667	4.97139	8.78162333333333	10.1871316666667
COL8A1	13.8962666666667	10.6385066666667	6.83122333333333	8.38808166666667	15.4936	21.3369666666667
COL8A2	4.16348	5.13487	1.865895	2.600045	1.609595	2.22958
COL9A1	1.634085	0.748928833333333	0.549609666666667	0.525841833333333	0.575458	0.693850666666667
COL9A2	1.39814666666667	2.135325	5.37341333333333	4.26845666666667	4.67853	6.10992
COL9A3	0.743323833333333	0.359942833333333	0.639639333333333	1.34470833333333	0.901623166666667	1.66396166666667
COLCA2	0	0	0	0.0906497166666667	0.0487597	0.0580977333333333
COLEC10	0.271639666666667	0.429918	0.289501166666667	1.0412185	0.810272833333333	0.411034333333333
COLEC11	0.565423333333333	0.936251833333333	0.765845666666667	0.812442	1.01623666666667	0.972968
COLEC12	91.0071833333333	86.85615	29.8922833333333	32.0141	20.1266333333333	27.3444
COLGALT1	101.33205	115.753166666667	87.51275	83.4337166666667	76.9469833333333	69.0212666666667
COLGALT2	6.10819	3.89651166666667	1.95205666666667	2.46742833333333	3.97995666666667	3.45015
COLQ	2.598015	1.22103883333333	0.9334335	0.884240666666667	1.75721833333333	1.07163033333333
COMMD1	77.3970333333333	71.0777833333333	48.3384166666667	59.7056	51.3269833333333	59.7660833333333
COMMD10	64.6356666666667	59.4572666666667	39.5428833333333	40.0362833333333	33.1587166666667	39.6923166666667
COMMD2	81.6191333333333	74.85095	82.4213666666667	91.4837666666667	68.5579333333333	77.7093166666667
COMMD3	117.171166666667	122.9555	82.9067666666667	101.704216666667	68.2822833333333	98.2805166666667
COMMD3-BMI1	22.8775666666667	23.7207333333333	27.4049	29.7998666666667	18.5459833333333	27.2132166666667
COMMD4	37.6225833333333	47.87025	50.9634833333333	62.24665	49.14285	57.54385
COMMD5	24.1492666666667	28.8807666666667	39.44725	46.3476333333333	38.0228333333333	35.9265
COMMD6	269.0325	265.1025	189.026	229.3445	210.006666666667	250.265833333333
COMMD7	58.3848	56.5614333333333	48.2064333333333	50.6350333333333	51.1342333333333	50.9867166666667
COMMD8	76.5442333333333	64.0412666666667	39.4639833333333	48.9844	31.0721166666667	43.92135
COMMD9	141.545166666667	159.4655	106.319333333333	110.116833333333	103.798666666667	105.769
COMP	5.501425	7.33668833333333	3.43732	1.98386166666667	5.73839833333333	4.33540666666667
COMT	44.9452	55.2741333333333	84.0007333333333	99.1723833333333	70.1983666666667	62.8137833333333
COMTD1	2.591355	3.06337333333333	6.92307666666667	7.57890666666667	4.711255	6.19411666666667
COPA	152.525833333333	141.408666666667	143.192333333333	123.964833333333	149.811166666667	128.448333333333
COPB1	148.522333333333	135.141833333333	129.733833333333	133.251	118.6685	131.5045
COPB2	209.831333333333	183.4785	224.5755	224.5755	203.917666666667	204.897833333333
COPE	30.623	54.3785666666667	97.4255166666667	106.6215	74.4107666666667	82.6960833333333
COPG1	138.138833333333	137.820333333333	158.8035	156.010833333333	205.658666666667	166.267333333333
COPG2	14.2011	11.2465333333333	12.3439833333333	12.2522166666667	12.15077	10.437845
COPRS	58.7052666666667	56.0312833333333	45.8969	58.6604	51.534	59.8405166666667
COPS2	101.68075	89.0912333333333	99.0312666666667	77.7093166666667	68.0487166666667	84.7778833333333
COPS3	140.556	127.643333333333	109.460166666667	128.126666666667	101.68075	117.012166666667
COPS4	68.5579333333333	62.4007666666667	44.22885	51.3546333333333	40.2439833333333	50.6177333333333
COPS5	114.897	104.129783333333	108.1635	119.070166666667	108.697333333333	118.546666666667
COPS5P1	0	0	1.987975	0	0	0
COPS6	32.9990833333333	40.1513666666667	52.6356	37.9229	49.0546833333333	33.0891333333333
COPS7A	43.8261666666667	48.5720166666667	41.9570833333333	43.0378666666667	31.5968333333333	33.9971
COPS7B	13.1869333333333	13.73225	14.5151666666667	8.94622333333333	15.62625	14.9011166666667
COPS8	77.9658833333333	70.1660166666667	70.7036166666667	65.5510666666667	70.9728166666667	73.7393833333333
COPS8P2	0.14992	0	0	0	0	0
COPS8P3	0	0.19683725	0	0	0	0
COPZ1	264.583166666667	256.940333333333	230.877833333333	256.940333333333	213.958666666667	240.739666666667
COPZ2	16.8347666666667	17.0371333333333	17.955	18.62515	14.5151666666667	17.471675
COQ10A	10.3729833333333	8.669905	8.42897166666667	8.98402333333333	7.55958333333334	8.35144666666667
COQ10B	53.4444833333333	49.28185	37.4743666666667	47.1729833333333	46.8237333333333	52.6581833333333
COQ10BP2	0.630555833333333	0.729257333333333	0.376887666666667	0.105655458333333	0.13263225	0.351205333333333
COQ2	47.6274833333333	42.9625	24.4703666666667	28.26025	21.0540833333333	24.8597166666667
COQ3	12.9805166666667	10.89463	9.36512833333333	8.32540833333333	8.10776833333333	10.3106166666667
COQ4	13.7952333333333	12.5699166666667	15.5622833333333	18.1074666666667	15.0026333333333	15.21045
COQ5	31.90575	29.8035833333333	21.6595333333333	24.5423333333333	22.17595	23.0077666666667
COQ6	18.0170666666667	19.2862166666667	21.1657666666667	18.70935	18.23785	20.66635
COQ7	19.5871166666667	20.2687833333333	21.8610833333333	25.40905	21.2105166666667	20.0094833333333
COQ9	42.0240833333333	45.35115	72.0672833333333	73.3046833333333	63.5332166666667	62.1609
CORIN	1.27711333333333	1.702565	0.617836666666667	0.964204666666667	1.26653883333333	1.48918666666667
CORO1A	44.1813166666667	106.852166666667	114.7655	126.382666666667	94.5593833333333	101.988233333333
CORO1B	20.5546333333333	39.5978333333333	61.3502166666667	74.7569666666667	58.2444833333333	64.1044
CORO1C	214.150666666667	219.916	163.437833333333	160.6445	166.187333333333	148.522333333333
CORO2A	5.08134333333333	5.59940833333333	3.91783666666667	4.37366166666667	4.76414	4.47381333333333
CORO2B	0.2808225	0.448239166666667	0.112832783333333	0.359478833333333	0.7625475	0.6138495
CORO6	0.508801333333333	1.56074166666667	1.4317775	0.9067205	0.748308166666667	1.03182966666667
CORO7	33.44055	53.76255	52.9872166666667	35.4458166666667	46.14115	45.13805
CORO7-PAM16	0	0.0726530333333333	0.0833936	0.104348666666667	0.136507466666667	0.150315333333333
CORT	0.421754333333333	0.127541183333333	0.383475333333333	0.454655333333333	0.1625045	0.13991545
COTL1	266.936833333333	331.991666666667	314.437	358.6565	364.994	357.494166666667
COTL1P1	0	0	0	0	0	0.232815333333333
COTL1P2	0	0	0	0	0	0
COX10	19.4320666666667	18.28535	17.6894333333333	17.3406833333333	17.38345	16.5127833333333
COX11	30.03715	27.1589666666667	24.5678166666667	33.6424833333333	25.3121	27.3254166666667
COX11P1	0	0	0	0.0924283	0.0488633166666667	0.0611004
COX14	96.92265	99.5449666666667	80.3952	85.6145833333333	76.6095	91.7289
COX15	34.9247166666667	33.1172	26.9194	29.76545	27.1451166666667	26.1555
COX16	104.533433333333	94.6151666666667	68.5171333333333	83.9241	58.5570333333333	77.661
COX17	49.75235	55.5992666666667	56.2129	63.7526833333333	55.0943333333333	63.9174166666667
COX17P1	0	0	0	0	0	0
COX18	26.1264	22.8492833333333	17.0912166666667	19.7107666666667	16.1901333333333	17.9347666666667
COX19	13.8649666666667	16.3550333333333	16.1495666666667	14.9112333333333	12.3501166666667	13.6786166666667
COX20	111.392333333333	94.2916833333333	92.4468333333333	103.798666666667	85.08405	96.8116833333333
COX20P1	0.0362183167516667	0	2.44811833333333	4.90429166666667	0	3.13219166666667
COX20P2	0	0	2.09561833333333	0	0	0
COX4I1	311.879666666667	500.428	573.401666666667	666.999666666667	659.616833333333	610.466666666667
COX4I1P1	0	0	0	0	0.10569325	0.13025135
COX4I1P2	1.53699833333333	0.722504833333333	1.033458	0.632288333333333	0.944681833333333	1.05083533333333
COX4I2	0.357623916666667	0.121025366666667	0.398711666666667	0.222724666666667	0.2197055	0
COX5A	280.683166666667	265.789666666667	256.089666666667	215.6445	200.0835	215.6445
COX5AP2	0	0	0.232195583333333	0.2582915	0	0
COX5B	167.820666666667	195.360333333333	260.322333333333	299.635	263.714166666667	260.614166666667
COX5BP1	0	0	197.461833333333	0	0	0
COX5BP2	0.3652915	0	0.320033666666667	0.3410125	0	0.608174916666667
COX5BP3	0.5955575	0.304545833333333	0.26624825	0	0.568791583333333	1.01992383333333
COX5BP6	4.589905	1.1184995	2.14393333333333	3.59246333333333	2.86429333333333	1.97392
COX5BP7	0	0.590272	0	0	0	0
COX5BP8	0	0	0	0	0	0
COX6A1	398.039166666667	407.137166666667	452.1875	534.3565	465.664333333333	476.324833333333
COX6A1P2	0	0	0	0	0	0.466677666666667
COX6A1P3	0	0	0	0	0.294153916666667	0.399037166666667
COX6A2	0	0.646357	1.40941	1.161682	0.413634833333333	0.735809
COX6B1	563.995666666667	643.989166666667	828.990166666667	857.764833333333	801.017833333333	801.017833333333
COX6B1P1	0	0	0	0.972300666666666	0	0
COX6B1P2	0	0	0	0	0	0
COX6B1P3	0	1.89758	0	0	0.783510333333333	0.537691916666667
COX6B1P4	0	0	0	0.359772833333333	0	0.1433035
COX6B1P5	2.84102666666667	7.55566666666667	1.99469166666667	0.654566166666667	3.15078333333333	4.23236
COX6B1P6	0	0	0.608174916666667	0	0.4080175	0.566366
COX6B1P7	0	0	0	0	0	0
COX6B2	1.3942	1.42796333333333	1.65474166666667	1.399935	1.43563	1.12978733333333
COX6C	941.202333333334	882.490333333333	958.815666666667	1113.42166666667	1060.37333333333	1185.94333333333
COX6CP1	10.307675	5.28151333333333	12.4793333333333	5.660585	11.302205	7.46110166666667
COX6CP10	0	1.887745	339.940333333333	1.61232833333333	0.582582666666667	0.820211833333333
COX6CP11	0	0	1.685625	0	0	0
COX6CP12	0	0	0	0	0	1.14128366666667
COX6CP13	0	0	0	0.8293885	1.731985	0
COX6CP14	0	1.00249333333333	0.596655833333333	2.144565	1.56791166666667	0.835538333333333
COX6CP15	0	0	0	0	0	0
COX6CP16	0	0	228.084	0	0	0.915513833333333
COX6CP17	5.43112666666667	0	0	4.17394666666667	2.22431333333333	0
COX6CP18	1.96566833333333	0	0	0	0.600664	0.840393666666667
COX6CP2	0	0.916443	0	0	0	0
COX6CP3	0	0	0	0	0	0
COX6CP4	0	0	0	0	0	0
COX6CP5	0	0	0	0	0	0
COX6CP6	0	0	0	0	0	0
COX6CP7	1.179044	1.1693895	0	0	0.731217	4.14775333333333
COX6CP8	0	0	0	0	0	0
COX7A1	2.01943333333333	1.50131333333333	2.06912666666667	1.943185	2.06781666666667	1.159994
COX7A2	753.243666666667	695.912666666667	696.6425	695.912666666667	582.430833333333	696.6425
COX7A2L	160.2345	150.982333333333	178.5505	171.1575	152.479166666667	162.0575
COX7A2P1	1.62577833333333	2.04016333333333	1.12511	0.3832805	0.2518165	0.342026083333333
COX7A2P2	0	0	0	0	0	0
COX7B	240.739666666667	239.159833333333	149.071333333333	192.155	137.820333333333	175.433
COX7B2	0	0	0	0	0.09544805	0
COX7BP1	0	0	0.721563333333333	0	0	0.648729166666667
COX7BP2	0	2.44413166666667	0	2.680705	0.971659166666667	0.662124333333333
COX7C	1315.72666666667	1216.91333333333	1216.91333333333	1152.33166666667	1075.77833333333	1228.285
COX7CP1	3.26783	3.24634	20.4966166666667	3.48938833333333	1.56386166666667	3.65417
COX8A	310.498166666667	385.526166666667	594.158333333333	680.461	540.596333333333	529.543333333333
COX8C	0	0	0.0734635333333333	0	0	0.118992766666667
CP	59.0269833333333	46.58195	45.3364666666667	56.1960166666667	48.2633166666667	49.86565
CPA1	0.156138166666667	0.0622972666666667	0.156138166666667	0.13871335	0.0666190833333333	0.204231833333333
CPA2	0	0	0	0	0	0.0160188
CPA3	5.26841166666667	4.12573666666667	1.59655	2.23891166666667	2.02601	2.626575
CPA4	10.5042216666667	7.99918166666667	3.51952333333333	4.13104166666667	10.1299333333333	11.17753
CPA5	0.536562833333333	0.2715165	0.236571	1.63091	0.167369	0.450583
CPA6	0.801682333333333	0.583730666666667	0.935664	1.33155333333333	0.936065833333333	0.859973
CPAMD8	3.83757333333333	5.06086666666667	4.006385	5.64599833333333	7.83821666666667	5.34256
CPB1	1.02713366666667	0.0320539666666667	0.201163666666667	0.5569815	0.120460483333333	1.071147
CPB2	0.207068333333333	0.277711	0.239778166666667	0.235366	0.3762725	0.313827833333333
CPD	75.2630333333333	62.6736833333333	65.2146	47.1862166666667	71.5415166666667	60.3204833333333
CPE	15.8845166666667	14.23695	16.8417666666667	21.8967	22.3856	23.1416833333333
CPEB1	0.435228	0.493798	0.417260333333333	0.570161833333333	0.569778833333333	0.405827
CPEB2	25.7111166666667	24.38295	9.60795833333333	10.4422083333333	16.6766833333333	10.5828133333333
CPEB3	4.71827666666667	3.31759166666667	2.858335	3.629835	3.25811833333333	3.094835
CPEB4	42.6152166666667	40.8548666666667	29.7562666666667	23.6716833333333	31.5908	25.8803
CPED1	10.0206433333333	7.90745166666667	3.02826	4.34212666666667	2.88029166666667	3.676075
CPHL1P	0.3691445	0.170853833333333	0.752468666666667	0.6467435	0.03267805	0.261487833333333
CPLX1	0.190403666666667	0.228883	0.393786166666667	0.461563333333333	0.240898333333333	0.232217166666667
CPLX2	0.206741166666667	0.217459166666667	0.38720575	0.239435	0.113507566666667	0.00699345
CPLX3	0	0.130137266666667	0	0.0335644	0.00838125	0.0594758666666667
CPLX4	0.6008235	0.241425	0.12245645	0.295669	0.508521	0.638219333333333
CPM	57.6241333333333	59.1643166666667	37.8954833333333	26.3930666666667	25.40905	28.5132333333333
CPN1	0.0873946666666667	0.0456395083333333	0.0915305833333333	0.116825066666667	0.0810195666666667	0
CPN2	0.7685525	0.795748666666667	0.351602833333333	0.582402833333333	0.4393295	0.397405333333333
CPNE1	70.4403666666667	90.7580666666667	97.8234833333333	95.40725	111.446666666667	104.443516666667
CPNE2	32.3265	31.87525	41.4076666666667	42.8934	34.7464666666667	31.2222
CPNE3	88.8778166666667	80.7627	80.8542833333333	90.17	96.3027166666667	92.2828
CPNE4	2.182535	0.797636333333333	0.9977425	1.568715	2.28467833333333	1.96566833333333
CPNE5	0.218504333333333	0.181726833333333	0.133511233333333	0.278078666666667	0.12390955	0.677941833333333
