Symbol	A	B	C	D	E	F	G	H	I	J	K	L
IQGAP3	0.268004	0.572172	0.712781	0.944232	0.555023	0.67717	0.952698	0.166001	0.576336	1.0	0.863323	0.962586
ISM1	0.731824	0.590775	0.953635	0.418241	0.849499	0.474543	0.694497	0.222912	0.72423	1.0	0.485295	0.745146
ITGB5	0.056463	0.077787	0.079735	0.064263	0.04297	0.083153	0.095111	0.094567	0.081176	0.097057	0.030634	0.105024
JAKMIP1	0.293465	0.036396	0.080654	0.270816	0.008136	0.000416	0.097307	0.136266	0.002703	0.003307	0.108382	0.085751
KCNG1	0.489967	0.458935	0.254137	0.257195	0.319638	0.162432	0.434675	0.360281	0.331368	0.184551	0.284068	0.241851
KCNH8	0.356338	0.535865	0.208914	0.349607	0.080381	0.238238	0.607435	0.536633	0.244679	0.368352	0.203649	0.133601
KCNJ1	0.260273	0.300726	0.109679	0.389506	0.314048	0.096186	0.016924	0.206229	0.397088	0.11331	0.128755	0.063536
KCNJ15	0.087422	0.068815	0.025271	0.044146	0.052135	0.07106	0.22673	0.062	0.041917	0.060035	0.028673	0.029486
KHDRBS2	0.305918	0.086437	0.304307	0.123375	0.002677	0.102123	0.216762	0.346124	0.103828	0.146667	0.018866	0.311998
KIAA1257	0.404966	0.301455	0.108501	0.442952	0.228382	0.509616	0.125444	0.498818	0.114611	0.43093	0.456373	0.578701
KIAA1671	0.471444	0.480363	0.489099	0.509803	0.876869	0.70687	0.454603	0.373956	0.407892	0.51173	1.0	0.524433
KIR2DL1	0.342653	0.341907	0.200396	0.20524	0.378079	1.0	0.184856	0.088756	0.122505	0.109322	0.294259	0.108441
KIR2DL4	0.254819	0.259558	0.118057	0.120795	0.26273	1.0	0.087118	0.052906	0.051184	0.037275	0.148067	0.043322
KIR2DS4	0.63222	0.552582	0.357352	0.262326	0.579951	1.0	0.12931	0.217995	0.008403	0.018701	0.072232	0.151037
KIR3DL1	0.291558	0.280318	0.139251	0.146356	0.290393	1.0	0.151671	0.09123	0.077756	0.035889	0.155942	0.04217
KIR3DL2	0.362933	0.347135	0.247404	0.215846	0.388593	1.0	0.183759	0.16751	0.148743	0.170886	0.284747	0.141861
KIR3DX1	0.329648	0.0	0.019388	0.07984	0.127466	0.008899	0.144108	1.0	0.03117	0.013522	0.629953	0.141258
KLF4	0.399019	0.427447	0.149344	0.135852	0.190712	0.276764	0.612041	1.0	0.948022	0.137391	0.089172	0.121717
KLHL14	0.648956	0.638872	0.155874	0.343359	0.07064	0.181025	0.538924	0.465394	0.418032	0.012251	0.22938	0.003219
KLRC1	0.198193	0.193628	0.167799	0.14137	0.219516	0.385471	0.133606	0.079293	0.107058	0.069608	0.200718	0.074231
KLRC2	0.25416	0.267168	0.035678	0.063321	0.460162	0.482576	0.050358	0.000692	0.003077	0.003392	0.506274	0.004232
KLRC3	0.528736	0.501716	0.353188	0.356416	0.845612	1.0	0.205127	0.248062	0.181917	0.05865	0.96565	0.018803
KLRD1	0.243316	0.240558	0.109238	0.114039	0.338448	1.0	0.095707	0.046329	0.041629	0.034624	0.285801	0.019999
KLRF1	0.171007	0.167045	0.087597	0.095847	0.202439	1.0	0.095689	0.038618	0.043513	0.040959	0.118748	0.03676
KLRG1	0.254103	0.267108	0.296746	0.299807	0.583326	0.312199	0.128385	0.097814	0.103292	0.221879	0.632686	0.270701
KRT1	0.37847	0.390331	0.773993	0.685855	0.547404	0.191492	0.058019	0.090406	0.026476	0.824948	0.583698	1.0
KRT23	0.077518	0.09178	0.009216	0.015139	0.06642	0.018852	0.301888	0.006049	0.048185	0.016606	0.003565	0.003861
KRT72	0.396666	0.374879	0.36022	0.360182	0.418816	1.0	0.235794	0.033128	0.01597	0.339433	0.30732	0.165501
KRT73	0.50662	0.475546	0.528954	0.559962	0.584386	1.0	0.329328	0.185413	0.201766	0.576733	0.569517	0.326325
LAG3	0.35944	0.334616	0.445511	0.478284	0.867107	0.162193	0.207089	0.109811	0.09726	0.436652	1.0	0.539253
LCN10	0.021122	0.016391	0.000775	0.003707	0.032932	0.005527	0.0	0.00463	0.0	0.0	0.069519	0.018016
LCN2	0.145651	0.145755	0.059942	0.071172	0.123022	0.1381	0.609004	0.053687	0.033218	0.015963	0.046396	1.0
LDLRAD3	0.007903	0.063696	0.0	0.0	0.029013	0.010713	0.006519	0.589543	1.0	0.0	0.0	0.000556
LEF1	0.162883	0.167236	0.481978	0.418803	0.316982	0.036942	0.071488	0.052094	0.050695	0.449079	0.360761	0.297716
LGALS9B	0.722113	0.658582	0.458527	0.376435	0.399189	0.673082	0.719156	0.990127	1.0	0.248019	0.418123	0.412384
LGR6	0.460666	0.436323	0.307197	0.335631	0.523475	1.0	0.29843	0.268577	0.198021	0.219901	0.378549	0.245004
LILRA4	0.615279	0.498649	0.204626	0.152862	0.530835	0.520512	0.673055	0.706263	0.575335	0.796726	0.061925	0.233727
LIM2	0.016153	0.019129	0.0	0.006	0.001941	1.0	0.0	0.009461	0.000556	0.000858	0.007223	0.0
LINGO2	0.368291	0.21896	0.114979	0.000247	0.185596	1.0	0.008271	0.005841	0.0	0.000636	0.0006	0.002515
LMF1	0.573778	0.438326	0.587436	0.840565	0.688281	0.677031	0.120003	0.541677	0.417512	0.887916	0.726543	1.0
LOC541472	0.760009	0.744633	0.595551	0.703735	0.764799	0.693039	0.536215	1.0	0.995475	0.57889	0.674148	0.792883
LPL	0.008007	0.005807	0.002429	0.005825	0.000937	0.006218	0.014005	0.01722	0.02055	0.004982	0.004551	0.005897
LRG1	0.255534	0.228537	0.139898	0.125844	0.15377	0.207348	0.850669	0.360913	0.332511	0.049877	0.124248	0.036204
LRRC4	0.002743	0.001767	0.0	0.00164	0.0	0.041105	0.006858	7e-05	0.021567	0.014017	0.001545	0.03776
LRRC43	0.363271	0.200954	0.21123	0.17681	0.377469	1.0	0.284846	0.035323	0.396993	0.303941	0.046372	0.27251
LRRC7	0.033679	1.0	0.425241	0.013563	0.004876	0.208906	0.345947	0.020622	0.306428	0.039491	0.055415	0.087671
LRRN3	0.44983	0.459601	0.768386	0.690989	0.981323	0.105256	0.267846	0.207314	0.184525	0.648494	1.0	0.281128
LTF	0.337269	0.348737	0.311964	0.219118	0.242283	0.283972	0.55856	0.243239	0.277475	0.324621	0.297358	1.0
LTK	0.229821	0.208415	0.018265	0.400743	0.942391	0.088537	0.161643	0.0	0.004827	0.024946	1.0	0.306186
LYVE1	0.206628	0.239366	0.009084	0.915747	0.381717	0.212743	0.001392	0.080143	1.0	0.532778	0.570996	0.220009
LYZ	0.191288	0.042861	0.001011	0.000739	0.002398	0.006312	1.0	0.65403	1.0	6.1e-05	4.6e-05	0.000699
MACROD2	0.098484	0.245782	0.330039	0.226089	0.039433	0.241597	0.177816	0.216768	0.011739	0.377254	0.095997	0.007192
MAK	0.231104	0.296634	0.004098	0.056326	0.215483	0.200703	1.0	0.309878	0.384736	0.119038	0.0	0.049875
MAL	0.292	0.244163	0.9763	0.920456	0.39827	0.031055	0.099245	0.060451	0.058937	1.0	0.475154	0.769653
MANSC1	0.379798	0.381469	0.083482	0.105565	0.115953	0.232925	0.898923	0.265573	0.225744	0.28798	0.025958	0.214422
MEOX1	0.542952	0.629799	0.731274	0.918831	0.088512	0.220612	0.407114	0.12463	0.218444	0.697757	0.159796	1.0
METTL7B	0.110514	0.249744	0.283467	0.053656	0.140869	0.05712	0.039721	0.123133	0.108167	0.534107	0.516212	0.128715
MGAM	0.068448	0.071486	0.021783	0.034276	0.052498	0.091976	0.172573	0.033276	0.055153	0.053666	0.01965	0.01212
MLC1	0.264603	0.26487	0.14594	0.12524	0.242606	0.467149	0.154445	0.140645	0.120702	0.074847	0.08802	0.053102
MMP1	0.033079	0.162928	0.0	0.004872	0.365232	0.975006	0.435479	0.990871	1.0	0.00671	0.113193	0.099324
MMP19	0.044186	0.055904	0.105876	0.075051	0.045037	0.068896	0.189587	0.087158	0.162968	0.090873	0.17585	0.010673
MMP25	0.042426	0.046446	0.019564	0.018845	0.027988	0.032808	0.302357	0.036288	0.038589	0.01387	0.015049	0.021486
MMP28	0.670453	0.702164	0.870288	0.883497	0.795978	0.514545	0.256269	0.462203	0.512771	1.0	0.964758	0.63129
MMP9	0.015421	0.016051	0.007146	0.006719	0.009691	0.014105	0.071923	0.014679	0.015451	0.007069	0.005992	0.011417
MOXD1	0.272437	0.176001	0.0006	0.027113	0.0	0.008086	1.0	0.007266	0.145761	0.001953	0.0	0.0
MS4A1	0.013309	0.022037	0.004928	0.007216	0.00479	0.011533	0.021038	0.014367	0.008452	0.012077	0.00224	0.008637
MS4A3	0.263383	0.22747	0.253628	0.258524	0.128145	0.180217	0.606617	0.231139	0.211771	0.235532	0.150883	1.0
MS4A6A	0.302624	0.281154	0.032262	0.030718	0.063929	0.106316	0.427122	0.93893	1.0	0.005516	0.000407	0.019936
MSR1	0.0231	0.006292	0.031909	0.007797	0.02789	0.019786	0.022114	0.025198	0.026815	0.031003	0.033081	0.015763
MTMR11	0.504134	0.474495	0.089576	0.114257	0.170619	0.230035	0.650452	0.982192	1.0	0.035843	0.010157	0.025951
NCAM1	0.417446	0.361246	0.242264	0.209289	0.325421	0.895519	0.205283	0.080916	0.060141	0.014209	0.139031	0.002023
NCAPH	0.00358	0.001275	0.00185	0.0	0.001327	0.0	0.002384	0.0	0.002263	0.025415	0.003808	0.000887
NCR1	0.086725	0.096138	0.055382	0.033419	0.074807	0.178198	0.013633	0.0	0.000243	0.00186	0.0105	0.010191
NEFL	0.616015	0.608404	1.0	0.84006	0.405645	0.557914	0.493423	0.587512	0.467632	0.874366	0.700885	0.846109
NELL2	0.280903	0.293152	0.496085	0.469212	0.801272	0.06661	0.140181	0.105217	0.102102	0.443219	1.0	0.328746
NES	0.55221	0.611878	0.49988	0.926435	0.116182	0.234024	0.034277	0.870779	0.203594	1.0	0.168991	0.658368
NID1	0.407272	0.794603	0.001747	0.039214	0.045249	0.589111	0.692183	0.885148	1.0	0.097705	0.420733	0.427875
NKG7	0.006292	0.005756	0.002453	0.002519	0.009917	1.0	0.001694	0.000436	0.000449	0.000748	0.00667	0.000992
NLGN4Y	0.312195	0.167646	0.472526	0.031545	0.958689	0.0	0.205652	1.0	0.500256	0.317316	0.041595	0.550558
NLRP3	0.275333	0.288679	0.034802	0.034592	0.067143	0.099463	0.503595	1.0	0.92426	0.019416	0.014414	0.023371
NMUR1	0.40564	0.352288	0.055066	0.034517	0.409825	1.0	0.16963	0.00063	0.000939	0.003267	0.17088	0.001542
NOG	0.611637	0.446821	0.904463	1.0	0.85682	0.044192	0.086134	0.117781	0.25346	0.807308	0.805785	0.490493
NPAS2	0.082528	0.024485	0.060893	0.042141	0.744707	0.123945	0.005196	0.0	0.111326	0.302132	1.0	0.220817
NPDC1	0.828433	0.78498	0.83567	0.883384	0.827558	0.931236	0.111237	0.275754	0.186379	0.953217	0.849461	0.926924
NRCAM	0.48676	0.486611	0.446373	0.302118	0.839981	0.291408	0.300327	0.155981	0.205759	0.793834	1.0	0.277031
NRP1	0.065209	0.084704	0.035916	0.055783	0.030784	0.024657	0.088645	0.092665	0.117084	0.032589	0.039129	0.106509
NT5E	0.308584	0.339702	0.21822	0.22311	0.375774	0.057648	0.259527	0.21783	0.118766	0.131906	0.430617	0.159107
NTN4	0.374629	0.359344	0.759622	0.263673	0.866729	0.078338	0.219552	0.257893	0.0	0.705759	1.0	0.403947
NTNG1	0.020012	0.0	0.0	0.049197	0.009747	0.545363	1.0	0.027825	0.048122	0.159196	0.004357	0.255066
NUPR1	0.193878	0.24804	0.129634	0.193809	0.111843	0.072837	0.299352	0.033304	0.11978	0.003527	0.098708	0.143011
NXPH4	0.537776	0.617313	0.266868	0.042792	0.667713	0.521373	0.587969	1.0	0.848297	0.231332	0.384683	0.335483
OLFM1	0.394961	0.277098	0.0	0.001207	0.020275	0.006466	0.612803	1.0	0.824675	0.004126	3.4e-05	0.001919
OLFM4	0.006779	0.033602	0.38739	0.039776	0.250309	0.167704	0.600397	0.230111	0.389486	1.0	0.191685	0.752828
OSBPL10	0.255519	0.276026	0.055306	0.057096	0.11601	0.120604	0.276026	0.19196	0.179464	0.026094	0.014566	7.4e-05
OSR2	0.430229	0.180057	0.05108	0.03405	0.558756	0.788189	0.916578	0.850508	1.0	0.297475	0.37546	0.303932
OTX1	0.020526	0.07545	0.0	0.0	0.0	0.002416	0.0	0.0	0.0	0.070083	0.0	0.0
P2RX5	0.073087	0.072248	0.0517	0.046253	0.043059	0.036116	0.055899	0.043807	0.046312	0.040201	0.043764	0.018539
PACSIN1	0.696593	0.609	0.707439	0.803023	0.928884	0.980543	0.443868	0.029254	0.176802	0.787035	1.0	0.876096
PANX2	0.301631	0.294239	0.004854	0.000231	0.010451	0.192433	1.0	0.357268	0.356973	0.0	0.001786	0.0
PAQR5	0.170752	0.023488	0.288376	0.209338	0.008439	0.2869	0.044188	0.004573	0.085785	0.009844	0.013433	0.0
PARM1	0.939631	1.0	0.298178	0.050913	0.39187	0.434577	0.848145	0.691062	0.738641	0.035398	0.152502	0.162654
PAX5	0.012994	0.000523	0.000529	0.001484	0.000277	4.9e-05	0.015678	0.0	0.063844	0.0	0.015661	0.0
PCDH1	0.776179	0.475534	0.810332	0.455448	0.646607	1.0	0.599045	0.155475	0.103215	0.226756	0.161438	0.937601
PCDH9	0.776627	0.51297	0.563288	0.736252	0.673954	0.516895	0.539718	0.591606	0.695698	0.718288	0.633347	0.36739
PCSK1N	0.303071	0.528667	0.491998	0.620006	0.821683	0.322873	0.298501	0.119738	0.12107	0.556945	1.0	0.63726
PDCD1	0.43993	0.383115	0.719896	0.724948	0.722553	0.01187	0.245955	0.089498	0.014637	0.869058	0.871958	1.0
PDGFD	0.424469	0.445776	0.300187	0.347026	0.517298	1.0	0.295914	0.154927	0.153306	0.153274	0.506233	0.178354
PHOSPHO1	0.043884	0.036949	0.010659	0.039489	0.067459	0.034596	0.131211	0.015842	0.008059	0.024357	0.047911	0.035245
PI16	0.384984	0.381114	0.72788	0.699921	0.32648	0.245324	0.34885	0.120548	0.219568	0.804689	0.309105	1.0
PID1	0.501558	0.493041	0.077537	0.143761	0.186497	0.294687	0.63385	1.0	0.978742	0.049284	0.076177	0.036254
PKIG	0.107871	0.088251	0.057763	0.074452	0.016974	0.038573	0.089516	0.083458	0.051036	0.029109	0.061089	0.074452
PLD4	0.122943	0.089507	0.136458	0.045404	0.080358	0.072551	0.140599	0.169529	0.153574	0.123368	0.040467	0.032664
PLEKHG1	0.233901	0.272003	0.114364	0.098516	0.099739	0.15753	0.272829	0.112975	0.040653	0.172866	0.01241	0.091345
PLEKHG5	0.894426	0.568593	0.815445	0.644724	0.536879	0.146165	1.0	0.238368	0.865595	0.672624	0.007397	0.099389
PLEKHG7	0.304021	0.403218	0.105029	0.374244	1.0	0.835499	0.618761	0.100083	0.377586	0.027759	0.756813	0.669258
PLEKHH2	0.020491	0.431936	0.035976	0.410569	0.023548	0.0	0.0	0.165229	0.0	0.211499	0.578276	0.178913
PLIN5	0.687511	0.712028	0.925617	0.879082	0.671447	0.710509	0.813559	0.709901	0.644844	0.979278	0.790484	0.811369
PLXDC1	0.286079	0.573901	0.779102	0.605126	0.579664	0.562414	0.169819	0.285215	0.108514	0.675232	0.601559	0.444794
PNOC	0.89667	0.927825	0.23529	0.28883	0.319444	0.401051	0.893174	0.714943	0.676363	0.145131	0.161413	0.109266
PNPLA3	0.527195	0.277384	0.53296	0.209752	0.48206	0.376413	0.538295	1.0	0.123993	0.899843	0.56123	0.149314
POU2AF1	0.878124	0.937327	0.372451	0.386834	0.368149	0.397947	0.77513	0.548534	0.567469	0.333556	0.368904	0.324933
PPARG	0.122227	0.129638	0.078108	0.129766	0.061158	0.084676	0.119214	0.240949	0.270326	0.146472	0.050904	0.196528
PPP1R14A	1.0	0.916159	0.696287	0.686257	0.739753	0.542509	0.96007	0.750838	0.677505	0.822258	0.75252	0.708016
PPP1R2P9	0.997399	0.053976	0.20403	0.120274	0.638782	0.0	0.195162	0.682251	0.786185	0.620939	0.077814	1.0
PRF1	0.113625	0.106962	0.036924	0.039367	0.126472	1.0	0.031984	0.009012	0.009249	0.012837	0.060499	0.016512
PRLR	0.756369	0.753185	0.846062	0.878445	0.212753	0.300131	0.661885	0.762233	1.0	0.958622	0.750165	0.675929
PROK2	0.186245	0.190238	0.086153	0.085006	0.144631	0.118563	1.0	0.19759	0.202051	0.061661	0.125826	0.077899
PRSS23	0.34335	0.329018	0.211645	0.211876	0.461599	1.0	0.179701	0.112003	0.109554	0.123838	0.380029	0.149165
PRSS35	0.033025	0.344368	0.124744	0.389548	0.679207	0.117601	0.56532	0.156579	0.271331	0.142638	1.0	0.359044
PTGDR	0.383939	0.381638	0.239443	0.278781	0.40072	0.879977	0.253326	0.110119	0.003266	0.134722	0.313232	0.075706
PTPN13	0.441272	0.680859	0.641534	0.628379	0.550442	0.252972	0.400911	0.479178	0.282118	0.94521	0.336665	1.0
PTPRG	0.072507	0.001662	1.0	0.043825	0.026904	0.216314	0.363631	0.004176	0.001192	0.096973	0.707059	0.009363
PTPRK	0.324867	0.313966	0.198582	0.137537	0.367433	0.168453	0.293017	0.133275	0.271178	0.045591	0.422286	0.172291
PTX3	0.002741	0.025722	0.010955	0.00042	7e-06	0.0	0.0	0.032463	0.023973	0.000235	0.001808	0.0
RAPGEF5	0.690655	0.31809	0.148456	0.082316	0.29583	0.218832	0.421998	0.096422	0.086745	0.000739	0.765158	0.023969
RARRES1	0.010341	0.498878	0.024754	0.058992	0.173787	0.448195	0.078385	0.482476	0.192862	0.04541	0.109461	0.122955
RCAN2	0.094193	0.120279	0.271818	0.185273	0.870775	0.004907	0.042283	0.0	0.000661	0.078217	1.0	0.494437
RDM1	0.253495	0.770406	0.072622	0.658579	1.0	0.859965	0.88494	0.518945	0.476501	0.619734	0.404723	0.595321
RETN	0.570663	0.518881	0.048814	0.067381	0.223528	0.288914	0.780605	0.933086	1.0	0.014587	0.1127	0.328585
RFPL2	0.03557	1.0	0.130309	0.497041	0.071283	0.706299	0.051593	0.01388	0.359728	0.964762	0.897544	0.667801
RGS20	0.0	0.0	0.000609	0.041068	0.002054	0.015078	0.0	0.020092	0.002364	0.028999	0.036577	0.0
RMRP	5e-05	4.2e-05	4.8e-05	4.7e-05	4.8e-05	4.6e-05	3.7e-05	4.3e-05	4.8e-05	4.8e-05	3.1e-05	4.8e-05
RNASE2	0.477547	0.507179	0.096914	0.099599	0.156089	0.200483	0.641463	1.0	0.989623	0.054339	0.036505	0.300293
RNF128	0.509508	0.730597	0.761889	0.58407	0.768135	0.574377	0.846937	0.897393	0.484923	0.904091	0.589319	0.638279
RNF157	0.260564	0.316649	0.490477	0.413277	0.424216	0.08869	0.24463	0.275909	0.0	0.416331	0.443426	0.394718
RNF165	0.502978	0.553363	0.340717	0.392073	0.514874	1.0	0.219624	0.052553	0.001832	0.241362	0.36674	0.025543
RNF175	0.685027	0.782321	0.851727	1.0	0.339536	0.576227	0.626938	0.852496	0.6352	0.951555	0.041994	0.277157
RORC	0.60182	0.677398	0.967441	0.996272	0.996463	0.334397	0.267744	0.203682	0.179043	0.859382	1.0	0.911799
S100P	0.092357	0.096926	0.027275	0.028444	0.044196	0.063419	1.0	0.098743	0.090915	0.011199	0.008907	0.053333
S1PR5	0.167946	0.171296	0.090834	0.096026	0.234536	1.0	0.06545	0.028411	0.028407	0.044657	0.194585	0.050512
SCGB3A1	0.405524	0.662946	0.088285	0.124088	0.798031	0.08785	0.807622	0.97333	1.0	0.016028	0.884252	0.010527
SCIN	0.004014	0.036145	0.062767	0.050392	0.116802	0.08966	0.161868	0.00694	0.028675	0.0	0.016863	0.195862
SCN3A	0.127577	0.185	0.170443	0.010564	0.114378	0.240028	0.044636	0.172474	0.29993	0.056845	0.131794	0.017432
SDS	0.058075	0.019779	0.078902	0.032982	0.040818	0.108779	0.017032	0.185759	0.035529	0.027513	0.109626	0.062019
SEMA3D	0.624984	0.111326	0.015048	0.274945	0.59314	0.008294	0.322238	0.287	0.411242	1.0	0.75451	0.160297
SERPINB2	0.14858	0.17284	0.070474	0.04732	0.115457	0.07895	0.194113	0.298451	0.302686	0.121527	0.022309	0.116044
SEZ6L	0.040028	0.000793	0.00283	1.0	0.151076	0.114677	0.0	0.799631	0.050794	0.0	0.117455	0.0
SGCD	0.001704	0.399413	0.121094	0.187979	0.093378	0.251194	0.168144	0.27742	0.461635	0.022983	1.0	0.009142
SH2D1A	0.498353	0.515399	0.745148	0.699649	0.892005	1.0	0.267758	0.189158	0.193537	0.609724	0.968393	0.736226
SH2D1B	0.23243	0.220876	0.102563	0.107197	0.184239	1.0	0.105589	0.060672	0.065509	0.039754	0.046593	0.027069
SIGLEC12	0.108359	0.351054	1.0	0.751774	0.371277	0.459469	0.158173	0.053611	0.32994	0.228345	0.236094	0.257148
SIGLEC6	0.454524	0.062614	0.558202	0.344002	0.076037	0.472018	0.224066	0.794177	0.422901	1.0	0.980326	0.396821
SIRPG	0.467013	0.485023	0.96413	1.0	0.732574	0.133412	0.277529	0.229018	0.12454	0.988253	0.820548	0.907425
SLC26A8	0.852993	0.607743	0.95352	0.822765	0.849223	0.626312	1.0	0.95352	0.955158	0.9786	0.835736	0.866008
SLC28A3	0.000815	0.000239	0.000808	0.0	0.0	0.0	0.0	0.001109	0.0	0.017802	0.001339	0.0
SLC30A3	0.68298	0.574388	0.653465	1.0	0.667323	0.567643	0.917126	0.833914	0.734005	0.907144	0.693491	0.842179
SLC38A11	0.368014	0.351265	0.296888	0.236958	0.30942	0.288297	0.374768	0.366619	0.355683	0.265122	0.345207	0.247376
SLC4A10	0.01936	0.0	0.0	0.0	0.0	0.000619	0.076049	0.0	0.011403	0.06398	0.460586	0.0
SLC5A9	0.068561	0.774066	0.241702	0.511254	0.741627	0.059555	0.764167	0.697891	1.0	0.546283	0.429601	0.314075
SMPDL3B	0.031604	0.005922	0.3617	0.142041	0.512457	1.0	0.514839	0.011703	0.850291	0.208619	0.106046	0.0
SOX5	0.313577	0.010229	0.389601	0.23099	0.389236	0.504941	1.0	0.011601	0.275372	0.017992	0.085536	0.043042
SPARC	0.001624	0.005133	0.00144	0.0	0.006519	0.009136	0.009222	0.009742	0.009475	0.000725	0.009137	0.006708
SPIB	0.102359	0.094288	0.074136	0.046624	0.012636	0.027291	0.111134	0.063266	0.09055	0.049669	0.009435	0.002549
SPOCD1	0.009496	0.01475	0.000701	0.004855	0.001274	0.000731	0.003541	0.016648	0.028517	0.010388	0.006705	0.0027
ST18	0.139056	0.081992	0.24883	0.357886	0.01993	0.00298	0.0	0.006326	0.020093	0.003086	0.003242	0.048204
ST6GALNAC1	0.289906	0.140357	0.902058	0.681406	0.000696	0.085173	0.001175	0.230883	0.257458	0.989164	0.034037	1.0
ST8SIA1	0.401218	0.413743	0.837254	0.816712	0.539936	0.181947	0.356199	0.159411	0.334424	0.754567	0.450506	1.0
ST8SIA6	0.0	0.012484	0.009095	0.0	0.006311	0.061267	0.044365	0.0	0.010564	0.004831	0.036271	0.003686
STAB1	0.150477	0.132232	0.000698	0.071267	0.068886	0.096748	0.218932	0.278943	0.280895	0.010034	0.000713	0.017866
STYK1	0.045363	0.094069	0.132057	0.571395	1.0	0.358474	0.053081	0.96269	0.005593	0.407341	0.062095	0.041888
SUSD4	0.303559	0.246911	0.927181	0.880991	0.597781	0.017707	0.12188	0.013549	0.296956	1.0	0.683965	0.951019
SYN3	0.358878	0.217978	0.314092	0.131445	0.434953	0.049747	0.509573	0.204458	0.019583	0.095336	0.247235	0.229453
SYNPO	0.559945	1.0	0.001633	0.012507	0.378133	0.883778	0.220848	0.353789	0.750469	0.225268	0.165215	0.36201
SYT17	0.258809	0.401488	0.006308	0.10905	0.000556	0.042377	0.465056	0.116467	0.641807	0.0096	0.010168	0.0
TCEA3	0.387504	0.382456	0.895963	0.904607	0.52441	0.118558	0.229217	0.169947	0.186927	1.0	0.59454	0.742538
TCL1A	0.112789	0.10559	0.024897	0.030212	0.028599	0.030251	0.123044	0.076456	0.073581	0.021089	0.013135	0.004019
TCL1B	1.0	0.98393	0.234729	0.139302	0.493937	0.503535	0.852834	0.717514	0.649437	0.082837	0.288001	0.337117
TCL6	0.134326	0.160056	0.19134	0.171089	0.213547	0.162552	0.180392	0.188704	0.19487	0.22848	0.196588	0.115504
TEAD2	1.0	0.947744	0.512553	0.148634	0.139826	0.100167	0.974862	0.58331	0.536677	0.237401	0.357273	0.03002
TEK	0.250607	0.149273	0.150087	0.11072	0.234509	0.670239	1.0	0.258613	0.262473	0.685006	0.114335	0.150625
TGFBI	0.346965	0.344396	0.033912	0.036775	0.07266	0.096766	0.531509	1.0	0.978695	0.017757	0.011198	0.030326
TGM2	0.113627	0.16556	0.14462	0.184983	0.203528	0.194446	0.252984	0.28098	0.261317	0.170025	0.057587	0.129652
TGM3	0.315522	0.319178	0.156489	0.284941	0.316463	0.3434	1.0	0.397578	0.383392	0.129418	0.31062	0.223919
THBS1	0.314812	0.308738	0.039752	0.039315	0.081231	0.114739	0.378843	0.930734	0.901781	0.0006	0.015438	0.020754
THRB	0.0	0.00682	0.0	0.055299	0.058896	0.014285	0.186069	0.0174	0.026985	0.0	0.005908	0.009452
TIGIT	0.318537	0.335328	0.422323	0.389055	0.419516	0.443579	0.137967	0.03967	0.097981	0.405213	0.440149	0.496088
TIMP3	0.0	0.0	0.004797	0.000222	0.000303	0.003997	0.0	0.000477	0.0	0.001127	0.002842	0.006465
TM4SF19	0.00342	0.002619	0.002167	0.000746	0.00444	0.006539	0.000821	0.000453	0.001973	0.001845	0.003832	0.000251
TMEM171	0.45774	0.017732	0.109472	0.255831	1.0	0.856936	0.008736	0.003889	0.0	0.020591	0.957695	0.106118
TMEM176A	0.567672	0.492613	0.128519	0.115683	0.190041	0.220398	0.677405	1.0	0.953386	0.031005	0.045454	0.10627
TNC	0.740829	0.686777	0.839916	0.823043	0.790336	0.828709	0.702599	0.648229	0.598013	1.0	0.815606	0.828709
TNF	0.170625	0.164179	0.072382	0.07269	0.095058	0.096255	0.26765	0.358446	0.339502	0.065111	0.089916	0.063611
TNFRSF13B	0.501731	0.490314	0.207833	0.240475	0.237285	0.278947	0.482793	0.33033	0.315281	0.248536	0.271075	0.050678
TNFRSF21	0.456029	0.45111	0.118994	0.109328	0.23972	0.304249	0.703815	0.979004	1.0	0.039535	0.185724	0.198236
TNFRSF25	0.373984	0.36073	0.842475	0.898073	0.533115	0.231204	0.263448	0.149318	0.160866	1.0	0.643768	0.858368
TNFRSF4	0.390666	0.332904	0.781014	0.78751	0.281767	0.286925	0.303538	0.255956	0.240191	1.0	0.264441	0.956289
TNIP3	0.523833	0.096174	0.028877	0.020828	0.889981	0.013668	0.003402	0.126512	0.142511	0.016124	1.0	0.001638
TPPP3	0.683571	0.520776	0.026314	0.067026	0.013281	0.19772	0.820492	0.885821	1.0	0.045157	0.008948	0.204956
TPRG1	0.0	0.001268	0.0	3.9e-05	0.000572	0.014524	0.002382	0.0	0.0	0.0	0.0	0.011849
TRIM54	0.008505	0.06141	0.142001	0.381706	0.083802	0.456666	0.985063	0.475956	0.16699	0.303292	1.0	0.181123
TSHZ2	0.477216	0.445138	0.86493	0.848988	0.21258	0.059709	0.322342	0.325652	0.2481	1.0	0.239067	0.858634
TSPAN13	0.591967	0.599471	0.168571	0.112666	0.20055	0.238771	0.528747	0.346615	0.360555	0.107655	0.148969	0.112239
TSPAN18	0.503646	0.483354	0.900284	0.774632	0.450799	0.076543	0.30399	0.198988	0.180898	1.0	0.492792	0.783995
TTC16	0.636855	0.579424	0.64846	0.776271	1.0	0.708063	0.321081	0.06473	0.278671	0.671405	0.952479	0.753091
