Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
EHD4	0.134668	0.173246	0.133884	0.148573	0.107037	0.123359
EHF	0.522528	0.46684	0.828613	0.829905	1.0	0.950012
ELF3	0.28033	0.358827	0.840389	0.80983	1.0	0.817465
ELMO3	0.071119	0.123276	0.221897	0.224718	0.202414	0.20454
ELOVL2	0.544986	0.443154	0.42058	0.593994	0.588467	0.606521
ELOVL7	0.752011	0.562082	0.745926	0.961372	0.864647	0.920539
EMCN	0.042761	0.039249	0.032786	0.038504	0.034218	0.042906
ENDOU	0.0	0.079171	0.106238	0.099972	0.200224	0.198822
ENPP1	0.018476	0.015512	0.011512	0.015066	0.017106	0.019503
ENPP2	0.08284	0.072815	0.034001	0.040187	0.072002	0.084777
ENPP3	0.295625	1.0	0.503128	0.415918	0.78424	0.516769
ENTPD3	0.706342	0.692217	0.720173	0.99282	0.831442	1.0
EPCAM	0.627811	0.533946	0.903128	1.0	1.0	0.978257
EPGN	0.254412	0.188476	0.102382	0.142597	0.57478	0.596635
EPHA1	0.385353	0.433386	0.630349	0.630079	0.614459	0.6064
EPHA3	0.0	0.003215	0.080565	0.003215	0.0	0.005017
EPHA7	0.478151	0.329421	0.2854	0.414554	0.251287	0.283031
EPHX3	0.03547	0.053486	0.035674	0.050087	0.018093	0.008586
EPN3	0.060858	0.06681	0.117925	0.134797	0.14231	0.093625
EPPK1	0.02025	0.025746	0.045342	0.053954	0.054196	0.043494
ERBB4	0.798855	0.69206	0.845194	1.0	0.756817	0.825183
ERG	0.003392	0.00381	0.001684	0.006797	0.00399	0.008603
ERICH5	0.950782	0.759133	0.725908	1.0	0.780267	0.925796
ERICH6	0.205389	0.965839	0.081052	0.182474	0.780559	1.0
ERN2	0.709464	0.985425	0.749342	0.745032	1.0	0.472756
ERP27	0.788426	0.754335	0.809321	0.866944	0.836915	1.0
ERVMER34-1	0.776541	0.586886	0.620235	1.0	0.98683	0.779026
ESAM	0.008639	0.012886	0.010513	0.012809	0.01359	0.010746
ESM1	0.001635	7.7e-05	0.001187	0.001602	0.000364	0.000467
ESR2	0.08937	0.150987	0.074544	0.11515	0.144279	0.107195
EVI2A	0.636726	0.61437	0.304472	0.37796	0.242941	0.340548
EVPL	0.039716	0.037982	0.053969	0.051438	0.042714	0.042581
EXOC3L1	0.0	0.004038	0.013052	0.020057	0.006931	0.006963
EXOC3L2	0.182862	0.470945	0.081983	0.133435	0.16364	0.290517
EXTL1	0.0	0.010869	0.006795	0.00907	0.009862	0.023408
EYA1	0.228056	0.100647	0.250084	0.168641	0.094568	0.086948
EYA4	0.235003	0.164969	0.201724	0.223729	0.206082	0.17551
EYS	1.0	0.815349	0.518086	0.523153	0.755202	0.604971
F10	0.004719	0.004204	0.005493	0.046537	0.007015	0.021689
F2RL2	0.045839	0.027941	0.009649	0.026232	0.045316	0.028605
F2RL3	0.121311	0.112681	0.134186	0.134538	0.114727	0.097591
FABP3	0.087634	0.09072	0.067465	0.082971	0.070579	0.083795
FABP4	0.00338	0.00375	0.003513	0.004227	0.002847	0.004276
FAIM2	0.000992	0.0	0.0	0.011471	0.000771	0.002942
FAM107A	0.118202	0.100198	0.136618	0.148081	0.117331	0.092953
FAM107B	0.84542	0.829306	0.571832	0.714822	0.906728	0.882935
FAM110C	0.419142	0.400967	0.446287	0.392468	0.543242	0.519391
FAM124B	0.072863	0.07382	0.041112	0.048578	0.026661	0.032046
FAM155A	0.020034	0.010526	0.00993	0.008672	0.016351	0.013467
FAM162B	0.0	0.0	0.0	0.0	0.0	0.0
FAM167B	0.000749	0.00068	0.0	0.000511	4e-06	6.5e-05
FAM180A	0.060124	0.040991	0.022578	0.030572	0.081698	0.085493
FAM189A1	0.115116	0.0	0.0	0.004373	0.0	0.089115
FAM196A	1.0	0.76489	0.258098	0.523163	0.622912	0.523163
FAM196B	0.124314	0.124718	0.020434	0.06818	0.119534	0.079851
FAM209B	0.873944	1.0	0.473025	0.27032	0.558361	0.501402
FAM20A	0.865674	1.0	0.544256	0.454291	0.434277	0.496882
FAM43B	0.008011	0.0	0.033769	0.0	0.0	0.0
FAM69B	0.019696	0.025738	0.035863	0.040121	0.026734	0.029413
FAM83E	0.21175	0.329145	0.682356	0.795696	0.506358	0.602057
FAP	0.013884	0.009264	0.012556	0.006079	0.008374	0.011158
FAT2	0.02345	0.022412	0.021422	0.031729	0.032551	0.025014
FCER1G	1.0	0.913215	0.413725	0.428313	0.331323	0.417825
FCGR2A	1.0	0.958566	0.383224	0.406242	0.36998	0.455527
FCRLA	0.010904	0.008214	0.002431	0.008748	0.002458	0.004145
FER1L6	0.44792	0.424965	0.797489	1.0	0.650288	0.721218
FERMT3	0.409419	0.686257	0.743563	0.629322	0.605149	0.589256
FGD5	0.0394	0.047849	0.022297	0.019629	0.023761	0.01738
FGF1	0.033224	0.017011	0.01155	0.024916	0.032834	0.037896
FGF14	6.8e-05	0.023004	0.0	0.0	0.001635	0.017567
FGF16	0.0	0.0	0.0	0.000184	9.8e-05	0.0
FGF22	0.314233	0.309172	0.727811	0.439349	1.0	0.362179
FGF7	0.017837	0.013908	0.017517	0.010667	0.011539	0.018321
FGFR2	0.342779	0.280787	0.398681	0.360395	0.321368	0.28802
FGFR3	0.027403	0.024268	0.036698	0.044956	0.041161	0.042536
FGL2	1.0	0.962388	0.326724	0.405299	0.264876	0.32711
FGR	0.456328	0.594316	0.41084	0.398426	0.487137	0.550932
FIBCD1	0.0	0.0	0.0	0.0	0.0	0.021965
FITM1	0.013581	0.051683	0.031507	0.03744	0.012157	0.037176
FLI1	0.1698	0.198312	0.129032	0.155782	0.100084	0.106398
FLRT2	0.075926	0.069535	0.065169	0.071976	0.105503	0.070469
FLT1	0.052156	0.044809	0.030496	0.035468	0.040685	0.046885
FLT4	0.00159	0.002236	0.002214	0.002714	0.002664	0.002193
FMN1	0.03535	0.035003	0.017293	0.014107	0.018552	0.016681
FMN2	0.002003	0.003073	0.005211	0.016527	0.016934	0.003682
FNDC1	0.000773	0.003074	0.0	0.007458	0.001243	0.004826
FNDC5	0.029274	0.030882	0.01284	0.035263	0.013311	0.007081
FOLH1	0.735329	1.0	0.792607	0.790558	0.914374	0.884553
FOLR3	0.111458	0.175907	0.194939	0.12052	0.076313	0.187284
FOXA1	0.461909	0.440425	0.537911	0.679682	0.682661	0.650673
FOXD4L1	0.0	0.186879	0.037231	0.0	0.176938	0.05169
FOXF1	0.002437	0.000968	0.000382	0.001154	0.003332	0.005263
FOXF2	0.0	0.003133	0.000823	0.0	0.001518	0.0
FOXL2	0.0	0.0	1.2e-05	0.0	0.0	0.0
FOXL2NB	0.031433	0.024023	0.01244	0.021087	0.023323	0.014685
FOXP3	0.072012	0.11699	0.378589	0.442904	1.0	0.196651
FOXQ1	0.077391	0.028534	0.040622	0.188086	0.065693	0.104044
FOXS1	0.0	0.0	0.144862	0.0	0.005401	0.016551
FRMD3	0.482963	0.361006	0.239261	0.301975	0.211368	0.271809
FRMD4B	0.704125	0.731094	0.415014	0.454387	0.456863	0.417765
FRMD5	0.211137	0.217322	0.266621	0.317685	0.287655	0.260535
FRMPD4	0.0	0.0	0.0	0.0	0.0	0.0
FSTL5	0.00931	0.013009	0.0133	0.015253	0.007813	0.061593
FTCD	0.0	0.0	0.165086	0.502204	0.0	0.099275
FXYD2	0.020598	0.026861	0.023044	0.037955	0.031573	0.037206
FXYD6	0.265326	0.302413	0.193093	0.258524	0.188643	0.233049
FZD10	0.0	0.0	0.015118	0.0	0.0	0.0
FZD4	0.04857	0.040976	0.041311	0.047523	0.044556	0.040547
FZD7	0.141126	0.118488	0.138759	0.16372	0.139927	0.140255
GAB3	1.0	0.998399	0.495235	0.56294	0.693882	0.531562
GABBR2	0.000906	0.000226	0.0	0.001057	0.0	0.0
GABRP	0.0101	0.010607	0.009408	0.008751	0.012469	0.017632
GAL3ST1	0.218842	0.51091	0.043961	0.115197	0.118197	0.043961
GAL3ST3	0.221668	0.448125	0.356145	1.0	0.382682	0.25828
GALNT14	0.178686	0.185139	0.281144	0.272147	0.298879	0.311264
GALNT15	0.048364	0.041045	0.027707	0.031211	0.029062	0.028302
GALNT5	0.013259	0.024049	0.006378	0.008476	0.015089	0.017914
GALNT8	0.222027	0.389663	0.393181	0.23028	0.286159	0.560953
GAP43	0.02747	0.03825	0.009483	0.000772	0.0	0.011449
GAS1	0.006213	0.004782	0.002555	0.003761	0.00695	0.008161
GAS2	0.45764	0.782637	0.257905	0.17985	0.376005	0.252396
GAS7	0.30014	0.322212	0.191487	0.205027	0.170163	0.136989
GATA3	0.024843	0.029781	0.012156	0.018925	0.073768	0.032621
GBP5	0.725202	0.849796	0.5808	0.690153	0.889814	1.0
GBX2	0.646787	0.544455	0.776364	0.908371	0.804159	1.0
GCKR	0.215009	0.250518	0.058339	0.174957	0.345221	0.137101
GCNT4	0.224978	0.179381	0.169716	0.24482	0.253907	0.270401
GDA	0.719734	0.660254	0.885573	0.886514	1.0	0.870033
GDF7	0.0117	0.009519	0.006487	0.020368	0.014576	0.011121
GDNF	0.01217	0.041541	0.056061	0.02235	0.019623	0.014912
GFAP	1.0	0.83415	0.623221	0.754114	0.876715	0.81694
GFOD1	0.223256	0.215641	0.174306	0.191967	0.155184	0.152835
GFPT2	0.007055	0.005043	0.003898	0.004449	0.033965	0.029847
GFRA1	0.001413	0.000105	0.000286	0.0	0.001266	0.000536
GHR	0.956185	0.888442	0.685766	0.568213	0.87711	0.702722
GIMAP4	0.202047	0.20885	0.12452	0.155872	0.069525	0.100916
GIMAP5	0.150719	0.179702	0.162921	0.173137	0.121118	0.118043
GIMAP6	0.191753	0.217643	0.13213	0.16066	0.095367	0.107753
GIMAP8	0.075809	0.071369	0.042687	0.058206	0.031974	0.04177
GIPC3	0.004683	0.010314	0.0	0.011264	0.002405	0.0
GJA3	0.029825	0.0096	0.025724	0.090129	0.047721	0.053686
GJA4	0.000212	0.0	0.0	3.2e-05	2.6e-05	0.001268
GJA5	0.0	4.4e-05	0.0	0.000409	0.0	0.000268
GJB2	0.035041	0.02607	0.039889	0.041199	0.04516	0.053245
GLCE	0.165628	0.158211	0.127461	0.142462	0.134113	0.164711
GLDN	0.051135	0.062318	0.008522	0.034639	0.023465	0.028699
GLYATL2	0.599785	0.431603	0.04889	0.075878	0.040579	0.271243
GMNC	0.077714	0.021462	0.029702	0.017658	0.067101	0.067101
GNA14	0.005223	0.007986	0.002541	0.009865	0.004238	0.01218
GNA15	0.103127	0.135795	0.116568	0.12658	0.100155	0.118746
GNG4	0.863311	0.700994	0.802539	1.0	0.862187	0.829246
GNGT2	0.966746	1.0	0.47705	0.61594	0.422409	0.46699
GOLGA8H	1.0	0.929279	0.528144	0.43657	0.422635	0.544269
GOLGA8K	0.691141	1.0	0.0	0.468334	0.213605	0.374266
GPC3	0.308401	0.241364	0.094471	0.160966	0.385486	0.439765
GPD1	0.250105	0.105903	0.280966	0.782753	0.281311	0.263208
GPM6A	0.924556	0.766199	0.606497	0.504802	0.514751	0.525559
GPR1	0.026278	0.032265	0.010957	0.024668	0.02567	0.032678
GPR132	0.123854	0.1455	0.162835	0.16706	0.171193	0.168942
GPR143	0.036571	0.034933	0.035722	0.058285	0.057451	0.055618
GPR162	0.631902	0.784866	0.513651	0.45111	0.426	0.470559
GPR183	0.106098	0.10424	0.064595	0.076012	0.046307	0.060862
GPR27	0.961725	0.843054	0.840987	1.0	0.676302	0.990417
GPR4	0.009962	0.006075	0.011582	0.009364	0.01004	0.006484
GPR65	1.0	0.943379	0.532276	0.645684	0.412332	0.560492
GPR78	0.0	0.001746	0.0	0.014805	0.0	0.0
GPR87	0.170482	0.154136	0.196904	0.265082	0.28721	0.357247
GRAMD1C	0.36356	0.275446	0.20623	0.246479	0.291684	0.319037
GRAMD2	0.031796	0.031122	0.052634	0.024416	0.063685	0.031836
GRAP	0.026343	0.029419	0.040695	0.032759	0.022736	0.021723
GRAPL	0.0521	0.096662	0.035848	0.051992	0.030658	0.068602
GRB7	0.283934	0.341347	0.583557	0.513566	0.443556	0.481593
GREB1	0.157259	0.117861	0.128846	0.159123	0.144014	0.118676
GREB1L	0.053662	0.025473	0.006571	0.012621	0.028636	0.034832
GREM1	0.000537	0.000381	0.00017	0.000239	0.000302	0.000374
GREM2	0.191481	0.246737	0.221229	0.282879	0.433201	0.474755
GRIA3	0.005548	0.001857	0.016236	0.000257	0.01056	0.010716
GRIA4	0.13662	0.038183	0.066487	0.061204	0.023393	0.17631
GRID1	0.033522	0.016761	0.0	0.074265	0.0	0.037133
GRIK2	0.250927	0.195737	0.110033	0.110443	0.343247	0.32831
GRIK4	0.80961	0.003094	0.36913	0.767747	0.451897	0.0
GRIK5	0.0	0.0	0.002724	0.0	0.001276	0.0
GRM5	0.003898	0.001532	0.567968	0.158697	0.268251	0.0
GRM8	0.777756	0.728532	1.0	0.963218	0.977912	0.830242
GRPR	0.050015	0.067241	0.015896	0.009194	0.013182	0.0
GTSF1	0.982347	1.0	0.379012	0.546256	0.360763	0.478197
GYPE	1.0	0.87802	0.514043	0.874034	0.790757	0.278081
HAND2	0.110515	0.096891	0.10385	0.149092	0.082026	0.10155
HAPLN1	0.000654	0.002958	0.000649	0.001536	0.000254	0.001666
HAS1	0.065324	0.047226	0.056603	0.06376	0.132922	0.148025
HAS3	0.043853	0.037598	0.067451	0.085127	0.100265	0.059258
HAVCR1	0.039821	0.050861	0.014528	0.014862	0.018694	0.011834
HCAR1	0.925827	0.834147	0.776023	0.914744	1.0	0.900458
HECW2	0.098553	0.059049	0.011715	0.05123	0.087066	0.093541
HEPH	0.006781	0.005388	0.001547	0.004668	0.004264	0.014402
HEY2	0.365269	0.182299	0.198463	0.342009	0.224451	0.111115
HEYL	0.003642	0.001536	0.006733	0.003685	0.005392	0.001853
HGD	0.808909	0.626788	0.823269	0.966884	0.907789	1.0
HGF	0.033854	0.036766	0.016337	0.016487	0.011121	0.013462
HHEX	0.919726	0.932897	0.388041	0.373818	0.318719	0.401939
HHIP	0.000251	0.000987	3.5e-05	0.000416	0.000234	4.9e-05
HHIPL2	0.022231	0.011532	0.070702	0.010568	0.028936	0.017089
HIST1H1B	0.162338	0.228187	0.367554	0.4125	0.441147	0.418914
HIST1H2BB	0.087707	0.101738	0.03774	0.035063	0.03419	0.053586
HIST1H2BJ	0.097031	0.146446	0.176004	0.229044	0.213381	0.263555
HIST1H3E	0.002484	0.002363	0.007	0.006385	0.004456	0.005247
HIST1H3H	0.0	0.006582	0.048547	0.021742	0.013746	0.020615
HIST1H4L	0.002054	0.004899	0.027253	0.013468	0.008634	0.0113
HIST2H3A	0.009232	0.019683	0.045208	0.057654	0.043676	0.044698
HIST2H3C	0.009225	0.019688	0.045218	0.057638	0.043663	0.044708
HK3	0.666321	1.0	0.769097	0.555656	0.328922	0.424418
HKDC1	0.071325	0.070456	0.085041	0.105576	0.070627	0.073416
HLA-DQB1	0.836109	1.0	0.575837	0.671286	0.649322	0.74439
HLA-DRA	0.000154	0.0	0.0	0.0	0.0	0.0
HMGCLL1	0.013985	0.0	0.391997	0.0	0.0	0.0
HNRNPA1P33	0.026658	0.011733	0.002286	0.001277	0.01987	0.043659
HOXB5	0.0	0.0	0.0	0.0	0.0	0.0
HOXB6	0.01456	0.000206	7.3e-05	0.002586	0.001299	0.014498
HOXB8	0.0	0.000519	0.0	0.0	0.001235	0.001759
HOXB9	0.0	0.0	0.0	0.0	0.0	0.0
HOXC5	0.0	0.003157	0.023826	0.000187	0.0	0.0
HOXC6	0.004317	0.057979	0.083731	0.053782	0.0	0.0
HOXC8	0.0	0.00057	0.004656	0.0	0.0	0.0
HOXD10	0.0	0.000137	0.0	0.0	0.0	0.0
HOXD11	0.0	0.0	0.0	0.003789	0.0	0.0
HOXD9	0.0	0.0	0.0	0.0	0.0	0.0
HPD	0.06144	0.091457	0.058442	0.08831	0.104179	0.161627
HPGD	0.582744	0.558574	0.292088	0.46585	0.412691	0.569791
HPN	0.868984	1.0	0.423657	0.130153	0.630009	0.203421
HPSE	1.0	0.95655	0.558299	0.58437	0.515778	0.644903
HS6ST3	0.800023	0.61198	0.841662	0.946248	1.0	0.903126
HSD11B1	0.034993	0.042005	0.016272	0.023486	0.017696	0.025725
HSD17B2	0.010379	0.011464	0.005422	0.004766	0.010748	0.009084
HSPA12B	0.000291	0.007493	0.005737	0.014589	0.004013	0.001276
HSPB3	0.014684	0.006553	0.000364	0.009043	0.013667	0.033806
HSPB6	0.001735	0.000621	0.00138	0.003481	0.004667	0.000565
HTR1B	0.0	0.0	0.007517	0.001715	0.0	0.0
HTR1D	0.144186	0.169486	0.08146	0.104745	0.207247	0.234512
HTR2B	0.035995	0.028717	0.003449	0.013645	0.015604	0.006057
ICAM2	0.0168	0.019671	0.01629	0.018145	0.014505	0.016826
ICAM5	0.010751	0.0	0.020874	0.02523	0.00975	0.034862
IDO1	0.866467	0.755605	0.727242	0.968488	0.706323	1.0
IFI27	0.007756	0.010944	0.007792	0.008029	0.011402	0.014001
IFNE	0.173326	0.023998	0.139274	0.24708	0.1422	0.069754
IGF1	0.91739	0.735102	1.0	0.506261	0.473965	0.548484
IGF2	0.000284	0.000257	0.000305	0.000541	0.000273	6e-05
IGF2BP1	0.164987	0.170721	0.153799	0.158315	0.196876	0.174933
IGF2BP3	0.246962	0.229454	0.308307	0.357361	0.348584	0.325387
IGFBP1	0.10595	0.129802	0.098861	0.211334	0.268929	0.332652
IGFBP3	0.002649	0.002783	0.00645	0.007377	0.008085	0.007992
IGFBP5	0.016872	0.018274	0.026721	0.032401	0.036433	0.026319
IGFBPL1	0.356123	0.307473	0.392018	0.482874	0.527745	0.46205
IGSF10	0.0453	0.039983	0.045064	0.116074	0.054667	0.083902
IGSF11	0.008164	0.002289	0.01041	0.016879	0.027425	0.015207
IL10RA	0.428945	0.520416	0.463231	0.410921	0.504379	0.4721
IL11	0.030868	0.032026	0.042606	0.073681	0.07202	0.072469
IL13RA2	0.086996	0.080177	0.039285	0.053102	0.109088	0.145829
IL17C	0.143751	0.047299	0.290517	0.221192	0.32715	0.605843
IL17RB	0.726107	0.645259	0.853465	1.0	0.809018	0.967315
IL1A	0.004886	0.006259	0.010377	0.015691	0.022918	0.026963
IL1R2	0.342481	0.396814	0.413023	0.432724	1.0	0.964612
IL1RAPL1	0.0	0.0	0.0	0.0	0.0	0.0
IL1RL1	0.077383	0.056923	0.022724	0.046432	0.066327	0.069374
IL20RB	0.037193	0.037668	0.042683	0.035903	0.047952	0.023004
IL21R	0.164917	0.202738	0.195316	0.169076	0.194887	0.208848
IL22RA1	0.003815	0.0	0.0	0.0	0.00367	0.0
IL23A	0.283477	0.281395	0.449775	0.415243	0.453503	0.550584
IL24	0.029831	0.038867	0.018871	0.034807	0.063821	0.051153
IL33	0.011957	0.031199	0.003111	0.007621	0.0102	0.006864
IL3RA	0.293973	0.321964	0.22257	0.267579	0.288611	0.34374
IL6	0.029832	0.029823	0.027634	0.038916	0.173572	0.202734
INGX	0.212481	1.0	0.60344	0.803666	0.561582	0.535001
INHBE	0.186489	0.174889	0.455553	0.615336	0.355871	0.445562
INMT	0.019091	0.016481	0.017711	0.020145	0.023848	0.03022
INSC	0.00909	0.006788	0.009581	0.023429	0.011943	0.01063
IP6K3	0.000399	0.0	0.000306	0.0	0.000416	0.000776
IRF4	0.063835	0.074911	0.047467	0.047619	0.061813	0.062197
IRX3	0.010894	0.0	0.003143	0.0	0.002518	0.0
ISLR	0.000785	0.000577	0.000442	0.000451	0.000118	0.000297
ISM1	0.028619	0.011448	0.007161	0.035238	0.023013	0.037594
ITGA1	0.056537	0.063326	0.042726	0.050704	0.053733	0.049031
ITGA10	0.044274	0.047133	0.030077	0.020727	0.026261	0.028639
ITGA11	0.001528	0.000929	0.008978	0.000458	0.000626	0.000569
ITGA2	0.037554	0.030603	0.040991	0.048946	0.061312	0.059796
ITGA8	0.001845	0.000875	0.00019	1.2e-05	0.000457	0.0
ITGAX	0.262825	0.353074	0.286296	0.224038	0.61479	0.494035
ITGB2	0.348844	0.487555	0.319311	0.337069	0.321317	0.326689
ITGB4	0.004581	0.006259	0.006605	0.005867	0.008455	0.005929
ITPKA	0.0	0.00095	0.002586	0.005199	0.001587	0.004372
IZUMO1	0.343968	0.522162	0.625938	1.0	0.787449	0.731294
JAKMIP2	0.291832	0.328841	0.155746	0.318312	0.136628	0.325065
JPH2	0.002574	0.000983	0.001567	0.007454	0.003131	0.010971
KANK3	0.010479	0.00793	0.00877	0.009984	0.007921	0.004768
KCNAB1	0.560856	0.404865	0.234255	0.332159	0.393943	0.372841
KCND2	0.0	0.0	0.0	0.0	0.0	0.0
KCND3	0.081602	0.083162	0.016263	0.055775	0.110431	0.122313
KCNH1	0.000372	0.000873	0.002106	0.0	0.001159	0.000477
KCNH2	0.101832	0.169713	0.36175	0.458934	0.233747	0.272701
KCNH3	0.320722	0.691126	1.0	0.892372	0.708155	0.354661
KCNIP4	1.0	0.736395	0.759235	0.854457	0.721615	0.610196
KCNJ2	0.242737	0.20737	0.123973	0.167388	0.236894	0.218629
KCNJ5	0.886114	1.0	0.696761	0.818495	0.620423	0.589594
KCNJ8	0.007435	0.003554	0.016367	0.0	0.004817	0.0
KCNK15	0.031541	0.041124	0.054769	0.079879	0.048392	0.053848
KCNK2	0.004731	0.007104	0.002342	0.002462	0.002779	0.004044
KCNN3	0.034655	0.033133	0.012451	0.010283	0.019709	0.040703
KCNQ3	0.661743	0.641134	0.690248	0.898074	1.0	0.930519
KCNS2	0.00488	0.001566	0.002778	0.009205	0.006596	0.003781
KCTD16	0.003503	0.0	0.0	0.0	0.000751	0.0
KCTD19	0.594315	0.900169	0.70931	0.44357	1.0	0.844013
KCTD8	0.391974	0.012552	0.0	0.437524	0.051731	0.25466
KDR	0.016496	0.009144	0.00495	0.00835	0.020937	0.01826
KIAA1147	0.173843	0.166648	0.131521	0.153509	0.139315	0.150616
KIAA1211L	0.869492	0.84974	0.999401	1.0	0.812382	0.758054
KIAA1644	0.001032	0.001982	0.001392	0.005705	0.003843	0.005152
KIF12	0.074428	0.172517	0.269399	0.214708	0.097906	0.229011
KIF17	0.153261	0.230977	0.111134	0.030087	0.175313	0.254198
KISS1	0.0	0.0	0.0	0.002044	0.0	0.001218
KIT	0.038304	0.029904	0.007488	0.022093	0.026213	0.030607
KLC3	0.128204	0.122259	0.200409	0.188991	0.169269	0.181459
KLHDC7B	0.120592	0.128272	0.083075	0.178897	0.07439	0.114927
KLHL30	0.031942	0.044086	0.061528	0.038831	0.053254	0.068529
KLHL32	0.086343	0.17027	0.141843	1.0	0.072646	0.592532
KLHL33	0.231021	0.308028	0.107519	0.663276	0.28696	0.110607
KLHL38	0.140158	0.221816	0.078001	0.550884	0.814138	0.269348
KLHL41	0.003598	0.004983	0.00595	0.00823	0.007727	0.007904
KLKB1	0.782503	0.301488	0.025856	0.093056	0.064152	0.016099
KLRG1	0.678408	0.595837	0.284491	0.462919	0.450058	0.491023
KLRG2	0.155612	0.159577	0.182419	0.298092	0.262965	0.247897
KNDC1	0.018331	0.068903	0.044517	0.136457	0.415057	0.026023
KRT14	8e-06	0.0	5e-06	1.7e-05	3e-06	3.1e-05
KRT16	0.000149	0.00015	0.000497	0.000807	0.00028	0.000666
KRT17	0.00129	0.001966	0.005385	0.006846	0.005701	0.005539
KRT23	0.4527	0.408655	0.706273	0.925572	0.906849	1.0
KRT34	0.0	0.0	0.0	0.0	0.0	0.0
KRT5	0.002545	0.00264	0.003821	0.004355	0.004181	0.003482
KRT6A	2.3e-05	6e-05	2.5e-05	5.1e-05	0.000258	1.5e-05
KRT81	0.002322	0.009957	0.006873	0.01705	0.005806	0.009476
KRT86	0.332578	0.220563	0.914986	0.988177	0.743039	0.617222
KRTAP1-5	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP2-3	0.04803	0.037063	0.135691	0.205442	0.31627	0.17575
KRTCAP3	0.3896	0.463089	0.614677	0.717805	0.623659	0.658192
KY	0.407262	0.707771	0.376169	0.507175	1.0	0.387752
L1TD1	0.016512	0.014201	0.003156	0.008884	0.004221	0.003447
LAD1	0.146233	0.171515	0.366305	0.488497	0.396011	0.419759
LAMA3	0.025836	0.023369	0.051298	0.048915	0.075059	0.063097
LAMC2	0.005752	0.00568	0.009437	0.010657	0.012826	0.012811
LBH	0.116002	0.133677	0.144644	0.188049	0.152418	0.141263
LCNL1	0.141311	0.237361	0.101251	0.102001	0.073607	0.162431
LDLRAD2	0.488805	0.132827	0.802657	0.292996	1.0	0.118786
LGALS9	0.762299	1.0	0.587502	0.596267	0.40449	0.448747
LINC01296	0.664937	0.654488	0.820333	0.870685	0.882768	0.722515
LINC01619	0.153045	0.126679	0.056281	0.067118	0.183187	0.130194
LINGO1	0.002396	0.0	0.0	0.040632	0.015836	0.0
LMNTD1	1.0	0.755287	0.406201	0.463575	0.632747	0.495205
LMOD1	0.001666	0.003829	0.005972	0.001516	0.002421	0.005962
LPAR5	0.347563	0.320087	0.105766	0.191969	0.088965	0.108042
LPL	0.141827	0.123107	0.742902	0.133752	0.146267	0.169513
LRAT	0.926066	0.755338	0.808725	1.0	0.811296	0.845319
LRFN5	0.097307	0.09171	0.112137	0.263431	0.341139	0.64696
LRIG1	0.230772	0.186448	0.216	0.228706	0.265209	0.256768
LRP1	0.073443	0.08842	0.050418	0.032332	0.0612	0.038239
LRP1B	0.020404	0.016627	0.001427	0.043998	0.008915	0.010918
LRRC36	1.0	0.965009	0.792273	0.607754	0.659991	0.67052
LRRC4B	0.001297	0.0	0.0	0.0	0.0	0.003879
LRRC8C	0.359399	0.344076	0.176704	0.200983	0.232139	0.211457
LRRIQ4	0.309103	0.156756	0.382822	1.0	0.470298	0.7563
LRRN4	0.028316	0.02133	0.022269	0.031672	0.055635	0.044356
LSR	0.092215	0.099854	0.246558	0.227265	0.278576	0.214568
LST1	0.333545	0.466952	0.233343	0.335803	0.215473	0.309777
LTC4S	0.006283	0.016732	0.0	0.097911	0.0	0.0
LTF	0.124242	0.146166	0.096597	0.202939	0.177205	0.274855
LUM	0.009474	0.006901	0.005072	0.00577	0.010721	0.015159
LY6K	0.083937	0.085752	0.137338	0.184367	0.155473	0.166877
LYL1	0.059626	0.094111	0.068515	0.078948	0.052602	0.046792
LYPD3	0.006422	0.009403	0.018198	0.028761	0.022973	0.024121
LYPD6B	0.117202	0.102485	0.133074	0.147859	0.110743	0.115811
LYVE1	1.0	0.930304	0.286039	0.292522	0.147089	0.24574
LYZ	0.583669	0.538196	0.178317	0.228013	0.196027	0.244071
LZTS1	0.001913	0.004538	0.009066	0.015867	0.013918	0.019527
MAB21L2	0.005428	0.01258	0.00683	0.00837	0.007707	0.008825
MAB21L3	0.716322	0.67772	0.577985	0.573842	1.0	0.707862
MACC1	0.604236	0.4806	0.768625	0.893164	0.807355	1.0
MAGEL2	0.001485	0.001148	0.0	0.0	0.0	0.0
MAL2	0.47266	0.405079	0.776841	0.983219	1.0	0.832378
MARVELD3	0.72482	0.658223	0.868867	1.0	0.894566	0.887209
MASP1	0.007285	0.008521	0.020563	0.023414	0.009072	0.00775
MCF2	0.172382	0.111511	0.046882	0.058593	0.013269	0.158513
MCF2L	0.030071	0.025749	0.04438	0.038844	0.033462	0.03204
MECOM	0.568985	0.499163	0.69392	0.741544	0.600849	0.630833
MEFV	0.444804	0.451917	0.305214	0.352793	0.442803	0.405977
MEIOB	0.064681	0.018602	0.0	0.532521	0.059521	0.041945
MEIOC	1.0	0.795972	0.6841	0.817242	0.761314	0.775646
MEOX1	0.660676	0.671642	0.95736	1.0	0.428814	0.420614
MEOX2	0.005588	0.0	0.0	0.003385	0.0	0.002665
METTL7A	0.300726	0.312413	0.142755	0.193952	0.15753	0.18434
