Symbol	A	B	C	D	E	F	G	H	I	J	K	L
IKZF3	0.350779	0.344723	0.388488	0.410683	0.411136	0.448529	0.355753	0.431152	0.488872	0.415052	0.427768	0.452654
IL18	0.85718	0.819023	0.953498	0.901876	0.840546	0.795019	0.766081	0.728126	0.685311	1.0	0.825422	0.917623
IL1R2	0.030321	0.031148	0.011917	0.013719	0.021379	0.028587	0.109549	0.034116	0.03334	0.005707	0.019002	0.007474
IL22RA2	0.042279	0.013699	0.019303	0.049035	0.069178	0.090286	0.082659	0.104452	0.049837	0.107523	0.061644	0.08076
IL2RB	0.386941	0.390799	0.254826	0.257872	0.440884	0.837229	0.168076	0.05459	0.052411	0.195341	0.30001	0.219341
IL32	0.467998	0.475551	0.83507	0.839976	0.724544	0.334581	0.163546	0.10891	0.116976	0.815059	0.80167	0.926948
IL3RA	0.034367	0.019162	0.026202	0.023364	0.02198	0.02796	0.034171	0.032318	0.035122	0.014932	0.0	0.030938
IL7R	0.282155	0.281032	0.528076	0.518588	0.473075	0.069332	0.133292	0.080465	0.087901	0.497497	0.498162	0.510436
INSR	0.049198	0.033659	0.089279	0.022315	0.036123	0.053842	0.0	0.02362	0.037766	0.053895	0.024977	0.021584
ITGA6	0.065859	0.070747	0.124515	0.13995	0.121428	0.09392	0.024011	0.012723	0.002744	0.16156	0.160359	0.112166
ITK	0.345913	0.339197	0.565378	0.55632	0.519898	0.363062	0.156784	0.091613	0.091236	0.574852	0.514757	0.532313
ITM2A	0.539139	0.599241	0.98537	1.0	0.710672	0.520152	0.246525	0.173054	0.155291	0.999003	0.778787	0.967355
ITM2C	0.102688	0.10222	0.123368	0.120491	0.119467	0.040102	0.082693	0.040827	0.042104	0.13118	0.12782	0.113241
ITPRIPL2	0.095351	0.115719	0.043307	0.055725	0.07034	0.032449	0.148097	0.210858	0.212739	0.0281	0.072939	0.053761
KANK1	0.146841	0.161407	0.280368	0.26534	0.116192	0.003915	0.074012	0.096316	0.085971	0.288766	0.157614	0.265546
KCND3	0.145764	0.203953	0.2277	0.130223	0.27731	0.202709	0.249086	0.279039	0.424396	0.266182	0.330027	0.184826
KCNJ15	0.025724	0.018342	0.003458	0.009516	0.012219	0.019177	0.098669	0.015809	0.008767	0.015086	0.004537	0.004815
KCNJ2	0.234844	0.225853	0.039946	0.033256	0.066329	0.101292	0.305848	0.343392	0.360772	0.004678	0.006658	0.027186
KCNK17	0.00858	0.025262	0.011669	0.077139	0.074292	0.04221	0.0167	0.063129	0.054253	0.021025	0.050948	0.029322
KCTD12	0.084305	0.094158	0.023062	0.024989	0.03408	0.034807	0.0977	0.182706	0.170862	0.020257	0.01266	0.012312
KIAA0125	0.516694	0.604065	0.22721	0.114772	0.285535	0.289738	0.536445	0.410086	0.311399	0.186161	0.231375	0.0
KIAA1324	0.053188	0.055023	0.099445	0.103504	0.074158	0.037959	0.122281	0.022441	0.013844	0.121669	0.076461	0.121472
KIAA1598	0.18438	0.198351	0.039989	0.040384	0.057582	0.094103	0.274982	0.396862	0.428155	0.020962	0.0	0.056708
KIF16B	0.236562	0.209349	0.309518	0.294785	0.185071	0.211121	0.118218	0.211037	0.195848	0.265885	0.248981	0.295073
KIF21A	0.6385	0.575547	0.78172	0.793106	0.984201	0.781182	0.394211	0.514642	0.455839	0.830996	1.0	0.770501
KIT	0.126631	0.139623	0.132119	0.136395	0.163986	0.201355	0.151639	0.0	0.01883	0.153731	0.164491	0.169174
KLF4	0.2239	0.243952	0.059262	0.05248	0.082258	0.136593	0.375111	0.638691	0.607405	0.053198	0.030473	0.045455
KLRA1	0.143369	0.422287	0.167264	1.0	0.663358	0.11589	0.381362	0.036738	0.016726	0.341219	0.37037	0.126643
KLRB1	0.431285	0.415426	0.44212	0.483106	0.563085	1.0	0.242511	0.117212	0.114828	0.417078	0.575363	0.527159
KLRC3	0.195744	0.183209	0.120099	0.121493	0.347267	0.421307	0.06764	0.081464	0.060341	0.026235	0.404939	0.014167
KLRC4	2.8e-05	0.072266	0.007821	0.093226	0.017302	0.062881	0.009072	0.010324	0.009937	0.022212	0.005005	0.005631
KLRD1	0.406887	0.402917	0.174932	0.184011	0.538503	1.0	0.149796	0.058273	0.050556	0.03922	0.466921	0.019159
KLRF1	0.194118	0.189364	0.093253	0.103777	0.231638	0.656507	0.103647	0.032052	0.037635	0.034673	0.132864	0.029934
KLRG1	0.34039	0.360438	0.40949	0.414351	0.841681	0.435962	0.134869	0.089308	0.097223	0.28763	0.91207	0.366526
KLRK1	0.0075	0.0	0.013489	0.01706	0.021901	0.022912	0.000989	0.002418	0.003165	0.012033	0.01976	0.01022
KRT23	0.018086	0.021474	0.002284	0.004027	0.015558	0.004983	0.089518	0.001114	0.011485	0.004417	0.0	0.000171
KRT5	0.003118	0.002762	0.004165	0.004592	0.002621	0.00185	0.006462	0.00676	0.001569	0.003253	0.015459	0.0
LAMP3	0.047102	0.043061	0.045177	0.048779	0.043551	0.036932	0.050609	0.049298	0.036666	0.054497	0.054301	0.047993
LBH	0.470713	0.478365	0.780731	0.739632	0.666216	0.639814	0.265442	0.157114	0.157879	0.704088	0.761548	0.575026
LCK	0.054107	0.053905	0.106722	0.105499	0.101123	0.069899	0.03209	0.017429	0.015117	0.102242	0.10295	0.108951
LDLRAP1	0.14483	0.138916	0.294744	0.309166	0.293286	0.101904	0.084294	0.072311	0.076302	0.320264	0.334219	0.231354
LEPREL1	0.038323	0.012093	0.010233	0.054186	0.053566	0.028868	0.057132	0.031092	0.037597	0.029845	0.01062	0.013953
LGALS2	0.16438	0.154331	0.022976	0.022264	0.041172	0.058597	0.214932	0.27279	0.278494	0.006694	0.003454	0.020647
LGMN	0.074663	0.067878	0.08792	0.091461	0.070614	0.029906	0.076531	0.074357	0.07319	0.092508	0.086431	0.084378
LILRA3	0.634693	0.632861	0.077179	0.083453	0.192035	0.272063	0.891907	0.992605	1.0	0.005808	0.0	0.03713
LILRA4	0.008301	0.006424	0.002216	0.001482	0.006926	0.006771	0.009252	0.00983	0.007653	0.011362	0.0	0.002613
LOC100233209	0.012218	0.035173	0.142379	0.181314	0.035513	0.009712	0.079213	0.026929	0.001229	0.184409	0.160689	0.017105
LOC439949	0.168854	0.154136	0.268066	0.272145	0.22744	0.221355	0.064349	0.036058	0.00168	0.266271	0.287522	0.295639
LOC643733	0.469235	0.475247	0.58141	0.640264	0.736949	0.559633	0.308403	0.192982	0.173167	0.610803	1.0	0.738535
LOC650392	0.0	0.004207	0.037692	0.067272	0.099282	0.016352	0.057643	0.112468	0.10753	0.036344	0.019128	0.036824
LOC90925	1.0	0.916642	0.175676	0.279384	0.282113	0.373513	0.849472	0.564428	0.501557	0.144139	0.225687	0.018085
LRRN3	0.223303	0.229016	0.419259	0.370815	0.545288	0.036765	0.113816	0.081783	0.070576	0.344999	0.554503	0.120915
LTF	0.100409	0.106402	0.087919	0.046486	0.056567	0.075173	0.223906	0.056987	0.072106	0.094048	0.081494	0.516735
LY86	0.425289	0.415047	0.043017	0.048605	0.095387	0.151338	0.552329	0.628905	0.644326	0.008982	0.012461	0.014485
LYRM2	0.642098	0.634148	0.660433	0.597453	0.651952	0.543358	0.46368	0.596764	0.544062	0.616695	0.686318	0.593444
MAFB	0.429703	0.481333	0.063342	0.060048	0.140627	0.226535	0.621709	0.902189	0.955249	0.029831	0.016388	0.029194
MAFF	0.042206	0.041986	0.029655	0.029369	0.050323	0.103894	0.033359	0.039423	0.03328	0.027984	0.059278	0.027683
MAK	0.071837	0.087513	0.008705	0.030543	0.068172	0.064751	0.319968	0.090896	0.110775	0.046059	0.0	0.02871
MAL	0.568544	0.518386	0.994014	0.960491	0.65063	0.082396	0.279998	0.172849	0.168959	1.0	0.702265	0.873742
MANSC1	0.0925	0.092968	0.026646	0.030815	0.03288	0.05694	0.261552	0.064458	0.055377	0.069668	0.013844	0.052865
METTL8	0.013838	0.01893	0.015883	0.008703	0.009574	0.010226	0.005744	0.0	0.005793	0.008486	0.019038	0.024587
MFHAS1	0.20368	0.223335	0.465985	0.441606	0.235613	0.196547	0.124649	0.147474	0.099542	0.48376	0.302429	0.466325
MGAM	0.029975	0.031517	0.009799	0.014578	0.022341	0.042657	0.095025	0.014199	0.02356	0.022873	0.008988	0.006178
MGC29506	0.298476	0.301916	0.181803	0.213026	0.225551	0.176946	0.336321	0.160454	0.164621	0.195559	0.233624	0.045414
MGST1	0.241902	0.23002	0.031294	0.035076	0.068738	0.098516	0.351481	0.471002	0.471152	0.00325	0.0	0.060025
MME	0.070116	0.075606	0.01384	0.01631	0.039637	0.051227	0.391283	0.003283	0.007109	0.0	0.003643	0.000122
MMP12	0.0	0.033815	0.01509	0.120948	0.024844	0.005889	0.01928	0.036575	0.012882	0.008833	0.013802	0.053368
MPHOSPH6	0.513544	0.729684	0.602709	0.741535	0.482506	0.666366	0.356659	1.0	0.73307	0.347527	0.729293	0.74889
MS4A1	0.005713	0.010135	0.002111	0.003056	0.00205	0.004916	0.009567	0.006218	0.003585	0.005143	0.000884	0.003663
MS4A6A	0.458254	0.440716	0.063929	0.060252	0.138787	0.22835	0.532164	0.770101	0.791759	0.007443	0.0	0.034469
MS4A7	0.472067	0.505306	0.086176	0.073508	0.144756	0.223354	0.591085	0.915637	0.907593	0.004633	0.0	0.01772
MXD1	0.223939	0.221686	0.062656	0.067411	0.099589	0.18931	0.501204	0.395557	0.404158	0.051401	0.05291	0.068244
MYBL1	0.072626	0.069432	0.074134	0.072393	0.104201	0.165594	0.044292	0.012684	0.011257	0.087525	0.121592	0.075574
MYC	0.577564	0.595308	0.710892	0.742142	0.483866	0.139791	0.378135	0.32511	0.329633	0.559047	0.408681	0.512274
MYOF	0.184691	0.232509	0.068854	0.074321	0.086276	0.116151	0.253915	0.395217	0.398851	0.058938	0.051051	0.032759
NAP1L5	0.414111	0.475818	0.535262	0.551478	0.734625	0.84677	0.245554	0.197672	0.179635	0.605467	1.0	0.567139
NAPSB	0.171141	0.167709	0.027341	0.026576	0.042098	0.055486	0.193886	0.226203	0.224947	0.008346	0.014271	0.069754
NAV1	0.014507	0.004027	0.003766	0.01058	0.007096	0.0	0.002849	0.011649	0.018747	0.005877	0.009165	0.028555
NCAM1	0.224788	0.187579	0.115086	0.097289	0.164507	0.569769	0.095304	0.038971	0.030657	0.010222	0.063527	0.0
NELL2	0.370761	0.386549	0.611082	0.587535	0.837957	0.065141	0.173089	0.121542	0.117023	0.56009	0.94849	0.432759
NFE2	0.22885	0.221761	0.065193	0.072537	0.115309	0.136298	0.764722	0.276702	0.256365	0.031092	0.083187	0.100551
NKG7	0.325922	0.31307	0.206025	0.208827	0.393072	1.0	0.173808	0.069871	0.07212	0.10896	0.334969	0.131516
NLRC3	0.183306	0.150578	0.229272	0.216196	0.213367	0.245176	0.103248	0.076844	0.067186	0.224968	0.225951	0.227382
NLRC4	0.212978	0.180802	0.000808	0.0	0.113463	0.131987	0.276737	0.294112	0.358589	0.054462	0.052145	0.025399
NLRP7	0.02082	0.003754	0.089248	0.048975	0.079811	0.044488	0.044768	0.011866	0.0	0.012621	0.054883	0.013592
NOG	0.257057	0.187511	0.402583	0.456444	0.377429	0.035806	0.05418	0.066194	0.114391	0.351936	0.351133	0.205414
NPC1	0.059358	0.064314	0.050932	0.062423	0.08344	0.156909	0.033465	0.030876	0.034493	0.050136	0.089886	0.069078
NRP1	0.059998	0.074674	0.039125	0.053218	0.035453	0.030816	0.077829	0.080984	0.101346	0.036727	0.041334	0.092512
NT5E	0.440505	0.496741	0.287491	0.295145	0.565095	0.076537	0.354294	0.286788	0.14829	0.165271	0.674001	0.201821
OASL	0.175344	0.193183	0.122022	0.121887	0.153495	0.166475	0.311481	0.351535	0.336202	0.124657	0.158507	0.160399
OCIAD2	0.433108	0.448726	0.756985	0.834998	0.648907	0.387447	0.26132	0.123477	0.114076	0.829048	0.684105	0.836186
ODF2L	0.406439	0.397225	0.557366	0.534561	0.500582	0.349383	0.270555	0.250737	0.22627	0.564491	0.53467	0.656012
OLFM4	0.074158	0.155883	0.526674	0.168404	0.41468	0.337379	0.687098	0.396519	0.527809	1.0	0.361407	0.806659
OLIG1	0.243698	0.219033	0.02573	0.039584	0.065204	0.165595	0.330529	0.420694	0.422233	0.036641	0.043279	0.039474
OXNAD1	0.052578	0.05106	0.105103	0.095849	0.120816	0.061365	0.026367	0.0	0.00428	0.114572	0.16129	0.085066
P2RX5	0.056654	0.055565	0.031112	0.025174	0.021968	0.01511	0.035882	0.02268	0.025248	0.01913	0.02265	0.0
P2RY10	0.428051	0.425707	0.603109	0.610419	0.463596	0.202502	0.238947	0.163535	0.154674	0.629876	0.534243	0.766993
PACSIN1	0.049602	0.042115	0.050597	0.059622	0.07217	0.077445	0.028896	0.0	0.010619	0.058142	0.079512	0.066869
PADI4	0.5554	0.572055	0.13947	0.139208	0.298731	0.213191	1.0	0.820484	0.77174	0.085398	0.225805	0.114863
PAPD5	0.062786	0.061414	0.055799	0.043051	0.079609	0.096779	0.022775	0.035347	0.0293	0.053142	0.076171	0.04326
PDGFC	0.170664	0.218137	0.097707	0.026094	0.042924	0.135117	0.281605	0.365925	0.378213	0.048543	0.026183	0.089059
PDK4	0.027919	0.098069	0.044622	0.027338	0.087411	0.04816	0.172286	0.14579	0.138591	0.026533	0.012468	0.014993
PDLIM1	0.141311	0.133118	0.050964	0.05059	0.072148	0.112066	0.11243	0.051946	0.059303	0.044829	0.050799	0.047124
PFKFB2	0.039007	0.036702	0.013762	0.00461	0.023936	0.047007	0.032325	0.011986	0.049246	0.001897	0.013983	0.0
PFN2	0.323775	0.292496	0.50396	0.602581	0.490935	0.290901	0.182356	0.078153	0.006944	0.567278	0.717337	0.475816
PGAP1	0.222299	0.196121	0.341037	0.30191	0.211965	0.152585	0.093713	0.135497	0.075137	0.343453	0.264912	0.291195
PHLDA2	0.087731	0.010738	0.021476	0.132968	0.022566	0.07111	0.198595	0.280786	0.275017	0.008773	0.019191	0.020836
PI3	0.133251	0.125422	0.034783	0.029315	0.068485	0.089631	0.804023	0.040536	0.044431	0.0	0.006742	0.021515
PIK3IP1	0.602259	0.584684	0.936679	0.92699	0.836444	0.368248	0.359702	0.234484	0.241229	1.0	0.814652	0.771918
PKHD1L1	0.520432	0.687512	0.06673	0.354051	0.210041	0.315602	0.29463	0.544577	0.574786	0.190628	0.15062	0.308437
PKIB	0.036613	0.063184	0.019911	0.184271	0.142862	0.100763	0.129896	0.270817	0.402912	0.077404	0.285848	0.177439
PLA2G7	0.425206	0.436891	0.061798	0.076498	0.169101	0.220038	0.622285	1.0	0.945545	0.021723	0.046348	0.034082
PLCB1	0.262643	0.25776	0.172186	0.07233	0.259334	0.398015	0.278058	0.413282	0.348323	0.234739	0.303802	0.21152
PLS3	0.020597	0.034012	0.101129	0.084263	0.052757	0.023177	0.031988	0.142012	0.094547	0.095235	0.061528	0.113136
PNOC	0.23999	0.250474	0.041993	0.054026	0.061086	0.081658	0.2386	0.177354	0.164474	0.023607	0.026713	0.016718
PON2	0.12808	0.137562	0.0957	0.092279	0.113071	0.214038	0.129214	0.162775	0.171803	0.073399	0.093621	0.091304
POU2AF1	0.184877	0.200208	0.061145	0.064217	0.060305	0.066549	0.158953	0.101163	0.105816	0.053178	0.060415	0.051497
PPAPDC1B	0.178485	0.196671	0.068287	0.072874	0.075024	0.052568	0.166377	0.097959	0.094184	0.057295	0.074385	0.072552
PPBP	0.140495	0.14875	0.098994	0.090818	0.112459	0.113643	0.168348	0.157128	0.153596	0.117244	0.115774	0.152782
PROK2	0.174386	0.177617	0.071763	0.070444	0.131782	0.104871	0.667689	0.185145	0.189535	0.046912	0.112165	0.062809
PRSS23	0.34542	0.329511	0.194198	0.194459	0.479238	1.0	0.156488	0.083932	0.081447	0.095643	0.38799	0.122192
PTGDS	0.034448	0.03567	0.010558	0.01522	0.032258	0.139702	0.018827	0.000661	0.0	0.002525	0.006312	0.004569
PTGS1	0.109151	0.107629	0.020886	0.022446	0.036431	0.069411	0.159651	0.237445	0.230902	0.0	0.018857	0.043679
PTGS2	0.530403	0.57063	0.105893	0.095009	0.229335	0.347853	1.0	0.903442	0.988765	0.00975	0.012417	0.045326
PVRIG	0.573947	0.551807	0.626244	0.605762	0.845921	1.0	0.262201	0.129846	0.138167	0.596899	0.865143	0.61118
PYHIN1	0.514287	0.495653	0.5436	0.544036	0.671152	1.0	0.199803	0.110378	0.11208	0.437521	0.486418	0.555756
RAB30	0.628856	0.612682	0.448465	0.464452	0.408729	0.333516	0.549847	0.396377	0.410376	0.462383	0.467197	0.503706
RAB7B	0.016512	0.0086	0.000619	0.005054	0.000573	0.000917	0.000344	0.004197	0.0	0.008282	0.013187	0.064155
RARRES3	0.603627	0.58552	0.768469	0.761859	0.793764	1.0	0.362961	0.30807	0.315918	0.694368	0.783455	0.703324
RASD1	0.022925	0.026503	0.010269	0.011961	0.024664	0.049155	0.025573	0.034364	0.038293	0.013529	0.033271	0.017207
RASGRP1	0.109529	0.113251	0.205099	0.2117	0.167299	0.11939	0.076476	0.042548	0.046825	0.229915	0.209567	0.252083
RASGRP3	0.946129	0.989258	0.445313	0.503462	0.421875	0.349414	0.944336	0.541667	0.485352	0.442383	0.392393	0.457031
RASSF4	0.127061	0.123876	0.032152	0.033849	0.070991	0.164465	0.179581	0.2505	0.239168	0.0	0.012442	0.00932
RBMS3	0.089027	0.025719	0.278351	0.135648	0.218525	0.151384	0.260001	0.148378	0.366251	0.203473	0.151926	0.096039
RBP7	0.32958	0.327158	0.063211	0.077505	0.108766	0.175005	0.628376	0.658059	0.676133	0.013445	0.017977	0.056808
RGS7	0.002924	0.028327	0.026583	0.015993	0.010006	0.132327	0.029212	0.015934	0.053301	0.014141	0.00177	0.018173
RHOH	0.194228	0.175656	0.27922	0.27499	0.249269	0.100119	0.127829	0.097842	0.08396	0.356784	0.30312	0.32175
RIN2	0.438181	0.459764	0.078549	0.020122	0.153271	0.254764	0.778688	0.948221	1.0	0.0	0.010932	0.029471
RNASE2	0.544851	0.579576	0.080684	0.083758	0.153978	0.209575	0.717098	1.0	0.993194	0.037494	0.02255	0.336511
RNF165	0.431739	0.484136	0.276606	0.321457	0.443771	1.0	0.178839	0.06602	0.012671	0.1953	0.298963	0.04528
ROBO1	0.037143	0.00613	0.067048	0.033371	0.011619	0.032	0.046857	0.013143	0.001905	0.028	0.027636	0.155429
RORA	0.182721	0.18815	0.259365	0.235312	0.286516	0.283348	0.068165	0.051167	0.031878	0.290112	0.33945	0.346582
RRAS2	0.663888	0.724335	0.540894	0.414759	0.720877	0.998059	0.442283	0.357961	0.268883	0.424141	0.799038	0.409289
RTN1	0.203878	0.210465	0.037124	0.031298	0.06005	0.091581	0.302432	0.419305	0.411587	0.000746	0.0	0.011163
S100A12	0.063558	0.080899	0.010339	0.012617	0.022767	0.035796	0.158813	0.152917	0.1634	0.003091	0.0	0.012401
S100A8	0.404678	0.396687	0.099253	0.100255	0.178483	0.266941	0.677583	0.51013	0.626125	0.0	0.002894	0.161046
S100A9	0.588817	0.629298	0.133743	0.129704	0.23441	0.432221	0.91653	0.774151	0.76503	0.002809	0.009463	0.145404
S100B	0.002002	0.002224	0.004448	0.031806	0.037011	0.0	0.002087	0.003448	0.000547	0.008937	0.001051	0.002669
S100P	0.120474	0.126355	0.026752	0.028315	0.05115	0.079063	0.578839	0.128742	0.118226	0.008099	0.005974	0.064297
S1PR1	0.435082	0.461066	0.800089	0.756349	0.621677	0.452094	0.267359	0.173943	0.16279	0.93069	0.817556	1.0
S1PR5	0.376518	0.38278	0.20783	0.220165	0.482067	1.0	0.144841	0.048972	0.04897	0.090994	0.424025	0.106133
SCML4	0.090629	0.086022	0.12878	0.129735	0.122052	0.111923	0.02819	0.000723	0.016351	0.108378	0.114976	0.082043
SCN3A	0.238949	0.313756	0.294647	0.063369	0.22205	0.387944	0.130139	0.297141	0.477202	0.147604	0.244719	0.080792
SCN9A	0.158841	0.066768	0.168598	0.318659	0.277439	0.244817	0.15686	0.214939	0.153963	0.266159	0.338415	0.247637
SERPINF1	0.001371	0.000673	0.0	0.004553	0.004557	0.001876	0.005363	0.005795	0.009031	0.001431	1.8e-05	0.002321
SH2D1A	0.334144	0.346858	0.515019	0.482384	0.614845	0.675127	0.155741	0.093759	0.097167	0.415742	0.6571	0.507568
SIRPG	0.40145	0.424309	0.960912	1.0	0.700066	0.085234	0.203164	0.159789	0.078906	0.987212	0.796836	0.894727
SIRT2	0.197904	0.195385	0.179413	0.170936	0.222884	0.300875	0.260896	0.300149	0.27479	0.172357	0.174027	0.184501
SKAP1	0.629377	0.622873	0.910642	0.925648	0.846269	0.903038	0.302511	0.157876	0.157805	0.853871	0.893691	1.0
SKI	0.085302	0.056285	0.072692	0.076699	0.070346	0.095801	0.082009	0.089239	0.090456	0.065106	0.079245	0.102012
SLAMF1	0.401781	0.423116	0.810189	0.754916	0.583786	0.109145	0.215334	0.185325	0.228284	0.848222	0.682875	1.0
SLAMF6	0.737039	0.679098	0.94697	0.918969	0.922075	0.938088	0.446576	0.180225	0.170029	0.775741	0.79089	1.0
SLAMF8	0.019868	0.041037	0.013512	0.010517	0.061427	0.050181	0.034302	0.058738	0.074465	0.0	0.043985	0.045114
SLC41A2	0.008203	0.03987	0.014451	0.044639	0.064288	0.0	0.132087	0.034962	0.062495	0.072814	0.064479	0.03224
SLC46A2	0.259374	0.296194	0.145579	0.051477	0.160844	0.17422	0.388132	0.624344	0.591519	0.087881	0.10489	0.002084
SLC7A7	0.421724	0.437718	0.047446	0.049028	0.1036	0.192528	0.536897	0.768377	0.747056	0.009622	0.0	0.008562
SLFN13	0.644973	0.586968	0.921758	0.839376	0.785287	1.0	0.332918	0.070449	0.184539	0.846633	0.777431	0.82419
SLFN5	0.383168	0.41223	0.615162	0.670246	0.493871	0.356469	0.209976	0.156263	0.168489	0.637644	0.580788	0.581299
SMPD3	0.025049	0.002238	0.008155	0.032299	0.0	0.01981	0.007211	0.039372	0.015602	0.066891	0.002544	0.017847
SMPDL3A	0.442307	0.391019	0.083794	0.091367	0.145361	0.21886	0.633642	1.0	0.928449	0.002867	0.010895	0.080803
SNHG9	0.668564	0.660796	0.68393	0.685999	0.821337	0.737739	0.57473	0.525221	0.525737	0.842036	1.0	0.658568
SPATS2L	0.06525	0.072843	0.087247	0.090426	0.098474	0.049296	0.057446	0.08368	0.080767	0.082729	0.119253	0.119801
SPOCK2	0.705463	0.674334	0.954935	0.894269	0.94502	0.701444	0.321341	0.20111	0.209842	0.927696	1.0	0.892363
SPON2	0.08867	0.103812	0.038641	0.049348	0.088308	0.328761	0.047175	0.008681	0.007906	0.012618	0.036951	0.0
SRPX	0.002772	0.023771	0.001706	0.0	0.019038	0.001157	0.003944	0.004744	0.001328	0.002025	0.002839	0.002985
SSPN	0.031232	0.067027	0.0	0.015329	0.17026	0.030959	0.011722	0.083859	0.099188	0.03156	0.03156	0.017133
ST8SIA1	0.348227	0.358487	0.800874	0.777062	0.47515	0.176493	0.309373	0.160175	0.291242	0.705359	0.390966	1.0
STAB1	0.168775	0.14445	0.0	0.073945	0.071461	0.101324	0.270079	0.368032	0.371128	0.016274	9e-05	0.02418
STAP1	0.21532	0.233581	0.096095	0.092433	0.093461	0.147691	0.184201	0.129971	0.138226	0.087056	0.037595	0.048199
STAT4	0.456794	0.46075	0.629845	0.64586	0.832059	0.918698	0.193325	0.092042	0.094615	0.551244	0.763119	0.496587
STEAP4	0.088382	0.105507	0.035837	0.008674	0.042856	0.02683	0.167298	0.17089	0.159663	0.008011	0.0	0.014661
STMN3	0.535998	0.518169	0.944792	0.917585	0.754899	0.136695	0.260593	0.146602	0.146244	1.0	0.830026	0.867673
SWAP70	0.469158	0.448932	0.134854	0.148572	0.165919	0.229301	0.491779	0.517872	0.487307	0.123379	0.105725	0.121032
TACSTD2	0.084923	0.087443	0.005052	0.008933	0.01766	0.012572	0.152871	0.152969	0.151062	0.0	0.001859	0.145981
TBX21	0.091774	0.132769	0.125068	0.109641	0.109958	0.096929	0.107073	0.10027	0.109749	0.150941	0.124598	0.104346
TCF4	0.024098	0.025691	0.003051	0.004304	0.011505	0.009081	0.019293	0.016214	0.017264	0.00363	0.00136	0.0
TCL1A	0.082352	0.07631	0.011223	0.014637	0.013545	0.01466	0.090811	0.051872	0.049431	0.008947	0.004667	0.000341
TGFBR3	0.409099	0.428619	0.3718	0.357588	0.564325	1.0	0.162774	0.074438	0.074653	0.299434	0.587946	0.364439
THRB	0.0	0.020265	0.008641	0.046384	0.047423	0.026438	0.078696	0.028824	0.034667	0.006275	0.019031	0.022671
TIGIT	0.562828	0.600249	0.811994	0.728634	0.806131	0.866335	0.210163	0.066556	0.148302	0.768848	0.856669	1.0
TJP2	0.116795	0.109604	0.106636	0.139575	0.065355	0.096982	0.134653	0.15907	0.174324	0.141637	0.047174	0.139322
TKT	0.578869	0.597181	0.269497	0.260141	0.300705	0.335096	0.830113	1.0	0.992852	0.246449	0.212233	0.260583
TKTL1	0.21174	0.233836	0.172521	0.183063	0.242248	0.626238	0.097512	0.053238	0.077838	0.151532	0.164611	0.119523
TLE1	0.116878	0.11031	0.065654	0.049715	0.088231	0.220098	0.090999	0.052321	0.05685	0.033546	0.067535	0.018157
TLR10	0.208563	0.175739	0.018039	0.102066	0.090068	0.105355	0.192209	0.08808	0.121564	0.066066	0.08819	0.023743
TLR3	0.216404	0.363727	0.432808	0.200542	0.533131	0.847081	0.103336	0.126043	0.066666	0.282206	0.274328	0.244456
TLR4	0.172157	0.163715	0.003053	0.017011	0.06916	0.090969	0.293231	0.355007	0.363731	0.004168	0.00406	0.0
TLR7	0.168173	0.161368	0.015674	0.031578	0.060029	0.082175	0.217258	0.319261	0.310882	0.03801	0.0	0.000571
TMEM14A	0.071327	0.065993	0.109194	0.112014	0.084998	0.071887	0.04296	0.005594	0.000362	0.124071	0.101653	0.145966
TMEM170B	0.486234	0.520437	0.133633	0.154547	0.197598	0.238585	0.694028	0.973349	1.0	0.107195	0.129759	0.111686
TMEM176B	0.130051	0.129871	0.016961	0.028553	0.037988	0.059062	0.154227	0.27264	0.274329	0.006441	0.0	0.002913
TNFAIP6	0.100697	0.107721	0.015704	0.023264	0.044535	0.053832	0.210105	0.249397	0.248931	0.019448	0.001798	0.017167
TNFRSF10C	0.03454	0.025428	0.022695	0.037363	0.024253	0.028783	0.081747	0.043106	0.038332	0.036994	0.02108	0.033212
TNFRSF17	0.372558	0.352782	0.218513	0.23684	0.279944	0.231136	0.352739	0.181636	0.196914	0.204301	0.314165	0.005891
TNFRSF21	0.07691	0.075836	0.01172	0.010354	0.031092	0.043534	0.132291	0.192845	0.197066	0.001522	0.021737	0.02387
TOX2	0.146713	0.124493	0.278003	0.276177	0.218824	0.158014	0.230722	0.018669	0.144886	0.329065	0.25409	0.389205
TPM2	0.056113	0.056802	0.10225	0.091657	0.075182	0.063344	0.042912	0.024896	0.01949	0.118525	0.075015	0.086268
TRAT1	0.175955	0.202139	0.480796	0.47492	0.259946	0.058623	0.10143	0.077907	0.078636	0.444731	0.283688	0.497355
TREM1	0.039553	0.035471	0.005332	0.002914	0.013164	0.019025	0.101132	0.08118	0.075118	0.001031	0.0	0.000737
TRIB2	0.164509	0.158002	0.32163	0.300336	0.165185	0.193669	0.10041	0.05716	0.073813	0.320795	0.186362	0.292232
TSPAN13	0.055763	0.056651	0.011709	0.007474	0.014451	0.018005	0.04892	0.029087	0.03072	0.007117	0.010118	0.007444
TSPAN33	0.177087	0.153276	0.054885	0.061039	0.060036	0.061713	0.168603	0.188029	0.167403	0.048982	0.045629	0.063497
TTC39A	0.044634	0.0	0.01687	0.01775	0.026698	0.003667	0.005428	0.011664	0.009542	0.01929	0.029752	0.009975
