TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
COL4A4	0.006018	0.13614	0.109976	0.003528	0.023505	0.0	0.001591	0.00045	0.000762	0.004427	1.0	0.002629	0.0	0.044636	0.0	0.0	0.0	0.0	0.148016	0.0	0.013046	0.089494	0.0	0.246929	0.006959	0.0	0.002974	0.003182
COL9A3	0.029344	0.006212	0.067932	0.002096	0.002364	0.005282	0.021921	0.007577	0.019064	0.130321	1.0	0.000507	0.042476	0.095369	0.010732	0.0	0.01467	0.063917	0.007276	0.001351	0.003147	0.058021	0.010245	0.017303	0.060362	0.053847	0.0	0.001766
COLCA2	0.573025	0.03968	0.0	0.066319	0.0	0.0	0.15462	0.02459	0.0	0.0	0.262792	0.0	0.0	0.228763	0.0	0.123696	0.0	1.0	0.045951	0.07079	0.0	0.608793	0.0	0.076006	0.0	0.0	0.066319	0.0
COLEC10	0.0	0.034303	0.0	1.0	0.0	0.0	0.053877	0.000776	0.037189	0.0	0.007646	0.0	0.0	0.035169	0.0	0.0	0.011289	0.0	0.965091	0.070853	0.0	0.024824	0.090319	0.139089	0.0	0.0	0.097588	0.154607
COLEC11	0.0	0.003918	0.003542	0.042624	0.013758	0.014403	0.005536	0.002979	0.024032	0.017688	1.0	0.0	0.036595	0.0	0.016233	0.003894	0.0	0.049802	0.026895	0.001314	0.0	0.074785	0.012363	0.0	0.0	0.004762	0.002088	0.033405
CORIN	0.009869	0.007167	0.0	0.008844	0.008043	0.002606	0.006035	0.003824	0.003186	0.005122	0.011465	0.000705	1.0	0.001004	0.006761	0.006815	0.0	0.070656	0.008793	0.063788	0.001057	0.00267	0.024821	0.187178	0.011178	0.000636	0.002489	0.077946
CORO2B	0.013204	0.037504	0.0	0.484962	0.143576	0.119823	0.247363	0.123557	0.064903	0.107242	0.830734	0.000968	0.962411	0.470092	1.0	0.318388	0.023482	0.554483	0.476154	0.128882	0.139204	0.48081	0.145703	0.139285	0.738699	0.07218	0.159729	0.236953
CP	0.008488	0.080135	0.003573	0.001518	0.005578	0.0	0.003119	1.0	0.005138	0.0	0.057268	0.000757	0.0	0.000374	0.002931	0.005684	0.0	0.001749	0.093916	0.01318	0.0	0.0	0.0	0.0	0.0	0.000727	0.000574	0.0
CPA3	0.0	0.0	0.0	0.004153	0.93383	0.030721	0.088398	0.000813	0.040785	0.0	0.0	0.042079	0.022841	0.0	0.0	0.05021	1.0	0.064782	0.00133	0.084796	0.597636	0.0	0.20541	0.002552	0.0	0.0	0.003602	0.0
CPA6	0.758628	0.815698	0.0	0.029254	0.0	0.0	0.0	0.055221	0.0	0.434042	0.088638	0.021694	0.579818	0.036814	0.033856	0.0	0.0	0.410211	1.0	0.142325	0.0	0.054563	0.0	0.0	0.0	0.0	0.0	0.0
CPEB1	0.0	0.002468	0.0	0.133021	0.00276	0.0	0.0	0.981563	0.001222	0.00442	0.099627	0.0	0.227466	0.105494	0.247846	1.0	0.012758	0.165401	0.658057	0.392075	0.003285	0.018287	0.0	0.082921	0.391391	0.725319	0.70428	0.153359
CPNE5	0.012062	0.002738	0.0	0.02002	0.436967	0.854927	0.731232	0.018924	0.543171	0.019188	0.154288	0.448641	0.016498	0.031471	0.0	0.0	0.346255	0.0	0.008298	0.004187	0.316766	0.018633	0.209028	0.011674	0.01489	0.005546	0.002468	0.004104
CPXM1	0.0	0.000672	0.0	0.01361	0.008241	0.002528	0.091291	0.000694	0.007099	0.0	0.655507	0.00042	0.124387	1.0	0.028335	0.003006	0.003009	0.093686	0.013229	0.005464	0.001216	0.503215	0.008523	0.0	0.001446	0.0	0.07549	0.101258
CPXM2	0.0	0.008176	0.132439	0.005741	0.131791	0.035354	0.006337	1.0	0.018458	0.002323	0.01877	0.0	0.0	0.181813	0.002261	0.001455	0.037374	0.014309	0.898854	0.372509	0.125568	0.044027	0.08561	0.000894	0.00816	0.054689	0.041182	0.001297
CPZ	0.003445	0.004135	0.831116	0.815948	0.0	0.001266	0.007644	0.288425	0.0	0.0	0.945567	0.0	0.13636	0.017452	0.098572	1.0	0.0	0.037756	0.492436	0.566714	0.0	0.049855	0.0	0.829858	0.053132	0.0023	0.188667	0.510152
CRB3	0.464843	0.841651	0.004123	0.0	0.00167	0.0	0.003486	0.00097	9.9e-05	0.317954	0.0	0.049549	0.0	1.0	0.0	0.0	0.0	0.0	0.000264	0.0	0.0	0.72428	0.0	0.0	0.0	0.0	0.00054	0.001395
CREB3L1	0.034115	0.014727	0.712456	0.83123	0.023339	0.011753	0.183455	0.382438	0.006254	0.013624	0.853707	0.0	0.56767	0.039286	0.230444	0.427458	0.013736	0.653985	0.556278	0.869383	0.020537	0.018871	0.026942	0.133393	0.240559	0.002366	1.0	0.769672
CREG2	0.137028	0.046153	0.0	0.021525	0.078999	0.221869	1.0	0.001727	0.030737	0.044437	0.062712	0.0	0.043596	0.006274	0.013365	0.006183	0.055598	0.016582	0.034059	0.003319	0.036709	0.079021	0.030873	0.015638	0.04171	0.009263	0.02273	0.0
CRMP1	0.003325	0.000694	0.0	0.0	0.000245	0.0	0.16883	0.000215	0.014175	0.0	0.018035	0.0	0.012706	0.176236	0.0	0.0	0.0	0.046861	0.007638	0.001	0.002617	0.013742	0.003448	1.0	0.04441	0.0	0.01044	0.0
CRYM	0.0	0.201057	0.0	0.005162	0.0	0.0	0.4748	0.011165	0.002995	0.04373	0.085615	0.066872	0.0	0.123478	0.040135	0.414395	0.0	0.025461	0.120814	0.023895	0.0	1.0	0.0	0.0	0.029173	0.076296	0.084561	0.008584
CSDC2	0.002969	0.018033	0.088538	0.055184	0.0	0.0	0.007977	0.039104	0.0	0.0	0.436378	0.0	0.171804	0.15424	0.002592	0.028787	0.006215	1.0	0.349304	0.167489	0.0	0.202214	0.0	0.308078	0.022647	0.0	0.079794	0.076371
CSF1R	0.001007	0.000198	0.328045	0.003537	0.0	0.0	0.000678	0.0	0.0	0.0	0.000265	0.028091	0.003651	0.002341	0.0	0.001545	0.0	0.00386	0.000912	0.000741	0.0	0.0	0.0	0.0	0.00055	0.000696	0.0	0.0
CSF2	0.005379	0.887663	0.0	0.064552	0.002302	0.009601	0.473218	0.0	0.010915	1.0	0.012679	0.089857	0.05069	0.178663	0.0	0.0	0.0	0.037471	0.006109	0.0	0.0	0.445144	0.289525	0.016598	0.002986	0.0	0.012462	0.003025
CSMD1	0.0	0.000124	0.0	1.0	0.0	0.114493	0.417292	0.003152	0.12837	0.0	0.008086	0.0	0.0	0.029525	0.0	0.0	0.248414	0.046071	0.000947	0.006054	0.003815	0.0	0.0	0.0	0.0	0.002467	0.005971	0.241717
CSMD2	0.0	0.005738	0.016854	0.185098	0.0	0.012958	0.039721	0.863029	0.004758	0.180313	0.247419	0.0	0.050393	0.081899	0.33056	0.054035	0.020919	0.0	1.0	0.929598	0.008385	0.099388	0.047979	0.043024	0.141311	0.0	0.744119	0.269157
CST1	0.006118	0.0	0.0	1.0	0.005699	0.059044	0.576785	0.0	0.001825	0.0	0.0	0.0	0.0	0.0	0.001541	0.0	0.116247	0.0	0.226674	0.0	0.002947	0.002678	0.07864	0.0	0.0	0.00273	0.002154	0.209584
CST6	0.155157	0.334341	0.761222	0.001299	0.007161	0.0	0.009308	0.05327	0.007605	0.025984	0.008205	0.0	0.0	0.809323	0.000747	0.023499	0.0	0.024032	0.023689	0.006232	0.004001	1.0	0.004834	0.370135	0.016048	0.0	0.0	0.0
CSTA	1.0	0.193677	0.000138	0.000188	0.0	0.0	0.0	0.000949	0.0	0.477241	0.00485	0.072669	0.000613	0.0	0.001703	0.01293	0.0	0.000717	0.002199	0.002384	0.0	0.0	0.0	0.002281	0.002837	5.6e-05	0.0	5.8e-05
CTSK	0.000827	0.001234	0.0	0.170133	0.112839	0.001656	0.002494	0.095803	0.0003	0.114545	0.085049	0.00966	0.088773	0.002442	0.441056	1.0	0.005434	0.069826	0.184356	0.614005	0.013922	1e-06	0.003335	0.001342	0.109493	0.654377	0.043373	0.165667
CTSW	0.0	0.000148	0.000428	0.0	8.3e-05	0.000281	0.000316	3.8e-05	0.000336	0.000429	0.001193	0.31142	0.00154	0.0	0.0	0.0	0.0	0.001281	2.3e-05	0.0	0.000106	0.002179	0.000373	0.000108	0.000814	0.0	0.0	0.000265
CXCL10	0.102445	0.375209	0.0	0.020732	0.061968	0.024529	0.967915	0.0	0.130005	0.255164	0.0	0.035237	0.0	0.021567	0.0	0.0	1.0	0.0	0.021156	0.023238	0.0	0.032503	0.541217	0.0	0.0	0.90756	0.080043	0.040781
CXCL11	0.007954	0.092717	0.0	0.005999	0.393246	0.570321	0.420208	0.0	0.198467	0.168515	0.0	0.004449	0.0	0.006336	0.0	0.0	1.0	0.0	0.000932	0.0	0.094233	0.036804	0.515453	0.0	0.0	0.107782	0.039601	0.0
CXCL12	0.0	0.002947	0.000512	0.003511	0.004176	0.039739	0.015912	0.111395	0.013198	0.0	0.776761	0.0	0.229139	0.029907	0.013866	1.0	0.000807	0.039985	0.717291	0.847498	0.001465	0.002365	0.028306	0.004583	0.003397	0.098891	0.006172	0.188252
CXCL5	0.010313	0.066373	0.0	0.026261	0.001721	0.001048	0.026452	0.000217	0.000377	0.078994	0.051223	0.022655	0.00616	0.036915	0.174674	0.0	0.000759	0.018719	0.011829	0.002273	0.001057	0.108269	0.004557	0.006103	1.0	0.382855	0.036855	0.001694
CXXC4	0.975198	0.071768	0.277573	0.093931	0.03905	0.0	0.302375	0.0	0.048357	0.0	0.0	0.200528	0.0	0.69657	0.0	0.0	0.498681	0.463325	0.087775	0.059103	0.286016	0.451715	0.0	0.0	0.239578	0.0	1.0	0.398945
CYP19A1	0.0	2.6e-05	0.0	0.001881	0.0	0.0	0.0	0.250988	0.000673	0.0	0.058379	0.006849	0.012578	0.0	1.0	0.101981	0.0	0.014079	0.09065	0.089106	0.0	0.0	0.0	0.087542	0.449718	0.026647	0.010655	0.004862
CYP1A1	0.225077	0.033811	0.00116	0.02214	0.036147	0.186433	0.050367	0.001316	1.0	0.048186	0.023171	0.0	0.0	0.003191	0.002839	0.00172	0.062063	0.0	0.009165	0.003429	0.044705	0.009252	0.384657	0.008941	0.002859	0.086964	0.0066	0.0
CYP1B1	0.057933	0.08363	0.00326	0.037243	0.0	0.001113	0.007415	0.823789	0.001168	0.012817	0.08298	0.008729	0.032573	0.003644	0.116594	1.0	4e-06	0.094276	0.069734	0.179163	0.000361	0.01106	0.000296	0.015339	0.065374	0.029593	0.172932	0.006619
CYP1B1-AS1	0.027879	0.057493	0.034402	0.012643	0.002074	0.004406	0.003312	0.442881	0.006208	0.356854	0.198705	0.038305	0.017136	0.027505	0.2747	1.0	0.007114	0.127471	0.108413	0.048687	0.002851	0.0	0.0	0.004694	0.192345	0.106836	0.300102	0.039226
CYP21A2	0.169358	0.050828	0.082402	0.068737	0.0	0.0	0.0	0.013665	0.027028	0.0	0.472533	0.0	1.0	0.314286	0.0	0.167909	0.0	0.181781	0.057177	0.039337	0.018634	0.0	0.0	0.0	0.0	0.0	0.059627	0.0
CYP26B1	0.027393	0.004741	1.0	0.015077	0.004305	0.002627	0.010526	0.004196	0.003683	0.035436	0.073269	0.0	0.005757	0.00638	0.037431	0.0	0.001804	0.0	0.004713	0.104756	0.004646	0.003249	0.12943	0.012805	0.028781	0.0	0.0	0.000878
CYP27B1	0.151922	0.034351	0.028329	0.014492	0.007502	0.002838	0.00556	0.00192	0.00333	1.0	0.033677	0.009309	0.010851	0.034252	0.006471	0.001369	0.006219	0.01505	0.002336	0.010861	0.009037	0.022201	0.017423	0.00078	0.009709	0.007567	0.010486	0.014605
CYP2S1	0.782197	0.588991	0.021529	1.0	0.004889	0.037532	0.125732	0.001636	0.015478	0.245746	0.011908	0.04616	0.025709	0.075142	0.001354	0.0	0.0	0.115782	0.097104	0.0	0.011652	0.403522	0.218802	0.0	0.0	0.009536	0.557513	0.03165
CYTH4	0.001641	0.001185	0.0	0.001342	0.000247	0.000177	0.001861	0.0	0.00025	0.000834	0.000413	0.569117	0.007141	0.0	0.000937	0.001536	0.000554	0.00184	0.00079	0.0	0.000206	0.000372	0.005297	0.0	0.004416	0.0	0.000323	0.0
CYTIP	0.0	8.7e-05	0.0	0.0	4.4e-05	0.000166	0.002901	0.000365	1.8e-05	0.0	0.0	1.0	0.0	0.000248	0.0	0.001108	0.0	0.0	0.003612	0.0	6.3e-05	0.004416	0.0	0.000517	0.000612	0.0	9.8e-05	0.000156
CYYR1	0.106597	0.021286	0.002882	0.0	0.144254	0.391856	0.518082	0.0	0.320703	0.254978	0.014998	0.000723	0.0	0.10223	0.001129	0.0	0.160288	0.113951	0.001213	0.120182	0.244522	0.055559	1.0	0.019782	0.0	0.0	0.007924	0.0
DAW1	0.058308	0.138918	0.88508	0.114223	0.959754	0.107889	0.013092	0.003303	0.052988	0.184092	0.413543	0.0	0.467876	0.0	0.238113	0.0	1.0	0.495591	0.061682	0.0	0.459345	0.107631	0.201427	0.130739	0.883474	0.007955	0.084144	0.011577
DCAF12L2	0.0	0.077205	0.0	0.0	0.006277	0.041391	0.060051	0.069805	0.00404	0.044953	0.12307	0.0	0.0	0.387447	0.090246	0.0	0.179389	0.0	0.013345	1.0	0.0	0.547922	0.0	0.0	0.091094	0.0	0.0	0.0
DCBLD2	0.12032	0.409035	0.150021	0.605111	0.092135	0.16551	0.231231	0.103247	0.046921	0.268931	0.115438	0.000744	0.197607	0.8724	0.946407	0.357382	0.091578	0.172925	0.39924	0.114207	0.126844	0.898476	0.076528	0.231411	1.0	0.33437	0.435448	0.399601
DCDC2	0.000479	0.849805	0.0	0.000361	0.0	0.0	0.096405	0.0	0.00209	0.0	0.0	0.000268	0.043118	0.296373	0.0	0.0	0.001002	0.0	0.0006	0.000941	0.0	1.0	0.0	0.029083	0.0	0.000913	0.0	0.000933
DCN	0.001362	0.017175	0.00827	0.079533	0.000147	0.000157	0.001201	1.0	0.000471	0.001934	0.240556	0.000121	0.038943	0.000271	0.083246	0.210529	0.00357	0.064592	0.11153	0.14856	0.001184	0.000909	0.000398	0.081837	0.073011	0.000473	0.050222	0.026878
DCSTAMP	0.0	0.020325	0.047217	0.929331	0.0	0.0	0.0	0.0	0.030019	0.0	0.055764	0.020638	0.285491	0.0	0.080675	0.243277	0.130081	0.0	0.367808	0.0	0.0	0.0	0.0	0.153064	1.0	0.0	0.0	0.287367
DCT	0.0	6e-06	6e-05	0.0	0.0	1.8e-05	0.0	6.3e-05	0.0	0.0	4.4e-05	0.0	0.0	3.4e-05	6.2e-05	2.4e-05	0.0	0.0	1.6e-05	1.3e-05	0.0	0.0	0.0	7.3e-05	0.000122	1.0	2e-05	0.0
DDIT4L	0.016127	0.111032	0.0	0.461582	0.446145	0.377673	0.190345	0.546949	0.230827	0.0	0.09261	0.004942	0.202973	0.038105	0.549784	0.138805	0.255592	0.103587	0.280926	0.326328	1.0	0.19582	0.58326	0.014982	0.274229	0.355778	0.874694	0.136061
DDX3Y	0.0	0.369511	0.347911	0.20509	0.760713	0.732282	0.0	0.326789	0.481615	0.260589	0.470648	0.0	0.0	0.281166	0.0	0.292451	0.389899	0.210152	0.534115	0.0	0.541957	0.292578	0.0	0.682314	0.364921	0.507935	0.228806	0.016547
DEPTOR	0.050462	0.085379	0.005065	0.066665	0.002087	0.002226	0.005591	0.010185	0.034212	0.011878	1.0	0.00692	0.05701	0.009983	0.049423	0.77269	0.004505	0.00873	0.209072	0.012863	0.002243	0.016137	0.006311	0.064805	0.003824	0.022939	0.423644	0.210364
DES	0.0	2.4e-05	0.0	0.000789	0.0	0.0	3.5e-05	0.000123	6e-06	0.0	0.010573	0.000182	0.019269	0.000102	8.7e-05	0.000106	0.000147	0.001136	0.013493	0.000322	1e-05	0.0	0.0	1.0	0.056212	1.2e-05	0.000235	0.005393
DHDH	0.140904	1.0	0.037894	0.023868	0.003999	0.0	0.0	0.009843	0.003859	0.154284	0.021695	0.011688	0.0	0.113683	0.0	0.016733	0.0	0.0	0.021551	0.0	0.0	0.039894	0.0	0.0	0.0	0.104425	0.022084	0.0
DHH	0.0	0.000612	0.004287	0.0	1.0	0.21498	0.016974	0.0	0.171679	0.0	0.0	0.0124	0.0	0.0	0.0	0.0	0.651562	0.0	0.00407	0.0	0.55519	0.034178	0.490039	0.0	0.010563	0.010047	0.0	0.0
DHRS2	0.003606	1.2e-05	1.0	0.0	0.001214	0.001238	0.000317	0.000437	0.014292	0.003021	0.012552	0.0	0.003658	0.027169	0.002132	0.000425	0.0	0.0	0.0044	0.0	0.005478	0.00704	0.01055	0.005031	0.002625	0.002394	0.000357	0.001515
DHRS9	1.0	0.192034	0.0	0.0	0.022467	0.038631	0.023237	0.0	0.000497	0.0	0.42887	0.004894	0.032218	0.0	0.0	0.0	0.058324	0.0	0.007718	0.000591	0.013638	0.007916	0.031206	0.067368	0.0	0.0	0.0	0.0
DIO2	0.0	0.004242	0.011109	0.202312	0.004131	0.0	0.00395	0.443461	0.006038	0.0	0.09745	0.0	1.0	0.000792	0.0	0.006553	0.00208	0.01375	0.5407	0.2782	0.001154	0.001398	0.007492	0.028953	0.0	0.006311	0.039848	0.604965
DIRAS1	0.008985	0.010521	0.015504	0.050148	0.001546	0.009528	0.145054	0.892139	0.016929	0.0	0.317063	0.070291	0.036943	0.25327	0.191065	1.0	0.0	0.077625	0.270554	0.250993	0.007982	0.047557	0.030695	0.350641	0.177462	0.198776	0.045593	0.006185
DKK2	0.032907	0.007647	0.577302	0.098785	0.238581	0.004147	0.010842	0.00231	0.009904	0.0	0.0	0.0	0.0	0.0	0.009677	0.0	0.112073	0.012115	0.061213	1.0	0.218189	0.030342	0.002583	0.00804	0.013898	0.068174	0.318129	0.004184
DKKL1	0.107976	0.044192	0.026297	0.0	0.026994	0.146465	0.282132	0.021682	0.112172	0.0	0.172762	0.0	0.159004	0.114594	0.0	0.02891	0.0	1.0	0.032103	0.058342	0.0	0.299025	0.066005	0.062696	0.048067	0.0	0.062696	0.025775
DLEC1	0.0	0.013114	0.02608	0.0	0.0	0.0	0.0	0.025185	0.0	0.0	0.043764	0.1988	0.044335	0.013561	0.0	0.007898	0.0	0.0	0.008134	0.004173	0.007377	0.0	0.0	0.007004	0.0	0.004434	0.947953	0.0
DLGAP5	0.315876	0.041555	0.065752	0.178895	0.592301	0.343523	0.07185	0.213767	0.292373	0.325147	0.040157	0.005275	0.56487	0.034674	0.439131	0.035375	0.683981	0.652896	0.110239	0.02734	1.0	0.622609	0.610848	0.028774	0.273654	0.32692	0.091474	0.240522
DLK2	0.411818	0.097281	0.177056	0.008073	0.004687	0.002561	0.018555	0.000341	0.015428	1.0	0.042108	0.003401	0.050662	0.001837	0.001081	0.001113	0.016524	0.044369	0.008458	0.000588	0.003711	0.007327	0.0	0.062121	0.018051	0.0	0.004745	0.016754
DLL4	0.001442	0.000661	0.000566	0.194188	0.197531	0.585615	0.90875	9.2e-05	0.687608	0.00091	0.016814	0.0	0.003764	0.002395	0.0	0.0	1.0	0.002334	0.001976	0.000415	0.286703	0.00266	0.120288	0.001084	0.001431	0.000811	0.0052	0.037701
DLX1	0.0	0.049336	0.0	0.048017	0.03078	0.040102	0.101134	0.0	0.002622	0.979421	0.018409	0.0	0.0	0.032011	0.045379	0.492569	0.083106	0.0	0.376909	0.41087	0.007915	0.06455	0.0	0.659748	1.0	0.328731	0.0	0.0
DLX2	0.739254	0.076406	0.0	0.056574	0.0	0.0	0.165771	0.02402	0.000919	0.904077	0.205173	0.0	0.0	0.035398	0.032554	0.140803	0.0	0.120575	0.21476	0.162453	0.0	0.079014	0.0	0.197851	1.0	0.082965	0.0	0.0
DNAAF1	0.0	0.000971	0.0	0.0	0.001266	0.001389	0.0	0.001336	0.000543	0.0	0.001125	1.0	0.036446	0.0	0.0	0.004782	0.0	0.0	0.000694	0.00589	0.001741	0.0	0.004369	0.001653	0.0	0.011287	0.0	0.0
DNAH9	0.157541	0.071055	0.0	0.0	0.066451	0.019662	0.0	0.041812	0.003258	1.0	0.0	0.0	0.0	0.076033	0.0	0.0	0.0	0.0	0.000207	0.0	0.0112	0.041314	0.489547	0.0	0.0	0.723805	0.02215	0.0
DNASE1L3	0.029528	0.335442	0.0	0.0	0.032051	0.057375	0.192496	0.020651	1.0	0.0	0.16767	0.231555	0.0	0.0	0.172498	0.0	0.023081	0.0	0.005498	0.0	0.046442	0.0	0.221533	0.0	0.0	0.0	0.0	0.0
DNER	0.332369	0.090275	0.608259	0.399879	0.004478	0.026409	0.562338	0.045595	0.01204	0.535569	0.25586	0.00621	0.368469	0.23242	0.118841	0.027488	0.0	0.306679	0.05266	0.003105	0.004478	0.131653	0.260283	0.011766	1.0	0.384141	0.076253	0.022389
DOC2B	0.016109	0.372757	0.0	0.0	0.006807	0.078868	0.438139	0.008831	0.887551	0.0	0.002944	0.001152	0.0	1.0	0.0	0.0	0.004311	0.0	0.0	0.0	0.001728	0.864498	0.34328	0.129725	0.0	0.0	0.0	0.0
DOCK4	0.021092	0.048102	0.002503	0.136721	0.544772	0.656767	0.404195	0.077771	0.356925	0.043294	0.032506	0.02016	0.026333	0.059328	0.078019	0.097089	0.559587	0.030077	0.061682	0.179093	1.0	0.034887	0.189625	0.012312	0.066669	0.031914	0.038398	0.086541
DOCK9	0.159311	0.148742	0.096464	0.062474	0.601054	0.910226	0.824128	0.058245	0.950608	0.107556	0.042056	0.08452	0.010617	0.479059	0.009668	0.044815	0.400798	0.017311	0.011438	0.055556	1.0	0.091242	0.598785	0.111879	0.0	0.027716	0.007637	0.009955
DOK2	0.0	0.0	0.0	0.0	0.0004	0.0	0.000534	0.0	4e-05	0.0	0.0	0.249834	0.0	0.0	0.0	0.000458	0.001666	0.00074	0.000141	9.4e-05	0.000264	0.000635	0.0	0.0	0.000382	0.001507	0.000849	0.0
DOK5	0.0	0.0169	0.038632	0.010921	0.499751	0.063046	0.025571	0.728253	0.006739	0.0	0.488787	0.0	0.027182	0.070941	0.237722	0.360379	0.051572	0.35622	1.0	0.587944	0.164436	0.09419	0.010282	0.013886	0.768738	0.290875	0.520345	0.013795
DOK6	0.0	0.029013	0.0	0.054189	0.0	0.031833	0.149219	0.061396	0.100187	0.0	0.275737	0.251324	0.0	0.093496	0.018285	0.304812	0.0	0.054756	1.0	0.709158	0.0	0.023024	0.0	0.0	0.0	0.0	0.815767	0.520299
DOK7	0.063903	0.108824	0.0	0.0	0.001849	0.0	0.0	0.000744	0.000646	0.089667	0.000746	0.00535	0.0	0.058772	0.0	0.0	0.001686	0.0	0.000724	0.000382	0.0	0.011836	0.0	1.0	0.059659	0.0	0.0	0.0
DQX1	1.0	0.411951	0.029226	0.0	0.00255	0.005445	0.005445	0.0	0.006743	0.594658	0.0	0.0	0.091194	0.013338	0.0	0.0	0.0	0.0	0.004756	0.00386	0.006342	0.0	0.033155	0.0	0.037015	0.022506	0.0	0.0
DRC1	0.0	0.220748	0.0	0.0	0.274766	0.352897	0.085981	0.354393	0.276092	0.0	0.374081	0.0	0.989159	0.325234	0.0	0.124112	0.0	0.0	0.045109	0.131589	0.0	0.0	0.194393	0.076262	1.0	0.587103	0.271402	0.285607
DSC2	1.0	0.792735	0.721249	0.0	0.000755	0.0	0.009741	0.005167	0.001583	0.179605	0.011835	0.085199	0.0	0.242932	0.0	0.000757	0.002156	0.0	0.004155	0.0011	0.000205	0.149876	0.002192	0.0	0.0	0.0	0.020759	0.0
DSC3	0.313162	0.493507	1.0	9.4e-05	0.003081	0.000343	0.004466	0.000712	0.000325	0.195794	0.037519	0.0	0.003061	0.004964	0.0	0.0	0.002901	0.001173	0.010316	0.000997	0.000166	0.001208	0.001444	0.0	0.0	0.0	0.088424	0.000244
DSCR9	0.0	0.092599	0.26938	0.061425	0.081406	0.119519	0.192784	0.106198	0.092305	0.0	0.0	0.426642	0.0	0.0	0.196855	0.039223	1.0	0.0	0.105335	0.035153	0.0	0.0	0.412026	0.0	0.159112	0.167438	0.186494	0.13987
DUSP2	0.007964	0.008243	0.001666	0.0	0.000592	0.000846	3.5e-05	0.000909	0.000843	0.021063	0.005182	1.0	0.00495	0.001208	0.000293	0.00234	0.000836	0.002075	0.001689	0.001889	0.000321	0.005831	0.000329	0.001433	0.002158	0.001827	0.000744	0.001163
EBF2	0.0	0.0	0.0	0.005416	0.0	0.001384	0.0	0.000294	0.000189	0.0	0.450536	0.0	0.0	0.0	1.0	0.050574	0.0	0.012628	0.068556	0.023943	0.0	0.0	0.0	0.01265	0.936803	0.001303	0.001945	0.0
EBF3	0.0	0.001337	0.107388	0.001412	0.00349	0.608867	0.023228	0.266602	0.194189	0.0	0.896803	0.0	0.0	0.0	0.728662	1.0	0.003919	0.067057	0.177615	0.043425	0.007536	0.0	0.252033	0.662375	0.531934	0.0	0.0	0.082177
ECM2	0.00272	0.03547	0.006938	0.015726	0.004071	0.0	0.0	0.915844	0.000322	0.024618	0.490505	0.002789	0.027415	0.0	0.045827	1.0	0.004067	0.016337	0.143776	0.57763	0.002083	0.0	0.0	0.019892	0.051955	0.000512	0.004338	0.031448
ECSCR	0.0	0.000608	0.0	0.00039	0.993449	0.795679	0.779166	0.001185	0.980966	0.000345	0.028224	0.0	0.0	0.000264	0.000296	0.000179	0.744438	0.004062	0.005434	0.001618	0.589463	0.001181	1.0	0.0	0.000245	0.0	0.0	0.00016
EDN1	0.020092	0.063043	0.139756	0.006606	0.79293	1.0	0.501512	0.000566	0.437202	0.012197	0.087713	0.010999	0.000937	0.106839	0.0	0.001465	0.63195	0.000842	0.015086	0.010483	0.617585	0.039072	0.328559	0.03041	0.000233	0.0	0.012751	0.004051
EDN2	0.617092	1.0	0.225262	0.0	0.0	0.0	0.049083	0.0	0.001836	0.022716	0.01605	0.002563	0.0	0.026095	0.0	0.0	0.0	0.035065	0.003663	0.0	0.0	0.325641	0.0	0.0	0.0	0.0	0.003456	0.005747
EDNRB	0.000503	0.000579	0.074378	0.019852	0.006911	0.043017	0.044025	3.8e-05	0.293639	0.0	0.057579	7.6e-05	0.0	0.00047	0.063033	0.000123	0.000676	0.002993	0.067513	0.002395	0.001429	0.001765	0.012558	0.004447	0.017225	1.0	0.002973	0.010385
EFCAB8	0.0	0.397001	0.0	0.087512	0.100295	0.0	0.204031	0.07473	0.087065	0.0	0.0	0.957719	0.0	0.0	0.0	0.939036	0.0	0.0	0.295149	0.0	0.3235	0.0	0.0	0.5059	0.0	0.630777	0.229105	1.0
EFCC1	0.031234	9e-05	0.0	0.042973	0.047533	0.25687	0.301854	0.0	1.0	0.0	0.009956	0.004739	0.0	0.010411	0.0	0.0	0.033926	0.0	0.072639	0.0	0.017843	0.0	0.080597	0.020966	0.0	0.040604	0.0	0.0
EFNA2	0.0	0.001056	0.022	0.024186	0.019961	0.237342	1.0	0.004735	0.021841	0.0	0.0	0.0	0.0	0.865812	0.0	0.0	0.217819	0.0	0.0	0.0	0.035259	0.132148	0.020689	0.0	0.040213	0.0	0.0	0.0
