Symbol	A	B	C	D	E	F	G	H	I	J	K	L
ORM1	0.215671	0.238787	0.039886	0.076087	0.151774	0.212096	0.669936	0.246876	0.249008	0.046458	0.054425	0.247401
OSBPL10	0.774692	0.828209	0.195423	0.199927	0.363862	0.381018	0.828209	0.599531	0.564601	0.12514	0.097121	0.01713
PALLD	0.103748	0.100511	0.065816	0.061871	0.103649	0.198137	0.080668	0.083221	0.078495	0.033511	0.078845	0.051066
PANX1	0.337295	0.382364	0.343111	0.271298	0.444051	0.491183	0.384408	0.439201	0.455764	0.39313	0.506108	0.488684
PAX5	0.0542	0.022929	0.023121	0.030026	0.019563	0.013586	0.057455	0.0	0.109103	0.010358	0.057426	0.004281
PCGF2	0.033299	0.028117	0.036196	0.036064	0.007986	0.069644	0.01685	0.104259	0.102965	0.024867	0.04913	0.0
PDGFB	0.161329	0.097774	0.087638	0.005882	0.187539	0.20265	0.149026	0.177021	0.10302	0.093798	0.145157	0.043383
PDK4	0.083847	0.193875	0.109327	0.082848	0.177339	0.114739	0.308404	0.270278	0.259213	0.081745	0.057479	0.061909
PGLYRP1	0.289419	0.246546	0.065763	0.103746	0.181996	0.229447	1.0	0.082683	0.070337	0.061012	0.034844	0.447689
PHEX	0.083252	0.180573	0.046821	0.114957	0.088722	0.084896	0.024705	0.132613	0.109861	0.059226	0.027841	0.056478
PI3	0.184393	0.175283	0.06419	0.05532	0.113872	0.13939	0.774435	0.072856	0.079493	0.0	0.01746	0.042053
PIK3CG	0.207739	0.200897	0.165807	0.173172	0.171027	0.263653	0.232982	0.231167	0.225507	0.152864	0.213922	0.219661
PLAT	0.042858	0.07306	0.107506	0.055886	0.028767	0.048567	0.026428	0.010654	0.059537	0.045592	0.081376	0.056087
POU2AF1	0.075877	0.081379	0.034303	0.035763	0.034073	0.036891	0.06753	0.049779	0.051453	0.031413	0.03415	0.030507
PPA1	0.30012	0.294318	0.40176	0.413372	0.361918	0.201783	0.223049	0.249453	0.246909	0.383367	0.405523	0.385848
PRKCDBP	0.628467	0.564163	0.188353	0.320277	0.380881	0.357843	0.815574	1.0	0.987127	0.234878	0.149859	0.285319
PROM1	0.046491	0.045141	0.042895	0.053853	0.028284	0.03173	0.052796	0.040208	0.019987	0.019702	0.039434	0.0787
PRR5	0.565487	0.556284	0.502598	0.474427	0.888889	1.0	0.340671	0.255584	0.260189	0.422958	0.878833	0.427767
PSAT1	0.230051	0.187563	0.298256	0.294323	0.290945	0.180608	0.138287	0.068215	0.048841	0.257782	0.275373	0.287483
PTPN13	0.540686	0.73536	0.700606	0.691509	0.625042	0.405282	0.514079	0.570836	0.421834	0.958167	0.464744	1.0
PTPRK	0.4925	0.480074	0.342006	0.273614	0.550318	0.308321	0.458756	0.26923	0.431842	0.179077	0.6191	0.311778
PTPRS	0.17203	0.028919	0.288881	0.233968	0.402499	0.172999	0.347055	0.202323	0.336839	0.037844	0.074047	0.224181
PTTG2	0.386942	0.258432	0.358661	0.344182	0.204304	0.324192	0.069668	0.300208	0.144176	0.42374	0.518032	0.222018
QPRT	0.135288	0.141113	0.092406	0.051787	0.088978	0.180563	0.16784	0.203395	0.204155	0.0	0.035083	0.079398
RAB9A	0.148507	0.151267	0.159644	0.164955	0.17821	0.260507	0.10321	0.112115	0.107298	0.157626	0.153588	0.164711
RAMP1	0.243429	0.243906	0.148627	0.187301	0.21521	0.547656	0.130165	0.0	0.020824	0.051351	0.053782	0.071417
RARRES2	0.05909	0.061101	0.063191	0.067737	0.040878	0.028938	0.055222	0.017594	0.03857	0.075758	0.011789	0.072361
RETN	0.591941	0.542637	0.069778	0.084599	0.23095	0.297219	0.785751	0.938697	1.0	0.034341	0.123725	0.339678
RNASE1	0.044182	0.032892	0.036123	0.0038	0.022899	0.049362	0.048291	0.019187	0.056801	0.012307	0.035306	0.020541
RNASE4	0.728593	0.674662	0.491698	0.407473	0.501904	0.481704	0.836443	0.944148	1.0	0.459964	0.389542	0.391826
RNF122	0.367407	0.318274	0.292475	0.293174	0.289043	0.281668	0.468255	0.319991	0.30733	0.270638	0.270322	0.273188
RPL7	0.153285	0.169416	0.215959	0.212235	0.197252	0.138344	0.142988	0.138041	0.141259	0.235988	0.2675	0.240798
RRAS	0.37581	0.354582	0.281945	0.263125	0.238932	0.246757	0.416267	0.511647	0.5223	0.286621	0.213859	0.23926
S100A12	0.218542	0.267649	0.055808	0.067127	0.104622	0.144413	0.469444	0.450602	0.478853	0.021721	0.0	0.06583
S100B	0.069869	0.072065	0.107146	0.317636	0.344852	0.036407	0.070626	0.094077	0.046355	0.162045	0.054428	0.079827
S100P	0.1655	0.17245	0.053543	0.055138	0.085541	0.119607	0.658085	0.174873	0.162891	0.020703	0.016362	0.103278
SCRN1	0.365319	0.371634	0.199391	0.170754	0.367471	0.454439	0.31665	0.348637	0.360656	0.151529	0.318391	0.090783
SDC1	0.046386	0.048165	0.044566	0.039977	0.037848	0.045297	0.0458	0.052002	0.049641	0.045791	0.040521	0.036841
SEC63	0.351571	0.332531	0.260911	0.281006	0.323407	0.449548	0.464567	0.384048	0.327846	0.228509	0.33539	0.197348
SERPINF2	0.057891	0.107792	0.012978	0.02355	0.0314	0.062752	0.080657	0.166077	0.208585	0.07303	0.025189	0.046478
SETBP1	0.599222	0.568579	0.343412	0.32617	0.50194	0.822561	0.493419	0.45397	0.450524	0.247921	0.495197	0.288926
SF3A3	0.750456	0.684301	0.924199	1.0	0.802276	0.669754	0.547254	0.535291	0.533105	0.947212	0.713566	0.887041
SFTPD	0.390642	0.42469	0.144456	0.130879	0.140351	0.321371	0.566041	0.643312	0.671746	0.140524	0.14331	0.054791
SFXN3	0.107526	0.132058	0.072136	0.12279	0.11258	0.171854	0.099507	0.17306	0.163946	0.191473	0.181957	0.164184
SH3BP2	0.485321	0.583688	0.188472	0.260805	0.373374	0.582786	0.468061	0.541195	0.447416	0.041384	0.218023	0.0
SIDT1	0.283825	0.312172	0.26423	0.258209	0.259467	0.320749	0.253956	0.211687	0.222876	0.281299	0.286223	0.239543
SIGLEC6	0.085391	0.019692	0.103248	0.068331	0.023419	0.088392	0.051235	0.14263	0.080473	0.182864	0.179145	0.07518
SLC12A3	0.187148	0.282076	0.14244	0.119401	0.070141	0.162372	0.314817	0.286592	0.39171	0.110484	0.176504	0.071858
SLC15A3	0.269782	0.250279	0.059511	0.056751	0.102707	0.124113	0.35013	0.384701	0.39551	0.031086	0.03282	0.029163
SLC17A5	0.015772	0.065153	0.087672	0.09301	0.016039	0.016908	0.053371	0.018601	0.164232	0.018553	0.0	0.016832
SLC1A4	0.053653	0.05665	0.0	0.020914	0.046744	0.091403	0.057099	0.028059	0.014396	0.024501	0.042442	0.05793
SLC38A1	0.260915	0.287778	0.377352	0.366669	0.370013	0.312736	0.149392	0.107826	0.100815	0.385575	0.419268	0.341245
SLC4A1AP	0.176611	0.198067	0.204308	0.193941	0.193248	0.213402	0.189786	0.190311	0.202246	0.186511	0.193813	0.205395
SLC6A13	0.064199	0.009159	0.007347	0.002017	0.200477	0.013898	0.162567	0.161304	0.01319	0.046389	0.0	0.040355
SLC7A7	0.256642	0.270234	0.051628	0.052639	0.086647	0.133465	0.328945	0.452762	0.441875	0.024075	0.014684	0.022937
SLC9A3R1	0.621647	0.54651	0.54137	0.539527	0.549758	0.709836	0.648342	0.649137	0.59941	0.485688	0.447066	0.54137
SLCO2B1	0.026432	0.015862	0.0458	0.044183	0.04398	0.048033	0.050256	0.073291	0.06144	0.029457	0.055401	0.027561
SMARCD3	0.560494	0.564254	0.295314	0.251735	0.333876	0.337523	0.803294	1.0	0.962389	0.277912	0.35115	0.256184
SOCS2	0.066935	0.062143	0.098322	0.095966	0.087545	0.097564	0.050772	0.037472	0.037125	0.084421	0.084462	0.116969
SPAG4	0.034918	0.032436	0.038859	0.01768	0.017844	0.023797	0.031713	0.0	0.010711	0.08071	0.034043	0.060643
STAB2	0.353344	0.199791	0.424584	0.782828	0.639251	0.483028	0.416775	0.291568	0.359174	0.482495	0.686917	0.46958
STEAP4	0.200622	0.232635	0.102639	0.051373	0.117031	0.087095	0.327893	0.332989	0.317348	0.049468	0.016422	0.064601
SYNE1	0.082878	0.138514	0.135561	0.152579	0.096075	0.117935	0.094584	0.092145	0.102635	0.114303	0.103546	0.122367
TAGLN	0.728362	0.72543	0.364525	0.370643	0.39145	0.44105	0.961261	0.980497	1.0	0.400173	0.365511	0.342248
TBC1D8	0.317195	0.302161	0.112699	0.158379	0.171216	0.201446	0.400024	0.533701	0.522302	0.039689	0.0	0.07543
TCL1A	0.172477	0.163642	0.040928	0.050274	0.04767	0.050295	0.188018	0.124046	0.118108	0.03497	0.022602	0.010187
TFEC	0.402693	0.471523	0.488196	0.542659	0.361335	0.405681	0.535866	0.589016	0.482627	0.537137	0.425121	0.389903
TGM3	0.195004	0.197374	0.103179	0.177918	0.195638	0.209842	0.602172	0.245325	0.236458	0.088614	0.191714	0.139844
TLL1	0.240348	0.131892	0.35256	0.159495	0.175275	0.36095	0.14671	0.197834	0.184856	0.175293	0.199606	0.194314
TLR5	0.400371	0.404523	0.309073	0.236727	0.208602	0.276282	0.55862	0.564341	0.614821	0.24746	0.217078	0.126859
TLR8	0.562923	0.565034	0.147423	0.125546	0.239292	0.304974	0.898459	0.819131	0.820895	0.060179	0.033482	0.113558
TM4SF5	0.073465	0.068774	0.160694	0.071928	0.060443	0.216949	0.144858	0.271401	0.17943	0.102401	0.121851	0.016535
TMC6	0.608208	0.614518	0.928523	0.885302	0.894448	0.819529	0.597865	0.469991	0.458145	1.0	0.885637	0.899652
TMEM9B	0.305746	0.299699	0.279389	0.281213	0.301533	0.400036	0.26083	0.339705	0.339153	0.263498	0.316161	0.302113
TMF1	0.08324	0.094274	0.102299	0.109323	0.089599	0.114387	0.099228	0.090631	0.105428	0.070099	0.08135	0.115814
TNFRSF10C	0.224186	0.178985	0.166092	0.235239	0.173831	0.195359	0.420522	0.258828	0.239376	0.233031	0.15938	0.217979
TNFRSF13B	0.222716	0.217721	0.098677	0.112441	0.110505	0.129191	0.215095	0.152686	0.144661	0.116037	0.126765	0.038733
TNFRSF25	0.461059	0.44593	0.873372	0.909814	0.621332	0.301636	0.342797	0.20477	0.2173	1.0	0.70339	0.885271
TNNI2	0.401497	0.365997	0.257642	0.101465	0.100304	0.346748	0.887394	0.761333	0.769035	0.027378	0.084677	0.122774
TOMM22	0.860021	0.830629	0.972472	0.980879	0.957884	0.834377	0.665825	0.788664	0.803547	0.952693	1.0	0.887445
TOMM34	0.269746	0.237456	0.279203	0.276851	0.223224	0.197815	0.228909	0.208936	0.201631	0.2792	0.21	0.252175
TRAF3IP2	0.828115	0.779432	0.963332	0.913969	0.822544	0.556392	0.617702	0.660912	0.650806	1.0	0.803762	0.97653
TRAK1	0.872987	0.936233	0.694221	0.638842	0.647658	0.773947	0.887024	0.953352	1.0	0.609034	0.717089	0.621473
TRAT1	0.405323	0.455029	0.860254	0.856024	0.548384	0.180821	0.275893	0.227538	0.230246	0.82245	0.581126	0.875959
TREM1	0.121399	0.111144	0.024365	0.014876	0.05269	0.071112	0.248467	0.210854	0.199614	0.008083	0.003583	0.006878
TREML2	0.170029	0.168519	0.173066	0.02281	0.030369	0.070401	0.486995	0.200097	0.156612	0.0	0.044598	0.077088
TRIB1	0.221048	0.218611	0.06853	0.068067	0.097601	0.144404	0.463763	0.506823	0.510173	0.049957	0.033009	0.085248
TSPAN7	0.486986	0.67005	0.645513	0.406323	0.085258	0.245583	0.203648	0.240619	0.073552	0.413771	0.47451	0.309025
TUBB6	0.150051	0.14524	0.040974	0.0	0.095398	0.074975	0.186475	0.233974	0.252811	0.118818	0.106161	0.060643
TULP2	0.059447	0.059852	0.067711	0.107112	0.032045	0.063484	0.100777	0.062835	0.366441	0.110383	0.0	0.47883
TYRO3	0.134162	0.018615	0.230973	0.210679	0.274468	0.0	0.057363	0.078222	0.167159	0.371547	0.041465	0.100814
UBE2J1	0.228561	0.233345	0.202019	0.190248	0.209409	0.223808	0.265986	0.249559	0.241446	0.189264	0.212111	0.187993
ULK2	0.501765	0.513122	0.423417	0.496411	0.43923	0.562652	0.494997	0.430804	0.520974	0.458553	0.463787	0.413019
WEE1	0.257406	0.293534	0.29527	0.341412	0.309839	0.328858	0.200479	0.168386	0.094659	0.340867	0.29775	0.372919
YTHDF3	0.128093	0.142822	0.140379	0.120368	0.149892	0.170538	0.199485	0.213789	0.202234	0.138189	0.166789	0.125179
ZC3H12A	0.584332	0.575705	0.392734	0.396715	0.460935	0.5165	0.640986	0.853991	0.894217	0.399089	0.411619	0.391175
ZDHHC13	0.292383	0.301089	0.388125	0.367177	0.334922	0.331859	0.309178	0.276139	0.303125	0.383117	0.36187	0.393429
ZNF180	0.27145	0.138673	0.112192	0.068638	0.218947	0.106798	0.212518	0.095299	0.062469	0.244466	0.061763	0.097019
ZNF189	0.193701	0.183309	0.246813	0.279805	0.251719	0.24738	0.216904	0.131405	0.137372	0.212358	0.298993	0.19081
ZNF34	0.738978	0.71933	0.66601	0.660799	0.779334	1.0	0.600632	0.674244	0.613546	0.571793	0.697665	0.63906
ZNF552	0.003722	0.023405	0.043805	0.029281	0.060378	0.013892	0.06365	0.0	0.053426	0.010367	0.078219	0.010651
ZNF593	0.858408	0.85201	0.760261	0.773051	0.854647	0.878694	0.943549	1.0	0.982961	0.784726	0.774291	0.871165
