Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
CEMP1	0.112921	0.099234	0.0	0.01828	0.191356	0.012049	0.014523	0.299279	1.0	0.635717	0.09304	0.203601	0.032473	0.037452	0.065208	0.190223	0.001282	0.009835	0.026624	0.169024	0.238403	0.119976
CFP	0.0	2e-05	0.000219	0.002654	0.099315	0.012409	0.000327	0.002535	0.011543	0.126167	0.007956	0.000651	1.0	0.0061	0.058037	0.531795	0.000804	0.120791	0.011697	0.056878	0.002707	0.555881
CHI3L1	0.000196	0.000316	0.000312	0.000656	0.000569	0.0	0.000632	0.000298	0.001408	0.00101	0.037691	0.005852	0.000545	1.0	0.37848	0.228262	0.009226	0.052122	0.052473	0.070316	0.009164	0.422676
CHI3L2	0.104422	0.076756	0.050153	0.059198	0.123245	0.048377	0.017209	1.0	0.091745	0.068005	0.05048	0.018071	0.02464	0.020546	0.358627	0.019173	0.021036	0.026684	0.013533	0.018265	0.049505	0.057924
CHST15	0.077158	0.078335	0.486242	0.003434	0.00757	0.004377	0.002726	0.004371	0.013362	0.069313	0.004728	0.0	0.723336	0.312325	0.017869	0.224876	0.064647	0.017062	0.240067	0.190714	0.236776	1.0
CHST7	0.0	0.000578	0.029329	0.003579	0.01788	0.114672	0.071227	0.125886	0.020664	0.013266	0.004731	0.00252	0.08981	0.09749	0.109293	0.132203	0.057954	1.0	0.044591	0.114882	0.003889	0.253326
CLC	0.01111	0.009109	0.005141	0.002626	0.0	0.003335	0.00613	0.002648	0.000638	0.011895	0.018363	0.008136	0.002445	0.001794	0.007714	0.005672	0.002905	0.003034	0.14649	0.115699	1.0	0.172348
CLCA3P	0.327675	0.483363	0.226085	0.193898	0.213928	0.039741	0.013932	0.079519	0.197128	0.491401	0.078062	0.029186	0.047148	0.034226	0.0	0.169642	0.039819	0.009798	0.110819	0.099896	0.360127	0.128642
CLEC10A	0.013081	0.010506	0.005607	0.007815	0.003791	0.007337	0.000295	0.005446	0.015365	0.020724	0.003636	0.004615	0.077803	0.021685	0.005957	1.0	0.888378	0.019223	0.012551	0.020064	0.0	0.01925
CLEC2D	0.351104	0.200151	0.033762	0.531056	0.506707	0.603688	0.662977	0.595643	1.0	0.105192	0.338965	0.10959	0.018798	0.013561	0.514757	0.05307	0.009171	0.708586	0.001592	0.0	0.018602	0.009997
CLEC4A	0.037362	0.012751	0.0	0.003598	0.011213	7.6e-05	0.002392	0.007125	0.008338	0.045622	0.006949	0.002913	0.41389	0.166351	0.004788	1.0	0.623213	0.080243	0.044878	0.078695	0.032042	0.415693
CLEC7A	0.009437	0.008779	0.000779	0.003409	0.005388	0.003787	0.0	0.085015	0.004188	0.055452	0.008889	0.003728	0.586896	0.356027	0.02233	0.289917	0.509527	0.108252	0.056039	0.1228	0.010461	0.498752
CLIC2	0.000649	0.000549	0.021288	0.000294	0.001197	0.0	0.000546	0.000117	0.000298	0.001878	0.003799	0.004887	0.018865	0.082567	0.265246	0.42566	0.42774	1.0	0.000617	0.006111	0.000697	0.001073
CMA1	0.042008	0.035897	0.04057	0.009298	0.019761	0.022578	0.04099	0.012104	0.018514	0.041665	0.029213	0.026538	0.030104	0.022414	0.034443	0.033421	0.021424	0.026601	0.849055	1.0	0.095809	0.023582
COL8A2	0.092326	0.041284	0.0	0.030612	0.046225	0.031634	0.026323	0.031975	0.08155	0.043885	0.053327	0.037161	0.208545	1.0	0.008557	0.105827	0.087402	0.070822	0.038496	0.029949	0.054958	0.13463
COLQ	0.022217	0.018487	0.008629	0.339904	0.119628	0.295173	0.041019	0.07216	0.36805	1.0	0.990534	0.848123	0.034981	0.011931	0.169185	0.276793	0.029257	0.0	0.08072	0.042826	0.018762	0.051984
CPA3	0.026938	0.022231	0.014388	0.004334	0.0	0.007716	0.007129	0.004351	0.004257	0.008714	0.015317	0.01001	0.00389	0.00404	0.007871	0.006429	0.003796	0.004395	1.0	0.789092	0.037722	0.017598
CR2	1.0	0.373442	0.084971	0.157382	0.185167	0.035028	0.001104	0.006335	0.006309	0.00411	0.006178	0.033076	0.012972	0.007539	0.027076	0.015946	0.0	0.024108	0.000295	3.1e-05	0.072714	0.011533
CREB5	0.01713	0.012473	0.017889	0.003657	0.026144	0.0	0.002618	0.001586	0.00145	0.00604	0.004114	0.005114	0.256571	0.011244	0.003188	0.037626	0.159788	0.181489	0.01204	0.011588	0.005652	1.0
CRISP3	0.037456	0.020653	0.005077	0.0	0.001502	0.006744	0.010816	0.003064	1.0	0.048427	0.24946	0.059736	0.002787	0.01251	0.011524	0.0036	0.004212	0.003288	0.212505	0.046966	0.112562	0.019706
CRTAM	0.02755	0.035406	0.026967	1.0	0.2052	0.068988	0.452212	0.018631	0.022564	0.570139	0.172006	0.446316	0.137606	0.522072	0.015878	0.049134	0.079199	0.096931	0.0	0.063455	0.043966	0.047912
CRYBB1	0.00503	0.008691	0.05162	0.0066	0.071088	0.017028	0.003712	0.014468	0.01654	0.0	0.010056	0.001996	0.010021	0.011773	0.025418	0.898297	0.007882	0.006637	0.173406	0.051701	0.010595	0.012727
CSF1	0.011112	0.010678	0.0	0.012429	0.010863	0.026208	0.328154	0.014187	0.215524	0.036386	0.010537	0.014643	0.014768	1.0	0.03069	0.012619	0.145495	0.117204	0.020187	0.070134	0.087585	0.011736
CSF2	0.008835	0.005331	0.01999	0.008935	0.018582	0.009782	0.743587	0.007966	0.004175	0.031021	0.022273	0.427247	0.010496	0.011333	0.00567	0.004193	0.014563	0.016877	0.012038	1.0	0.006919	0.00612
CSF3R	0.008417	0.000752	0.0	0.000181	0.009215	0.001468	0.00032	0.00177	0.006852	0.034538	0.010152	0.002459	0.252301	0.020935	0.091516	0.078134	0.007621	0.004865	0.017849	0.020708	0.024656	1.0
CST7	0.001298	0.000605	0.0	0.427475	0.015207	0.120447	0.060573	0.025482	0.108301	1.0	0.951363	0.840937	0.004107	0.019924	0.014293	0.023042	0.122133	0.334647	0.187891	0.20462	0.049815	0.19305
CTLA4	0.002657	0.000854	0.000939	0.002583	0.067274	0.146852	0.456446	0.494328	1.0	0.00354	0.000598	0.00249	0.002467	0.00141	0.0	0.002324	0.001942	0.000962	0.002335	0.001529	0.013134	0.007401
CTSG	0.038511	0.030829	0.030949	0.014543	0.018306	0.008806	0.007461	0.00111	0.034445	0.022297	0.049447	0.013101	0.010035	0.005966	0.01013	0.019478	0.006798	0.001807	1.0	0.971075	0.018784	0.027316
CTSW	0.000354	0.000118	0.000323	0.452039	0.043916	0.088016	0.00095	0.000167	0.0	0.382566	0.645265	1.0	0.00038	0.000289	2.3e-05	0.00129	0.000315	0.000281	0.009875	0.024043	0.002682	0.000709
CXCL10	0.021019	0.009284	0.00449	0.001634	0.000456	0.001498	0.013579	0.000694	0.004823	0.012264	0.003042	0.045067	0.012662	0.001826	1.0	0.00552	0.001842	0.359225	0.000209	0.006662	0.007265	0.012214
CXCL11	0.009237	0.007198	0.004215	0.001783	0.0	0.00085	0.005012	0.001862	0.003963	0.003945	0.00242	0.019515	0.003511	0.001135	1.0	0.00251	0.0016	0.436294	0.002343	0.002998	0.003008	0.007466
CXCL13	0.004613	0.001749	0.001172	0.001706	0.0	0.000306	0.028675	1.0	0.000781	0.000162	0.000418	0.001055	0.000448	0.000598	0.064965	0.001121	0.000699	0.001557	0.002056	0.000514	0.000531	0.002483
CXCL3	0.007078	0.001425	0.004979	0.001224	0.0	0.001642	0.00124	0.001348	0.015103	0.003647	4.6e-05	0.001666	0.02006	0.186857	0.032102	0.027314	0.008083	0.017678	0.016787	1.0	0.003407	0.007418
CXCL5	0.01628	0.014185	0.006709	0.002009	0.0	0.006304	0.003237	0.002106	0.012454	0.013402	0.003263	0.004016	0.004743	1.0	0.015868	0.007277	0.005583	0.07153	0.007878	0.115683	0.00405	0.011654
CXCL9	0.014161	0.010064	0.005698	0.002033	0.000789	0.002693	0.005469	0.002489	0.002891	0.004477	0.003604	0.013976	0.005613	0.00313	1.0	0.003925	0.003425	0.073837	0.001975	0.001363	0.003784	0.00916
CXCR1	0.037295	0.024072	0.016809	0.029041	0.048156	0.03608	0.004161	0.003285	0.029438	0.114843	0.083221	0.065463	0.005317	0.003379	0.001448	0.0	0.002214	0.001961	0.037873	0.038625	0.0335	1.0
CXCR2	0.00123	0.000428	0.000894	0.003891	0.0	0.000896	0.000144	0.000344	0.003265	0.0191	0.054419	0.015614	0.022905	0.006273	0.0096	0.00335	0.009754	0.002461	0.006872	0.002944	0.024859	1.0
CXCR5	0.143572	0.115514	0.0	0.009032	0.007864	0.068728	0.078857	1.0	0.008942	0.008724	0.002356	0.001995	0.001787	0.002889	0.080918	0.001715	0.002958	0.00671	0.001435	0.003498	0.018299	0.003661
CXCR6	0.083541	0.077981	0.070159	0.171488	0.035995	0.125999	1.0	0.123606	0.79213	0.905718	0.112349	0.079111	0.033794	0.00677	0.014179	0.002704	0.00773	0.037363	0.004621	0.0	0.030896	0.104361
CXORF57	0.121375	0.050294	0.018669	0.346968	0.829633	0.379499	0.527488	0.031639	0.025386	1.0	0.176407	0.258085	0.009342	0.021077	0.004571	0.018024	0.007206	0.0	0.007101	0.004228	0.245465	0.024168
CYP27A1	0.001006	0.001198	0.002381	0.001762	0.004151	0.0	0.000225	0.004501	0.004022	0.007535	0.001957	0.001249	0.080784	1.0	0.005841	0.006177	0.085786	0.212241	0.077502	0.090727	0.005728	0.003703
CYP27B1	0.118827	0.051268	0.074212	0.01045	0.005279	0.008818	0.030079	0.001269	0.06005	0.021879	0.006277	0.009621	0.006404	0.170674	1.0	0.013827	0.022565	0.332728	0.005207	0.026816	0.018923	0.035828
DACH1	0.017992	0.011458	0.013227	0.009093	0.098961	0.010229	0.0	0.004101	0.055722	0.044797	0.132889	0.063618	0.257912	0.013938	0.001234	0.018526	0.006235	0.008881	0.116014	0.033653	1.0	0.334712
DAPK2	0.027931	0.02993	0.004086	0.015286	0.014512	0.030324	0.000799	0.0	0.047605	0.032835	0.050703	0.042213	0.027817	0.014841	0.01378	0.052057	0.02808	0.034692	0.221342	0.098074	1.0	0.437561
DCSTAMP	0.006163	5.4e-05	0.036458	0.008468	0.004622	0.0	0.013524	0.015637	0.013087	0.01854	0.006333	0.02097	0.025759	1.0	0.048359	0.082422	0.28605	0.194747	0.033895	0.073422	0.040003	0.022665
DEFA4	0.112865	0.08041	0.064641	0.181445	0.016499	0.077033	0.049498	0.025404	0.010422	0.089134	1.0	0.068313	0.031318	0.015832	0.02102	0.024919	0.022106	0.029944	0.075353	0.052185	0.278442	0.141138
DENND5B	0.136192	0.238834	1.0	0.008311	0.009553	0.01198	0.019315	0.0	0.099152	0.011257	0.079104	0.00829	0.008557	0.036992	0.016845	0.102762	0.031911	0.078191	0.0118	0.031945	0.021693	0.026538
DEPDC5	0.0	0.019003	0.012746	0.034765	0.307554	0.034296	0.028262	0.206519	0.12498	0.055758	0.093771	0.21883	0.031252	0.133955	0.264364	0.304233	0.151123	0.027613	0.158915	0.016401	1.0	0.007889
DGKA	0.07978	0.088635	0.019118	0.561133	0.787126	0.686293	0.192043	1.0	0.756947	0.112826	0.070791	0.04605	0.046007	0.010934	0.010649	0.023213	0.018503	0.028671	0.005152	0.0	0.080485	0.049552
DHRS11	0.033021	0.04754	0.048116	0.065331	0.0983	0.008507	0.122014	0.050185	0.038006	0.01509	0.040144	0.062472	0.026461	0.231308	0.0	0.209091	1.0	0.261902	0.047835	0.047583	0.008195	0.033338
DHX58	0.000672	0.002652	0.0	0.036149	0.187149	0.011904	0.001077	0.04834	0.04741	0.00405	0.07466	0.011019	0.035134	0.00598	0.905724	0.144726	0.013884	1.0	0.009544	0.005911	0.003423	0.004759
DPEP2	0.158211	0.103797	0.000496	0.106022	0.279174	0.143419	0.0	0.073427	0.076681	0.112342	0.144523	0.003026	0.337072	0.024718	0.001656	0.55343	0.113832	0.006609	0.03435	0.028215	0.95018	1.0
DPP4	0.007429	0.00463	0.003868	0.655251	0.658126	1.0	0.854515	0.010418	0.829557	0.360926	0.030353	0.36894	0.007627	0.005561	0.159061	0.020393	0.0	0.122682	0.055294	0.01356	0.006575	0.00755
DSC1	0.096703	0.052883	0.048742	0.514464	1.0	0.011386	0.004493	0.001183	0.021278	0.097136	0.018573	0.021897	0.015541	0.010535	0.00635	0.0	0.049782	0.010239	0.035587	0.037116	0.082371	0.045341
DUSP2	0.0	0.027489	0.004155	0.888251	0.066492	0.434701	0.501674	0.499036	0.066868	1.0	0.10494	0.064288	0.08545	0.104113	0.120968	0.054159	0.060885	0.114209	0.005806	0.162647	0.218213	0.016468
EAF2	0.627221	0.387952	1.0	0.01667	0.021198	0.0	0.026184	0.012166	0.014415	0.008867	0.012341	0.009473	0.112502	0.029448	0.030091	0.029532	0.019102	0.068004	0.054329	0.053949	0.124575	0.021171
EBI3	0.000104	0.000419	2.6e-05	0.000188	0.000327	0.000155	0.00542	0.00016	0.007619	0.0	8.1e-05	0.000415	0.000202	0.000236	1.0	0.014824	0.000414	0.317577	2.9e-05	0.006197	5.5e-05	0.000159
EFNA5	0.0	0.015705	0.014922	0.028114	0.474628	0.080335	0.036318	0.303221	1.0	0.307789	0.103972	0.163331	0.048725	0.039389	0.250468	0.218715	0.061385	0.12815	0.23206	0.028287	0.325723	0.141158
EGR2	0.022016	0.016671	0.006962	0.00273	0.002697	0.002917	0.460721	0.364722	0.023963	0.028427	0.029313	0.290321	0.098377	0.864264	0.0	0.4775	1.0	0.243667	0.059973	0.417825	0.312237	0.038815
ELANE	0.002013	0.001538	0.001631	0.02255	0.002387	0.002322	0.001093	0.001749	0.003157	0.00367	0.162698	0.036866	0.005993	0.00291	0.022521	0.045396	0.002378	0.002451	1.0	0.991475	0.026205	0.006641
EPB41	0.010168	0.041044	0.005523	0.156472	0.003523	0.259536	0.160229	0.05677	0.02628	0.001703	0.067062	0.062161	0.012308	0.030694	7e-06	0.012618	0.007377	0.045296	0.00175	0.0	0.066843	0.006391
EPHA1	0.015474	0.015116	0.022352	0.500636	1.0	0.353358	0.0	0.030391	0.011218	0.035815	0.164937	0.087189	0.038525	0.030714	0.013537	0.004306	0.034466	0.031441	0.004664	0.00402	0.028813	0.048995
EPN2	0.054119	0.045381	0.170561	0.025439	0.087108	0.145924	0.060097	0.069955	0.0	0.082903	0.026311	0.018862	0.027166	0.026771	0.02401	0.008627	0.076894	0.025551	0.048653	0.097604	1.0	0.062225
ETS1	0.192207	0.150835	0.070471	0.113222	0.044697	0.384382	0.249575	0.131748	0.201109	0.005105	0.14399	0.130638	0.00216	0.004466	0.011513	0.0	0.009515	0.008479	0.015092	0.017022	0.03269	0.035394
ETV3	0.011399	0.01085	0.04274	0.016741	0.003053	0.212239	0.003455	0.008592	0.00352	0.0	0.009098	0.011409	0.012828	0.004893	0.036602	0.009368	0.012621	1.0	0.001696	0.003944	0.02239	0.012732
FAM124B	0.02703	0.013533	0.021104	0.010602	0.017353	0.024509	0.015386	0.014958	0.008732	0.003512	0.023485	0.019526	0.043172	0.021989	0.0	0.029446	0.016136	0.004602	1.0	0.253788	0.188422	0.022848
FAM174B	0.096432	0.065968	0.053697	0.068021	0.119709	0.079986	0.066501	0.151186	0.148172	0.038707	0.003086	0.0	0.002501	0.018851	0.024211	0.037174	0.006056	0.003732	1.0	0.425161	0.043439	0.078679
FAM198B	0.001097	0.002477	0.00096	0.0	0.005409	0.000816	0.000223	0.001894	0.003339	0.010347	0.004	0.001195	0.106219	0.107105	0.006678	0.08188	0.116302	0.008528	0.006319	0.009116	0.011155	0.000906
FAM212B	0.067217	0.064483	0.184152	0.018852	9.8e-05	0.022847	0.104443	0.009156	0.154189	0.034901	0.002304	0.014323	0.149564	0.057216	0.005953	0.005295	0.012215	0.0	0.072341	0.135092	0.181564	1.0
FAM65B	0.562077	0.628569	0.018285	0.399064	0.5299	0.33016	0.020584	0.070166	0.099973	0.277808	0.181968	0.073966	0.284141	0.000722	0.012878	0.0	0.005985	0.004781	0.012204	0.010185	0.323717	1.0
FASLG	0.131047	0.09943	0.059731	0.050592	0.038944	0.037447	0.194137	0.03091	0.051648	0.250332	0.684744	1.0	0.022403	0.019051	0.009486	0.01193	0.004917	0.019012	0.031661	0.040421	0.025796	0.088116
FBXL8	0.013564	0.0	0.037287	0.283249	0.161398	1.0	0.202794	0.160774	0.310287	0.141855	0.030039	0.093988	0.127899	0.03549	0.467516	0.359302	0.206263	0.168414	0.013732	0.009057	0.003509	0.016352
FCER1A	0.017284	0.011589	0.01336	0.018455	0.009172	0.022617	0.007763	0.0	0.009829	0.058244	0.031511	0.015484	0.134222	0.003581	0.006049	0.174934	0.495215	0.013241	1.0	0.950034	0.565564	0.017457
FCER2	0.89607	0.183987	0.0162	0.0	0.009813	0.001389	0.00842	0.001598	0.0204	0.001047	0.003586	0.004328	0.003687	0.186324	0.001734	0.314276	1.0	0.081813	0.004485	0.006972	0.020906	0.002396
FCGR2B	0.747208	1.0	0.585061	0.012753	0.0	0.004959	0.011416	0.022163	0.026262	0.024915	0.024679	0.038277	0.061733	0.217364	0.066965	0.340434	0.336079	0.028493	0.13671	0.354013	0.140902	0.285897
FCGR3B	0.013579	0.004747	0.00217	0.004247	0.0	0.00263	0.001638	9.6e-05	0.00518	0.013999	0.015764	0.011213	0.012406	0.007089	0.00337	0.003427	0.003535	0.002315	0.008332	0.002261	0.009444	1.0
FCN1	0.003268	0.000993	0.001566	0.002243	0.002731	0.001189	0.0	0.00179	0.001981	0.169194	0.013514	0.001965	1.0	0.044985	0.008187	0.017814	0.001962	0.001937	0.014127	0.016791	0.00353	0.178464
FCRL2	1.0	0.789835	0.159579	0.012815	0.003759	0.008706	0.014079	0.006675	0.001552	0.031949	0.008374	0.007157	0.006846	0.004221	0.00302	0.0	0.009936	0.004728	0.005676	0.003002	0.014788	0.022539
FES	0.002581	0.002716	0.004424	0.00358	0.002056	0.0	0.001862	0.001268	0.00254	0.093297	0.210837	0.258987	0.840542	0.036502	0.015281	1.0	0.347674	0.004811	0.118764	0.072604	0.392885	0.541458
FFAR2	0.000265	0.000939	0.002088	0.0	3.8e-05	0.001026	0.001287	0.000799	0.00411	0.00316	0.015493	0.000415	0.022243	0.004792	0.110308	0.018944	0.001486	0.001182	0.016085	0.01933	0.258177	1.0
FLT3LG	0.003254	0.015438	0.00609	0.505396	1.0	0.588049	0.087536	0.118001	0.253509	0.08249	0.084417	0.141325	0.020676	0.000273	0.0	0.017071	5.7e-05	0.018034	0.001897	0.011858	0.055934	0.003306
FLVCR2	0.008189	0.014174	0.0	0.013067	0.015395	0.034545	0.067588	0.07271	0.059051	0.034181	0.032614	0.014774	0.179262	0.377	0.668107	0.311316	0.780692	0.347628	0.076146	0.052722	0.010467	0.021689
FOSB	0.024306	0.030249	0.39556	0.002623	0.051904	0.005095	0.001322	0.795654	0.000342	0.00206	0.001332	0.001267	0.465548	0.000937	9.2e-05	0.0	0.000866	0.003195	0.00963	0.085178	1.0	0.007894
FOXP3	0.056961	0.035511	0.009084	0.021163	0.053693	0.084361	0.230227	0.062451	1.0	0.040785	0.004404	0.016833	0.026726	0.019656	0.07503	0.020477	0.020219	0.020598	0.023362	0.0	0.059399	0.071464
FPR1	0.00728	0.008224	0.006647	0.001781	2.7e-05	0.002877	0.0	0.003164	0.002227	0.027315	0.008588	0.005171	0.350736	0.026186	0.02331	0.008998	0.00436	0.002225	0.018179	0.020221	0.132745	1.0
FPR2	0.053837	0.036734	0.020352	0.00811	0.009664	0.008664	0.0	0.008516	0.01951	0.038303	0.016919	0.011853	0.249113	0.041875	0.066423	0.01885	0.0102	0.006435	0.045281	0.084838	0.03352	1.0
FPR3	0.042616	0.028145	0.0	0.00382	0.002318	0.005724	0.002793	0.007821	0.012156	0.019901	0.005029	0.00186	0.021045	0.515316	0.092484	0.401162	1.0	0.725262	0.020456	0.043037	0.022402	0.034102
FRK	0.399664	0.361596	0.168167	0.070463	0.025929	0.009426	0.010992	0.002283	0.012218	0.162183	0.003591	0.01253	0.014702	0.024856	0.003907	0.002045	0.032317	0.045953	0.0	0.009827	0.011714	0.172766
FRMD4A	0.037734	0.052351	0.0	0.029843	0.006367	0.050806	0.028929	0.180204	0.020248	0.005547	0.026893	0.024177	0.03302	0.134343	0.221923	1.0	0.196861	0.037234	0.024863	0.037822	0.054704	0.004123
FRMD8	0.181867	0.135461	0.065266	0.014286	0.0	0.125892	0.233537	0.21253	1.0	0.055861	0.233423	0.147475	0.231502	0.110666	0.256078	0.155396	0.225704	0.27473	0.01645	0.119287	0.116965	0.156879
FZD2	0.04086	0.005191	0.022684	0.008951	0.020923	0.0	0.005352	0.003612	0.009772	0.074758	0.018224	0.006214	0.543833	0.110923	0.488414	0.934163	1.0	0.278536	0.246629	0.199998	0.041186	0.012018
FZD3	0.228918	0.26842	0.369185	0.061098	0.170202	0.034681	0.264166	1.0	0.092497	0.081678	0.012071	0.034178	0.036251	0.016547	0.019596	0.402578	0.126099	0.0	0.081293	0.103393	0.008701	0.114628
GAL3ST4	0.037371	0.041106	0.014355	0.330808	1.0	0.22318	0.096743	0.243316	0.147602	0.016148	0.0	0.000828	0.009303	0.05355	0.005278	0.116253	0.116439	0.023933	0.179938	0.069636	0.303164	0.046001
GALR1	0.004912	0.042735	0.077572	0.032855	0.864638	0.084497	0.031488	0.102042	0.053649	0.362969	0.040006	0.028166	0.038944	0.0	0.055034	0.146292	0.001137	0.023148	0.039932	0.354241	0.291323	0.081352
GFI1	0.007535	0.005313	0.019085	0.250404	0.026204	0.10371	0.622024	0.494673	0.518717	0.290328	0.446832	0.342327	0.0	0.008811	0.004824	0.006597	0.013626	0.030938	1.0	0.556453	0.019076	0.020137
GGT5	0.01144	0.005461	0.02424	0.015185	0.043971	0.005861	0.01164	0.008046	0.0	0.019683	0.025049	0.016883	0.010522	0.009208	0.706699	1.0	0.037564	0.014261	0.020541	0.113414	0.231459	0.024646
GIPR	0.02885	0.033143	0.003554	0.054047	0.142762	0.0	0.038366	0.243223	0.260621	0.59008	0.078118	0.061797	0.031325	0.019417	0.251	0.174581	0.032087	0.057419	0.112239	0.192151	1.0	0.045949
GNG7	0.330613	0.665896	1.0	0.037728	0.021972	0.024204	0.011146	0.005457	0.074995	0.0	0.003983	0.000583	0.027986	0.014119	0.019696	0.088477	0.062638	0.008755	0.05467	0.029326	0.067374	0.18631
GNLY	0.0	0.000237	0.000441	0.160315	0.005421	0.051207	0.009662	0.000157	0.000661	0.352727	0.936505	1.0	0.000471	0.000326	0.00049	0.00029	0.000575	0.000535	0.000739	0.000403	0.000668	0.004703
GPC4	0.089311	0.042068	0.070541	0.015122	0.029643	0.046097	0.024641	0.030227	0.031022	0.058638	0.04568	0.014732	0.026756	1.0	0.091642	0.10632	0.11996	0.05365	0.041023	0.047603	0.004952	0.075639
GPR1	0.032458	0.052694	0.024737	0.013412	0.532419	0.009591	0.0	0.202542	0.626138	0.176392	0.2037	0.017103	0.058117	0.007407	0.006295	0.0	0.00694	0.030631	0.449028	0.14341	0.017177	0.043788
GPR171	0.003099	0.001577	0.000261	0.131818	0.128193	0.138301	0.387446	0.031179	1.0	0.69947	0.062276	0.148689	0.000378	0.0	0.001944	0.006174	0.001035	0.079229	0.010411	0.004963	0.155211	0.002688
GPR18	1.0	0.594015	0.0	0.33594	0.403249	0.217971	0.136812	0.495222	0.065909	0.271425	0.390881	0.661025	0.03103	0.002574	0.011944	0.012937	0.002153	0.006135	0.01217	0.008093	0.08243	0.046365
GPR183	0.026475	0.434807	0.030648	0.09774	0.142656	0.576379	0.426157	0.164983	0.062347	0.06668	0.0145	0.011559	0.010631	0.058891	0.298916	0.468217	0.059026	0.36193	0.032046	0.130896	1.0	0.0
GPR19	0.042509	0.065897	0.174302	0.077591	0.162071	0.158272	0.935959	0.842774	1.0	0.049587	0.08209	0.142251	0.023884	0.023513	0.0	0.001135	0.024016	0.010807	0.017551	0.014068	0.587166	0.101795
GPR25	0.0	0.183769	1.0	0.178591	0.047422	0.978986	0.06187	0.128206	0.273818	0.048554	0.050264	0.125337	0.07131	0.030719	0.16866	0.074021	0.054614	0.002986	0.135445	0.084443	0.102149	0.092264
GPR65	0.044737	0.042541	0.000982	0.173048	0.052953	0.170682	0.088223	0.012337	0.057539	0.29903	0.251704	0.251565	0.167284	0.069416	0.013792	0.106415	0.057418	0.0	0.196197	0.171689	1.0	0.301437
GRAP2	0.014966	0.022604	0.011775	0.87783	1.0	0.840197	0.463072	0.621649	0.584803	0.51071	0.62003	0.962517	0.012387	0.004723	0.025795	0.039089	0.0	0.006887	0.729772	0.425033	0.018354	0.009269
GYPE	0.484421	0.798217	0.442276	0.320653	0.059614	0.0	0.015694	0.044365	1.0	0.804988	0.168861	0.29124	0.040513	0.048348	0.046654	0.129944	0.02311	0.064844	0.07659	0.000639	0.059807	0.145768
GZMA	0.006936	0.007484	0.001871	0.279969	0.017504	0.178433	0.05033	0.003612	0.012007	0.633134	0.609506	1.0	0.003671	0.002029	0.002671	0.000804	0.001935	0.003521	0.0	0.000815	0.004501	0.012754
GZMB	0.003085	0.001622	0.001381	0.088345	0.002357	0.001217	0.945073	0.001438	0.00099	0.258047	0.65703	1.0	0.001338	0.004576	0.005543	0.003463	0.0	0.002219	0.039492	0.240032	0.008459	0.005329
GZMH	0.000545	0.001606	0.00222	0.71929	0.0155	0.051869	0.074265	0.000962	0.005426	0.876996	1.0	0.62362	0.001854	0.000837	8.5e-05	0.0	0.000242	0.000966	0.000261	0.000399	0.003167	0.002272
GZMK	0.010037	0.015965	0.004795	0.553543	0.088103	0.23299	0.010268	0.005994	0.001712	1.0	0.122333	0.013163	0.002675	0.002826	0.00519	0.0	0.00345	0.00361	0.000852	0.003242	0.007972	0.024973
GZMM	0.0	0.002696	0.001594	0.276942	0.321177	0.233124	0.138866	0.271956	0.169386	0.235717	1.0	0.693252	0.001833	0.002973	0.006129	0.00107	0.001063	0.003837	0.001116	0.006825	0.034855	0.015809
HAL	0.106889	0.083379	0.017959	0.009853	0.002455	0.007003	0.008036	0.161917	0.008399	0.04503	0.014909	0.013769	0.26977	0.015952	0.012076	0.007252	0.006772	0.0	0.024976	0.01224	0.045217	1.0
HCK	0.028361	0.05499	0.010714	0.007737	0.007839	0.004511	0.004693	0.0	0.003865	0.085604	0.04294	0.017327	0.903912	0.435948	1.0	0.588436	0.53399	0.460161	0.070639	0.09764	0.455038	0.913188
HDC	0.013844	0.017031	0.031146	0.01127	0.0	0.010747	0.00688	0.000531	0.007861	0.007693	0.019433	0.014146	0.011878	0.010246	0.0195	0.016438	0.013993	0.009772	0.990383	1.0	0.117557	0.014125
HESX1	0.000457	0.0	0.001408	0.000533	0.001019	7e-05	0.000673	0.001104	0.013819	0.000791	0.001134	0.00146	0.001102	0.000636	1.0	0.040761	0.002697	0.460944	0.000286	0.002396	0.001978	0.000636
HHEX	1.0	0.613033	0.008462	0.018749	0.006204	0.011077	0.007378	0.005184	0.0	0.046851	0.042851	0.033142	0.419126	0.097754	0.00239	0.115125	0.196995	0.00869	0.284531	0.131007	0.212798	0.200821
HIC1	0.011592	0.0	0.031358	0.047196	0.170647	0.021797	0.034406	0.029481	0.974871	0.085378	0.134518	0.437898	0.03394	0.027147	0.098471	0.024725	0.040578	0.093572	0.056222	0.045953	0.101391	0.039265
HIST1H2AE	0.001826	0.000982	0.017059	0.00149	0.001517	0.002479	0.000317	0.006552	0.003687	0.000607	0.000543	0.0	0.000131	2.7e-05	8e-06	0.000193	0.000735	0.002208	0.000675	0.001455	0.004592	0.001
