Symbol	A	B	C	D	E	F	G	H	I	J	K	L
KRT72	0.396415	0.374402	0.359652	0.359606	0.418316	1.0	0.235391	0.032996	0.015912	0.338592	0.306801	0.165241
KRT73	0.506539	0.474883	0.52867	0.559531	0.583277	1.0	0.329105	0.185042	0.201374	0.57622	0.568955	0.326194
LAG3	0.358994	0.334214	0.445174	0.477566	0.866291	0.161917	0.206946	0.10975	0.09711	0.436413	1.0	0.538885
LAMC3	0.525352	0.584391	0.812785	0.951262	0.700872	0.00777	0.113094	0.465713	0.130648	1.0	0.705601	0.349769
LCN2	0.145555	0.145688	0.059891	0.071134	0.123023	0.13808	0.6094	0.053632	0.033161	0.015933	0.046333	1.0
LDB2	0.519398	0.441676	0.472761	0.455067	0.487606	1.0	0.421714	0.329277	0.162943	0.203365	0.37834	0.364878
LDLRAD3	0.007913	0.063522	0.0	0.0	0.028861	0.010721	0.00659	0.589392	1.0	0.0	0.0	0.000514
LEF1	0.162803	0.166822	0.478447	0.417561	0.31596	0.036894	0.071372	0.052062	0.050664	0.447674	0.358627	0.296354
LGALS2	0.551165	0.517636	0.117085	0.114778	0.171836	0.224222	0.723984	0.973154	1.0	0.056145	0.04135	0.109424
LGALS9B	0.721797	0.658623	0.458054	0.375748	0.398688	0.673175	0.718823	0.990265	1.0	0.247864	0.417715	0.411973
LILRA4	0.614903	0.498549	0.204014	0.152389	0.530599	0.520367	0.671854	0.705448	0.575105	0.795673	0.061841	0.233148
LIM2	0.016048	0.018937	0.0	0.006031	0.001941	1.0	0.0	0.009461	0.000557	0.000858	0.007209	0.0
LINGO2	0.368059	0.218721	0.11469	0.000194	0.185135	1.0	0.008271	0.005861	0.0	0.000602	0.0006	0.00253
LMF1	0.573152	0.438484	0.58723	0.840557	0.688163	0.676812	0.119794	0.541446	0.417419	0.888613	0.72589	1.0
LOC541472	0.758865	0.743659	0.595071	0.702501	0.764059	0.692003	0.535826	1.0	0.995742	0.578502	0.673271	0.791934
LOC730102	0.249744	0.42511	0.00788	0.083637	0.068377	0.809303	0.170453	1.0	0.612536	0.206512	0.004942	0.032195
LPAR3	0.394194	0.588762	0.406478	0.504853	0.200216	0.530107	1.0	0.921217	0.726154	0.794806	0.517253	0.736193
LRIG3	0.025467	0.179331	0.0	0.0	0.211545	1.0	0.260263	0.052428	0.0	0.069949	0.0	0.930221
LRP1	0.222982	0.207272	0.03332	0.0	0.072329	0.131497	0.246967	0.406122	0.413591	0.00109	0.009895	0.044432
LRRC4	0.002756	0.00179	0.0	0.001658	0.0	0.040851	0.006838	3e-05	0.021496	0.013929	0.001562	0.03763
LRRC43	0.363102	0.200688	0.21087	0.176314	0.377255	1.0	0.284916	0.035085	0.396836	0.303557	0.04628	0.272474
LRRC7	0.033655	1.0	0.424871	0.01377	0.004958	0.208582	0.345914	0.02074	0.306332	0.039633	0.055362	0.087155
LRRN3	0.449234	0.459316	0.768677	0.691124	0.981563	0.105305	0.267908	0.20729	0.184628	0.649026	1.0	0.281109
LTF	0.336745	0.34832	0.311519	0.218892	0.241996	0.28353	0.558172	0.242986	0.276861	0.324241	0.296694	1.0
LYZ	0.218214	0.050926	0.001302	0.000954	0.003085	0.007999	1.0	0.676035	1.0	7.9e-05	5.9e-05	0.000902
MACROD2	0.098089	0.244813	0.329483	0.225257	0.0393	0.240769	0.177368	0.215884	0.011739	0.37661	0.095609	0.007272
MAF	0.425405	0.416575	0.703556	0.709644	0.533184	0.593104	0.254497	0.231895	0.223522	0.723352	0.556206	1.0
MAL	0.294263	0.244998	0.985211	0.929084	0.399821	0.031439	0.100274	0.061159	0.0596	1.0	0.477204	0.771385
MANSC1	0.379442	0.381233	0.083251	0.105309	0.115775	0.232908	0.898648	0.265416	0.225704	0.287594	0.025941	0.214308
MCOLN3	0.537075	0.476133	0.781655	0.982299	0.101021	0.127638	0.372346	0.055286	0.450244	1.0	0.281978	0.96551
ME1	0.045849	0.523688	0.710961	0.224336	0.864311	0.031664	0.157767	0.70548	0.629642	0.338263	1.0	0.119957
MEOX1	0.541799	0.628941	0.730878	0.918499	0.08811	0.220343	0.406912	0.124158	0.218207	0.69735	0.159195	1.0
MGAM	0.068419	0.071473	0.021754	0.034246	0.052433	0.09198	0.172353	0.033276	0.055093	0.053593	0.019622	0.012079
MITF	0.727881	0.772892	0.528772	0.08158	0.272896	0.487412	0.71072	0.939395	1.0	0.005969	0.419376	0.066907
MLC1	0.264203	0.264408	0.145646	0.12491	0.242364	0.466976	0.154061	0.140121	0.120338	0.074494	0.087582	0.052652
MME	0.061942	0.065622	0.013552	0.016518	0.03897	0.04809	0.299913	0.001456	0.005295	1.2e-05	0.001715	3.2e-05
MMP1	0.032865	0.162637	0.0	0.004886	0.364331	0.975628	0.434713	0.991556	1.0	0.006715	0.112873	0.099045
MMP25	0.042448	0.046428	0.019559	0.018845	0.027998	0.032802	0.301228	0.036218	0.038543	0.013865	0.015045	0.021482
MMP28	0.670939	0.702869	0.871058	0.884257	0.796064	0.514504	0.255972	0.462152	0.512605	1.0	0.965376	0.63151
MMP9	0.214647	0.223335	0.099547	0.093698	0.134949	0.196488	1.0	0.204314	0.214907	0.098441	0.083436	0.159086
MOXD1	0.271585	0.175866	0.000385	0.027046	0.0	0.008114	1.0	0.007276	0.145391	0.00204	0.0	0.0
MS4A1	0.013197	0.021899	0.004797	0.007098	0.004657	0.011414	0.020902	0.014247	0.008326	0.011959	0.00212	0.008506
MS4A3	0.263373	0.227348	0.253934	0.258768	0.128178	0.180124	0.605869	0.23105	0.211607	0.235615	0.150885	1.0
MS4A4A	0.0	0.13145	0.111932	0.0	0.008969	0.257278	0.283953	0.423785	0.550989	0.0	0.0	0.000161
MS4A6A	0.302546	0.280837	0.032342	0.030753	0.064049	0.106654	0.425057	0.936391	1.0	0.005526	0.000405	0.01996
MT1E	0.523618	0.537584	0.780881	0.782261	0.909835	0.362129	0.457853	0.446577	0.390144	0.828069	1.0	0.818236
MTMR11	0.50469	0.474757	0.089614	0.114427	0.170891	0.229962	0.651736	0.978488	1.0	0.035831	0.010134	0.02595
MYO1B	0.884538	0.849936	0.905075	1.0	0.748029	0.388708	0.693068	0.000436	0.735715	0.658753	0.978624	0.913652
MYOF	0.544792	0.652552	0.233232	0.25102	0.287926	0.374218	0.699218	0.991399	1.0	0.200858	0.173206	0.105847
NCAM1	0.417105	0.361038	0.242196	0.209079	0.325353	0.894822	0.205031	0.080867	0.059972	0.014181	0.139026	0.002023
NCR1	0.086649	0.096138	0.055343	0.033377	0.074701	0.17826	0.013601	0.0	0.000244	0.001848	0.010469	0.010153
NEFL	0.615153	0.60771	1.0	0.840088	0.405467	0.55776	0.493071	0.58713	0.467738	0.87492	0.700687	0.8467
NETO1	0.352457	0.222444	0.155295	0.397963	0.006071	0.107171	0.075516	0.411831	0.193618	0.118045	0.261509	0.316606
NID1	0.406888	0.793763	0.001759	0.039055	0.045122	0.588568	0.691233	0.884605	1.0	0.097312	0.420469	0.427562
NLGN4Y	0.311771	0.167413	0.473003	0.031695	0.959764	0.0	0.205185	1.0	0.50129	0.316956	0.041713	0.550915
NMUR1	0.405245	0.352158	0.054807	0.034426	0.409394	1.0	0.169324	0.000632	0.000958	0.003272	0.170717	0.001549
NOG	0.610869	0.44661	0.904565	1.0	0.85645	0.044054	0.085829	0.117459	0.252819	0.807028	0.805679	0.49019
NPAS2	0.082189	0.024468	0.060727	0.041913	0.744415	0.123594	0.005245	0.0	0.110765	0.301515	1.0	0.220238
NPDC1	0.828229	0.784384	0.835174	0.883384	0.827357	0.931367	0.110958	0.275252	0.185914	0.953668	0.849161	0.927071
NRCAM	0.486398	0.486015	0.445598	0.301568	0.839374	0.290929	0.299886	0.155436	0.205433	0.793901	1.0	0.276448
NRG1	0.565897	0.555095	0.006963	0.020406	0.116049	0.17719	0.654349	1.0	0.977994	0.000501	0.00323	0.0
NT5E	0.308442	0.339156	0.217722	0.222707	0.375121	0.057098	0.259065	0.217249	0.118367	0.131436	0.430452	0.158549
NTN4	0.373773	0.358729	0.758914	0.263046	0.865959	0.078097	0.21893	0.257298	0.0	0.705008	1.0	0.403241
NTNG1	0.019954	0.0	0.0	0.04912	0.009819	0.545152	1.0	0.02775	0.047997	0.158406	0.004461	0.254655
NXPH4	0.536944	0.617003	0.266158	0.04266	0.66769	0.520768	0.587641	1.0	0.848659	0.230808	0.38377	0.334917
OLFM1	0.394789	0.276486	0.0	0.001253	0.020224	0.006487	0.611906	1.0	0.82472	0.004145	0.0	0.001929
OLFM4	0.006796	0.033617	0.386074	0.039676	0.249758	0.166882	0.599725	0.229305	0.387702	1.0	0.191141	0.751608
OSBPL10	0.255506	0.275932	0.055169	0.05698	0.115853	0.120448	0.275932	0.191803	0.179348	0.025939	0.014445	0.0
OTX1	0.020526	0.075081	0.0	0.0	0.0	0.002416	0.0	0.0	0.0	0.069575	0.0	0.0
PACSIN1	0.697331	0.609003	0.708141	0.803162	0.929286	0.980511	0.443891	0.029191	0.176522	0.787396	1.0	0.876723
PANX2	0.302021	0.294508	0.004856	0.000231	0.010392	0.192236	1.0	0.357477	0.357207	0.0	0.001794	0.0
PAQR5	0.589927	0.081052	1.0	0.723502	0.029251	0.994129	0.152858	0.015952	0.296502	0.034026	0.046448	0.0
PARM1	0.940013	1.0	0.297724	0.050708	0.391579	0.434629	0.848153	0.690767	0.738461	0.035262	0.151957	0.162214
PAX5	0.012948	0.000523	0.000533	0.001482	0.00028	4e-05	0.015616	0.0	0.063798	0.0	0.015602	0.0
PCDH1	0.776073	0.47513	0.810613	0.455064	0.647117	1.0	0.599218	0.155408	0.10279	0.226301	0.16156	0.937163
PCDH9	0.775879	0.511908	0.56226	0.73507	0.672676	0.515893	0.538647	0.590602	0.694537	0.717432	0.63205	0.366292
PCSK1N	0.302782	0.528172	0.49136	0.619371	0.82162	0.322854	0.298369	0.11929	0.120584	0.556388	1.0	0.636678
PDCD1	0.440303	0.383077	0.720212	0.725227	0.722985	0.011825	0.245968	0.089298	0.014565	0.869752	0.872777	1.0
PDGFB	0.807251	0.464952	0.413402	0.023782	0.933319	1.0	0.745187	0.888298	0.492531	0.442988	0.722334	0.14384
PDGFD	0.424281	0.445599	0.30028	0.347052	0.51746	1.0	0.295927	0.154748	0.153135	0.153073	0.506171	0.178061
PHOSPHO1	0.04387	0.036907	0.010643	0.03947	0.067375	0.03457	0.1311	0.015779	0.008027	0.024313	0.047897	0.0352
PI16	0.384872	0.380972	0.727806	0.700198	0.326486	0.244807	0.349056	0.120124	0.219327	0.803978	0.308882	1.0
PI3	0.15149	0.144047	0.048312	0.040638	0.088536	0.110228	1.0	0.056138	0.061127	0.0	0.004437	0.028701
PID1	0.501721	0.493065	0.077408	0.143724	0.186184	0.294539	0.632508	1.0	0.977915	0.049118	0.076071	0.036196
PKIG	0.107761	0.088144	0.05773	0.074416	0.016903	0.038541	0.089409	0.083354	0.050998	0.029019	0.061048	0.074416
PLA2G7	0.458679	0.46986	0.088739	0.109561	0.219902	0.271211	0.637651	1.0	0.942032	0.024786	0.064599	0.044816
PLD4	0.122744	0.08951	0.136306	0.045344	0.080282	0.07244	0.14035	0.16952	0.15345	0.123154	0.040339	0.032492
PLEKHG7	0.304055	0.402094	0.10469	0.372389	1.0	0.834725	0.61825	0.09999	0.376433	0.027763	0.756283	0.669059
PLEKHH2	0.020603	0.430598	0.036293	0.408733	0.023653	0.0	0.0	0.164187	0.0	0.210663	0.576541	0.177654
PLIN5	0.686914	0.711504	0.925124	0.879148	0.671006	0.70993	0.813842	0.709389	0.644269	0.978247	0.790729	0.811786
PLS3	0.05319	0.12723	0.681594	0.539239	0.269467	0.065081	0.114393	1.0	0.625317	0.631181	0.340916	0.782062
PLXDC1	0.285646	0.573286	0.778713	0.604367	0.579293	0.562108	0.169351	0.284859	0.108256	0.674628	0.600641	0.444295
PLXNB2	0.491897	0.498465	0.123563	0.119473	0.202471	0.258227	0.733918	0.977044	1.0	0.085695	0.110406	0.109013
PNOC	0.895861	0.926179	0.23518	0.288524	0.319207	0.401161	0.892127	0.715011	0.67559	0.144875	0.161203	0.109083
POU2AF1	0.878049	0.937453	0.371793	0.386326	0.36748	0.397664	0.773594	0.548068	0.566672	0.333226	0.368301	0.324548
PPP1R14A	1.0	0.916228	0.696638	0.68646	0.740102	0.542315	0.959321	0.751084	0.677619	0.822556	0.752874	0.708396
PPP1R14C	0.641793	0.414634	0.107655	0.027225	0.701886	0.119395	0.660151	0.06118	0.867495	0.031077	1.0	0.151781
PPP1R2P9	0.996823	0.053976	0.203532	0.119693	0.636914	0.0	0.194692	0.680328	0.784502	0.618521	0.077048	1.0
PRF1	0.114466	0.107473	0.037245	0.039684	0.12671	1.0	0.032175	0.008965	0.009206	0.012853	0.060836	0.016573
PRSS23	0.344186	0.330178	0.212172	0.212431	0.463418	1.0	0.180366	0.11233	0.109841	0.124263	0.381021	0.149567
PRSS35	0.032824	0.343802	0.124542	0.388794	0.678084	0.117212	0.564877	0.156211	0.270596	0.142217	1.0	0.358424
PTGDR	0.38351	0.381202	0.23877	0.278157	0.400399	0.879751	0.252621	0.109476	0.002729	0.134231	0.313052	0.07511
PTPN13	0.441196	0.680033	0.640995	0.627906	0.550448	0.252379	0.400325	0.478723	0.281549	0.944585	0.336443	1.0
PTPRG	0.072358	0.001709	1.0	0.043644	0.026754	0.216114	0.362983	0.004176	0.001159	0.096966	0.707467	0.009402
RAPGEF5	0.689705	0.316603	0.148062	0.082209	0.294921	0.218556	0.420797	0.095979	0.08643	0.000791	0.764612	0.023922
RASGRF1	0.081419	0.312233	0.006362	0.004911	0.610878	0.16835	0.020932	0.909949	0.00601	1.0	0.10219	0.012437
RCAN2	0.093788	0.120028	0.27132	0.184948	0.870808	0.004935	0.042119	0.0	0.000661	0.077996	1.0	0.49386
RDM1	0.252987	0.770502	0.072532	0.659175	1.0	0.859849	0.884514	0.519429	0.476629	0.620456	0.404338	0.595794
RFPL2	0.035579	1.0	0.130124	0.496381	0.070846	0.705188	0.051409	0.013914	0.35815	0.963852	0.896362	0.664939
RGS7	0.0	0.043784	0.038543	0.011943	0.003112	1.0	0.047309	0.011832	0.178226	0.009309	0.0	0.016141
RIN2	0.467854	0.488309	0.104379	0.013703	0.197678	0.300443	0.784976	0.945788	1.0	0.0	0.004246	0.027158
RMRP	4.9e-05	4.2e-05	4.8e-05	4.7e-05	4.8e-05	4.6e-05	3.7e-05	4.3e-05	4.8e-05	4.8e-05	3.1e-05	4.8e-05
RNF165	0.503011	0.553031	0.340565	0.392239	0.514643	1.0	0.219337	0.052443	0.001852	0.241105	0.366731	0.025415
RNF175	0.684091	0.781129	0.850292	1.0	0.338759	0.575403	0.625937	0.850876	0.634193	0.950883	0.041709	0.276532
RORC	0.602343	0.677556	0.967167	0.996613	0.996613	0.334472	0.267816	0.20347	0.179066	0.859535	1.0	0.911748
S100P	0.09286	0.097529	0.027409	0.028585	0.044384	0.063741	1.0	0.099277	0.091408	0.011255	0.008959	0.053605
S1PR5	0.17015	0.173425	0.092119	0.097279	0.237461	1.0	0.066374	0.028761	0.028752	0.045278	0.196917	0.051205
SCGB3A1	0.405744	0.663579	0.088195	0.123652	0.798799	0.087809	0.808343	0.973668	1.0	0.015874	0.884983	0.010507
SCN3A	0.127347	0.184782	0.17029	0.010486	0.114189	0.240021	0.0445	0.172162	0.299529	0.056747	0.131687	0.017408
SEMA3A	0.989428	0.059063	0.326854	0.199995	0.491676	0.006407	0.004862	0.110077	0.120631	1.0	0.347614	0.267476
SEMA3D	0.625446	0.110931	0.015059	0.274234	0.592809	0.0083	0.321627	0.28667	0.411187	1.0	0.754799	0.160176
SERPINB2	0.148546	0.172898	0.070454	0.047256	0.115307	0.078867	0.194112	0.298593	0.302757	0.121443	0.022253	0.115861
SGCD	0.001705	0.397821	0.120747	0.187651	0.09304	0.25091	0.167547	0.277499	0.460931	0.022989	1.0	0.009201
SH2D1B	0.233027	0.221484	0.102868	0.107569	0.184987	1.0	0.105916	0.060799	0.065655	0.039885	0.046719	0.0271
SIGLEC6	0.454838	0.062494	0.55832	0.343257	0.075978	0.471626	0.223431	0.794605	0.422771	1.0	0.980794	0.396285
SIRPG	0.46689	0.484797	0.963487	1.0	0.732055	0.133315	0.277337	0.228941	0.124491	0.987765	0.82004	0.907186
SLC16A10	0.247185	0.523296	1.0	0.89052	0.667656	0.000431	0.068145	0.019176	0.134723	0.865596	0.755068	0.785785
SLC26A8	0.852281	0.607725	0.952924	0.822172	0.848245	0.625926	1.0	0.952924	0.954467	0.978552	0.835606	0.86553
SLC38A11	0.367974	0.351007	0.296471	0.236683	0.309083	0.288105	0.37469	0.366581	0.355453	0.264648	0.344969	0.247229
SLC4A10	0.019322	0.0	0.0	0.0	0.0	0.00047	0.075671	0.0	0.011539	0.063566	0.459643	0.0
SNORA56	0.096631	0.252229	0.37304	0.308295	0.328707	0.075906	0.464946	0.347214	0.060144	0.163505	0.457678	0.439006
SORCS3	0.354321	0.102946	0.598292	0.165708	0.739397	0.054451	1.0	0.466673	0.627244	0.422829	0.17718	0.120348
SOX5	0.312717	0.010288	0.388738	0.230991	0.388421	0.504632	1.0	0.011694	0.274811	0.017982	0.085447	0.042744
SPIB	0.102342	0.094184	0.074029	0.046593	0.01259	0.0272	0.111191	0.063219	0.090454	0.049591	0.009385	0.00252
SPON2	0.071872	0.081299	0.040082	0.04746	0.071615	0.226308	0.045931	0.015268	0.014497	0.019043	0.038921	0.005864
ST6GALNAC1	0.289436	0.139716	0.902027	0.680922	0.000696	0.084939	0.001203	0.230864	0.25694	0.989445	0.033884	1.0
ST8SIA1	0.400642	0.413304	0.836322	0.81634	0.539981	0.181546	0.355551	0.159352	0.33401	0.754037	0.449965	1.0
STAB1	0.150493	0.132205	0.000703	0.071212	0.06886	0.096637	0.218864	0.278683	0.280662	0.010007	0.000719	0.01783
STYK1	0.045302	0.093735	0.131675	0.570804	1.0	0.357902	0.052775	0.962056	0.005666	0.4063	0.062014	0.041928
SYN3	0.358181	0.217667	0.313861	0.131194	0.434809	0.049661	0.509568	0.203914	0.019454	0.094937	0.246825	0.229147
SYT17	0.258104	0.400713	0.006308	0.108674	0.000537	0.04214	0.464852	0.115982	0.641257	0.0096	0.010165	0.0
TBC1D3F	0.761828	0.795715	0.756991	0.778799	0.76114	0.705103	0.825942	0.943415	1.0	0.934469	0.875605	0.762813
TCEA3	0.387548	0.382571	0.897369	0.905828	0.524199	0.118362	0.229055	0.169889	0.186764	1.0	0.594992	0.742506
TCL1A	0.11267	0.105638	0.024874	0.030214	0.028606	0.030251	0.123134	0.076485	0.073612	0.021057	0.013119	0.004011
TCL1B	1.0	0.983877	0.234397	0.138741	0.493603	0.503322	0.853044	0.716524	0.648842	0.082429	0.287513	0.336656
TCL6	0.133387	0.15907	0.190436	0.170026	0.212593	0.161555	0.179391	0.187703	0.193851	0.227683	0.195574	0.114594
TEK	0.249693	0.149085	0.149477	0.110382	0.234098	0.670037	1.0	0.25806	0.261546	0.685303	0.114058	0.150237
TFPI	0.156107	0.141343	0.066379	0.204548	0.218154	0.953162	1.0	0.379352	0.337421	0.119323	0.053643	0.660951
TGFBI	0.349078	0.347228	0.034373	0.037287	0.073664	0.09793	0.534666	1.0	0.983108	0.018008	0.011351	0.030725
TGM3	0.315763	0.319209	0.156505	0.285051	0.316459	0.343676	1.0	0.398155	0.383853	0.129566	0.310738	0.224181
THBS1	0.315077	0.308144	0.039633	0.039189	0.08113	0.114783	0.377246	0.924472	0.896562	0.000487	0.015312	0.020622
THRB	0.0	0.006866	0.0	0.055131	0.058684	0.014285	0.185585	0.017649	0.027049	0.0	0.005991	0.009493
TIGIT	0.315599	0.332365	0.420112	0.386359	0.417408	0.441305	0.134556	0.035805	0.09446	0.40309	0.437934	0.493514
TJP1	0.608993	0.269511	0.545003	0.473182	0.536567	0.475074	0.5705	0.578546	0.599723	1.0	0.694208	0.308743
TMEM176A	0.568199	0.49294	0.128586	0.115622	0.190068	0.220353	0.677231	1.0	0.954542	0.030958	0.045402	0.106186
TMEM176B	0.208263	0.208034	0.035112	0.059535	0.077088	0.110915	0.241092	0.402086	0.404406	0.010062	0.00056	0.00351
TNF	0.1704	0.164103	0.07238	0.072693	0.094997	0.096181	0.267152	0.358122	0.338334	0.064999	0.089876	0.063491
TNFRSF13B	0.501876	0.490475	0.20767	0.24026	0.237155	0.278966	0.482937	0.330339	0.315303	0.24847	0.271192	0.050435
TNFRSF25	0.373993	0.360813	0.844869	0.90007	0.534014	0.230398	0.263175	0.148397	0.159905	1.0	0.645701	0.861178
TNFRSF4	0.390954	0.333094	0.781757	0.788209	0.281799	0.286972	0.303522	0.256139	0.240392	1.0	0.264728	0.956446
TNIP3	0.524019	0.096054	0.028685	0.020716	0.889901	0.013682	0.003406	0.126056	0.142315	0.01614	1.0	0.001666
TPO	0.044739	0.018679	1.0	0.996124	0.462928	0.048692	0.047384	0.329435	0.016336	0.033393	0.009632	0.056667
TPRG1	0.0	0.001284	0.0	0.0	0.00058	0.014436	0.002389	0.0	0.0	0.0	0.0	0.011776
TSHZ2	0.476923	0.444881	0.862433	0.846849	0.212295	0.059438	0.321919	0.325221	0.247589	1.0	0.238666	0.856352
TSPAN13	0.591303	0.599246	0.168451	0.112549	0.200464	0.238848	0.528609	0.34664	0.360568	0.107597	0.148851	0.112134
TSPAN15	0.414844	0.810023	0.665801	0.766734	0.835923	0.225659	0.381554	0.40354	0.016121	1.0	0.837695	0.801025
TTC16	0.635922	0.578483	0.647476	0.776124	1.0	0.70721	0.32061	0.064283	0.27804	0.670599	0.952171	0.75294
TUSC3	0.153547	0.008235	0.0	0.0	0.002359	0.00331	0.073922	0.54352	0.265521	0.0	0.002682	0.0
UGT2B17	0.615703	1.0	0.151933	0.007844	0.054303	0.04475	0.687954	0.614378	0.906554	0.058686	0.285136	0.127495
VCAM1	0.166112	0.168753	0.23184	0.696518	0.033875	1.0	0.238497	0.632654	0.292624	0.212256	0.006634	0.499012
VCAN	0.151173	0.163157	0.017937	0.018723	0.037884	0.050434	0.218021	0.468343	0.403634	4.4e-05	2.3e-05	0.009814
VIT	0.570775	0.594677	0.210765	0.064894	0.641386	1.0	0.490304	0.009965	0.684541	0.004467	0.036079	0.031756
VNN3	0.069997	0.075339	0.016567	0.025223	0.040784	0.051121	0.21862	0.149351	0.154409	0.002751	0.022713	0.015052
VPREB3	0.844298	0.810547	0.192517	0.185091	0.225626	0.270194	0.75797	0.428263	0.415145	0.11442	0.139516	0.006623
WNT16	0.04649	0.306456	0.398285	0.00307	0.039777	0.688633	0.275958	0.0	1.0	0.091434	0.094846	0.114407
WNT7A	0.395514	0.391611	0.760711	0.778203	0.436528	0.127347	0.320941	0.127489	0.219428	1.0	0.487738	0.911691
WSCD2	1.0	0.796153	0.76815	0.413006	0.026437	0.452598	0.760878	0.323789	0.509474	0.895438	0.804941	0.628821
XCL1	0.537548	0.154593	0.411996	0.139552	0.521913	1.0	0.104279	0.061827	0.028307	0.023414	0.620972	0.009846
XCL2	0.081453	0.001694	0.012626	0.001279	0.002229	0.007266	0.001121	0.011565	0.06579	0.0	0.000787	0.020263
ZBTB32	0.867009	0.940329	0.732398	0.736489	0.865781	0.555096	1.0	0.810361	0.819047	0.832792	0.969398	0.867105
ZNF462	0.010685	0.006654	0.081679	0.140753	0.005124	0.262667	0.0	0.007209	0.0	0.616924	0.014057	1.0
ZNF662	0.027265	0.0113	0.250747	0.285959	0.321171	0.0	0.0	0.223117	0.0	0.12814	1.0	0.005045
ZNF683	0.329875	0.322961	0.274782	0.240572	0.902503	0.318027	0.174289	0.140803	0.123792	0.149821	1.0	0.194124
ZNF860	0.897808	0.668288	0.85141	0.972907	0.865599	0.968579	0.844555	0.578136	0.50452	0.85518	0.903562	0.990171
