Gene	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell
ICOS	0.033212	0.049222	1.0	0.094223	0.032394	0.473557	0.016998	0.076963	0.017929	0.756868	0.020484	0.059162	0.05865	0.040349	0.017466	0.059156	0.006769	0.040861	0.0	0.110635
IFI27	0.017343	0.021506	0.039161	0.017068	0.027449	0.029394	0.040894	0.0	0.004598	0.008181	0.090413	0.030369	1.0	0.041433	0.014108	0.062852	0.008675	0.024603	0.111436	0.217986
IFNB1	0.048908	0.012419	0.039558	0.023005	0.008546	0.035491	0.068561	0.000984	0.053347	0.0	0.027182	0.034817	0.026742	0.003963	0.009445	0.072859	0.021396	0.048205	0.027982	1.0
IFT20	0.65268	0.783365	0.325639	0.368342	0.865815	0.401697	0.126805	0.168075	0.583636	0.601969	1.0	0.370853	0.0	0.119142	0.628268	0.585722	0.368627	0.365859	0.844426	0.044491
IGFBP2	0.008779	0.00762	0.00953	0.006286	0.030878	0.014221	0.375832	0.007442	0.020872	0.0	0.015255	0.02718	0.014176	0.021907	0.000167	0.007385	0.000122	0.007475	0.000698	0.018905
IL15RA	0.497639	0.396101	0.270464	0.420255	0.585427	0.390735	0.174324	0.044971	0.013887	1.0	0.350175	0.0	0.620098	0.002842	0.405714	0.154999	0.248114	0.454596	0.903286	0.25759
IL1R2	0.107672	0.054986	0.030799	0.011634	0.038182	0.007402	0.021492	0.026764	0.023426	0.01191	0.011468	0.101151	0.057272	0.123325	0.002292	0.377627	0.0	1.0	0.012603	0.030274
IL1RAP	0.141081	0.163783	0.147717	0.096152	0.231733	0.09596	0.229035	0.305837	0.361024	0.196828	0.154416	0.098922	0.111873	0.162995	0.060967	0.150911	0.087287	0.988377	0.0	0.035212
IL1RL1	0.041958	0.027561	0.024382	0.063304	0.0	0.017832	0.896153	1.0	0.371967	0.043252	0.046876	0.040403	0.006257	0.003972	0.017594	0.051616	0.028871	0.190442	0.048696	0.081328
IL2RA	0.039735	0.0	0.395128	0.155505	0.00905	0.135624	0.070504	0.31187	0.039111	1.0	0.006638	0.095372	0.30684	0.022601	0.258117	0.103582	0.051452	0.087844	0.008122	0.128509
IL32	0.01336	0.0	0.640401	0.388066	0.129799	0.956516	0.058413	0.062569	0.012385	1.0	0.015465	0.004784	0.099671	0.01337	0.015965	0.026625	0.004668	0.022498	0.0044	0.021891
IL4R	0.245596	0.183103	0.273786	0.113106	0.109464	0.295259	0.258383	0.169258	0.253264	0.302289	0.062584	0.305327	0.220655	0.227415	0.106721	0.136226	1.0	0.335962	0.0	0.057098
IL5RA	0.022177	0.035676	0.031941	0.054495	0.001015	0.039514	0.122238	0.811968	1.0	0.0	0.019186	0.086215	0.0941	0.086245	0.052324	0.101263	0.031147	0.371029	0.220234	0.088704
IL6ST	0.117417	0.015896	0.25981	0.070699	0.228285	0.169666	0.194098	0.0	0.061283	0.10705	0.080483	0.077778	0.112893	0.103892	0.10904	0.083832	0.170967	0.094027	0.558542	0.085743
ING2	0.133814	0.657107	0.279369	0.180792	0.399852	0.352093	0.177752	0.951372	0.40197	0.104122	0.359097	0.386217	0.865788	1.0	0.149271	0.6001	0.063879	0.335692	0.001879	0.0
IRS1	0.249632	0.0	0.397093	0.321074	0.148093	0.431459	0.187636	0.112352	0.353037	0.480316	0.129072	0.136411	0.151395	0.114904	0.570634	0.192962	0.75417	0.299849	0.598491	0.342928
JRKL	0.290418	0.0	0.357851	0.391828	0.1893	0.250152	0.555427	0.188542	0.409127	0.447865	0.509295	0.125627	0.209848	0.189967	0.293513	0.029745	0.153018	0.356739	0.001217	1.0
KCNJ15	0.142519	0.039684	0.024848	0.05954	0.038502	0.012432	0.072753	0.022264	0.046489	0.000678	0.004959	0.066204	0.026832	0.0	0.021835	0.028594	0.017736	1.0	0.049785	0.072428
KIF1A	0.028842	0.048685	0.066124	0.071863	0.092397	0.067233	0.014935	0.029325	0.075956	0.033688	0.034629	0.062872	0.007642	0.0	0.057904	0.050866	0.099269	0.086428	0.035614	0.710433
KIF22	0.08141	0.314787	0.329283	0.117225	0.229966	0.350575	0.114399	0.81165	0.07663	0.293443	0.18059	0.064781	0.009916	0.0	0.194773	0.290686	0.158665	0.111158	0.062079	0.016453
KIR3DL1	0.043194	0.054473	0.050492	1.0	0.494337	0.090499	0.046098	0.036908	0.006835	0.314416	0.002593	0.058217	0.012735	0.005067	0.013347	0.016453	0.031181	0.120604	0.035279	0.079721
KLHL18	0.311685	1.0	0.1769	0.154372	0.460826	0.170872	0.028299	0.611099	0.184184	0.180743	0.193659	0.625726	0.272015	0.260312	0.410962	0.164192	0.330529	0.451675	0.265406	0.0
KLRC3	0.018993	0.017345	0.02848	1.0	0.586236	0.326795	0.01627	0.017778	0.023424	0.342037	0.0	0.017308	0.020432	0.01498	0.026982	0.032615	0.020376	0.043087	0.008214	0.044359
KLRD1	0.026669	0.033745	0.046834	1.0	0.808714	0.45536	0.010939	0.005455	0.015607	0.634835	0.000786	0.007564	0.012578	0.002855	0.024725	0.010431	0.015267	0.090296	0.031668	0.0
KLRF1	0.019883	0.041109	0.023103	0.837278	1.0	0.119055	0.0	0.049715	0.011227	0.047262	0.010769	0.01383	0.017029	0.024548	0.010974	0.018453	0.008247	0.049596	0.002168	0.025049
KRT19	0.005508	0.006009	0.007981	0.004779	0.013645	0.007417	0.218467	0.011141	0.008135	0.0	0.00727	0.007221	0.005168	0.00473	0.005061	0.014303	0.004661	0.010575	0.000778	0.048925
KRT5	0.058625	0.045087	0.051235	0.038019	0.066619	0.030789	0.083277	0.0	0.081789	0.030199	0.04583	0.059655	0.011722	0.01023	0.042885	0.033372	0.063502	0.0804	0.129732	0.365047
KSR1	0.056939	0.168292	0.063764	0.076665	0.109652	0.069752	0.023249	0.07967	1.0	0.033689	0.060707	0.048335	0.024462	0.0	0.04072	0.015886	0.003493	0.093764	0.024468	0.050846
LAIR1	0.19569	0.368933	0.093861	0.162427	0.062235	0.086046	0.105234	1.0	0.068074	0.044041	0.176837	0.152255	0.749306	0.528511	0.045162	0.221031	0.26532	0.069578	0.010524	0.048193
LAMP3	0.059604	0.021126	0.109764	0.047154	0.005381	0.060406	0.020737	0.093758	0.108225	0.067874	0.004011	0.135939	0.343812	0.098289	0.0	1.0	0.005325	0.134864	0.326204	0.075409
LGALS13	0.385789	0.633163	0.411862	0.812642	0.0659	0.363572	0.296999	0.399525	0.410045	0.474549	0.42525	1.0	0.73706	0.840694	0.413142	0.258155	0.504976	0.782822	0.633035	0.73924
LILRA4	0.087521	0.098619	0.061012	0.088853	0.094489	0.075899	0.057202	0.094999	0.140371	0.0	0.116484	0.104621	0.109776	0.146621	0.234006	0.076431	0.229695	0.133593	0.046753	1.0
LILRA5	0.373151	1.0	0.13479	0.101566	0.052095	0.031742	0.021024	0.054136	0.0	0.023194	0.025274	0.123927	0.628269	0.211162	0.034852	0.206593	0.050581	0.503266	0.043737	0.084097
LILRB1	0.760487	1.0	0.067331	0.152808	0.102019	0.067363	0.009267	0.781526	0.0	0.010006	0.05467	0.161244	0.828514	0.588184	0.213792	0.370068	0.221096	0.270558	0.148114	0.178665
LIMA1	0.046897	0.015484	0.350356	0.159451	0.072427	0.199677	1.0	0.029345	0.0	0.183149	0.166373	0.210526	0.346391	0.798968	0.136093	0.167141	0.109	0.013013	0.182418	0.001685
LIMK2	0.152675	0.062986	0.125387	0.162648	0.049024	0.106364	0.13287	0.132543	0.216809	0.165678	0.131483	0.084184	0.198954	0.0	0.141971	0.029314	0.214607	1.0	0.010972	0.110772
LIPF	0.109956	0.167853	0.093621	0.234547	0.0	0.120821	0.030102	0.372161	0.031868	0.105899	0.009649	0.118026	0.273454	0.228942	0.087543	0.181632	0.125326	0.306909	0.084391	1.0
LRP5L	0.036079	0.099091	0.041532	0.050941	0.032568	0.031028	0.01564	1.0	0.025348	0.024913	0.066844	0.107272	0.050625	0.065234	0.011141	0.073679	0.017318	0.04352	0.0	0.044495
LRRC8D	0.579017	0.570463	0.370277	0.228032	0.279689	0.370056	0.108518	0.0	0.126443	0.428864	1.0	0.536824	0.158307	0.186883	0.340945	0.196674	0.3561	0.20445	0.325316	0.108539
LSM4	0.116403	0.497601	0.262987	0.161974	0.21273	0.30835	0.045705	0.334993	0.056277	0.152643	0.15043	0.279265	0.487499	0.530083	0.215072	0.398915	0.162204	0.0	0.03423	0.335611
MAG	0.097602	0.260458	0.122113	0.156759	0.073251	0.064288	0.099986	0.183092	0.129951	0.002049	0.058296	0.17839	0.050458	0.043126	0.132111	0.08765	0.115963	0.164551	0.0	1.0
MAL	0.02898	0.012808	1.0	0.03674	0.011184	0.552034	0.128942	0.022878	0.010924	0.372117	0.053463	0.0	0.009615	0.03808	0.030958	0.025732	0.047605	0.069714	0.129681	0.011018
MAOA	0.015303	0.000512	0.012117	0.008483	0.00319	0.00564	0.143121	0.04987	0.014412	0.01077	0.019008	0.076673	0.128831	1.0	0.005083	0.061282	0.0	0.016893	0.000183	0.047071
MAPK7	0.522255	1.0	0.243213	0.188923	0.175651	0.251523	0.17405	0.351921	0.0	0.155748	0.050736	0.142913	0.452836	0.413297	0.152744	0.236735	0.16513	0.161375	0.108818	0.090308
MAT2B	0.083418	0.06863	0.103803	0.140471	0.123658	0.184832	0.134632	0.115751	1.0	0.104707	0.052202	0.010526	0.066076	0.109677	0.531102	0.095849	0.611626	0.088286	0.363354	0.0
MEST	0.035694	0.01691	0.025744	0.020618	0.011756	0.038051	0.014956	0.002197	0.031238	0.019999	1.0	0.030009	0.000498	0.0	0.03034	0.015386	0.036045	0.039531	0.065902	0.047672
MME	0.048997	0.0295	0.030807	0.021436	0.005555	0.018647	0.05203	0.015476	0.090763	0.0	0.115457	0.060507	0.033227	0.030536	0.033603	0.024004	0.035806	1.0	0.052268	0.102829
MMP25	0.122518	0.038083	0.045812	0.057676	0.009356	0.051235	0.019441	1.0	0.156219	0.072011	0.021554	0.013778	0.101724	0.067768	0.0	0.118641	0.014859	0.569946	0.091142	0.019515
MMP8	0.214997	0.085848	0.17581	0.256233	0.062979	0.118437	0.454787	0.081033	0.448428	0.187518	0.281402	1.0	0.011836	0.0	0.199782	0.133536	0.272438	0.90689	0.766578	0.412075
MMP9	0.01483	0.001204	0.004401	0.006995	0.004207	0.00257	0.007537	0.0	0.003915	0.008278	0.00685	0.280209	1.0	0.626636	0.00208	0.052135	0.001964	0.122089	0.017384	0.006728
MOCS3	0.598631	0.062293	0.717951	0.416699	0.185661	0.37815	1.0	0.148466	0.0	0.864599	0.33348	0.899077	0.381905	0.467452	0.35293	0.145444	0.520952	0.645866	0.951882	0.36392
MPO	0.034568	0.02497	0.011779	0.018432	0.003239	0.003919	0.016983	0.068825	0.020468	0.002163	1.0	0.0372	0.037634	0.034201	0.0	0.009333	0.001532	0.032215	0.011815	0.009199
MPPED2	0.158933	0.243995	0.366539	0.618082	0.318757	0.229292	0.475549	0.12627	0.449792	0.204316	0.916753	0.389437	0.0	0.004862	0.188952	0.343798	0.341819	0.445281	0.196395	0.836135
MRPL3	0.119466	0.222509	0.185008	0.116225	0.120062	0.188991	0.307785	0.02072	0.03314	1.0	0.898621	0.064518	0.076633	0.140032	0.34601	0.145276	0.244198	0.0	0.467694	0.039435
MRPL4	0.348862	0.375877	0.523065	0.288021	0.33019	0.60944	0.97885	0.115745	0.0	0.944054	0.477581	0.415341	0.398714	0.418177	0.520168	0.272425	0.458296	0.07417	1.0	0.24648
MS4A1	0.007429	0.002615	0.008799	0.007412	0.003087	0.01106	0.002222	0.008267	0.029705	0.00486	0.004385	0.003812	0.0	0.000791	0.938528	0.004519	1.0	0.012617	0.04384	0.001111
MS4A6A	0.398311	0.25097	0.045424	0.024002	0.008446	0.006177	0.021466	0.186855	0.023695	0.0	0.065785	0.089865	0.065612	0.609657	0.008302	0.136138	0.009843	0.067591	0.017458	0.028307
MT1X	0.191123	0.251218	0.161701	0.053338	0.112906	0.212635	0.278603	0.038901	0.051206	0.314045	0.14015	0.275779	1.0	0.185662	0.058872	0.071298	0.010305	0.082772	0.053648	0.0
MTMR11	0.914236	1.0	0.120868	0.062433	0.106052	0.038587	0.054013	0.110077	0.0	0.001633	0.03944	0.172941	0.160858	0.095295	0.011427	0.202998	0.022458	0.089368	0.130448	0.069099
MTSS1	0.170233	0.703851	0.078763	0.438462	0.391159	0.063158	0.194112	0.087308	0.024186	0.008083	0.040349	0.102717	0.111994	0.244574	0.341158	0.317684	0.449427	0.017193	0.0	0.077716
MUC1	0.025485	0.012564	0.050397	0.0	0.030325	0.040891	0.055825	0.043103	0.024481	0.047825	0.089521	0.035352	0.145612	0.036161	0.028923	0.072578	0.01518	0.049984	0.047865	0.497026
MYLIP	0.09366	0.418232	0.174438	0.145862	0.290735	0.145407	0.012833	1.0	0.132865	0.073341	0.137639	0.019155	0.10567	0.115343	0.126418	0.245483	0.145681	0.35501	0.004592	0.0
NAGA	0.7301	1.0	0.105659	0.045274	0.064396	0.046446	0.60247	0.006886	0.0	0.158936	0.235708	0.327531	0.233911	0.538772	0.155073	0.310579	0.120594	0.043633	0.213628	0.17281
NBN	0.319796	0.245772	0.197745	0.404671	0.769928	0.287058	0.180145	0.160027	0.815878	0.348413	0.468052	0.257548	0.429844	0.223777	0.417125	0.279249	0.234674	0.76977	0.120227	0.0
NBR1	0.348911	0.012678	0.311191	0.272441	0.426592	0.398239	0.544892	0.047022	0.874971	0.542164	0.121808	0.118845	0.0	0.1026	0.374187	0.056984	0.329529	0.414756	0.882379	0.063602
NDRG2	0.10065	0.106499	0.261359	0.163609	0.135648	0.099054	0.235228	0.103688	0.123375	0.0	0.059734	0.284179	0.373589	0.423926	0.097993	1.0	0.128959	0.165291	0.166784	0.233049
NEFL	0.147964	0.276495	0.642841	0.156082	0.188468	0.170779	1.0	0.348515	0.15906	0.11946	0.0	0.300419	0.180271	0.142126	0.167907	0.316673	0.146341	0.504393	0.037258	0.37253
NGFRAP1	0.020652	0.01556	0.058595	0.010343	0.006247	0.05123	0.237903	0.019271	0.013902	0.00788	1.0	0.044684	0.027685	0.039922	0.007485	0.04268	0.003282	0.016191	0.05273	0.0
NME1	0.074743	0.143175	0.120872	0.02647	0.024889	0.13915	0.524675	0.003655	0.0	0.696107	1.0	0.162728	0.08979	0.113522	0.32669	0.103265	0.230797	0.008401	0.787481	0.414091
NOTCH4	0.206039	1.0	0.145568	0.160135	0.35767	0.087835	0.228542	0.076558	0.168964	0.022781	0.126578	0.096824	0.137352	0.0	0.197131	0.055256	0.287264	0.129709	0.169261	0.191527
NOV	0.021197	0.042247	0.023671	0.01016	0.030802	0.005025	0.027101	0.088169	0.146352	0.006009	0.043815	0.091474	0.050859	0.068036	0.0	0.0255	0.023486	0.474215	0.01548	0.042689
NPEPPS	0.238187	0.187364	0.235594	0.144659	1.0	0.238499	0.110135	0.466484	0.518965	0.36067	0.24428	0.0	0.136341	0.207827	0.219065	0.339899	0.18586	0.390523	0.052564	0.009418
NR2E3	0.396906	0.27423	0.490564	0.426595	1.0	0.296553	0.113148	0.0	0.834908	0.15723	0.208519	0.822596	0.039813	0.031893	0.503451	0.272122	0.570889	0.563421	0.135594	0.578198
NR4A2	0.034298	0.242586	0.091705	0.081412	1.0	0.170209	0.039988	0.18041	0.097876	0.117156	0.145986	0.007533	0.039697	0.023348	0.051917	0.108403	0.038462	0.179934	0.061021	0.0
NRG1	1.0	0.288117	0.226724	0.123117	0.295358	0.167172	0.295021	0.098908	0.198417	0.028214	0.054515	0.06776	0.0	0.022908	0.099931	0.33902	0.140916	0.340372	0.131751	0.104632
NRGN	1.0	0.67002	0.132154	0.05778	0.088456	0.06216	0.253939	0.04563	0.0	0.017203	0.172601	0.077249	0.026583	0.170301	0.006923	0.048916	0.02007	0.325041	0.083276	0.260873
NUDT1	0.142395	0.390345	0.220845	0.132161	0.202961	0.247754	0.147939	0.167563	0.0	0.220947	0.890487	0.56421	0.093139	0.173659	0.22074	0.377664	0.188163	0.029201	0.035368	1.0
NUDT18	0.336367	1.0	0.360992	0.278654	0.143074	0.322151	0.039424	0.580414	0.0	0.295181	0.23068	0.768208	0.857487	0.618091	0.13228	0.553866	0.183643	0.254715	0.13913	0.740407
NXT1	0.224478	0.904131	0.588285	0.251495	0.546953	0.897963	0.152021	0.541643	0.204081	0.881937	1.0	0.0	0.711064	0.728937	0.24173	0.863153	0.34181	0.286343	0.584087	0.151216
NXT2	0.18423	0.422397	0.15182	0.190194	0.318784	0.156488	1.0	0.125618	0.0	0.26068	0.258356	0.030191	0.338183	0.290612	0.215775	0.335279	0.09095	0.135486	0.034996	0.371821
OLFM1	0.582851	1.0	0.181414	0.138574	0.04285	0.086395	0.130286	0.0	0.148137	0.027198	0.174715	0.271597	0.279726	0.218314	0.047646	0.305324	0.034319	0.159962	0.152784	0.324794
OR2F1	0.617998	0.286786	0.575389	0.380225	0.404179	0.213942	1.0	0.025515	0.765502	0.247797	0.374104	0.755872	0.0	0.015074	0.138902	0.207496	0.340392	0.62994	0.631268	0.51802
OR2J2	0.238676	0.303205	0.274288	0.167244	0.0	0.085832	0.286987	0.200942	0.013297	0.06192	0.062541	0.684287	0.02357	0.025918	0.133795	0.253521	0.203161	0.343035	0.133228	1.0
ORM1	0.090008	0.079055	0.052779	0.043885	0.024496	0.04932	0.048751	0.075083	0.025711	0.0	0.037935	0.197141	0.35707	0.042134	0.045222	0.042632	0.043757	1.0	0.042486	0.239779
OSBPL10	0.054342	0.0	0.086746	0.078465	0.098466	0.075935	0.053519	0.002732	0.12491	0.086668	0.129621	0.097125	0.05287	0.126146	0.995656	0.055755	1.0	0.107583	0.395043	0.039437
PALLD	0.064553	0.051164	0.023082	0.077294	0.036717	0.018249	0.076097	1.0	0.0	0.012072	0.019415	0.123922	0.083174	0.480876	0.02386	0.179828	0.023804	0.01636	0.006209	0.069597
PANX1	0.324228	0.338716	0.287764	0.33423	0.701337	0.268413	0.430958	0.010642	0.089641	0.502622	0.169001	0.320999	0.87087	0.194142	0.146869	0.375709	0.035393	0.018642	0.133933	0.0
PAX5	0.069869	0.030482	0.046348	0.055733	0.060012	0.064456	0.070311	0.0	0.128439	0.053018	0.145287	0.063004	0.015555	0.004845	0.789076	0.03795	1.0	0.073012	0.167947	0.151574
PCGF2	0.060095	0.163539	0.077729	0.053821	0.058987	0.054864	0.090053	0.0	0.041476	0.081511	0.092327	0.062073	0.239449	0.141797	0.0847	0.040762	0.083842	0.119311	0.19765	1.0
PDGFB	0.076552	0.03874	0.07662	0.054977	0.0	0.062196	0.057053	0.057478	0.034048	0.003241	0.062529	0.15022	0.145291	0.211128	0.029631	0.127662	0.077517	0.060643	0.079731	1.0
PDK4	0.509248	0.986147	0.102674	0.089686	0.042726	0.038803	0.042367	0.079497	1.0	0.0	0.107116	0.143388	0.189374	0.274936	0.037475	0.196001	0.094928	0.229154	0.03782	0.114713
PGLYRP1	0.109458	0.077492	0.075968	0.070504	0.056246	0.059929	0.072902	0.135465	0.27565	0.0	0.08756	0.225018	0.049927	0.053613	0.036066	0.049427	0.049461	1.0	0.08185	0.078402
PHEX	0.082903	0.056359	0.129108	0.072431	0.04578	0.118696	0.056933	0.063634	0.089834	0.113501	0.0	0.061256	0.029649	0.030001	0.112009	0.073951	0.118943	0.196219	0.200835	1.0
PI3	0.044389	0.005221	0.013322	0.046123	0.007484	0.008242	0.005328	0.000793	0.00738	0.00441	0.001341	0.03853	0.012853	0.0	0.017157	0.004584	0.026665	1.0	0.01036	0.019727
PIK3CG	0.102216	0.738431	0.208995	0.482833	0.757346	0.156939	0.037106	1.0	0.259137	0.251093	0.054547	0.066637	0.375501	0.35215	0.267136	0.393396	0.297882	0.603916	0.0	0.177468
PLAT	0.005596	6e-06	0.022477	0.025061	0.026105	0.00022	1.0	0.016901	0.021439	0.015681	0.0	0.007621	0.010982	0.000251	0.006487	0.042628	0.016035	0.033631	0.000614	0.027276
POU2AF1	0.006536	0.0	0.024156	0.01027	0.009736	0.013088	0.002513	0.006121	0.054294	0.008267	0.010891	0.012447	0.002883	0.005405	0.43814	0.003653	0.602604	0.010198	1.0	0.009934
PPA1	0.292586	0.239505	0.244606	0.055343	0.059825	0.288863	0.206329	0.019767	0.0439	0.591721	1.0	0.140264	0.665305	0.175599	0.285674	0.671075	0.169897	0.0	0.598909	0.015024
PRKCDBP	0.234488	0.044298	0.229995	0.135123	0.171765	0.117316	0.041724	0.197179	0.300474	0.115395	0.0	0.68585	1.0	0.672712	0.030195	0.93254	0.044358	0.133352	0.090992	0.42379
PROM1	0.007394	0.004437	0.017202	0.024332	0.009037	0.010289	0.015803	0.087446	0.06499	0.015607	1.0	0.025049	0.0	0.008598	0.006827	0.011618	0.004425	0.035702	0.008035	0.028291
PRR5	0.091349	0.367865	0.425544	0.427294	0.465339	1.0	0.106628	0.064693	0.0	0.411413	0.59622	0.164902	0.260672	0.222178	0.272968	0.043041	0.111951	0.109511	0.427942	0.417979
PSAT1	0.063981	0.000873	0.17586	0.14206	0.005754	0.173207	0.752182	0.0	0.009878	0.798026	0.079554	0.199026	0.0739	0.058623	0.225903	0.030815	0.088652	0.059441	1.0	0.132572
PTPN13	0.111522	0.511791	0.525575	0.288196	0.274802	0.05076	0.057193	0.145319	0.459349	0.162695	0.056398	0.556282	0.077969	0.112778	0.149782	0.242331	0.092252	0.285576	0.0	0.206111
PTPRK	0.052807	0.038058	0.166101	0.108258	0.034732	0.341731	0.365136	0.088556	0.420788	0.095915	0.039974	0.094128	0.030613	0.0	0.570693	0.150125	1.0	0.159645	0.482635	0.118224
PTPRS	0.096214	0.095338	0.089455	0.065116	0.08607	0.066927	0.053755	0.145863	0.0	0.007909	0.105183	0.173212	0.025445	0.031684	0.097552	0.106866	0.066018	0.149666	0.016717	1.0
PTTG2	0.119888	0.119142	0.494393	0.674127	0.020218	0.44956	0.257775	0.431469	0.109211	0.241037	0.0	0.382927	1.0	0.889703	0.224385	0.306478	0.30072	0.469782	0.025659	0.936366
QPRT	0.030468	0.128847	0.038311	0.039895	0.038503	0.03232	0.246936	0.041848	0.002004	0.041876	0.213073	0.078791	0.100646	0.792234	0.011098	0.086375	0.0	0.045248	0.269843	0.178346
RAB9A	0.16148	0.204147	0.031197	0.104872	0.147834	0.110767	0.0	0.205181	0.072095	0.177872	0.178264	0.17339	0.360098	0.330608	0.034424	1.0	0.026847	0.062134	0.156387	0.097217
RAMP1	0.068009	0.026612	0.082679	0.252003	0.184461	0.080841	0.077276	0.0	0.041681	0.155866	0.152556	0.102007	0.037355	1.0	0.037038	0.757883	0.029591	0.115094	0.164163	0.613568
RARRES2	0.031437	0.058579	0.034888	0.018066	0.067246	0.02197	0.0	0.036264	0.044292	0.007179	0.041543	0.052629	0.030907	0.021334	0.045609	0.053821	0.038401	0.104539	0.015943	1.0
RETN	1.0	0.836444	0.217063	0.134204	0.137029	0.132641	0.113886	0.13627	0.023151	0.06375	0.225715	0.159666	0.025156	0.0	0.043427	0.139668	0.022853	0.371254	0.114094	0.241059
RNASE1	0.008901	0.006703	0.006548	0.003063	0.006198	0.001674	0.005131	0.003096	0.005353	0.0	0.011606	0.47544	0.077463	0.254859	0.0017	0.03742	0.005532	0.007992	0.005552	0.032308
RNASE4	1.0	0.324123	0.255631	0.133162	0.140937	0.093114	0.060526	0.222059	0.0	0.185891	0.189609	0.418717	0.513416	0.537576	0.425529	0.474176	0.111945	0.176207	0.498954	0.223769
RNF122	0.196217	0.769838	0.05924	0.067165	0.067167	0.049195	0.029625	0.180954	0.262438	0.033225	0.059425	0.243442	0.012151	0.0	0.011996	0.080948	0.142439	0.523213	1.0	0.002445
RPL7	0.046913	0.08593	0.153308	0.015517	0.366441	0.165838	0.029615	0.109424	0.016376	0.025857	0.12395	0.0	0.027337	0.056686	0.20491	0.150875	0.450437	0.011348	0.071911	0.007753
RRAS	0.254885	1.0	0.161218	0.076643	0.081027	0.068101	0.064821	0.085247	0.0	0.048957	0.058104	0.311498	0.687873	0.507815	0.022944	0.229411	0.03939	0.024104	0.080716	0.237345
S100A12	1.0	0.142371	0.053092	0.092602	0.027623	0.023949	0.013547	0.012649	0.049662	0.004533	0.072335	0.012703	0.029904	0.001829	0.004637	0.043721	0.003431	0.941066	0.17386	0.0
S100B	0.023692	0.04032	0.069438	0.507439	0.20325	0.272397	0.068097	0.026838	0.041319	0.017252	0.0	0.231558	0.038487	0.068602	0.03232	0.415941	0.030923	0.063854	0.033544	0.139233
S100P	0.101062	0.074909	0.01881	0.012915	0.009631	0.012437	0.027787	0.67962	1.0	0.009454	0.030441	0.015258	0.011904	0.005246	0.002441	0.00062	0.0	0.71776	0.019712	0.000594
SCRN1	0.272968	0.975279	0.017525	0.185954	0.551675	0.064021	0.014527	0.342204	0.268882	0.0	0.827784	0.002362	0.213903	0.299139	1.0	0.520551	0.479653	0.06191	0.687785	0.420968
SDC1	0.004888	0.008943	0.008945	0.000581	0.007839	0.003453	0.003338	0.012449	0.000493	0.0	0.006147	0.022127	0.009912	0.015595	0.008895	0.016035	0.009142	0.011172	1.0	0.032176
SEC63	0.067752	0.133945	0.203526	0.076084	1.0	0.205893	0.115295	0.140866	0.220491	0.165076	0.206112	0.00419	0.0	0.025924	0.295647	0.140801	0.32751	0.085993	0.584822	0.128757
SERPINF2	0.083933	0.060447	0.072476	0.086006	0.043054	0.055203	0.092936	0.040216	0.0	0.04992	0.070822	0.105705	0.085407	0.109658	0.065178	0.172367	0.098299	0.074012	0.126181	1.0
SETBP1	0.094446	0.463714	0.11469	0.512519	0.879299	0.175162	0.0	0.143369	0.134665	0.386674	0.234007	0.067931	0.040346	0.064982	1.0	0.113663	0.943929	0.10197	0.455347	0.347283
SF3A3	0.198931	0.789118	0.493303	0.188045	0.483016	0.49344	0.080283	0.756292	0.05853	0.401926	0.597948	0.21897	0.332792	0.471534	0.148967	0.601879	0.152784	0.130788	0.0	0.083483
SFTPD	0.16226	1.0	0.099877	0.059126	0.175834	0.039881	0.071413	0.054817	0.006165	0.0	0.036638	0.11787	0.020379	0.078796	0.012417	0.229166	0.023884	0.111643	0.002815	0.159881
SFXN3	0.401954	0.579585	0.284272	0.303129	0.880796	0.336329	0.835979	0.209176	0.385535	0.314102	0.259318	1.0	0.191156	0.211549	0.068022	0.269973	0.0	0.260234	0.024378	0.220603
SH3BP2	0.422165	0.611285	0.200423	0.5569	0.599704	0.248869	0.008025	0.0	0.451828	0.147806	0.012676	0.120265	0.059365	0.043761	0.225235	0.142299	0.609634	0.74018	0.026464	0.044517
SIDT1	0.041999	0.069891	0.277885	0.214769	0.531925	0.309756	0.016626	0.152413	0.08452	0.444241	0.17018	0.112704	0.000661	0.0	0.642498	0.056492	1.0	0.098993	0.218495	0.176917
SIGLEC6	0.052544	0.113334	0.094325	0.0978	0.102767	0.047555	1.0	0.186435	0.092056	0.045149	0.0	0.145704	0.01676	0.043094	0.379595	0.056088	0.122346	0.136776	0.029712	0.468357
SLC12A3	0.186341	0.289404	0.149725	0.066002	0.09673	0.122978	0.159152	0.046145	0.088849	0.03728	0.174182	0.249324	0.00967	0.0	0.211782	0.127368	0.138807	0.256189	0.219504	1.0
SLC15A3	0.165531	0.298402	0.023537	0.012694	0.02025	0.009628	0.012215	0.014401	0.004748	0.0	0.029617	0.360403	1.0	0.810519	0.039138	0.241213	0.051191	0.214784	0.026875	0.02501
