Gene	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell
IFI27	0.017343	0.021506	0.039161	0.017068	0.027449	0.029394	0.040894	0.0	0.004598	0.008181	0.090413	0.030369	1.0	0.041433	0.014108	0.062852	0.008675	0.024603	0.111436	0.217986
IFNB1	0.048908	0.012419	0.039558	0.023005	0.008546	0.035491	0.068561	0.000984	0.053347	0.0	0.027182	0.034817	0.026742	0.003963	0.009445	0.072859	0.021396	0.048205	0.027982	1.0
IFT20	0.65268	0.783365	0.325639	0.368342	0.865815	0.401697	0.126805	0.168075	0.583636	0.601969	1.0	0.370853	0.0	0.119142	0.628268	0.585722	0.368627	0.365859	0.844426	0.044491
IGFBP2	0.023359	0.020274	0.025357	0.016727	0.08216	0.037839	1.0	0.0198	0.055537	0.0	0.040589	0.07232	0.037719	0.058289	0.000444	0.019649	0.000325	0.019888	0.001856	0.050303
IL15RA	0.497639	0.396101	0.270464	0.420255	0.585427	0.390735	0.174324	0.044971	0.013887	1.0	0.350175	0.0	0.620098	0.002842	0.405714	0.154999	0.248114	0.454596	0.903286	0.25759
IL1R2	0.107672	0.054986	0.030799	0.011634	0.038182	0.007402	0.021492	0.026764	0.023426	0.01191	0.011468	0.101151	0.057272	0.123325	0.002292	0.377627	0.0	1.0	0.012603	0.030274
IL1RAP	0.14274	0.165709	0.149454	0.097283	0.234458	0.097088	0.231728	0.309434	0.365269	0.199143	0.156232	0.100085	0.113189	0.164912	0.061683	0.152686	0.088314	1.0	0.0	0.035626
IL1RL1	0.041958	0.027561	0.024382	0.063304	0.0	0.017832	0.896153	1.0	0.371967	0.043252	0.046876	0.040403	0.006257	0.003972	0.017594	0.051616	0.028871	0.190442	0.048696	0.081328
IL2RA	0.039735	0.0	0.395128	0.155505	0.00905	0.135624	0.070504	0.31187	0.039111	1.0	0.006638	0.095372	0.30684	0.022601	0.258117	0.103582	0.051452	0.087844	0.008122	0.128509
IL32	0.009554	0.0	0.457971	0.277519	0.092824	0.684036	0.041773	0.044745	0.008857	0.715132	0.01106	0.003421	0.071278	0.009561	0.011417	0.019041	0.003338	0.016089	0.003146	0.015655
IL4R	0.245596	0.183103	0.273786	0.113106	0.109464	0.295259	0.258383	0.169258	0.253264	0.302289	0.062584	0.305327	0.220655	0.227415	0.106721	0.136226	1.0	0.335962	0.0	0.057098
IL5RA	0.022177	0.035676	0.031941	0.054495	0.001015	0.039514	0.122238	0.811968	1.0	0.0	0.019186	0.086215	0.0941	0.086245	0.052324	0.101263	0.031147	0.371029	0.220234	0.088704
IL6ST	0.146459	0.019828	0.324073	0.088186	0.28475	0.211633	0.242107	0.0	0.076442	0.133528	0.10039	0.097016	0.140816	0.12959	0.136011	0.104568	0.213256	0.117285	0.696696	0.106952
ING2	0.133814	0.657107	0.279369	0.180792	0.399852	0.352093	0.177752	0.951372	0.40197	0.104122	0.359097	0.386217	0.865788	1.0	0.149271	0.6001	0.063879	0.335692	0.001879	0.0
IRS1	0.331002	0.0	0.52653	0.425731	0.196366	0.572098	0.248799	0.148975	0.468113	0.63688	0.171145	0.180876	0.200744	0.152358	0.756639	0.255861	1.0	0.397588	0.793576	0.454709
JRKL	0.290418	0.0	0.357851	0.391828	0.1893	0.250152	0.555427	0.188542	0.409127	0.447865	0.509295	0.125627	0.209848	0.189967	0.293513	0.029745	0.153018	0.356739	0.001217	1.0
KCNJ15	0.142519	0.039684	0.024848	0.05954	0.038502	0.012432	0.072753	0.022264	0.046489	0.000678	0.004959	0.066204	0.026832	0.0	0.021835	0.028594	0.017736	1.0	0.049785	0.072428
KIF1A	0.040598	0.068529	0.093075	0.101154	0.130057	0.094636	0.021023	0.041277	0.106915	0.047419	0.048744	0.088499	0.010757	0.0	0.081505	0.071598	0.13973	0.121655	0.050131	1.0
KIF22	0.100301	0.387836	0.405696	0.144428	0.283331	0.431929	0.140946	1.0	0.094413	0.361539	0.222498	0.079813	0.012217	0.0	0.239971	0.358142	0.195485	0.136953	0.076485	0.020272
KIR3DL1	0.040707	0.052015	0.048023	1.0	0.493022	0.088134	0.043618	0.034404	0.004253	0.312633	0.0	0.055768	0.010168	0.00248	0.010781	0.013896	0.028662	0.118318	0.032771	0.077328
KLHL18	0.311685	1.0	0.1769	0.154372	0.460826	0.170872	0.028299	0.611099	0.184184	0.180743	0.193659	0.625726	0.272015	0.260312	0.410962	0.164192	0.330529	0.451675	0.265406	0.0
KLRC3	0.018993	0.017345	0.02848	1.0	0.586236	0.326795	0.01627	0.017778	0.023424	0.342037	0.0	0.017308	0.020432	0.01498	0.026982	0.032615	0.020376	0.043087	0.008214	0.044359
KLRD1	0.026669	0.033745	0.046834	1.0	0.808714	0.45536	0.010939	0.005455	0.015607	0.634835	0.000786	0.007564	0.012578	0.002855	0.024725	0.010431	0.015267	0.090296	0.031668	0.0
KLRF1	0.019883	0.041109	0.023103	0.837278	1.0	0.119055	0.0	0.049715	0.011227	0.047262	0.010769	0.01383	0.017029	0.024548	0.010974	0.018453	0.008247	0.049596	0.002168	0.025049
KRT19	0.025212	0.027503	0.036533	0.021874	0.062459	0.03395	1.0	0.050995	0.037236	0.0	0.033276	0.033054	0.023656	0.021649	0.023168	0.06547	0.021334	0.048406	0.003563	0.223945
KRT5	0.160594	0.12351	0.14035	0.104147	0.182493	0.084342	0.228127	0.0	0.224051	0.082726	0.125546	0.163416	0.03211	0.028025	0.117477	0.091418	0.173957	0.220245	0.355384	1.0
KSR1	0.056939	0.168292	0.063764	0.076665	0.109652	0.069752	0.023249	0.07967	1.0	0.033689	0.060707	0.048335	0.024462	0.0	0.04072	0.015886	0.003493	0.093764	0.024468	0.050846
LAIR1	0.187135	0.362221	0.084223	0.153518	0.052261	0.076325	0.095717	1.0	0.058162	0.033873	0.168081	0.143238	0.74664	0.523496	0.035006	0.212745	0.257505	0.059682	0.0	0.038069
LAMP3	0.059604	0.021126	0.109764	0.047154	0.005381	0.060406	0.020737	0.093758	0.108225	0.067874	0.004011	0.135939	0.343812	0.098289	0.0	1.0	0.005325	0.134864	0.326204	0.075409
LGALS13	0.342457	0.607283	0.37037	0.799424	0.0	0.318672	0.247403	0.357162	0.368424	0.437478	0.384701	1.0	0.71851	0.829455	0.371739	0.205818	0.470052	0.7675	0.607146	0.720844
LILRA3	0.596091	0.624202	0.056593	0.05859	0.025622	0.028017	0.034509	0.033757	0.014789	0.0	0.061624	0.082879	1.0	0.304191	0.015836	0.207039	0.025213	0.276111	0.016876	0.005795
LILRA4	0.087521	0.098619	0.061012	0.088853	0.094489	0.075899	0.057202	0.094999	0.140371	0.0	0.116484	0.104621	0.109776	0.146621	0.234006	0.076431	0.229695	0.133593	0.046753	1.0
LILRA5	0.1897	0.508374	0.068524	0.051633	0.026484	0.016137	0.010688	0.027522	0.0	0.011791	0.012849	0.063001	0.319396	0.107349	0.017718	0.105026	0.025714	0.255847	0.022235	0.042753
LILRB1	0.760487	1.0	0.067331	0.152808	0.102019	0.067363	0.009267	0.781526	0.0	0.010006	0.05467	0.161244	0.828514	0.588184	0.213792	0.370068	0.221096	0.270558	0.148114	0.178665
LIMA1	0.046897	0.015484	0.350356	0.159451	0.072427	0.199677	1.0	0.029345	0.0	0.183149	0.166373	0.210526	0.346391	0.798968	0.136093	0.167141	0.109	0.013013	0.182418	0.001685
LIMK2	0.152675	0.062986	0.125387	0.162648	0.049024	0.106364	0.13287	0.132543	0.216809	0.165678	0.131483	0.084184	0.198954	0.0	0.141971	0.029314	0.214607	1.0	0.010972	0.110772
LIPF	0.109956	0.167853	0.093621	0.234547	0.0	0.120821	0.030102	0.372161	0.031868	0.105899	0.009649	0.118026	0.273454	0.228942	0.087543	0.181632	0.125326	0.306909	0.084391	1.0
LRP5L	0.036079	0.099091	0.041532	0.050941	0.032568	0.031028	0.01564	1.0	0.025348	0.024913	0.066844	0.107272	0.050625	0.065234	0.011141	0.073679	0.017318	0.04352	0.0	0.044495
LRRC8D	0.579017	0.570463	0.370277	0.228032	0.279689	0.370056	0.108518	0.0	0.126443	0.428864	1.0	0.536824	0.158307	0.186883	0.340945	0.196674	0.3561	0.20445	0.325316	0.108539
LSM4	0.219594	0.938723	0.496124	0.305563	0.401314	0.581702	0.086223	0.631964	0.106166	0.28796	0.283786	0.526833	0.919665	1.0	0.405732	0.752552	0.305998	0.0	0.064575	0.63313
MAG	0.097602	0.260458	0.122113	0.156759	0.073251	0.064288	0.099986	0.183092	0.129951	0.002049	0.058296	0.17839	0.050458	0.043126	0.132111	0.08765	0.115963	0.164551	0.0	1.0
MAL	0.02898	0.012808	1.0	0.03674	0.011184	0.552034	0.128942	0.022878	0.010924	0.372117	0.053463	0.0	0.009615	0.03808	0.030958	0.025732	0.047605	0.069714	0.129681	0.011018
MAOA	0.015303	0.000512	0.012117	0.008483	0.00319	0.00564	0.143121	0.04987	0.014412	0.01077	0.019008	0.076673	0.128831	1.0	0.005083	0.061282	0.0	0.016893	0.000183	0.047071
MAPK7	0.522255	1.0	0.243213	0.188923	0.175651	0.251523	0.17405	0.351921	0.0	0.155748	0.050736	0.142913	0.452836	0.413297	0.152744	0.236735	0.16513	0.161375	0.108818	0.090308
MAT2B	0.083418	0.06863	0.103803	0.140471	0.123658	0.184832	0.134632	0.115751	1.0	0.104707	0.052202	0.010526	0.066076	0.109677	0.531102	0.095849	0.611626	0.088286	0.363354	0.0
MEST	0.035694	0.01691	0.025744	0.020618	0.011756	0.038051	0.014956	0.002197	0.031238	0.019999	1.0	0.030009	0.000498	0.0	0.03034	0.015386	0.036045	0.039531	0.065902	0.047672
MME	0.048997	0.0295	0.030807	0.021436	0.005555	0.018647	0.05203	0.015476	0.090763	0.0	0.115457	0.060507	0.033227	0.030536	0.033603	0.024004	0.035806	1.0	0.052268	0.102829
MMP25	0.122518	0.038083	0.045812	0.057676	0.009356	0.051235	0.019441	1.0	0.156219	0.072011	0.021554	0.013778	0.101724	0.067768	0.0	0.118641	0.014859	0.569946	0.091142	0.019515
MMP8	0.214997	0.085848	0.17581	0.256233	0.062979	0.118437	0.454787	0.081033	0.448428	0.187518	0.281402	1.0	0.011836	0.0	0.199782	0.133536	0.272438	0.90689	0.766578	0.412075
MMP9	0.01483	0.001204	0.004401	0.006995	0.004207	0.00257	0.007537	0.0	0.003915	0.008278	0.00685	0.280209	1.0	0.626636	0.00208	0.052135	0.001964	0.122089	0.017384	0.006728
MOCS3	0.598631	0.062293	0.717951	0.416699	0.185661	0.37815	1.0	0.148466	0.0	0.864599	0.33348	0.899077	0.381905	0.467452	0.35293	0.145444	0.520952	0.645866	0.951882	0.36392
MPO	0.034568	0.02497	0.011779	0.018432	0.003239	0.003919	0.016983	0.068825	0.020468	0.002163	1.0	0.0372	0.037634	0.034201	0.0	0.009333	0.001532	0.032215	0.011815	0.009199
MPPED2	0.173365	0.266151	0.399824	0.674208	0.347702	0.250114	0.518732	0.137736	0.490636	0.222869	1.0	0.424801	0.0	0.005304	0.20611	0.375018	0.372858	0.485715	0.214229	0.912062
MRPL3	0.119466	0.222509	0.185008	0.116225	0.120062	0.188991	0.307785	0.02072	0.03314	1.0	0.898621	0.064518	0.076633	0.140032	0.34601	0.145276	0.244198	0.0	0.467694	0.039435
MRPL4	0.300993	0.324301	0.451293	0.248501	0.284883	0.525816	0.844538	0.099863	0.0	0.814517	0.41205	0.35835	0.344005	0.360797	0.448794	0.235044	0.395411	0.063993	0.862786	0.212659
MS4A1	0.007429	0.002615	0.008799	0.007412	0.003087	0.01106	0.002222	0.008267	0.029705	0.00486	0.004385	0.003812	0.0	0.000791	0.938528	0.004519	1.0	0.012617	0.04384	0.001111
MS4A6A	0.653336	0.411657	0.074508	0.039369	0.013854	0.010132	0.03521	0.306492	0.038866	0.0	0.107905	0.147403	0.107622	1.0	0.013618	0.223303	0.016145	0.110868	0.028637	0.046432
MT1X	0.191123	0.251218	0.161701	0.053338	0.112906	0.212635	0.278603	0.038901	0.051206	0.314045	0.14015	0.275779	1.0	0.185662	0.058872	0.071298	0.010305	0.082772	0.053648	0.0
MTMR11	0.914236	1.0	0.120868	0.062433	0.106052	0.038587	0.054013	0.110077	0.0	0.001633	0.03944	0.172941	0.160858	0.095295	0.011427	0.202998	0.022458	0.089368	0.130448	0.069099
MTSS1	0.24186	1.0	0.111903	0.622947	0.555742	0.089731	0.275785	0.124043	0.034362	0.011483	0.057326	0.145935	0.159116	0.34748	0.484701	0.45135	0.638526	0.024428	0.0	0.110416
MUC1	0.051276	0.025278	0.101396	0.0	0.061014	0.082272	0.112317	0.086722	0.049254	0.096222	0.180114	0.071126	0.292966	0.072755	0.058192	0.146025	0.030542	0.100566	0.096304	1.0
MYLIP	0.09366	0.418232	0.174438	0.145862	0.290735	0.145407	0.012833	1.0	0.132865	0.073341	0.137639	0.019155	0.10567	0.115343	0.126418	0.245483	0.145681	0.35501	0.004592	0.0
NAGA	0.7301	1.0	0.105659	0.045274	0.064396	0.046446	0.60247	0.006886	0.0	0.158936	0.235708	0.327531	0.233911	0.538772	0.155073	0.310579	0.120594	0.043633	0.213628	0.17281
NBN	0.391965	0.301236	0.242371	0.495995	0.943681	0.35184	0.220799	0.196141	1.0	0.427041	0.573679	0.31567	0.526849	0.274278	0.511259	0.342268	0.287633	0.943487	0.147359	0.0
NBR1	0.336853	0.012239	0.300437	0.263026	0.41185	0.384476	0.526061	0.045397	0.844733	0.523428	0.117599	0.114738	0.0	0.099055	0.361256	0.055015	0.31814	0.400422	0.851886	0.061404
NDRG2	0.10065	0.106499	0.261359	0.163609	0.135648	0.099054	0.235228	0.103688	0.123375	0.0	0.059734	0.284179	0.373589	0.423926	0.097993	1.0	0.128959	0.165291	0.166784	0.233049
NEFL	0.147964	0.276495	0.642841	0.156082	0.188468	0.170779	1.0	0.348515	0.15906	0.11946	0.0	0.300419	0.180271	0.142126	0.167907	0.316673	0.146341	0.504393	0.037258	0.37253
NME1	0.074743	0.143175	0.120872	0.02647	0.024889	0.13915	0.524675	0.003655	0.0	0.696107	1.0	0.162728	0.08979	0.113522	0.32669	0.103265	0.230797	0.008401	0.787481	0.414091
NOTCH4	0.206039	1.0	0.145568	0.160135	0.35767	0.087835	0.228542	0.076558	0.168964	0.022781	0.126578	0.096824	0.137352	0.0	0.197131	0.055256	0.287264	0.129709	0.169261	0.191527
NOV	0.044699	0.089088	0.049916	0.021425	0.064953	0.010597	0.057149	0.185927	0.308619	0.012672	0.092394	0.192895	0.107248	0.143471	0.0	0.053773	0.049525	1.0	0.032644	0.09002
NPEPPS	0.238187	0.187364	0.235594	0.144659	1.0	0.238499	0.110135	0.466484	0.518965	0.36067	0.24428	0.0	0.136341	0.207827	0.219065	0.339899	0.18586	0.390523	0.052564	0.009418
NR2E3	0.396906	0.27423	0.490564	0.426595	1.0	0.296553	0.113148	0.0	0.834908	0.15723	0.208519	0.822596	0.039813	0.031893	0.503451	0.272122	0.570889	0.563421	0.135594	0.578198
NR4A2	0.034298	0.242586	0.091705	0.081412	1.0	0.170209	0.039988	0.18041	0.097876	0.117156	0.145986	0.007533	0.039697	0.023348	0.051917	0.108403	0.038462	0.179934	0.061021	0.0
NRG1	1.0	0.288117	0.226724	0.123117	0.295358	0.167172	0.295021	0.098908	0.198417	0.028214	0.054515	0.06776	0.0	0.022908	0.099931	0.33902	0.140916	0.340372	0.131751	0.104632
NRGN	0.490124	0.328393	0.064772	0.028319	0.043354	0.030466	0.124461	0.022364	0.0	0.008432	0.084596	0.037862	0.013029	0.083469	0.003393	0.023975	0.009837	0.15931	0.040816	0.12786
NUDT1	0.142395	0.390345	0.220845	0.132161	0.202961	0.247754	0.147939	0.167563	0.0	0.220947	0.890487	0.56421	0.093139	0.173659	0.22074	0.377664	0.188163	0.029201	0.035368	1.0
NUDT18	0.336367	1.0	0.360992	0.278654	0.143074	0.322151	0.039424	0.580414	0.0	0.295181	0.23068	0.768208	0.857487	0.618091	0.13228	0.553866	0.183643	0.254715	0.13913	0.740407
NXT1	0.274788	0.91035	0.614994	0.300052	0.576344	0.904583	0.207032	0.571378	0.255714	0.889596	1.0	0.064873	0.729808	0.746522	0.290921	0.872031	0.384508	0.33264	0.611069	0.206278
NXT2	0.185073	0.422994	0.152697	0.191031	0.319488	0.15736	1.0	0.126522	0.001033	0.261444	0.259122	0.031193	0.338867	0.291345	0.216585	0.335966	0.091889	0.136379	0.035993	0.372471
OLFM1	0.582851	1.0	0.181414	0.138574	0.04285	0.086395	0.130286	0.0	0.148137	0.027198	0.174715	0.271597	0.279726	0.218314	0.047646	0.305324	0.034319	0.159962	0.152784	0.324794
OR2F1	0.617998	0.286786	0.575389	0.380225	0.404179	0.213942	1.0	0.025515	0.765502	0.247797	0.374104	0.755872	0.0	0.015074	0.138902	0.207496	0.340392	0.62994	0.631268	0.51802
OR2J2	0.238676	0.303205	0.274288	0.167244	0.0	0.085832	0.286987	0.200942	0.013297	0.06192	0.062541	0.684287	0.02357	0.025918	0.133795	0.253521	0.203161	0.343035	0.133228	1.0
ORM1	0.090008	0.079055	0.052779	0.043885	0.024496	0.04932	0.048751	0.075083	0.025711	0.0	0.037935	0.197141	0.35707	0.042134	0.045222	0.042632	0.043757	1.0	0.042486	0.239779
OSBPL10	0.054342	0.0	0.086746	0.078465	0.098466	0.075935	0.053519	0.002732	0.12491	0.086668	0.129621	0.097125	0.05287	0.126146	0.995656	0.055755	1.0	0.107583	0.395043	0.039437
PALLD	0.064553	0.051164	0.023082	0.077294	0.036717	0.018249	0.076097	1.0	0.0	0.012072	0.019415	0.123922	0.083174	0.480876	0.02386	0.179828	0.023804	0.01636	0.006209	0.069597
PANX1	0.372303	0.388939	0.330432	0.383789	0.805329	0.308213	0.494859	0.01222	0.102933	0.577149	0.19406	0.368595	1.0	0.222929	0.168646	0.431418	0.040641	0.021406	0.153792	0.0
PAX5	0.069869	0.030482	0.046348	0.055733	0.060012	0.064456	0.070311	0.0	0.128439	0.053018	0.145287	0.063004	0.015555	0.004845	0.789076	0.03795	1.0	0.073012	0.167947	0.151574
PCGF2	0.060095	0.163539	0.077729	0.053821	0.058987	0.054864	0.090053	0.0	0.041476	0.081511	0.092327	0.062073	0.239449	0.141797	0.0847	0.040762	0.083842	0.119311	0.19765	1.0
PDGFB	0.076552	0.03874	0.07662	0.054977	0.0	0.062196	0.057053	0.057478	0.034048	0.003241	0.062529	0.15022	0.145291	0.211128	0.029631	0.127662	0.077517	0.060643	0.079731	1.0
PDK4	0.509248	0.986147	0.102674	0.089686	0.042726	0.038803	0.042367	0.079497	1.0	0.0	0.107116	0.143388	0.189374	0.274936	0.037475	0.196001	0.094928	0.229154	0.03782	0.114713
PGLYRP1	0.109458	0.077492	0.075968	0.070504	0.056246	0.059929	0.072902	0.135465	0.27565	0.0	0.08756	0.225018	0.049927	0.053613	0.036066	0.049427	0.049461	1.0	0.08185	0.078402
PHEX	0.082903	0.056359	0.129108	0.072431	0.04578	0.118696	0.056933	0.063634	0.089834	0.113501	0.0	0.061256	0.029649	0.030001	0.112009	0.073951	0.118943	0.196219	0.200835	1.0
PI3	0.044389	0.005221	0.013322	0.046123	0.007484	0.008242	0.005328	0.000793	0.00738	0.00441	0.001341	0.03853	0.012853	0.0	0.017157	0.004584	0.026665	1.0	0.01036	0.019727
PIK3CG	0.102216	0.738431	0.208995	0.482833	0.757346	0.156939	0.037106	1.0	0.259137	0.251093	0.054547	0.066637	0.375501	0.35215	0.267136	0.393396	0.297882	0.603916	0.0	0.177468
PLAT	0.005596	6e-06	0.022477	0.025061	0.026105	0.00022	1.0	0.016901	0.021439	0.015681	0.0	0.007621	0.010982	0.000251	0.006487	0.042628	0.016035	0.033631	0.000614	0.027276
POU2AF1	0.006536	0.0	0.024156	0.01027	0.009736	0.013088	0.002513	0.006121	0.054294	0.008267	0.010891	0.012447	0.002883	0.005405	0.43814	0.003653	0.602604	0.010198	1.0	0.009934
PPA1	0.292586	0.239505	0.244606	0.055343	0.059825	0.288863	0.206329	0.019767	0.0439	0.591721	1.0	0.140264	0.665305	0.175599	0.285674	0.671075	0.169897	0.0	0.598909	0.015024
PROM1	0.007394	0.004437	0.017202	0.024332	0.009037	0.010289	0.015803	0.087446	0.06499	0.015607	1.0	0.025049	0.0	0.008598	0.006827	0.011618	0.004425	0.035702	0.008035	0.028291
PRR5	0.091005	0.366482	0.423943	0.425687	0.463589	0.996239	0.106226	0.064449	0.0	0.409866	0.593978	0.164282	0.259692	0.221343	0.271942	0.042879	0.11153	0.109099	0.426332	0.416407
PSAT1	0.063981	0.000873	0.17586	0.14206	0.005754	0.173207	0.752182	0.0	0.009878	0.798026	0.079554	0.199026	0.0739	0.058623	0.225903	0.030815	0.088652	0.059441	1.0	0.132572
PTPN13	0.200478	0.920021	0.944799	0.518076	0.493997	0.091249	0.102812	0.261232	0.825748	0.292469	0.101383	1.0	0.140161	0.202735	0.269256	0.435626	0.165837	0.513366	0.0	0.370515
PTPRK	0.052807	0.038058	0.166101	0.108258	0.034732	0.341731	0.365136	0.088556	0.420788	0.095915	0.039974	0.094128	0.030613	0.0	0.570693	0.150125	1.0	0.159645	0.482635	0.118224
PTPRS	0.096214	0.095338	0.089455	0.065116	0.08607	0.066927	0.053755	0.145863	0.0	0.007909	0.105183	0.173212	0.025445	0.031684	0.097552	0.106866	0.066018	0.149666	0.016717	1.0
PTTG2	0.119888	0.119142	0.494393	0.674127	0.020218	0.44956	0.257775	0.431469	0.109211	0.241037	0.0	0.382927	1.0	0.889703	0.224385	0.306478	0.30072	0.469782	0.025659	0.936366
QPRT	0.038458	0.162637	0.048358	0.050357	0.048601	0.040795	0.311695	0.052822	0.00253	0.052858	0.268952	0.099454	0.127041	1.0	0.014008	0.109027	0.0	0.057115	0.34061	0.225117
RAB9A	0.191396	0.23254	0.065761	0.136807	0.178237	0.142492	0.035677	0.233538	0.1052	0.207203	0.207581	0.202881	0.382928	0.35449	0.068872	1.0	0.061566	0.095594	0.186485	0.129425
RAMP1	0.068009	0.026612	0.082679	0.252003	0.184461	0.080841	0.077276	0.0	0.041681	0.155866	0.152556	0.102007	0.037355	1.0	0.037038	0.757883	0.029591	0.115094	0.164163	0.613568
RARRES2	0.031437	0.058579	0.034888	0.018066	0.067246	0.02197	0.0	0.036264	0.044292	0.007179	0.041543	0.052629	0.030907	0.021334	0.045609	0.053821	0.038401	0.104539	0.015943	1.0
RETN	1.0	0.836444	0.217063	0.134204	0.137029	0.132641	0.113886	0.13627	0.023151	0.06375	0.225715	0.159666	0.025156	0.0	0.043427	0.139668	0.022853	0.371254	0.114094	0.241059
RNASE1	0.018722	0.014098	0.013772	0.006443	0.013037	0.003521	0.010792	0.006511	0.011259	0.0	0.024412	1.0	0.162929	0.536048	0.003575	0.078706	0.011635	0.016809	0.011677	0.067955
RNASE4	1.0	0.324123	0.255631	0.133162	0.140937	0.093114	0.060526	0.222059	0.0	0.185891	0.189609	0.418717	0.513416	0.537576	0.425529	0.474176	0.111945	0.176207	0.498954	0.223769
RNF122	0.209111	0.77353	0.074332	0.08213	0.082132	0.064449	0.045192	0.194093	0.27427	0.048735	0.074514	0.25558	0.027999	0.016043	0.027846	0.095692	0.156197	0.530862	1.0	0.018448
RPL7	0.080455	0.147366	0.262918	0.026612	0.628432	0.284406	0.050789	0.187659	0.028084	0.044345	0.212569	0.0	0.046882	0.097215	0.351413	0.258746	0.772483	0.019461	0.123324	0.013296
RRAS	0.254885	1.0	0.161218	0.076643	0.081027	0.068101	0.064821	0.085247	0.0	0.048957	0.058104	0.311498	0.687873	0.507815	0.022944	0.229411	0.03939	0.024104	0.080716	0.237345
S100A12	0.882518	0.125645	0.046854	0.081723	0.024378	0.021135	0.011955	0.011163	0.043827	0.004001	0.063837	0.011211	0.026391	0.001614	0.004093	0.038584	0.003028	0.830507	0.153435	0.0
S100B	0.022971	0.039093	0.067324	0.491995	0.197065	0.264107	0.066025	0.026021	0.040061	0.016727	0.0	0.224511	0.037316	0.066514	0.031336	0.403281	0.029982	0.06191	0.032523	0.134995
S100P	0.101062	0.074909	0.01881	0.012915	0.009631	0.012437	0.027787	0.67962	1.0	0.009454	0.030441	0.015258	0.011904	0.005246	0.002441	0.00062	0.0	0.71776	0.019712	0.000594
SCRN1	0.272968	0.975279	0.017525	0.185954	0.551675	0.064021	0.014527	0.342204	0.268882	0.0	0.827784	0.002362	0.213903	0.299139	1.0	0.520551	0.479653	0.06191	0.687785	0.420968
SDC1	0.004888	0.008943	0.008945	0.000581	0.007839	0.003453	0.003338	0.012449	0.000493	0.0	0.006147	0.022127	0.009912	0.015595	0.008895	0.016035	0.009142	0.011172	1.0	0.032176
SEC63	0.067752	0.133945	0.203526	0.076084	1.0	0.205893	0.115295	0.140866	0.220491	0.165076	0.206112	0.00419	0.0	0.025924	0.295647	0.140801	0.32751	0.085993	0.584822	0.128757
SERPINF2	0.083933	0.060447	0.072476	0.086006	0.043054	0.055203	0.092936	0.040216	0.0	0.04992	0.070822	0.105705	0.085407	0.109658	0.065178	0.172367	0.098299	0.074012	0.126181	1.0
SETBP1	0.094446	0.463714	0.11469	0.512519	0.879299	0.175162	0.0	0.143369	0.134665	0.386674	0.234007	0.067931	0.040346	0.064982	1.0	0.113663	0.943929	0.10197	0.455347	0.347283
SF3A3	0.252093	1.0	0.625132	0.238297	0.612096	0.625306	0.101738	0.958402	0.074171	0.509336	0.757742	0.277488	0.421727	0.597545	0.188777	0.762724	0.193613	0.16574	0.0	0.105793
SFTPD	0.16226	1.0	0.099877	0.059126	0.175834	0.039881	0.071413	0.054817	0.006165	0.0	0.036638	0.11787	0.020379	0.078796	0.012417	0.229166	0.023884	0.111643	0.002815	0.159881
SFXN3	0.401954	0.579585	0.284272	0.303129	0.880796	0.336329	0.835979	0.209176	0.385535	0.314102	0.259318	1.0	0.191156	0.211549	0.068022	0.269973	0.0	0.260234	0.024378	0.220603
SH3BP2	0.124754	0.180642	0.059227	0.16457	0.177219	0.073543	0.002371	0.0	0.13352	0.043678	0.003746	0.03554	0.017543	0.012932	0.066559	0.042051	0.180154	0.218732	0.00782	0.013155
SIDT1	0.041999	0.069891	0.277885	0.214769	0.531925	0.309756	0.016626	0.152413	0.08452	0.444241	0.17018	0.112704	0.000661	0.0	0.642498	0.056492	1.0	0.098993	0.218495	0.176917
SIGLEC6	0.052544	0.113334	0.094325	0.0978	0.102767	0.047555	1.0	0.186435	0.092056	0.045149	0.0	0.145704	0.01676	0.043094	0.379595	0.056088	0.122346	0.136776	0.029712	0.468357
SLC12A3	0.186341	0.289404	0.149725	0.066002	0.09673	0.122978	0.159152	0.046145	0.088849	0.03728	0.174182	0.249324	0.00967	0.0	0.211782	0.127368	0.138807	0.256189	0.219504	1.0
SLC15A3	0.165531	0.298402	0.023537	0.012694	0.02025	0.009628	0.012215	0.014401	0.004748	0.0	0.029617	0.360403	1.0	0.810519	0.039138	0.241213	0.051191	0.214784	0.026875	0.02501
SLC17A5	0.181176	0.195473	0.185819	0.081036	0.138333	0.119439	0.235827	0.0	0.052295	0.18959	0.215142	1.0	0.023325	0.098638	0.138	0.093408	0.127516	0.276967	0.464044	0.064373
SLC1A4	0.03556	0.13032	0.028573	0.057568	0.076653	0.037099	0.094543	0.166703	0.012425	0.292819	0.131734	0.15767	0.246787	0.070539	0.14581	0.096287	0.113985	0.019654	1.0	0.200409
