Gene	HD30PBMC0	HD30PBMC1	HD30PBMC3	HD30PBMC7	HD31PBMC0	HD31PBMC1	HD31PBMC3	HD31PBMC7
CXCL10	0.319411	0.895694	0.479908	0.218403	0.689133	0.670831	0.152577	0.15642
CXCL11	0.0	0.0	0.003033	0.0	0.0	0.002224	0.0	0.0
CXCL12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL5	0.000165	0.000102	0.000285	0.000101	0.002394	0.002723	0.001006	0.000451
CXXC4	0.0	0.0	0.0	0.069657	0.0	0.00132	0.0	0.239578
CYP19A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP1B1	0.022793	0.022793	0.019024	0.01478	0.030348	0.028063	0.027824	0.026098
CYP1B1-AS1	0.016695	0.016416	0.019872	0.014487	0.019296	0.014213	0.054757	0.024452
CYP21A2	0.160603	0.036853	0.036853	0.013665	0.228364	0.042236	0.169358	0.049384
CYP26B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP27B1	3.3e-05	0.000725	0.000886	0.001107	0.0	0.000473	0.000448	0.000448
CYP2S1	0.211893	0.296727	0.169621	0.210108	0.054057	0.079493	0.097335	0.088629
CYTH4	0.829588	0.932585	0.847617	0.923638	0.996901	0.935829	1.0	0.959192
CYTIP	0.188706	0.14701	0.179645	0.196218	0.198829	0.220026	0.184663	0.175793
CYYR1	0.004187	0.003419	0.002356	0.009524	0.0	0.0	0.000866	0.001227
DAW1	0.010546	0.016244	0.008243	0.014062	0.023123	0.011759	0.02973	0.023517
DCAF12L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCBLD2	0.0	1.4e-05	5.2e-05	6.4e-05	0.00011	0.000361	0.000103	0.000135
DCDC2	8.9e-05	0.0	0.000649	0.0	0.0	0.0	8.5e-05	3e-06
DCN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCSTAMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCT	0.0	1.8e-05	2.1e-05	0.0	0.0	0.0	6e-06	2e-06
DDIT4L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX3Y	0.916955	0.780589	0.954874	1.0	0.0	0.0	0.0	0.0
DEPTOR	0.003288	0.003392	0.003162	0.005902	0.0	0.001729	0.002215	0.002582
DES	1.4e-05	6.4e-05	1.3e-05	4.2e-05	2.6e-05	6e-06	1.6e-05	4.6e-05
DHDH	0.0	0.001846	0.005475	0.016486	0.0	0.014149	0.0	0.036602
DHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHRS2	0.001893	0.001439	0.002773	0.001832	0.002132	0.002338	0.003288	0.003085
DHRS9	0.027842	0.108409	0.045334	0.071667	0.149599	0.137374	0.113008	0.066852
DIO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIRAS1	0.009236	0.011451	0.00234	0.017594	0.004263	0.006185	0.002737	0.001358
DKK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKKL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLEC1	0.596997	0.639087	0.641668	0.604145	0.409823	0.475864	1.0	0.681271
DLGAP5	0.000668	0.000723	0.00213	0.000316	0.000973	0.0	0.001307	0.000723
DLK2	0.009584	0.022854	0.008745	0.0164	0.015663	0.00843	0.008073	0.013889
DLL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAAF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211
DNAH9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNASE1L3	0.353968	0.473064	0.638553	0.78437	0.307245	0.251039	0.227163	0.144372
DNER	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOC2B	0.002423	0.004887	0.004817	0.001955	0.00322	0.0	0.002635	0.00103
DOCK4	0.001453	0.002118	0.000319	0.0	0.000839	0.00113	0.00052	0.000159
DOCK9	0.036494	0.02828	0.051872	0.053643	0.046904	0.056251	0.059979	0.059288
DOK2	0.899564	1.0	0.824527	0.799602	0.656387	0.635336	0.719847	0.798488
DOK5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOK6	0.040942	0.020621	0.03924	0.034235	0.058326	0.063287	0.067936	0.05232
DOK7	0.005476	0.008736	0.011219	0.012051	0.004982	0.001556	0.002501	0.004463
DQX1	0.0	0.000207	0.0	0.0	0.0	5.7e-05	0.0	0.001396
DRC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSC2	0.018249	0.037082	0.015905	0.011383	0.017679	0.014084	0.013941	0.012102
DSC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3e-05
DSCR9	0.355227	0.080866	0.005517	0.07197	0.135985	0.236078	0.043663	0.012211
DUSP2	0.081512	0.07268	0.063695	0.089095	0.11778	0.10062	0.047358	0.094672
EBF2	0.002307	0.001845	0.003918	0.004095	0.001502	0.003701	0.006198	0.003502
EBF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECSCR	0.0	0.0	0.0	0.0	0.000163	0.0	0.000236	0.000278
EDN1	0.000593	0.000885	0.000678	0.000642	0.00111	0.001204	0.001112	0.000912
EDN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDNRB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFCAB8	0.253687	0.258604	0.186824	0.124877	0.20944	0.276303	0.364798	0.386922
EFCC1	0.007396	0.0	0.00639	0.008473	0.002611	0.001005	0.023264	0.014145
EFNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGFL7	0.000159	0.000554	8.7e-05	0.000368	0.0	0.000205	0.00028	0.000499
EHD4	0.000335	0.019083	0.005954	0.006796	0.014965	0.013523	0.014495	0.016739
EHF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF3	0.001756	0.00221	0.001957	0.001796	0.002555	0.003972	0.002259	0.002236
ELMO3	0.102906	0.142006	0.110943	0.119959	0.113315	0.105854	0.128032	0.143209
ELOVL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELOVL7	0.010281	0.007224	0.010945	0.006048	0.017791	0.017298	0.017497	0.012304
EMCN	0.000451	0.000451	0.000633	0.001011	0.000516	0.000617	0.00072	0.000258
ENDOU	0.0	0.005564	0.0	0.0	0.0	0.000748	0.0	0.0
ENPP1	0.001035	0.000869	0.001243	0.002023	0.001487	0.001589	0.001713	0.001308
ENPP2	0.000646	0.000748	0.000474	0.000714	0.001039	0.001241	0.001926	0.000999
ENPP3	0.339755	0.555699	0.538409	0.521866	0.527362	0.807784	1.0	0.699573
ENTPD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPCAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPGN	0.0	0.0	0.0	0.0	0.0	0.001387	0.002594	0.0
EPHA1	0.136516	0.117806	0.139496	0.181035	0.053874	0.057078	0.064615	0.059676
EPHA3	6.1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHX3	0.013544	0.011755	0.009762	0.007717	0.005055	0.001661	0.003373	0.000153
EPN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPPK1	0.003325	0.004347	0.006255	0.006563	0.004596	0.004845	0.007146	0.006679
ERBB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERG	0.0	0.000903	0.0	0.000105	0.000361	0.002782	0.000211	0.000725
ERICH5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERICH6	0.068602	0.083377	0.086253	0.013816	0.075849	0.069657	0.021372	0.172992
ERN2	0.457363	0.194793	0.275933	0.198237	0.296184	0.336685	0.306654	0.388759
ERP27	0.517021	0.469616	0.571566	0.671008	0.622387	0.683444	0.755676	0.60474
ESAM	0.006421	0.005398	0.004255	0.006793	0.010479	0.012712	0.006597	0.006861
ESM1	0.0	0.0	4.9e-05	9e-06	0.000304	4e-06	0.0	7.7e-05
ESPN	0.014792	0.016545	0.022145	0.027192	0.016097	0.00608	0.004688	0.026913
ESR2	0.015763	0.028527	0.025315	0.029896	0.017238	0.020148	0.024484	0.013986
EVI2A	0.71736	0.563803	0.753166	0.616847	0.843133	0.935706	0.78983	0.703037
EVPL	5e-06	6.4e-05	0.000112	0.0	0.0	0.0	8.7e-05	0.000366
EXOC3L1	0.005254	0.014319	0.000841	0.001863	0.009283	0.006031	0.005621	0.00445
EXOC3L2	0.047857	0.059755	0.050006	0.070297	0.092496	0.148395	0.056463	0.037963
EXTL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EYA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EYA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EYS	0.015756	0.058123	0.027661	0.039216	0.032913	0.095238	0.096639	0.079482
F10	0.0	0.0	0.0	0.0	0.0	0.0	0.001702	0.0
F2RL2	0.005255	0.003758	0.005396	0.005325	0.005165	0.004845	0.0063	0.003899
F2RL3	0.054086	0.034088	0.032922	0.038577	0.041489	0.05513	0.050938	0.036874
FABP3	0.000989	0.001655	0.000943	0.001252	0.000825	0.000127	0.001571	0.001454
FABP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAIM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM107A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM107B	0.377796	0.272155	0.422726	0.37402	0.342755	0.366382	0.359134	0.330106
FAM110C	0.003145	0.001381	0.002225	0.0	0.002547	0.0	0.001327	0.00256
FAM124B	0.001516	0.000734	0.001327	0.002159	0.001718	0.001462	0.001782	0.001311
FAM155A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM162B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM167B	0.004476	0.002964	0.006282	0.006446	0.00357	0.003141	0.001965	0.002367
FAM180A	0.0	0.0	0.0	0.0	0.0	0.0	0.000681	0.0
FAM189A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM196A	0.0	0.0	0.004748	0.004473	0.0	0.0	0.0	0.0
FAM196B	0.000881	0.0	0.0	0.0	0.000403	0.000403	0.0	0.0
FAM209B	0.24065	0.519139	0.349418	0.472072	0.568852	0.307571	0.365091	1.0
FAM20A	0.008765	0.008854	0.006874	0.007289	0.007074	0.007222	0.006507	0.005936
FAM225A	0.068694	0.26071	0.075515	0.052575	0.033413	0.031474	0.002519	0.012369
FAM225B	0.0	0.0	0.0	0.0	0.0	0.0	0.007391	0.0
FAM43B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM69B	0.012759	0.017979	0.01204	0.015925	0.014782	0.016187	0.013132	0.016795
FAM83E	0.018909	0.01906	0.011578	0.017572	0.024418	0.016623	0.011104	0.01451
FAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAT2	0.001364	0.001839	0.000993	0.00145	0.001278	0.00108	0.001135	0.000834
FCER1G	0.945487	1.0	0.878381	0.816528	0.992754	0.945487	0.992754	0.945487
FCGR2A	0.814197	1.0	0.680841	0.598153	0.809118	0.78688	0.571233	0.561178
FCRLA	0.037943	0.036413	0.0355	0.063564	0.134516	0.113565	0.082555	0.090445
FER1L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FERMT3	0.788357	1.0	0.82093	0.823679	0.685665	0.655166	0.771169	0.777855
FGD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF14	0.0	0.002641	0.002282	0.000902	0.0	0.0	0.0	0.0
FGF16	0.0	0.0	0.0	0.0	0.000758	0.002182	0.004937	0.0
FGF22	0.108205	0.259405	0.103189	0.0	0.366658	0.453601	0.697958	0.118954
FGF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR2	0.017895	0.02118	0.019623	0.022026	0.018423	0.015281	0.024517	0.019319
FGFR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGL2	0.942526	1.0	0.887186	0.595513	0.915635	0.975194	0.734301	0.639694
FGR	0.904224	1.0	0.856531	0.84074	0.865577	0.799179	0.846009	0.793268
FIBCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FIRRE	0.077297	0.076377	0.167631	0.104312	0.112265	0.127218	0.084299	0.193572
FITM1	0.027427	0.076387	0.03976	0.050972	0.050715	0.058792	0.043184	0.038221
FLI1	0.607394	0.613569	0.590015	0.576439	0.534553	0.545831	0.543847	0.540555
FLRT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT1	0.004332	0.002406	0.002808	0.00378	0.005173	0.004758	0.004515	0.004374
FLT4	0.004474	0.006383	0.005558	0.006846	0.004741	0.005648	0.005054	0.006609
FMN1	9e-05	0.000113	0.000199	0.000185	0.002532	0.002068	0.002293	0.002353
FMN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNDC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNDC5	0.0	0.000656	0.0	0.001732	0.007501	0.002054	0.000567	0.00426
FOLH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOLR3	0.618217	0.997346	0.538541	0.507226	0.685048	0.573053	1.0	0.739581
FOXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXL2NB	0.008327	0.00936	0.009426	0.006205	0.011583	0.010431	0.009171	0.007219
FOXP3	0.645397	0.956859	0.936392	1.0	0.566104	0.65985	0.596154	0.840801
FOXQ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRMD3	0.035313	0.080466	0.045239	0.029878	0.121674	0.089764	0.069385	0.033942
FRMD4B	0.044698	0.054054	0.032426	0.034365	0.042884	0.045977	0.052124	0.04819
FRMD5	0.0	0.0	0.0	0.0	0.0	0.0	0.000808	0.0
FRMPD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FSTL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FTCD	0.275516	0.118238	0.716397	0.361405	0.184607	0.0	0.273496	0.104852
FXYD2	0.013319	0.014156	0.022943	0.029665	0.040846	0.021258	0.025323	0.026385
FXYD6	0.244934	0.290146	0.222606	0.223746	0.204241	0.205697	0.307948	0.239187
FZD10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	0.000314	0.000242	0.000175	9.8e-05	0.000344	0.000319	9.3e-05	0.000152
FZD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAB3	1.0	0.95314	0.87707	0.811607	0.801989	0.728811	0.82731	0.786649
GABBR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAL3ST1	0.011488	0.01752	0.015146	0.014639	0.014055	0.017584	0.012771	0.020023
GAL3ST3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT14	0.0	0.0	0.0	0.0	0.000224	0.000595	6.8e-05	0.001003
GALNT15	0.001194	0.001329	0.001624	0.001454	0.001873	0.001223	0.002241	0.001842
GALNT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT8	0.066838	0.047625	0.082803	0.054932	0.06765	0.104993	0.103098	0.175008
GAP43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAS1	1.4e-05	2.3e-05	2e-05	0.0	0.0	2e-05	1.7e-05	0.0
GAS2	0.085794	0.047345	0.049906	0.035584	0.031563	0.016305	0.059822	0.069627
GAS7	0.152136	0.160908	0.127759	0.124471	0.123439	0.123675	0.128013	0.122103
GATA3	0.401335	0.413916	0.4769	0.445932	0.338367	0.356688	0.39285	0.443112
GBP5	0.62144	0.792083	0.61349	0.514416	1.0	0.85368	0.566022	0.604054
GBX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCKR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCNT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCNT4	0.166634	0.088104	0.255063	0.206854	0.154778	0.202365	0.158001	0.19401
GDA	0.181704	0.269603	0.1512	0.137641	0.183925	0.160978	0.124415	0.133018
GDF7	0.0	0.002377	0.0	0.0	0.0	0.0	0.0	0.000242
GDNF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GEM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFAP	0.0	0.0	0.0	0.0	0.0	0.0	0.024636	0.0
GFOD1	0.116643	0.1717	0.107652	0.148075	0.040842	0.037207	0.031303	0.040252
GFPT2	0.000274	0.0	0.0	3e-05	0.000154	2.8e-05	7e-06	0.000154
GFRA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHR	0.021533	0.018837	0.014118	0.011984	0.014268	0.01674	0.019267	0.009549
GIMAP4	0.85608	0.785137	0.896532	0.82396	0.804615	0.838174	1.0	0.815328
GIMAP5	0.634954	0.565915	0.706122	0.693798	0.739416	0.75743	1.0	0.878131
GIMAP6	0.444407	0.429634	0.473819	0.457984	0.378061	0.395948	0.478998	0.43387
GIMAP8	0.587178	0.578737	0.543411	0.476341	0.415387	0.361388	0.535797	0.469881
GIPC3	0.209834	0.15734	0.20224	0.207556	0.130035	0.168138	0.204132	0.223882
GJA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GJA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GJA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GJB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCE	0.031911	0.036764	0.031395	0.030104	0.034118	0.033889	0.040807	0.029796
GLDN	0.0	1.2e-05	4.4e-05	0.000516	0.000308	0.0	0.0	0.0
GLYATL2	0.0	0.0	0.0	0.0	0.015938	0.059059	0.018578	0.0
GMNC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNA14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GNA15	0.081954	0.119994	0.070278	0.084654	0.091368	0.084923	0.095546	0.080592
GNG4	0.135253	0.113842	0.13076	0.114713	0.102334	0.106919	0.109852	0.117922
GNGT2	0.815727	1.0	0.646832	0.727268	0.470377	0.318948	0.538426	0.41276
GPC3	0.006301	0.005964	0.003019	0.01609	0.009276	0.017203	0.008338	0.020076
GPD1	0.008735	0.0	0.012873	0.023275	0.019345	0.010229	0.023218	0.028045
GPM6A	0.002612	0.006571	0.007541	0.002612	0.038554	0.041859	0.012231	0.016898
GPR1	0.002043	0.001675	0.001228	0.000761	0.000776	0.000518	0.000752	0.000727
GPR132	0.257578	0.269476	0.23804	0.3011	0.27076	0.250908	0.294435	0.274419
GPR143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR162	0.716449	1.0	0.542238	0.591783	0.800892	0.792085	0.846805	0.931167
GPR183	0.048416	0.038388	0.054683	0.053049	0.058236	0.072648	0.083366	0.072103
GPR27	0.166751	0.184477	0.170954	0.117397	0.574425	0.360527	0.84613	0.805939
GPR4	0.006909	0.009246	0.007098	0.01078	0.0079	0.009946	0.011582	0.008898
GPR65	1.0	0.773861	0.776436	0.78018	0.829432	0.784754	0.849975	0.78581
GPR78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRAMD1C	0.000321	0.000254	0.0	0.0021	0.000688	0.000421	9.9e-05	0.000838
GRAMD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRAP	0.221086	0.205319	0.25684	0.287795	0.326784	0.334671	0.343505	0.323303
GRAPL	0.075543	0.063843	0.036522	0.089817	0.136684	0.126161	0.149598	0.121861
GRB7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GREB1	0.013171	0.012423	0.013185	0.012907	0.011206	0.014883	0.013228	0.011252
GREB1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GREM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GREM2	0.007392	0.007105	0.011878	0.001705	0.014892	0.012631	0.007608	0.020646
GRIA3	0.001782	0.000897	0.001225	0.000849	0.0	0.0	0.0	0.0
GRIA4	0.005693	0.0	0.002295	0.002295	0.000743	0.0	0.0	0.011758
GRID1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRIK4	0.612304	0.779032	0.600655	0.692756	0.0	0.0	0.0	0.0
GRIK5	0.011137	0.009896	0.006672	0.012517	0.016137	0.015396	0.008138	0.006034
GRM5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRM8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRPR	0.002054	0.0	0.0	0.000102	0.0	0.003729	0.003656	0.0
GTSF1	0.34631	0.301957	0.260645	0.316233	0.356346	0.549169	0.290429	0.278793
GYPE	0.347267	0.238608	0.586914	0.48916	0.095288	0.055822	0.068285	0.039206
HAND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAPLN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAS1	0.0	0.000648	0.000516	0.0	0.0	0.0	0.0	0.0
HAS3	0.00397	0.006522	0.003221	0.005395	0.005489	0.00426	0.004298	0.003849
HAVCR1	0.025585	0.018717	0.033718	0.041207	0.016333	0.013124	0.010807	0.019477
HCAR1	0.396169	0.347594	0.444277	0.557136	0.431299	0.406646	0.24958	0.491403
HECW2	0.000652	0.000105	0.0	0.0	0.000722	0.000597	0.000546	0.000101
HEPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEY2	0.006842	0.0	0.0	0.0	0.0	0.0	0.001224	0.0
HEYL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGD	0.043809	0.026467	0.03958	0.053328	0.050529	0.065468	0.024674	0.019459
HGF	0.007357	0.009686	0.007578	0.008613	0.018715	0.020038	0.015528	0.014034
HHEX	0.660738	0.631216	0.598847	0.518582	0.664941	0.599214	0.652571	0.650396
HHIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HHIPL2	0.00328	0.0	4.7e-05	0.0	0.000161	0.0	0.001664	0.0
HIST1H1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H2BB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIST1H2BJ	0.000343	0.000231	0.000153	0.0	0.002603	0.001103	0.000954	0.000352
HIST1H3E	9e-06	5.7e-05	8e-06	0.0	3.5e-05	4e-06	2.6e-05	1e-06
HIST1H3H	0.0	0.002206	0.000103	0.000382	0.01215	0.01524	0.005241	0.006258
HIST1H4L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9e-06
HK3	0.822596	1.0	0.670147	0.677041	0.837102	0.718363	0.768749	0.819835
HKDC1	0.021003	0.024826	0.026279	0.037527	0.015156	0.013884	0.024304	0.019204
HLA-DQB1	0.689426	1.0	0.597766	0.700292	0.409034	0.355752	0.245136	0.273387
HLA-DRA	0.799556	1.0	0.68743	0.709095	0.758733	0.807767	0.628003	0.616739
HMGCLL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXB9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPD	0.011239	0.011071	0.009664	0.003242	0.008563	0.004985	0.0	0.006942
HPGD	0.25872	0.204587	0.23251	0.261537	0.282276	0.382616	0.343741	0.28998
HPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HPSE	0.797267	1.0	0.803488	0.623832	0.599415	0.664115	0.519533	0.578564
HS6ST3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD11B1	0.0	0.0	3.7e-05	0.0	0.000302	0.000153	4e-06	0.0
HSD17B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPA12B	0.002325	0.001348	0.001518	4.7e-05	0.00201	0.004392	0.00394	0.003396
HSPB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1B	0.0	0.001328	0.0	0.00059	0.0	0.0	0.0	0.0
HTR1D	0.065821	0.052857	0.036381	0.041274	0.030025	0.040646	0.018483	0.040396
HTR2B	6.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICAM2	0.066429	0.081201	0.075044	0.078687	0.069623	0.07392	0.066801	0.077347
ICAM5	0.012085	0.032155	0.015303	0.009456	0.030762	0.049753	0.027976	0.064405
IDI2-AS1	0.738407	0.701682	0.856417	0.795104	0.907734	1.0	0.644008	0.68089
IDO1	0.017454	0.053479	0.025261	0.046987	0.026916	0.006902	0.005375	0.007072
IFI27	0.000542	0.000498	0.00034	9.4e-05	6.5e-05	9.9e-05	0.001175	0.000694
IFNE	0.0	0.0	0.0	0.0	0.0	0.001098	0.0	0.0
IGF1	0.036009	0.034331	0.039214	0.04814	0.0516	0.040587	0.073697	0.035094
IGF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2-AS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2BP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2BP3	0.002654	0.003944	0.005219	0.00157	0.004802	0.001904	0.004257	0.003153
IGFBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBP3	3.5e-05	1.7e-05	7.1e-05	7.2e-05	2.5e-05	1.2e-05	7e-06	3.1e-05
IGFBP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGFBPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF10	0.000555	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGSF11	0.0	0.0	0.000237	0.0	0.0	0.000396	0.0	0.0
IL10RA	1.0	0.90819	0.919803	0.819436	0.718286	0.680854	0.693016	0.790013
IL11	0.007218	0.004687	0.00535	0.00499	0.006861	0.01578	0.005581	0.014084
IL13RA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17C	0.552747	0.337584	0.413633	0.196615	0.088338	0.036633	0.037793	0.105263
IL17RB	0.872293	0.675875	0.755033	0.873532	0.540598	0.574909	0.470795	0.657146
