Symbol	A	B	C	D	E	F	G	H	I	J	K	L
GNG7	0.425512	0.369043	0.16756	0.146369	0.151557	0.093897	0.403626	0.18902	0.198897	0.155577	0.133919	0.104124
GNLY	0.548316	0.575379	0.378204	0.378945	0.556043	1.0	0.359325	0.112065	0.125264	0.222833	0.4528	0.280694
GPC4	0.006936	0.103959	0.001884	0.008058	0.006073	0.001205	0.058904	0.054095	0.035577	0.004141	4e-06	0.0
GPR1	0.763097	0.687197	1.0	0.793742	0.580923	0.567725	0.64622	0.55262	0.518784	1.0	0.806303	0.934142
GPR171	0.000687	0.003147	0.008778	0.004551	0.015027	0.000963	0.002229	0.000194	0.0	0.004026	0.003017	0.00229
GPR18	0.470985	0.50101	0.39775	0.363658	0.425721	0.190043	0.273874	0.279581	0.246457	0.267189	0.342455	0.183934
GPR183	0.017965	0.031333	0.028706	0.023676	0.0	0.002104	0.026355	0.05572	0.05623	0.029159	0.005367	0.043057
GPR19	0.221694	0.351447	0.339969	0.425833	0.277497	0.271551	0.354049	0.14053	0.040041	0.4592	0.277677	0.600921
GPR25	0.038012	0.123858	0.064616	0.307031	0.044244	0.021692	0.044226	0.059326	0.002082	0.158244	0.032041	0.059504
GPR65	0.082521	0.067471	0.052174	0.064353	0.117746	0.172182	0.072602	0.053319	0.039063	0.044697	0.124092	0.064482
GPR97	0.031313	0.016875	0.0	0.004223	0.021433	0.033407	0.115477	0.023589	0.004618	0.013445	0.00894	0.003097
GRAP2	0.521079	0.532986	0.805713	0.853881	1.0	0.551078	0.34032	0.013063	0.009966	0.78923	0.943095	0.940308
GSTT1	0.408288	0.368292	0.372024	0.384659	0.300717	0.383675	0.400959	0.451513	0.436014	0.409199	0.302338	0.352169
GYPE	0.63889	0.874569	0.413095	0.447278	0.825347	0.6738	1.0	0.868001	0.885112	0.166738	0.733749	0.198657
GZMA	0.438032	0.437422	0.364209	0.390757	0.535254	0.792475	0.219996	0.07028	0.066784	0.267231	0.498445	0.335287
GZMB	0.402335	0.406199	0.22872	0.235971	0.432253	0.741446	0.213404	0.044187	0.044422	0.0551	0.327662	0.086797
GZMH	0.570861	0.570605	0.444534	0.506011	0.756475	1.0	0.249795	0.076977	0.079139	0.346704	0.722001	0.49673
GZMK	0.329635	0.319296	0.400759	0.40247	0.698942	0.258261	0.105716	0.049938	0.059641	0.381384	0.716058	0.450425
GZMM	0.390124	0.39353	0.403152	0.433329	0.725723	1.0	0.103911	0.042898	0.045683	0.29782	0.70287	0.303777
HAL	0.039935	0.058824	0.007145	0.01832	0.013306	0.021183	0.15176	0.0836	0.079651	0.013819	0.0	0.002582
HCK	0.399936	0.359562	0.035612	0.033525	0.085302	0.127714	0.713545	0.672315	0.656636	0.011532	0.0	0.020509
HDC	0.013748	0.014803	0.021741	0.017813	0.003499	0.006072	0.015519	0.005921	0.009931	0.022135	0.001869	0.069247
HESX1	0.004173	0.004358	0.000191	0.003834	0.0	0.002927	0.003337	0.00368	0.002927	0.001809	0.000743	0.001537
HHEX	0.116921	0.145685	0.01187	0.015435	0.028836	0.061387	0.171807	0.116435	0.11636	0.00092	0.015415	0.017245
HIC1	0.943798	0.30901	0.24246	0.763142	0.496561	0.902196	0.510413	0.718793	1.0	0.143323	0.366156	0.432091
HIST1H2AE	0.094116	0.04504	0.199902	0.239561	0.023323	0.125963	0.235547	0.055099	0.032881	0.146243	0.190109	0.035439
HIST1H2BG	0.098739	0.050744	0.085594	0.062965	0.024449	0.020131	0.027239	0.012358	0.009993	0.084781	0.010508	0.181572
HK3	0.314314	0.351148	0.041618	0.049571	0.076549	0.121114	0.745331	0.869062	0.882433	0.027554	0.000283	0.037004
HLA-DOB	0.207233	0.175751	0.037855	0.045332	0.043468	0.044915	0.132743	0.069872	0.068758	0.038855	0.035963	0.032512
HLA-DQA1	0.55422	0.546031	0.042729	0.042929	0.07236	0.099798	0.406414	0.579001	0.588114	0.02826	0.026466	0.112236
HNMT	0.453535	0.473259	0.060231	0.056706	0.094781	0.156179	0.698662	0.976185	1.0	0.020183	0.024284	0.036822
HOXA1	0.091914	0.073726	0.038263	0.018665	0.0379	0.01801	0.12797	0.090532	0.025469	0.072631	0.089433	0.031268
HPGDS	0.004948	0.000868	0.0	8e-06	0.002044	0.001815	0.005528	0.002669	0.000812	0.001871	0.001988	0.002313
HPSE	0.289533	0.325123	0.161341	0.162916	0.168406	0.146811	0.476155	0.873318	0.778461	0.146158	0.135595	0.2118
HRH1	0.055013	0.057861	0.068968	0.048681	0.036958	0.059868	0.061	0.077431	0.077264	0.061999	0.072836	0.064913
HSPA6	0.13626	0.147297	0.039908	0.044777	0.082746	0.184354	0.939476	0.16092	0.167111	0.006409	0.039381	0.015308
HTR2B	0.006976	0.043306	0.010109	0.021548	0.012282	0.003593	0.00111	0.001898	0.042381	0.01161	0.150483	0.047359
ICA1	0.145434	0.121646	0.182863	0.159492	0.151037	0.124469	0.141837	0.129843	0.121683	0.237163	0.155312	0.173566
ICOS	0.12165	0.117648	0.452426	0.455086	0.192498	0.030471	0.064944	0.041804	0.043558	0.533461	0.208552	0.600384
IDO1	0.000991	0.00415	0.001172	0.001633	0.0	6.5e-05	0.00549	0.002546	0.006522	0.000404	0.000246	0.008515
IFI44L	0.082056	0.077138	0.073335	0.07161	0.04416	0.040447	0.078548	0.139911	0.131684	0.06723	0.042142	0.08802
IFNA10	0.034715	0.077792	0.164153	0.415452	0.050323	0.161728	0.014781	0.013447	0.072727	0.121482	0.0	0.10408
IFNG	0.019549	0.028434	0.031964	0.038772	0.049749	0.055593	0.001469	0.0	0.001558	0.040908	0.079644	0.069098
IGSF6	0.09852	0.104361	0.022755	0.019243	0.025721	0.040974	0.105828	0.191939	0.239162	0.002997	0.0	0.011412
IL12B	0.000494	0.000811	0.001593	0.007047	0.005799	0.001151	0.003358	0.001829	0.000909	0.0	0.001985	0.005154
IL12RB2	0.044492	0.064429	0.043888	0.071953	0.085778	0.183898	0.058773	3.8e-05	0.018233	0.065033	0.075313	0.087435
IL17A	0.31229	0.344921	0.169609	0.159276	0.151856	0.351271	0.221221	0.341389	0.443792	0.228667	0.066071	0.3039
IL18R1	0.196412	0.22968	0.301531	0.267984	0.371164	0.654002	0.163576	0.052599	0.058983	0.273015	0.397445	0.314804
IL18RAP	0.349822	0.342753	0.172952	0.170224	0.452394	1.0	0.359236	0.034089	0.037887	0.093331	0.317422	0.112681
IL1A	0.350866	0.430775	0.030409	0.052978	0.082892	0.143383	0.613012	1.0	0.986243	0.002887	0.0	0.01775
IL1B	0.545693	0.533002	0.139817	0.139184	0.2777	0.369764	0.611561	1.0	0.922044	0.00389	0.000927	0.055879
IL1RL1	0.098848	0.117931	0.103034	0.095818	0.113142	0.096565	0.088785	0.131337	0.10288	0.092794	0.094738	0.078664
IL21	0.022047	0.004438	0.063768	0.018398	0.03237	0.005697	0.020111	0.014985	0.0	0.03364	0.014281	0.005684
IL26	0.019312	0.00263	3.2e-05	0.001822	0.004397	0.031999	0.007961	0.053177	0.019743	0.026637	0.02606	0.028568
IL2RA	0.035238	0.039017	0.068315	0.074463	0.025928	0.021576	0.025417	0.031375	0.028699	0.093873	0.021236	0.11927
IL2RB	0.452691	0.453128	0.285507	0.289853	0.500549	0.831605	0.191238	0.04317	0.040848	0.221446	0.336543	0.248204
IL3	0.034117	0.027605	0.053473	0.043442	0.002795	0.012327	0.04165	0.006548	0.006192	0.012026	0.04551	0.0
IL4	0.126404	0.414584	0.301188	0.150643	0.165644	0.120446	0.573181	0.056893	0.297385	0.352923	0.216877	0.519277
IL4R	0.231547	0.236011	0.180136	0.173561	0.109292	0.085101	0.274156	0.140882	0.145452	0.209005	0.114045	0.139569
IL5	0.154877	0.042709	0.089988	0.170335	0.249185	0.287317	0.322857	0.339058	0.227511	0.264311	0.383746	0.22188
IL5RA	0.265961	0.14246	0.249869	0.281025	0.302552	0.264001	0.259127	0.328795	0.33523	0.297795	0.308081	0.256488
IL7	0.03782	0.148115	0.148248	0.042617	0.090121	0.002423	0.044362	0.008084	0.182298	0.057605	0.003408	0.054455
IL7R	0.335613	0.33353	0.594233	0.587767	0.560792	0.072204	0.155821	0.085555	0.097823	0.574288	0.575231	0.584732
IL9	0.004634	0.005655	0.003089	0.003132	0.001921	0.009208	0.003834	0.010173	0.003202	0.003694	0.008859	0.001612
IRF8	0.398448	0.399225	0.046835	0.052161	0.084929	0.228163	0.38834	0.45241	0.449809	0.032773	0.023708	0.07278
ITK	0.499841	0.486306	0.852544	0.830682	0.771632	0.52819	0.199142	0.092165	0.091743	0.862781	0.768019	0.787437
KCNA3	0.062652	0.09988	0.135691	0.16303	0.106691	0.010469	0.004372	0.077391	0.087226	0.155964	0.12273	0.148419
KCNG2	0.07991	0.041243	0.062099	0.023242	0.0276	0.051722	0.012726	0.480179	0.007825	0.009906	0.27652	0.093813
KIAA0754	0.035816	0.098313	0.020689	0.122218	0.059561	0.016833	0.029696	0.079371	0.054763	0.03998	0.009857	0.028956
KIR2DL1	0.206433	0.205382	0.097173	0.10018	0.24069	1.0	0.087477	0.039691	0.054801	0.048645	0.163633	0.048252
KIR2DL4	0.314719	0.322468	0.098213	0.102231	0.327201	1.0	0.05789	0.024708	0.023276	0.01329	0.142933	0.017575
KIR2DS4	0.052945	0.045352	0.028337	0.020421	0.047875	0.097296	0.009557	0.016947	0.0	0.001107	0.005549	0.011371
KIR3DL2	0.221443	0.208365	0.125935	0.105365	0.247176	1.0	0.085773	0.076836	0.066369	0.078699	0.153564	0.063053
KIRREL	0.033276	0.053426	0.105374	0.000327	0.047306	0.023606	0.027549	0.13842	0.0	0.015331	0.003192	0.01655
KLRB1	0.537911	0.533085	0.557581	0.607745	0.689588	1.0	0.342576	0.163379	0.157509	0.534052	0.705015	0.644917
KLRC3	0.242782	0.224451	0.141908	0.143304	0.503826	0.658015	0.077053	0.094445	0.068402	0.024217	0.622206	0.01146
KLRC4	0.0	0.100104	0.017058	0.133745	0.029955	0.087082	0.019165	0.021029	0.02039	0.035832	0.011872	0.013381
KLRD1	0.377511	0.373016	0.128859	0.136083	0.528076	1.0	0.104751	0.031122	0.026087	0.019654	0.45822	0.008352
KLRF1	0.220097	0.214139	0.085198	0.09826	0.27498	0.833815	0.09824	0.024641	0.029008	0.026748	0.136242	0.023151
KLRG1	0.194179	0.210211	0.253788	0.257305	0.650798	0.27786	0.046487	0.022727	0.026707	0.149495	0.705405	0.215683
KLRK1	0.004248	0.0	0.007703	0.009629	0.012224	0.012749	0.000445	0.001204	0.001583	0.006829	0.011112	0.005759
KRT18P50	0.036184	0.155414	0.221344	0.124357	0.0795	0.045829	0.530441	0.0	0.181516	0.077424	0.078289	0.141766
KYNU	0.247232	0.278336	0.029377	0.02631	0.051835	0.074276	0.340926	0.527698	0.546688	0.0	0.006277	0.005745
LAG3	0.211954	0.190672	0.292667	0.326772	0.836447	0.079301	0.103789	0.053821	0.047568	0.285445	1.0	0.392611
LAIR2	0.262942	0.273585	0.293157	0.325368	0.280511	1.0	0.15959	0.090619	0.087546	0.252982	0.147797	0.341475
LAMP3	0.007356	0.006645	0.006993	0.007656	0.006738	0.005458	0.007986	0.007742	0.005412	0.008772	0.008732	0.007548
LAT	0.188468	0.179138	0.433316	0.399875	0.367727	0.225234	0.053158	0.020631	0.025234	0.447966	0.430011	0.464068
LCK	0.048328	0.047984	0.117476	0.116315	0.110416	0.06674	0.027164	0.014568	0.012775	0.111962	0.113117	0.119987
LEF1	0.488646	0.502971	1.0	0.941567	0.772742	0.061033	0.171771	0.105931	0.100942	0.963525	0.832537	0.741453
LHCGR	0.084634	0.023904	0.057533	0.033727	0.191439	0.332295	0.066732	0.094139	0.072066	0.047517	0.107289	0.037966
LILRA2	0.520526	0.518769	0.040905	0.046509	0.103306	0.17181	1.0	0.873192	0.828652	0.000931	0.00064	0.030424
LILRA3	0.626935	0.624393	0.052163	0.056226	0.152765	0.239453	0.892273	0.995268	1.0	0.009511	0.006115	0.027191
LILRA4	0.216884	0.175147	0.073365	0.057553	0.186391	0.183094	0.237981	0.250868	0.201604	0.284545	0.02958	0.083996
LILRB2	0.561337	0.585122	0.052182	0.055246	0.127958	0.219386	0.849745	0.950577	1.0	0.016471	0.010736	0.025479
LIME1	0.558137	0.571563	0.922555	0.918704	0.850399	0.521692	0.298553	0.141795	0.136448	0.924029	0.850399	1.0
LOC100130100	0.000512	0.004828	0.000309	0.004332	0.00085	0.000781	0.001269	0.001155	0.003469	0.004225	0.001529	0.00457
LOC126987	0.002353	0.034502	0.0	0.002846	0.011766	0.003596	0.002783	0.024107	0.006233	0.053173	0.041053	0.027602
LRMP	0.215649	0.19609	0.121085	0.126412	0.156214	0.263528	0.405228	0.201299	0.19982	0.116357	0.13587	0.077633
LST1	0.425403	0.413274	0.051848	0.060513	0.1124	0.14593	0.640116	0.659709	0.644502	0.043086	0.05071	0.038213
LTA	0.226697	0.206628	0.492699	0.475719	0.371551	0.132956	0.128336	0.090969	0.085732	0.589889	0.494215	0.405
LTB	0.655945	0.642314	0.815508	0.785444	0.661945	0.223964	0.596358	0.299938	0.308031	0.829714	0.677992	0.803798
LTC4S	0.04543	0.072078	0.088004	0.107365	0.045309	0.050116	0.057285	0.056868	0.013777	0.033191	0.032889	0.039804
LY86	0.653547	0.64006	0.0418	0.048512	0.114847	0.203399	0.83487	0.971992	0.998983	0.00806	0.011049	0.013063
LY9	0.813181	0.792734	0.986641	0.929342	0.937436	0.333415	0.616387	0.307598	0.276004	0.818627	0.846642	0.840687
MAGEA11	0.752257	0.923685	0.407015	0.116464	0.637459	0.917979	0.781496	0.970192	1.0	0.594875	0.715022	0.632713
MAK	0.061421	0.077624	0.006016	0.020377	0.057765	0.05427	0.311119	0.081304	0.100211	0.034073	0.0	0.018886
MAN1A1	0.03945	0.034073	0.02165	0.022441	0.034652	0.072732	0.02469	0.030119	0.031634	0.02853	0.042835	0.015484
MANEA	0.186597	0.221511	0.275502	0.242707	0.226186	0.256032	0.210056	0.19961	0.228996	0.21224	0.251034	0.282774
MAP3K13	0.019292	0.069556	0.102895	0.042333	0.059783	0.068256	0.011275	0.051833	0.016853	0.0	0.049052	0.004298
MAP4K1	0.805445	0.733702	0.981725	0.937749	0.893123	0.589324	0.461338	0.394309	0.407624	1.0	0.894901	0.991805
MAP4K2	0.81322	0.771927	0.941519	0.911577	0.766088	0.479361	0.674673	0.641361	0.599004	1.0	0.768753	0.916973
MAP9	0.054071	0.035455	0.018654	0.109446	0.0	0.177045	0.053526	0.171806	0.034717	0.050665	0.051251	0.090732
MARCO	0.135657	0.126815	0.026207	0.006739	0.053977	0.069261	0.214963	0.278522	0.326267	0.019759	0.03444	0.030886
MAST1	0.017479	0.012232	0.0	0.036029	0.001895	0.05741	0.043549	0.011622	0.013121	0.002871	0.018392	0.011484
MBL2	0.063339	0.017034	0.010807	0.01485	0.069203	0.032583	0.039766	0.0	0.042883	0.098442	0.035558	0.111944
MEFV	0.169958	0.219598	0.073359	0.027996	0.113915	0.141399	0.330264	0.340916	0.369945	0.103467	0.033043	0.06618
MEP1A	0.008433	0.007501	0.0	0.006382	0.002748	0.011684	0.026458	0.008701	0.009418	0.006901	0.003795	0.002066
MGAM	0.03224	0.033804	0.010751	0.016034	0.024491	0.046361	0.113575	0.015623	0.025709	0.025069	0.009809	0.00666
MICAL3	0.002747	0.070866	0.002565	0.039724	0.0618	0.043134	0.0	0.092365	0.039253	0.086193	0.261532	0.071498
MMP12	0.0	0.000984	0.000419	0.00492	0.000697	0.000181	0.000532	0.001072	0.000363	0.000257	0.000386	0.001694
MMP25	0.102598	0.120544	0.020798	0.018924	0.045458	0.062163	1.0	0.075786	0.085105	0.007451	0.009955	0.025829
MMP9	0.01142	0.012363	0.001018	0.000654	0.003597	0.009329	0.111382	0.010322	0.011457	0.000958	0.0	0.005691
MNDA	0.175041	0.175946	0.01782	0.015463	0.035706	0.061779	0.325638	0.222043	0.203653	0.000275	0.004661	0.012181
MS4A1	0.003861	0.007191	0.000854	0.001669	0.000814	0.003163	0.006788	0.004237	0.002114	0.003401	0.0	0.002177
MS4A2	0.00249	0.009437	0.018525	0.02692	0.007425	0.01117	0.014279	0.009712	0.001056	0.029199	0.0	0.049548
MS4A3	0.098409	0.081693	0.094153	0.096166	0.045023	0.063691	0.321464	0.083351	0.075595	0.085174	0.052934	0.71119
MS4A6A	0.455951	0.443299	0.041736	0.038908	0.120946	0.221823	0.534872	0.712263	0.73382	0.004037	0.0	0.019785
MSC	0.05626	0.057788	0.051349	0.055416	0.08675	0.021877	0.037307	0.091823	0.087076	0.052314	0.103216	0.070535
MXD1	0.420956	0.419667	0.082175	0.091383	0.152457	0.358656	1.0	0.771	0.784025	0.063529	0.065837	0.092793
MYB	0.043905	0.036535	0.0684	0.063138	0.060818	0.024504	0.047597	0.036439	0.034095	0.074515	0.078416	0.109817
NAALADL1	0.495762	0.439598	0.467404	0.478273	0.460046	1.0	0.424969	0.381928	0.399975	0.454924	0.458113	0.521687
NCF2	0.036693	0.037488	0.00605	0.00381	0.007583	0.011717	0.089852	0.091784	0.079021	0.002365	0.0	0.003117
NCR3	0.389914	0.357116	0.20215	0.218744	0.747165	1.0	0.159386	0.057917	0.063698	0.1286	0.814106	0.118184
NFE2	0.227515	0.216481	0.05129	0.056786	0.093656	0.113063	1.0	0.291136	0.25902	0.025248	0.065501	0.080174
NIPSNAP3B	0.000504	0.001182	0.005672	0.003229	0.00211	0.000891	0.0	0.003343	0.002456	0.001947	0.006031	0.0154
NKG7	0.369188	0.349011	0.25752	0.259116	0.42698	1.0	0.223806	0.088704	0.090489	0.140092	0.37114	0.164437
NLRP3	0.591042	0.615658	0.066203	0.065636	0.175071	0.277112	0.765338	1.0	0.970703	0.026608	0.01786	0.035196
NMBR	0.02821	0.128425	0.004164	0.006552	0.000364	0.0	0.012803	0.016929	0.033096	0.015048	0.007448	0.157371
NOD2	0.34134	0.362079	0.090677	0.09904	0.11471	0.163417	0.788514	0.987635	0.978963	0.099151	0.056726	0.12641
NOX3	0.021084	0.116771	0.098428	0.045679	0.071947	0.088474	0.026985	0.04985	0.019361	0.0	0.077166	0.024648
NPAS1	0.014886	0.019683	0.052137	0.178149	0.085348	0.023883	0.049138	0.0	0.037419	0.053575	0.124484	0.041432
NPL	0.175174	0.172725	0.042867	0.045419	0.066892	0.092969	0.469739	0.378355	0.378856	0.038111	0.046922	0.03938
NR4A3	0.049556	0.043649	0.023813	0.019112	0.035906	0.036001	0.03209	0.053363	0.042037	0.019225	0.041022	0.046514
NTN3	0.235345	0.368183	0.128433	0.074322	0.036168	0.152617	1.0	0.122039	0.092621	0.116266	0.129348	0.301325
NTRK1	0.003783	0.028417	0.040589	0.046375	0.073259	0.012963	0.005341	0.059579	0.019506	0.015818	0.02423	0.061043
OSM	0.60477	0.597464	0.219606	0.237748	0.323936	0.315135	0.965085	1.0	0.959193	0.209372	0.252514	0.369537
P2RX1	0.179257	0.146256	0.053522	0.056291	0.054157	0.089423	0.376123	0.362629	0.359896	0.041781	0.038102	0.066102
P2RX5	0.032166	0.031683	0.020052	0.017338	0.015671	0.012757	0.022285	0.016009	0.017376	0.014425	0.015997	0.005901
P2RY10	0.472424	0.468415	0.738173	0.748856	0.524178	0.180837	0.22189	0.143889	0.136797	0.779131	0.625857	1.0
P2RY13	0.222851	0.196183	0.042281	0.043409	0.064993	0.088335	0.824257	0.263031	0.245918	0.032107	0.010602	0.027162
P2RY14	0.008422	0.008174	0.000551	0.002554	0.003401	0.003917	0.009957	0.007695	0.00509	0.00119	0.003436	0.003102
P2RY2	0.398634	0.367175	0.011438	0.042972	0.110605	0.14298	0.603578	0.979973	0.988475	0.00022	0.003624	0.015772
PADI4	0.498094	0.517885	0.084047	0.083852	0.219419	0.139492	1.0	0.778339	0.727547	0.05039	0.14942	0.068287
PAQR5	0.102805	0.031725	0.163992	0.122344	0.021072	0.163678	0.0444	0.016466	0.064364	0.022417	0.025183	0.0
PASK	0.13667	0.119365	0.351203	0.36536	0.253144	0.02635	0.043828	0.023478	0.030865	0.365787	0.372221	0.394017
PAX7	0.374821	0.277854	0.174715	0.531033	0.06519	0.433294	0.433443	0.410769	0.51246	0.143225	0.337516	0.415275
PBXIP1	0.067199	0.074952	0.142348	0.154947	0.092067	0.052461	0.069205	0.028366	0.024122	0.157956	0.116737	0.190243
PCDHA5	0.142059	0.235361	0.156434	0.261858	0.130542	0.325051	0.398082	0.652087	0.073763	0.141532	0.332791	0.158301
PDCD1	0.06591	0.05494	0.127286	0.128721	0.128031	0.0	0.033385	0.010554	0.000522	0.168736	0.16998	0.212422
PDCD1LG2	0.009345	0.007536	0.004792	0.000791	0.023091	0.008227	0.017881	0.002928	0.0	0.004736	0.001767	0.008441
PDE6C	0.314188	0.894204	0.70147	0.650993	0.957622	0.626047	0.590523	0.832236	0.703784	1.0	0.722083	0.58824
PDK1	0.000928	0.01066	0.039931	0.020339	0.00522	0.001212	0.035212	0.021195	0.0	0.02085	0.003609	0.004945
PGLYRP1	0.110223	0.084562	0.012038	0.02698	0.056947	0.077082	1.0	0.018936	0.014138	0.010062	0.002357	0.232775
PIK3IP1	0.648715	0.631995	0.967794	0.964113	0.871065	0.38733	0.381144	0.240151	0.246848	1.0	0.84873	0.820497
PKD2L2	0.114215	0.073422	0.048365	0.07886	0.129397	0.018267	0.027828	0.021573	0.036193	0.098732	0.221341	0.19189
PLA1A	0.043234	0.033525	0.025328	0.022752	0.006091	0.024651	0.069235	0.082728	0.082118	4.4e-05	0.0	0.001692
PLA2G7	0.069832	0.072878	0.008127	0.010179	0.023365	0.030816	0.115981	0.221925	0.206759	0.002162	0.005819	0.003976
PLCH2	0.458156	0.454775	0.664285	0.714952	0.613663	1.0	0.266359	0.150295	0.152195	0.764907	0.573348	0.811499
PLEKHF1	0.429683	0.380368	0.347643	0.32616	0.557517	1.0	0.170533	0.054346	0.060753	0.371605	0.526607	0.323376
PLEKHG3	0.415989	0.387712	0.290484	0.276753	0.440522	1.0	0.970272	0.220964	0.202661	0.238002	0.284488	0.35361
PMCH	0.000326	0.0	0.001108	0.001513	0.001026	0.000757	0.000552	0.001286	0.00146	0.002079	0.000905	0.000975
PNOC	0.125614	0.133553	0.020173	0.025895	0.029246	0.039072	0.125169	0.088637	0.080896	0.011319	0.012879	0.007851
PPBP	0.103497	0.111107	0.069643	0.0632	0.079687	0.080436	0.127639	0.116886	0.114492	0.083225	0.0823	0.113768
PPFIBP1	0.50362	0.513174	0.441538	0.162388	0.430298	0.487757	0.35696	0.288793	0.179563	0.605245	0.591034	0.708392
PRF1	0.324098	0.32223	0.171149	0.181846	0.335536	0.678722	0.156938	0.03056	0.031902	0.053354	0.234855	0.075467
PRG2	0.006947	0.006973	0.006046	0.006461	0.00863	0.008052	0.012779	0.015142	0.011069	0.008346	0.00346	0.016843
PSG2	0.034836	0.04964	0.006403	0.001967	0.063709	0.059453	0.113289	0.140395	0.067678	0.009211	0.001044	0.0
PTGDR	0.115804	0.115081	0.064509	0.076229	0.122151	0.406257	0.068563	0.028226	0.0	0.034488	0.088871	0.019154
PTGER2	0.293303	0.31903	0.284631	0.306853	0.309797	0.471498	0.270513	0.407166	0.410443	0.215181	0.285823	0.344436
PTGIR	0.048887	0.068304	0.039764	0.031319	0.001621	0.019342	0.080523	0.113781	0.123916	0.035254	0.0	0.000415
PTPRCAP	0.644908	0.57278	0.722902	0.801722	0.80949	0.804707	0.351475	0.113533	0.12782	0.740024	0.807453	0.795881
PTPRG	0.112965	0.034367	0.74586	0.0889	0.075263	0.202568	0.298936	0.042728	0.033141	0.129901	0.531776	0.053285
PVRIG	0.553241	0.533157	0.602252	0.581711	0.846066	1.0	0.205705	0.084498	0.091166	0.573268	0.859265	0.583601
QPCT	0.518574	0.499896	0.060043	0.06036	0.110958	0.188566	1.0	0.878945	0.898475	0.017243	0.027308	0.04074
RAB27B	0.10497	0.053301	0.038431	0.099725	0.134639	0.048794	0.075914	0.089111	0.027842	0.101653	0.092569	0.095953
RALGPS2	0.061992	0.095395	0.0	0.00714	0.01155	0.024695	0.033228	0.037381	0.040217	0.010307	0.009528	0.036319
RASA3	0.530528	0.537715	0.81745	0.863309	0.720393	0.953246	0.373666	0.300801	0.291715	1.0	0.798086	0.798343
RASGRP2	0.521114	0.53704	0.752946	0.749859	0.630433	0.479099	0.528508	0.292952	0.293647	0.886684	0.662321	0.706467
RASGRP3	0.126572	0.132503	0.056819	0.063879	0.053979	0.044338	0.126256	0.069232	0.061744	0.056499	0.049446	0.058093
RASSF4	0.127185	0.123429	0.029732	0.031232	0.066796	0.170726	0.192426	0.303117	0.28607	0.0	0.009618	0.006804
RCAN3	0.421193	0.384108	0.81754	0.723272	0.592417	0.075962	0.277933	0.288102	0.334358	1.0	0.7998	0.951142
REN	0.039599	0.013258	0.0	0.024484	0.002667	0.022844	0.030772	0.001847	0.01797	0.100919	0.001434	0.002667
RENBP	0.5466	0.476584	0.213273	0.242661	0.23152	0.383076	0.819317	0.902632	1.0	0.206124	0.16922	0.194895
REPS2	0.174441	0.197174	0.015908	0.02934	0.082593	0.117147	1.0	0.269985	0.268355	0.01889	5.7e-05	0.047765
RGS1	0.325024	0.32224	0.450503	0.471157	0.439177	0.303657	0.303723	0.39181	0.397508	0.605665	0.494543	1.0
RGS13	0.010496	0.002634	0.003222	0.002401	0.012677	0.003488	0.01692	0.037073	0.022995	0.007743	0.009811	0.000172
RNASE2	0.414543	0.438027	0.028805	0.030464	0.068957	0.109353	0.569244	0.799537	0.793999	0.008384	0.001623	0.215253
RNASE6	0.375732	0.325697	0.04501	0.047656	0.067578	0.08914	0.501067	0.505357	0.495124	0.022423	0.021136	0.030326
RPL10L	0.0	0.046895	0.037857	0.085238	0.021474	0.136112	0.100059	0.068878	0.094123	0.122924	0.116717	0.112267
RRP12	0.360335	0.389656	0.197289	0.180007	0.245451	0.260767	1.0	0.901405	0.969765	0.154343	0.191872	0.189488
RRP9	0.200672	0.086676	0.17074	0.105385	0.204856	0.226565	0.172116	0.012287	0.182593	0.274339	0.185106	0.208473
RSAD2	0.009786	0.004244	0.0	0.010542	0.009526	0.010356	0.014467	0.01155	0.004644	0.007657	0.009499	0.002288
RYR1	0.108903	0.127486	0.118494	0.102598	0.15283	0.037213	0.131244	0.165919	0.184825	0.112776	0.158433	0.144713
S100A12	0.12478	0.173913	0.013651	0.016946	0.032225	0.056281	0.38436	0.37501	0.398264	0.003308	0.0	0.016669
S1PR5	0.387763	0.394674	0.191838	0.204986	0.491186	1.0	0.119013	0.032659	0.032647	0.064757	0.431984	0.080191
SAMSN1	0.170242	0.185644	0.083888	0.078612	0.053131	0.064649	0.230898	0.364815	0.382375	0.092784	0.045264	0.14116
SCN9A	0.199889	0.065755	0.215311	0.43491	0.375364	0.330477	0.197249	0.286355	0.194001	0.360971	0.464663	0.334381
SEC31B	0.083465	0.11109	0.183034	0.165099	0.164162	0.124998	0.117683	0.119049	0.018019	0.182436	0.200755	0.157868
SELL	0.544099	0.526784	0.611577	0.596281	0.508626	0.415482	0.637667	0.453636	0.460018	0.55296	0.467261	0.452479
SERGEF	0.643132	0.663468	0.997889	1.0	0.812954	0.630033	0.463038	0.603084	0.488947	0.92611	0.865596	0.916033
SH2D1A	0.419954	0.443228	0.728053	0.674419	0.860033	1.0	0.162876	0.09586	0.099155	0.559291	0.961146	0.716813
SIGLEC1	0.001084	0.001678	7.6e-05	0.002615	0.000537	0.000875	0.0	0.009526	0.005917	0.001529	0.002956	0.000381
SIK1	0.270939	0.264754	0.148609	0.141377	0.260404	0.317266	0.240481	0.265663	0.26511	0.202561	0.308037	0.221341
SIRPG	0.139887	0.147923	0.445252	0.467617	0.290503	0.028651	0.066903	0.052265	0.026725	0.461035	0.344399	0.401032
