Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
CFP	0.0	9e-06	9.9e-05	0.0012	0.044907	0.005611	0.000148	0.001146	0.005219	0.057049	0.003597	0.000295	0.45217	0.002758	0.026243	0.240462	0.000364	0.054618	0.005289	0.025719	0.001224	0.251352
CHI3L1	0.000196	0.000316	0.000312	0.000656	0.000569	0.0	0.000632	0.000298	0.001408	0.00101	0.037691	0.005852	0.000545	1.0	0.37848	0.228262	0.009226	0.052122	0.052473	0.070316	0.009164	0.422676
CHI3L2	0.099228	0.0714	0.044643	0.053741	0.118159	0.042857	0.011508	1.0	0.086477	0.062599	0.044972	0.012375	0.018982	0.014865	0.354907	0.013484	0.015357	0.021039	0.007811	0.012571	0.043992	0.052459
CHST15	0.077158	0.078335	0.486242	0.003434	0.00757	0.004377	0.002726	0.004371	0.013362	0.069313	0.004728	0.0	0.723336	0.312325	0.017869	0.224876	0.064647	0.017062	0.240067	0.190714	0.236776	1.0
CHST7	0.0	0.000578	0.029329	0.003579	0.01788	0.114672	0.071227	0.125886	0.020664	0.013266	0.004731	0.00252	0.08981	0.09749	0.109293	0.132203	0.057954	1.0	0.044591	0.114882	0.003889	0.253326
CLC	0.01111	0.009109	0.005141	0.002626	0.0	0.003335	0.00613	0.002648	0.000638	0.011895	0.018363	0.008136	0.002445	0.001794	0.007714	0.005672	0.002905	0.003034	0.14649	0.115699	1.0	0.172348
CLCA3P	0.666817	0.983642	0.460083	0.394582	0.435343	0.080872	0.028351	0.161822	0.401154	1.0	0.158855	0.059393	0.095946	0.06965	0.0	0.345221	0.081031	0.019939	0.225516	0.203288	0.732859	0.261786
CLEC10A	0.013081	0.010506	0.005607	0.007815	0.003791	0.007337	0.000295	0.005446	0.015365	0.020724	0.003636	0.004615	0.077803	0.021685	0.005957	1.0	0.888378	0.019223	0.012551	0.020064	0.0	0.01925
CLEC2D	0.351104	0.200151	0.033762	0.531056	0.506707	0.603688	0.662977	0.595643	1.0	0.105192	0.338965	0.10959	0.018798	0.013561	0.514757	0.05307	0.009171	0.708586	0.001592	0.0	0.018602	0.009997
CLEC4A	0.037362	0.012751	0.0	0.003598	0.011213	7.6e-05	0.002392	0.007125	0.008338	0.045622	0.006949	0.002913	0.41389	0.166351	0.004788	1.0	0.623213	0.080243	0.044878	0.078695	0.032042	0.415693
CLEC7A	0.010836	0.010081	0.000895	0.003914	0.006187	0.004348	0.0	0.09762	0.004809	0.063674	0.010207	0.004281	0.673912	0.408813	0.025641	0.332902	0.585072	0.124302	0.064348	0.141007	0.012012	0.572699
CLIC2	0.000649	0.000549	0.021288	0.000294	0.001197	0.0	0.000546	0.000117	0.000298	0.001878	0.003799	0.004887	0.018865	0.082567	0.265246	0.42566	0.42774	1.0	0.000617	0.006111	0.000697	0.001073
CMA1	0.044007	0.037909	0.042572	0.011365	0.021806	0.024617	0.042991	0.014165	0.020562	0.043665	0.031239	0.02857	0.032128	0.024454	0.036458	0.035438	0.023466	0.028633	0.84937	1.0	0.097696	0.02562
COL8A2	0.092326	0.041284	0.0	0.030612	0.046225	0.031634	0.026323	0.031975	0.08155	0.043885	0.053327	0.037161	0.208545	1.0	0.008557	0.105827	0.087402	0.070822	0.038496	0.029949	0.054958	0.13463
COLQ	0.022217	0.018487	0.008629	0.339904	0.119628	0.295173	0.041019	0.07216	0.36805	1.0	0.990534	0.848123	0.034981	0.011931	0.169185	0.276793	0.029257	0.0	0.08072	0.042826	0.018762	0.051984
CPA3	0.026938	0.022231	0.014388	0.004334	0.0	0.007716	0.007129	0.004351	0.004257	0.008714	0.015317	0.01001	0.00389	0.00404	0.007871	0.006429	0.003796	0.004395	1.0	0.789092	0.037722	0.017598
CR2	1.0	0.373442	0.084971	0.157382	0.185167	0.035028	0.001104	0.006335	0.006309	0.00411	0.006178	0.033076	0.012972	0.007539	0.027076	0.015946	0.0	0.024108	0.000295	3.1e-05	0.072714	0.011533
CREB5	0.01713	0.012473	0.017889	0.003657	0.026144	0.0	0.002618	0.001586	0.00145	0.00604	0.004114	0.005114	0.256571	0.011244	0.003188	0.037626	0.159788	0.181489	0.01204	0.011588	0.005652	1.0
CRISP3	0.037456	0.020653	0.005077	0.0	0.001502	0.006744	0.010816	0.003064	1.0	0.048427	0.24946	0.059736	0.002787	0.01251	0.011524	0.0036	0.004212	0.003288	0.212505	0.046966	0.112562	0.019706
CRTAM	0.02755	0.035406	0.026967	1.0	0.2052	0.068988	0.452212	0.018631	0.022564	0.570139	0.172006	0.446316	0.137606	0.522072	0.015878	0.049134	0.079199	0.096931	0.0	0.063455	0.043966	0.047912
CRYBB1	0.005599	0.009675	0.057464	0.007348	0.079136	0.018956	0.004132	0.016106	0.018413	0.0	0.011194	0.002222	0.011155	0.013106	0.028295	1.0	0.008774	0.007389	0.193039	0.057554	0.011794	0.014168
CSF1	0.011112	0.010678	0.0	0.012429	0.010863	0.026208	0.328154	0.014187	0.215524	0.036386	0.010537	0.014643	0.014768	1.0	0.03069	0.012619	0.145495	0.117204	0.020187	0.070134	0.087585	0.011736
CSF2	0.010042	0.006542	0.021183	0.010141	0.019777	0.010987	0.743899	0.009173	0.005387	0.0322	0.023463	0.427944	0.0117	0.012537	0.006881	0.005406	0.015762	0.018074	0.01324	1.0	0.008128	0.00733
CSF3R	0.008391	0.00075	0.0	0.000181	0.009187	0.001464	0.000319	0.001765	0.006831	0.034431	0.01012	0.002451	0.251521	0.020871	0.091233	0.077892	0.007598	0.00485	0.017794	0.020643	0.02458	0.996907
CST7	0.001298	0.000605	0.0	0.427475	0.015207	0.120447	0.060573	0.025482	0.108301	1.0	0.951363	0.840937	0.004107	0.019924	0.014293	0.023042	0.122133	0.334647	0.187891	0.20462	0.049815	0.19305
CTLA4	0.002657	0.000854	0.000939	0.002583	0.067274	0.146852	0.456446	0.494328	1.0	0.00354	0.000598	0.00249	0.002467	0.00141	0.0	0.002324	0.001942	0.000962	0.002335	0.001529	0.013134	0.007401
CTSG	0.038286	0.030602	0.030722	0.014312	0.018076	0.008574	0.007228	0.000876	0.034219	0.022068	0.049225	0.01287	0.009803	0.005734	0.009898	0.019248	0.006566	0.001574	1.0	0.971068	0.018554	0.027088
CTSW	0.000354	0.000118	0.000323	0.452039	0.043916	0.088016	0.00095	0.000167	0.0	0.382566	0.645265	1.0	0.00038	0.000289	2.3e-05	0.00129	0.000315	0.000281	0.009875	0.024043	0.002682	0.000709
CXCL10	0.022783	0.011069	0.006284	0.003433	0.002257	0.003297	0.015356	0.002495	0.006616	0.014044	0.004839	0.046788	0.014441	0.003624	1.0	0.007312	0.003641	0.36038	0.002011	0.008452	0.009054	0.013994
CXCL11	0.009237	0.007198	0.004215	0.001783	0.0	0.00085	0.005012	0.001862	0.003963	0.003945	0.00242	0.019515	0.003511	0.001135	1.0	0.00251	0.0016	0.436294	0.002343	0.002998	0.003008	0.007466
CXCL13	0.004613	0.001749	0.001172	0.001706	0.0	0.000306	0.028675	1.0	0.000781	0.000162	0.000418	0.001055	0.000448	0.000598	0.064965	0.001121	0.000699	0.001557	0.002056	0.000514	0.000531	0.002483
CXCL3	0.007078	0.001425	0.004979	0.001224	0.0	0.001642	0.00124	0.001348	0.015103	0.003647	4.6e-05	0.001666	0.02006	0.186857	0.032102	0.027314	0.008083	0.017678	0.016787	1.0	0.003407	0.007418
CXCL5	0.01628	0.014185	0.006709	0.002009	0.0	0.006304	0.003237	0.002106	0.012454	0.013402	0.003263	0.004016	0.004743	1.0	0.015868	0.007277	0.005583	0.07153	0.007878	0.115683	0.00405	0.011654
CXCL9	0.01493	0.010836	0.006474	0.002812	0.001569	0.003471	0.006244	0.003267	0.003669	0.005254	0.004381	0.014745	0.006389	0.003907	1.0	0.004702	0.004202	0.07456	0.002753	0.002142	0.004561	0.009933
CXCR1	0.037295	0.024072	0.016809	0.029041	0.048156	0.03608	0.004161	0.003285	0.029438	0.114843	0.083221	0.065463	0.005317	0.003379	0.001448	0.0	0.002214	0.001961	0.037873	0.038625	0.0335	1.0
CXCR2	0.00123	0.000428	0.000894	0.003891	0.0	0.000896	0.000144	0.000344	0.003265	0.0191	0.054419	0.015614	0.022905	0.006273	0.0096	0.00335	0.009754	0.002461	0.006872	0.002944	0.024859	1.0
CXCR5	0.143572	0.115514	0.0	0.009032	0.007864	0.068728	0.078857	1.0	0.008942	0.008724	0.002356	0.001995	0.001787	0.002889	0.080918	0.001715	0.002958	0.00671	0.001435	0.003498	0.018299	0.003661
CXCR6	0.083541	0.077981	0.070159	0.171488	0.035995	0.125999	1.0	0.123606	0.79213	0.905718	0.112349	0.079111	0.033794	0.00677	0.014179	0.002704	0.00773	0.037363	0.004621	0.0	0.030896	0.104361
CXORF57	0.121375	0.050294	0.018669	0.346968	0.829633	0.379499	0.527488	0.031639	0.025386	1.0	0.176407	0.258085	0.009342	0.021077	0.004571	0.018024	0.007206	0.0	0.007101	0.004228	0.245465	0.024168
CYP27A1	0.001006	0.001198	0.002381	0.001762	0.004151	0.0	0.000225	0.004501	0.004022	0.007535	0.001957	0.001249	0.080784	1.0	0.005841	0.006177	0.085786	0.212241	0.077502	0.090727	0.005728	0.003703
CYP27B1	0.123424	0.056217	0.079041	0.015612	0.010468	0.013989	0.035139	0.006479	0.064953	0.026982	0.011461	0.014788	0.011587	0.175	1.0	0.018971	0.027664	0.336209	0.010396	0.031893	0.024041	0.040858
DACH1	0.017992	0.011458	0.013227	0.009093	0.098961	0.010229	0.0	0.004101	0.055722	0.044797	0.132889	0.063618	0.257912	0.013938	0.001234	0.018526	0.006235	0.008881	0.116014	0.033653	1.0	0.334712
DAPK2	0.027931	0.02993	0.004086	0.015286	0.014512	0.030324	0.000799	0.0	0.047605	0.032835	0.050703	0.042213	0.027817	0.014841	0.01378	0.052057	0.02808	0.034692	0.221342	0.098074	1.0	0.437561
DCSTAMP	0.009771	0.003684	0.039956	0.012068	0.008235	0.00363	0.017105	0.01921	0.01667	0.022103	0.009941	0.024524	0.029296	1.0	0.051814	0.085753	0.288641	0.197671	0.037403	0.076786	0.043488	0.026213
DEFA4	0.103522	0.070724	0.05479	0.172824	0.006141	0.067312	0.039488	0.015139	0.0	0.07954	1.0	0.058501	0.021115	0.005467	0.010709	0.01465	0.011807	0.019727	0.065614	0.042203	0.270843	0.132092
DENND5B	0.136192	0.238834	1.0	0.008311	0.009553	0.01198	0.019315	0.0	0.099152	0.011257	0.079104	0.00829	0.008557	0.036992	0.016845	0.102762	0.031911	0.078191	0.0118	0.031945	0.021693	0.026538
DEPDC5	0.0	0.019003	0.012746	0.034765	0.307554	0.034296	0.028262	0.206519	0.12498	0.055758	0.093771	0.21883	0.031252	0.133955	0.264364	0.304233	0.151123	0.027613	0.158915	0.016401	1.0	0.007889
DGKA	0.030775	0.034191	0.007375	0.21646	0.303638	0.264741	0.074081	0.385755	0.291996	0.043523	0.027308	0.017764	0.017748	0.004218	0.004108	0.008954	0.007138	0.01106	0.001987	0.0	0.031047	0.019115
DHRS11	0.033021	0.04754	0.048116	0.065331	0.0983	0.008507	0.122014	0.050185	0.038006	0.01509	0.040144	0.062472	0.026461	0.231308	0.0	0.209091	1.0	0.261902	0.047835	0.047583	0.008195	0.033338
DHX58	0.000672	0.002652	0.0	0.036149	0.187149	0.011904	0.001077	0.04834	0.04741	0.00405	0.07466	0.011019	0.035134	0.00598	0.905724	0.144726	0.013884	1.0	0.009544	0.005911	0.003423	0.004759
DPEP2	0.158211	0.103797	0.000496	0.106022	0.279174	0.143419	0.0	0.073427	0.076681	0.112342	0.144523	0.003026	0.337072	0.024718	0.001656	0.55343	0.113832	0.006609	0.03435	0.028215	0.95018	1.0
DPP4	0.007429	0.00463	0.003868	0.655251	0.658126	1.0	0.854515	0.010418	0.829557	0.360926	0.030353	0.36894	0.007627	0.005561	0.159061	0.020393	0.0	0.122682	0.055294	0.01356	0.006575	0.00755
DSC1	0.096703	0.052883	0.048742	0.514464	1.0	0.011386	0.004493	0.001183	0.021278	0.097136	0.018573	0.021897	0.015541	0.010535	0.00635	0.0	0.049782	0.010239	0.035587	0.037116	0.082371	0.045341
DUSP2	0.0	0.027489	0.004155	0.888251	0.066492	0.434701	0.501674	0.499036	0.066868	1.0	0.10494	0.064288	0.08545	0.104113	0.120968	0.054159	0.060885	0.114209	0.005806	0.162647	0.218213	0.016468
EAF2	0.628094	0.389385	1.0	0.018971	0.023489	0.00234	0.028463	0.014477	0.016721	0.011187	0.014653	0.011791	0.11458	0.031719	0.032361	0.031803	0.021397	0.070186	0.056542	0.056163	0.126624	0.023461
EBI3	0.000104	0.000419	2.6e-05	0.000188	0.000327	0.000155	0.00542	0.00016	0.007619	0.0	8.1e-05	0.000415	0.000202	0.000236	1.0	0.014824	0.000414	0.317577	2.9e-05	0.006197	5.5e-05	0.000159
EFNA5	0.0	0.015705	0.014922	0.028114	0.474628	0.080335	0.036318	0.303221	1.0	0.307789	0.103972	0.163331	0.048725	0.039389	0.250468	0.218715	0.061385	0.12815	0.23206	0.028287	0.325723	0.141158
EGR2	0.022016	0.016671	0.006962	0.00273	0.002697	0.002917	0.460721	0.364722	0.023963	0.028427	0.029313	0.290321	0.098377	0.864264	0.0	0.4775	1.0	0.243667	0.059973	0.417825	0.312237	0.038815
ELANE	0.000921	0.000445	0.000539	0.021481	0.001295	0.00123	0.0	0.000656	0.002066	0.00258	0.161782	0.035812	0.004906	0.001819	0.021451	0.044351	0.001286	0.001359	1.0	0.991465	0.02514	0.005554
EPB41	0.007413	0.029922	0.004026	0.114073	0.002569	0.189209	0.116812	0.041387	0.019159	0.001242	0.04889	0.045317	0.008973	0.022377	5e-06	0.009199	0.005378	0.033022	0.001276	0.0	0.048731	0.004659
EPHA1	0.015474	0.015116	0.022352	0.500636	1.0	0.353358	0.0	0.030391	0.011218	0.035815	0.164937	0.087189	0.038525	0.030714	0.013537	0.004306	0.034466	0.031441	0.004664	0.00402	0.028813	0.048995
EPN2	0.054119	0.045381	0.170561	0.025439	0.087108	0.145924	0.060097	0.069955	0.0	0.082903	0.026311	0.018862	0.027166	0.026771	0.02401	0.008627	0.076894	0.025551	0.048653	0.097604	1.0	0.062225
ETS1	0.089762	0.070441	0.03291	0.052875	0.020874	0.179508	0.116553	0.061527	0.093919	0.002384	0.067244	0.061009	0.001009	0.002086	0.005377	0.0	0.004443	0.00396	0.007048	0.007949	0.015266	0.016529
ETV3	0.011399	0.01085	0.04274	0.016741	0.003053	0.212239	0.003455	0.008592	0.00352	0.0	0.009098	0.011409	0.012828	0.004893	0.036602	0.009368	0.012621	1.0	0.001696	0.003944	0.02239	0.012732
FAM124B	0.02703	0.013533	0.021104	0.010602	0.017353	0.024509	0.015386	0.014958	0.008732	0.003512	0.023485	0.019526	0.043172	0.021989	0.0	0.029446	0.016136	0.004602	1.0	0.253788	0.188422	0.022848
FAM174B	0.103971	0.073761	0.061592	0.075797	0.127054	0.087662	0.07429	0.158268	0.155279	0.046727	0.011404	0.008343	0.010823	0.027036	0.032352	0.045207	0.014348	0.012044	1.0	0.429957	0.05142	0.086366
FAM198B	0.009431	0.021302	0.008251	0.0	0.046506	0.007019	0.001917	0.016281	0.028711	0.088965	0.034396	0.010278	0.913302	0.920924	0.057419	0.704034	1.0	0.07333	0.054332	0.078381	0.095915	0.007793
FAM212B	0.067217	0.064483	0.184152	0.018852	9.8e-05	0.022847	0.104443	0.009156	0.154189	0.034901	0.002304	0.014323	0.149564	0.057216	0.005953	0.005295	0.012215	0.0	0.072341	0.135092	0.181564	1.0
FASLG	0.126753	0.09498	0.055085	0.045901	0.034194	0.032691	0.190155	0.026121	0.046962	0.246628	0.683186	1.0	0.017572	0.014204	0.004592	0.007047	0.0	0.014165	0.026876	0.03568	0.020982	0.08361
FBXL8	0.013564	0.0	0.037287	0.283249	0.161398	1.0	0.202794	0.160774	0.310287	0.141855	0.030039	0.093988	0.127899	0.03549	0.467516	0.359302	0.206263	0.168414	0.013732	0.009057	0.003509	0.016352
FCER1A	0.017284	0.011589	0.01336	0.018455	0.009172	0.022617	0.007763	0.0	0.009829	0.058244	0.031511	0.015484	0.134222	0.003581	0.006049	0.174934	0.495215	0.013241	1.0	0.950034	0.565564	0.017457
FCER2	0.89607	0.183987	0.0162	0.0	0.009813	0.001389	0.00842	0.001598	0.0204	0.001047	0.003586	0.004328	0.003687	0.186324	0.001734	0.314276	1.0	0.081813	0.004485	0.006972	0.020906	0.002396
FCGR2B	0.747208	1.0	0.585061	0.012753	0.0	0.004959	0.011416	0.022163	0.026262	0.024915	0.024679	0.038277	0.061733	0.217364	0.066965	0.340434	0.336079	0.028493	0.13671	0.354013	0.140902	0.285897
FCGR3B	0.014407	0.005583	0.003008	0.005083	0.00084	0.003467	0.002477	0.000936	0.006016	0.014827	0.016591	0.012043	0.013235	0.007923	0.004207	0.004265	0.004372	0.003153	0.009165	0.003099	0.010276	1.0
FCN1	0.003268	0.000993	0.001566	0.002243	0.002731	0.001189	0.0	0.00179	0.001981	0.169194	0.013514	0.001965	1.0	0.044985	0.008187	0.017814	0.001962	0.001937	0.014127	0.016791	0.00353	0.178464
FCRL2	1.0	0.789835	0.159579	0.012815	0.003759	0.008706	0.014079	0.006675	0.001552	0.031949	0.008374	0.007157	0.006846	0.004221	0.00302	0.0	0.009936	0.004728	0.005676	0.003002	0.014788	0.022539
FES	0.000867	0.000913	0.001487	0.001203	0.000691	0.0	0.000626	0.000426	0.000853	0.031351	0.070849	0.087029	0.282451	0.012266	0.005135	0.336035	0.116831	0.001617	0.039909	0.024398	0.132023	0.181949
FFAR2	0.000265	0.000939	0.002088	0.0	3.8e-05	0.001026	0.001287	0.000799	0.00411	0.00316	0.015493	0.000415	0.022243	0.004792	0.110308	0.018944	0.001486	0.001182	0.016085	0.01933	0.258177	1.0
FLT3LG	0.001781	0.008449	0.003333	0.276604	0.547302	0.32184	0.047909	0.064582	0.138746	0.045147	0.046202	0.077347	0.011316	0.000149	0.0	0.009343	3.1e-05	0.00987	0.001038	0.00649	0.030613	0.001809
FLVCR2	0.01049	0.018156	0.0	0.016738	0.019719	0.04425	0.086574	0.093135	0.075639	0.043783	0.041776	0.018924	0.22962	0.482905	0.855788	0.398769	1.0	0.445282	0.097537	0.067532	0.013407	0.027781
FOSB	0.024306	0.030249	0.39556	0.002623	0.051904	0.005095	0.001322	0.795654	0.000342	0.00206	0.001332	0.001267	0.465548	0.000937	9.2e-05	0.0	0.000866	0.003195	0.00963	0.085178	1.0	0.007894
FOXP3	0.056961	0.035511	0.009084	0.021163	0.053693	0.084361	0.230227	0.062451	1.0	0.040785	0.004404	0.016833	0.026726	0.019656	0.07503	0.020477	0.020219	0.020598	0.023362	0.0	0.059399	0.071464
FPR1	0.00728	0.008224	0.006647	0.001781	2.7e-05	0.002877	0.0	0.003164	0.002227	0.027315	0.008588	0.005171	0.350736	0.026186	0.02331	0.008998	0.00436	0.002225	0.018179	0.020221	0.132745	1.0
FPR2	0.053837	0.036734	0.020352	0.00811	0.009664	0.008664	0.0	0.008516	0.01951	0.038303	0.016919	0.011853	0.249113	0.041875	0.066423	0.01885	0.0102	0.006435	0.045281	0.084838	0.03352	1.0
FPR3	0.050678	0.036329	0.008421	0.012208	0.010719	0.014096	0.01119	0.016176	0.020474	0.028154	0.013407	0.010265	0.029288	0.519397	0.100126	0.406205	1.0	0.727576	0.028704	0.051095	0.030634	0.042235
FRK	1.0	0.904749	0.420771	0.176306	0.064877	0.023585	0.027503	0.005712	0.03057	0.405799	0.008985	0.031352	0.036785	0.062191	0.009777	0.005117	0.080861	0.114979	0.0	0.024588	0.02931	0.432277
FRMD4A	0.037734	0.052351	0.0	0.029843	0.006367	0.050806	0.028929	0.180204	0.020248	0.005547	0.026893	0.024177	0.03302	0.134343	0.221923	1.0	0.196861	0.037234	0.024863	0.037822	0.054704	0.004123
FRMD8	0.181867	0.135461	0.065266	0.014286	0.0	0.125892	0.233537	0.21253	1.0	0.055861	0.233423	0.147475	0.231502	0.110666	0.256078	0.155396	0.225704	0.27473	0.01645	0.119287	0.116965	0.156879
FZD2	0.04086	0.005191	0.022684	0.008951	0.020923	0.0	0.005352	0.003612	0.009772	0.074758	0.018224	0.006214	0.543833	0.110923	0.488414	0.934163	1.0	0.278536	0.246629	0.199998	0.041186	0.012018
FZD3	0.228918	0.26842	0.369185	0.061098	0.170202	0.034681	0.264166	1.0	0.092497	0.081678	0.012071	0.034178	0.036251	0.016547	0.019596	0.402578	0.126099	0.0	0.081293	0.103393	0.008701	0.114628
GAL3ST4	0.037371	0.041106	0.014355	0.330808	1.0	0.22318	0.096743	0.243316	0.147602	0.016148	0.0	0.000828	0.009303	0.05355	0.005278	0.116253	0.116439	0.023933	0.179938	0.069636	0.303164	0.046001
GALR1	0.005681	0.049425	0.089716	0.037998	1.0	0.097725	0.036418	0.118017	0.062049	0.419794	0.046269	0.032576	0.045041	0.0	0.06365	0.169194	0.001315	0.026772	0.046184	0.409699	0.336931	0.094088
GFI1	0.007535	0.005313	0.019085	0.250404	0.026204	0.10371	0.622024	0.494673	0.518717	0.290328	0.446832	0.342327	0.0	0.008811	0.004824	0.006597	0.013626	0.030938	1.0	0.556453	0.019076	0.020137
GGT5	0.01144	0.005461	0.02424	0.015185	0.043971	0.005861	0.01164	0.008046	0.0	0.019683	0.025049	0.016883	0.010522	0.009208	0.706699	1.0	0.037564	0.014261	0.020541	0.113414	0.231459	0.024646
GIPR	0.02885	0.033143	0.003554	0.054047	0.142762	0.0	0.038366	0.243223	0.260621	0.59008	0.078118	0.061797	0.031325	0.019417	0.251	0.174581	0.032087	0.057419	0.112239	0.192151	1.0	0.045949
GNG7	0.330613	0.665896	1.0	0.037728	0.021972	0.024204	0.011146	0.005457	0.074995	0.0	0.003983	0.000583	0.027986	0.014119	0.019696	0.088477	0.062638	0.008755	0.05467	0.029326	0.067374	0.18631
GNLY	0.0	0.000237	0.000441	0.160315	0.005421	0.051207	0.009662	0.000157	0.000661	0.352727	0.936505	1.0	0.000471	0.000326	0.00049	0.00029	0.000575	0.000535	0.000739	0.000403	0.000668	0.004703
GPC4	0.09809	0.051302	0.079501	0.024616	0.038997	0.055293	0.034043	0.039575	0.040363	0.067713	0.054879	0.02423	0.036138	1.0	0.100398	0.114934	0.128444	0.062772	0.050267	0.056784	0.014544	0.08455
GPR1	0.051839	0.084158	0.039507	0.02142	0.850322	0.015317	0.0	0.323478	1.0	0.281714	0.325328	0.027316	0.092819	0.01183	0.010054	0.0	0.011083	0.04892	0.717139	0.229039	0.027433	0.069934
GPR171	0.003099	0.001577	0.000261	0.131818	0.128193	0.138301	0.387446	0.031179	1.0	0.69947	0.062276	0.148689	0.000378	0.0	0.001944	0.006174	0.001035	0.079229	0.010411	0.004963	0.155211	0.002688
GPR18	1.0	0.594015	0.0	0.33594	0.403249	0.217971	0.136812	0.495222	0.065909	0.271425	0.390881	0.661025	0.03103	0.002574	0.011944	0.012937	0.002153	0.006135	0.01217	0.008093	0.08243	0.046365
GPR183	0.026475	0.434807	0.030648	0.09774	0.142656	0.576379	0.426157	0.164983	0.062347	0.06668	0.0145	0.011559	0.010631	0.058891	0.298916	0.468217	0.059026	0.36193	0.032046	0.130896	1.0	0.0
GPR19	0.042509	0.065897	0.174302	0.077591	0.162071	0.158272	0.935959	0.842774	1.0	0.049587	0.08209	0.142251	0.023884	0.023513	0.0	0.001135	0.024016	0.010807	0.017551	0.014068	0.587166	0.101795
GPR25	0.0	0.183769	1.0	0.178591	0.047422	0.978986	0.06187	0.128206	0.273818	0.048554	0.050264	0.125337	0.07131	0.030719	0.16866	0.074021	0.054614	0.002986	0.135445	0.084443	0.102149	0.092264
GPR65	0.044737	0.042541	0.000982	0.173048	0.052953	0.170682	0.088223	0.012337	0.057539	0.29903	0.251704	0.251565	0.167284	0.069416	0.013792	0.106415	0.057418	0.0	0.196197	0.171689	1.0	0.301437
GRAP2	0.003278	0.004951	0.002579	0.192255	0.219012	0.184013	0.101418	0.136148	0.128079	0.111851	0.135794	0.210802	0.002713	0.001034	0.005649	0.008561	0.0	0.001508	0.159828	0.093087	0.00402	0.00203
GSTT1	0.0	0.008818	0.008219	0.018629	0.057621	0.01281	0.011377	0.122312	0.028232	0.012382	0.014305	0.014046	0.016505	0.070269	0.120469	0.818809	1.0	0.091987	0.545875	0.613599	0.053326	0.025576
GUSBP11	0.265861	0.343221	1.0	0.017024	0.019214	0.004789	8.8e-05	0.014592	0.008658	0.000287	0.010092	0.003043	0.001227	0.0	0.000272	0.009267	8.7e-05	0.000106	0.001499	0.000545	0.012073	0.008971
GYPE	0.484421	0.798217	0.442276	0.320653	0.059614	0.0	0.015694	0.044365	1.0	0.804988	0.168861	0.29124	0.040513	0.048348	0.046654	0.129944	0.02311	0.064844	0.07659	0.000639	0.059807	0.145768
GZMA	0.006936	0.007484	0.001871	0.279969	0.017504	0.178433	0.05033	0.003612	0.012007	0.633134	0.609506	1.0	0.003671	0.002029	0.002671	0.000804	0.001935	0.003521	0.0	0.000815	0.004501	0.012754
GZMB	0.003085	0.001622	0.001381	0.088345	0.002357	0.001217	0.945073	0.001438	0.00099	0.258047	0.65703	1.0	0.001338	0.004576	0.005543	0.003463	0.0	0.002219	0.039492	0.240032	0.008459	0.005329
GZMH	0.000545	0.001606	0.00222	0.71929	0.0155	0.051869	0.074265	0.000962	0.005426	0.876996	1.0	0.62362	0.001854	0.000837	8.5e-05	0.0	0.000242	0.000966	0.000261	0.000399	0.003167	0.002272
GZMK	0.010037	0.015965	0.004795	0.553543	0.088103	0.23299	0.010268	0.005994	0.001712	1.0	0.122333	0.013163	0.002675	0.002826	0.00519	0.0	0.00345	0.00361	0.000852	0.003242	0.007972	0.024973
GZMM	0.0	0.002529	0.001495	0.259755	0.301244	0.218656	0.130247	0.255078	0.158874	0.221088	0.937938	0.650227	0.001719	0.002789	0.005749	0.001003	0.000997	0.003599	0.001046	0.006401	0.032691	0.014828
HAL	0.106889	0.083379	0.017959	0.009853	0.002455	0.007003	0.008036	0.161917	0.008399	0.04503	0.014909	0.013769	0.26977	0.015952	0.012076	0.007252	0.006772	0.0	0.024976	0.01224	0.045217	1.0
HCK	0.028075	0.054436	0.010606	0.007659	0.00776	0.004465	0.004646	0.0	0.003826	0.084742	0.042507	0.017152	0.894805	0.431556	0.989925	0.582507	0.52861	0.455525	0.069927	0.096656	0.450453	0.903987
HDC	0.013844	0.017031	0.031146	0.01127	0.0	0.010747	0.00688	0.000531	0.007861	0.007693	0.019433	0.014146	0.011878	0.010246	0.0195	0.016438	0.013993	0.009772	0.990383	1.0	0.117557	0.014125
HESX1	0.000457	0.0	0.001408	0.000533	0.001019	7e-05	0.000673	0.001104	0.013819	0.000791	0.001134	0.00146	0.001102	0.000636	1.0	0.040761	0.002697	0.460944	0.000286	0.002396	0.001978	0.000636
HHEX	1.0	0.613033	0.008462	0.018749	0.006204	0.011077	0.007378	0.005184	0.0	0.046851	0.042851	0.033142	0.419126	0.097754	0.00239	0.115125	0.196995	0.00869	0.284531	0.131007	0.212798	0.200821
HIC1	0.011891	0.0	0.032166	0.048412	0.175045	0.022358	0.035293	0.030241	1.0	0.087579	0.137985	0.449185	0.034815	0.027846	0.101009	0.025362	0.041624	0.095984	0.057671	0.047138	0.104004	0.040277
HIST1H2AE	0.10706	0.05755	1.0	0.08734	0.088933	0.145293	0.018603	0.384106	0.216161	0.035559	0.031857	0.0	0.007673	0.001602	0.000495	0.011321	0.043088	0.129439	0.039553	0.085304	0.26921	0.058627
