Symbol	A	B	C	D	E	F	G	H	I	J	K	L
BRCA2	5.472517	9.604559	30.296602	4.186008	9.818726	14.786541	6.123824	4.56918	14.237033	4.929862	12.799126	6.212038
LOC642797	33.947918	74.976959	9.910969	12.072946	10.982721	17.20603	65.390251	16.743938	25.590708	12.917518	30.312332	15.632768
LOC642795	32.893967	96.637909	76.086098	95.24382	42.304008	50.432621	26.951729	22.047684	9.624468	148.193176	54.794189	26.034372
LOC642799	6.480247	19.334806	9.818726	91.804649	4.798442	7.972777	50.152161	48.129623	4.533164	19.714602	17.496618	20.022573
KIF25	30.470491	85.069824	54.275078	34.560516	23.599897	65.957008	33.768562	98.468002	11.176545	31.575596	24.559906	26.38843
KIF24	25.880253	10.561548	31.49065	29.802124	83.759743	23.836203	14.881733	18.539595	91.273872	8.386905	57.380611	17.973461
KIF27	21.981771	43.801273	72.275299	70.324722	70.769516	18.114517	36.192402	66.465103	55.646957	139.25824	55.583237	45.858814
KIF23	113.557228	93.535019	55.47596	24.383463	64.190041	86.471924	121.977303	139.916199	159.699722	36.95615	34.457272	33.98563
KIF22	760.604004	689.512329	959.527832	1036.994019	974.372803	653.010376	756.500977	794.409424	867.127808	1119.613403	927.777283	1164.624023
LOC646570	24.817463	22.958429	30.866419	30.974863	13.64123	22.092726	86.566338	13.730856	32.936886	73.488441	20.512709	18.527788
PTPLAD2	369.675842	371.600433	358.138153	317.791016	348.500885	338.924713	433.017395	449.424377	442.702515	408.594025	328.738983	440.957489
PTPLAD1	647.948975	704.417053	1055.666748	1105.291382	1058.124634	1081.639771	516.508362	467.21521	479.794403	1154.29541	1262.213867	1108.271118
HIBADH	1017.921143	1053.728271	1286.361206	1463.378418	1302.12854	1064.321045	846.635437	1120.800659	1121.529175	1333.19873	1295.16333	1068.180786
LOC346329	26.034792	22.771051	96.659645	12.438075	26.114965	8.55535	11.472165	106.724426	15.474761	14.40208	44.666691	15.704596
LOC643465	20.180176	27.075277	13.032415	17.452908	32.722031	37.69384	13.164799	53.466457	19.080265	19.43396	51.604591	19.053562
TFRC	2922.817871	3071.557129	3141.65625	2997.250244	2824.688721	2028.432129	3383.686035	4287.536133	4287.536133	3235.89502	3161.280518	4167.045898
AKT1S1	148.339417	111.887413	172.73645	86.144928	56.073566	117.917923	154.083405	128.51387	154.083405	135.67218	101.616295	107.709824
LOC647315	69.050713	84.055618	31.471834	33.59972	26.92445	33.900784	40.475437	94.167236	38.720196	44.790478	31.49065	10.262937
LOC647310	51.367764	79.319145	45.937557	35.641388	13.339526	87.870552	29.712454	68.259171	29.503235	117.911987	30.72504	8.255798
LOC647311	89.127922	40.331696	69.977493	61.921101	98.776627	39.096409	99.110657	32.155628	101.484337	47.089447	59.138508	78.497925
TFR2	22.501574	54.798321	79.480904	48.363258	129.591888	49.020252	39.171318	29.796001	33.237255	22.187214	35.267288	112.601936
LOC441632	117.104317	133.825333	128.020416	125.118271	162.001404	100.351372	162.121872	183.305145	143.913727	122.961082	156.314331	127.252831
DNAJC25-GNG10	165.291824	138.142273	29.820274	59.28381	48.351105	78.314819	224.325043	132.056168	186.305695	92.600258	76.917152	99.651939
LOC401305	12.200875	56.168144	45.651527	83.176849	28.015846	26.697294	23.055113	17.348667	31.425793	39.399258	88.051659	33.180191
NXPH4	66.611702	74.818161	38.586761	16.294285	79.241798	64.866913	71.414696	115.73362	99.314957	35.145962	50.425301	45.017464
YY1	3499.029297	4016.523926	4000.243164	4102.951172	3719.408691	4034.527344	3141.65625	3056.902588	2892.202881	3712.763672	3995.300293	3952.11377
YY2	8.973723	10.160502	13.146053	10.552245	9.439601	24.556116	21.751507	13.188378	41.066845	11.76717	19.669498	18.979147
LOC647521	46.354752	108.125824	74.930901	95.814117	132.186935	106.070908	79.732376	29.087019	118.401611	67.761826	105.747925	43.267765
LYZ	31017.589844	27102.669922	8817.510742	7744.016113	12102.427734	17075.132813	39864.101563	38944.019531	39864.101563	552.262573	358.309692	7521.995605
SNORD89	606.082031	596.11615	847.55011	836.748413	607.636841	526.577454	631.884888	753.513306	773.619629	696.526917	618.029602	742.776245
SNORD87	22.958429	25.732388	73.860237	69.040443	70.79493	87.283966	27.719955	75.538765	27.385473	85.49192	36.039806	38.337742
LOC643547	18.544268	19.095078	21.312862	26.610634	11.455829	27.17864	36.115334	68.042091	5.661217	78.438599	42.772484	8.052152
SNORD84	134.806091	207.544235	182.538116	181.216751	128.642334	137.700104	156.689545	215.259537	228.184769	141.06601	85.100746	200.991653
SNORD80	27.126337	34.56921	29.4638	63.64624	63.869213	33.52359	3.412444	42.059921	21.496145	33.519989	57.785034	79.889229
SYCE1	61.937687	71.909897	71.177475	76.95916	36.033192	56.362503	81.601273	51.585258	186.091644	45.900013	96.619888	49.52943
LOC100128729	104.270332	121.291412	108.18914	116.390297	86.204689	58.504574	60.676849	73.615562	40.762699	122.206757	99.641266	51.036892
LOC100128728	125.651016	118.003929	30.006048	103.203606	87.438866	109.378052	67.565636	165.455185	138.142685	116.664986	136.241379	128.1819
SYCE2	40.087452	68.294357	63.750004	106.629089	79.430229	34.489723	99.762177	76.239555	97.721222	95.305458	81.117828	92.32795
MGC46336	52.256794	16.615871	21.502398	27.73308	50.587856	7.595731	15.248041	19.16431	36.79224	12.1974	38.357517	47.389194
FAM106A	9.94652	15.0506	7.934008	22.598167	10.757481	59.7953	8.773662	51.733765	13.947328	85.440132	26.917959	47.769367
CCDC38	59.541206	15.892189	12.494613	39.10733	8.603843	22.408968	36.741528	36.295582	38.057693	23.547375	29.4638	22.764446
CCDC39	6.177608	4.923055	43.394894	23.103994	77.856636	27.397564	30.974335	12.942332	11.170596	25.928801	42.553421	7.489071
CCDC33	48.660339	31.752752	85.33374	13.956659	76.315063	16.276606	112.711815	67.062325	55.345928	52.940941	59.214298	137.371109
CCDC36	64.444382	103.222809	98.238335	29.297205	13.996856	33.23661	92.426712	57.817493	125.155769	102.477753	93.584747	25.577488
CCDC37	6.106244	7.476175	6.84574	29.924721	2.722747	15.605764	7.262313	15.055301	7.878059	4.202093	11.646591	20.973919
CCDC34	227.706177	226.96698	338.906799	345.711517	264.878723	212.258347	166.062103	132.846771	144.063919	320.936707	291.10434	370.225922
CCDC35	137.877716	91.996704	161.318558	162.063889	128.1819	99.135368	136.114761	90.285248	120.346611	126.836998	147.630386	92.828827
LOC100128899	28.310175	111.608643	140.208588	155.493912	149.379166	39.267181	39.919525	110.1073	86.34819	172.451584	92.787735	176.748886
LOC100128895	27.380989	20.054417	23.638994	29.363434	28.441984	73.588943	20.808828	25.953377	24.728188	8.885139	27.105864	25.980408
LOC100128893	60.485798	83.176849	83.581833	10.13133	12.195222	82.561493	39.179436	77.354736	56.541317	39.160255	78.351906	67.101631
LOC100128892	5.420488	22.739925	32.633102	9.190614	41.101017	15.20962	14.444181	38.692268	4.744023	7.140146	6.039104	9.789026
TBX20	17.606003	12.697605	15.025673	11.132673	58.890308	38.846554	12.877387	23.40233	65.020805	20.40411	59.642391	16.315434
MLNR	14.284467	7.163726	10.341493	11.780395	53.818611	8.31701	8.910308	21.964926	4.984612	11.623167	11.2652	5.783504
SARS2	687.782043	646.74231	693.714233	677.713928	727.559631	756.845642	621.359009	837.641052	747.161621	663.467407	631.117126	764.207275
NECAP1	1976.084839	1670.382813	1626.784424	1514.268066	1710.115356	1654.123535	2050.816895	2628.764893	2757.054443	1721.13916	1687.272095	1790.298828
NECAP2	3256.547852	3049.882813	4348.875	4236.748047	2962.49585	1941.828735	2475.628174	3100.151367	3105.548828	4474.245605	2519.803711	4345.594238
LOC440277	4.362045	6.319098	45.618286	11.587629	88.225357	40.983681	9.019827	26.002642	88.178505	18.610004	79.294853	7.114665
LOC401875	94.190796	31.509562	39.320789	75.886955	121.946091	100.600113	53.339699	46.400948	24.594692	89.600105	20.423075	136.865051
LOC401876	50.972763	27.238119	77.552628	64.119759	36.175209	46.81934	27.101357	34.345257	53.121693	31.630423	14.632453	42.772484
KYNU	1815.539795	2041.234863	224.296021	201.739899	388.02887	551.701416	2498.070313	3861.304199	3999.905518	9.678517	55.510662	51.627846
LOC645268	11.984014	15.322816	13.202638	46.286289	19.836857	8.992332	12.423324	9.371238	14.019303	11.303215	14.74622	5.948401
LOC100133142	36.715549	31.145462	13.316702	24.775846	46.667625	32.513844	19.290934	23.670958	55.684681	138.193588	93.370567	54.246651
LOC645262	40.350819	61.859558	14.493051	78.204514	53.291851	16.789608	64.265457	85.70179	20.49972	16.273928	37.408436	49.523846
LOC645263	14.618323	9.02814	22.53108	14.521245	6.909023	53.220146	12.202372	23.751772	8.908922	20.088346	44.406429	8.533286
LOC645261	42.902241	19.193163	100.589226	28.229784	10.381361	22.979439	41.942421	18.244022	6.905151	30.678185	40.198986	11.346331
COPG2	293.454651	346.901886	345.112854	341.371521	310.047638	273.115173	317.80484	401.555176	441.294891	318.085907	301.978668	311.31488
PDZK3	12.955609	7.168813	12.804996	7.756002	4.960829	4.618604	4.234762	14.979511	8.863688	20.127851	8.554563	5.122171
KERA	119.583916	113.557228	157.578018	146.678574	129.629547	138.142273	128.467468	144.63089	134.824539	101.071381	140.156555	109.575836
GTPBP5	84.092697	98.84346	78.065849	64.040298	126.827751	44.695629	37.447086	115.551872	71.187904	48.532562	66.457191	71.398369
GTPBP4	2649.274902	2906.124756	2947.140869	3064.415283	3133.92041	3284.134033	2078.038086	2913.694336	2762.165283	2859.409424	3220.587158	3149.825684
GTPBP6	4628.99707	4444.689453	5021.271973	5008.694336	4978.19873	4400.557617	3747.810059	3956.404785	4017.112793	5356.932129	5000.203613	4966.603516
GTPBP1	140.546463	183.755035	132.800049	162.024353	172.600586	208.474289	129.057343	164.239807	132.062027	123.862892	187.165573	169.318695
GTPBP3	561.430481	516.107727	946.736877	829.116333	711.622681	444.648407	436.580017	434.279541	415.238281	973.34668	941.702332	743.296692
GTPBP2	82.129578	103.552101	126.859795	67.045082	111.384476	89.232552	110.83522	113.710312	104.170654	76.73436	78.715973	43.033211
GTPBP8	492.069214	500.010834	576.713135	609.083069	461.921295	580.304443	334.763916	370.148224	373.963562	590.715637	647.855347	549.710388
TIPIN	151.092148	121.287376	127.568756	160.659088	153.488892	185.103867	97.486137	166.938141	85.281609	130.891998	183.375961	155.030518
TMEM89	85.480957	49.523846	52.087311	37.469395	91.368889	78.137253	81.017311	39.548695	118.714066	35.766487	72.942902	82.172722
TMEM88	253.844147	281.342224	80.610039	100.494514	166.927338	196.979767	487.096222	515.289429	590.466736	150.809891	160.850433	142.677887
PLK1	59.033665	21.440331	150.610474	40.117935	52.473694	92.924919	30.988419	17.565519	20.07584	5.20918	39.313076	35.69875
PLK3	204.575455	223.736832	148.956604	238.512924	187.515656	113.371307	347.627045	369.759888	293.524902	230.084366	194.669983	260.578033
PLK2	130.706268	149.374298	16.340044	67.975113	65.877274	143.577057	186.037048	298.716614	297.449005	20.538395	111.69973	62.274982
PLK4	175.399033	184.096863	205.160995	227.51207	196.605621	218.174606	172.673492	159.29039	166.59494	258.300415	188.001633	237.902771
M6PRBP1	4580.176758	4442.51123	3304.009033	3388.94873	3293.338623	2897.984619	5267.726563	5370.991699	5457.463867	3995.300293	3521.899658	3596.099121
LOC645888	41.246361	7.444551	33.913181	74.930901	41.013493	113.993126	10.310318	29.98745	30.866413	64.339256	65.957008	23.659279
LOC645882	15.522762	11.315966	14.029898	53.05191	19.947424	35.848652	85.266762	67.689621	102.50396	84.741501	25.7104	30.428112
POLS	595.135254	530.152466	758.734558	849.162109	647.237	530.152466	448.649658	496.136719	662.842468	962.374268	769.9198	793.409424
LOC645885	23.038097	13.367846	17.928032	7.961967	39.902805	29.728506	16.421782	19.320057	105.539116	35.537392	100.476883	14.201846
POLQ	130.111511	107.446121	16.559473	92.083672	117.200363	166.965942	97.430824	108.668213	61.060684	113.709831	105.15007	120.123901
KIAA0391	1120.800659	1231.581909	2423.288086	2740.208252	1625.404297	976.65155	758.482544	652.142883	735.375061	2407.393311	2044.4104	2644.285156
LOC644131	205.255875	218.651566	211.031097	249.183884	189.040024	211.11113	248.175781	328.160339	313.032562	221.152481	219.583694	282.309509
SBDSP	879.804382	815.991394	1248.268188	893.780762	940.694946	566.763367	348.372345	500.157257	508.466553	1507.785522	1291.94812	1145.360596
LOC644133	113.520035	103.090683	165.213913	118.758263	152.82518	123.360405	42.044037	39.150555	30.038019	96.384895	67.399979	139.752884
LOC644132	266.023895	277.854065	188.370804	147.302414	200.057373	195.196243	335.119202	508.653473	505.147339	193.047852	170.088104	229.196442
LOC644135	81.28109	115.720581	37.792065	152.767639	78.127457	89.66935	23.154896	89.127922	110.123817	79.461472	64.228256	89.3489
LOC644137	22.585201	8.863688	33.513313	8.449341	53.713924	19.845968	14.610915	62.497345	4.770183	187.943832	20.960375	16.761921
LOC644136	27.228251	3.951387	15.939181	32.916172	10.285895	41.822495	43.642941	8.743278	15.215672	14.748468	10.573018	10.742155
LOC648456	52.008545	50.367542	43.519958	35.115658	11.532871	75.756088	40.182987	28.011538	135.595108	22.720789	90.285248	46.953129
LOC648454	24.795622	32.988369	10.418433	90.325935	14.981976	11.83455	5.823527	7.285721	94.336029	7.924164	35.535793	6.399366
LOC648453	12.634555	21.421068	6.560415	7.023173	24.248743	13.849144	24.754101	12.422481	17.900938	30.775223	18.188606	9.80606
SMS	2410.69873	2454.161621	1617.530884	1497.510498	1509.817993	1513.785034	2654.549561	3289.022705	3763.673584	1449.497803	1484.888794	2081.390137
PLEKHB1	391.544495	360.68219	845.849182	921.9552	725.631958	186.236649	242.458023	178.731537	173.466003	1030.139893	930.305237	726.701294
TMEM84	40.057953	82.156837	13.609562	52.175446	129.512436	24.603176	61.552048	82.817543	62.416145	77.231102	29.633739	69.127396
ANKK1	33.671432	20.720404	11.137992	12.700309	63.596642	28.025126	18.182817	10.096394	13.689909	65.638634	45.900013	48.985622
PCGF1	496.427582	516.508362	481.064453	545.947266	549.409485	719.687805	528.00293	552.034424	566.763367	474.561646	531.231995	549.409485
SMO	23.055151	24.799734	10.824593	25.632565	40.394371	18.573771	8.943865	20.439205	38.513447	11.349701	6.580339	85.584953
PCGF3	65.417305	78.77549	130.632492	105.876472	183.264832	107.33519	148.671127	189.040024	28.066389	69.276657	31.357489	110.78701
PCGF2	23.262259	20.577099	24.982145	24.839254	12.060239	54.280304	15.064946	82.864113	81.997299	18.970385	34.494534	9.529871
PCGF5	203.779938	227.326813	308.551086	327.870392	261.519928	260.605804	215.228348	231.170166	298.682129	281.236694	373.069855	327.760986
CX3CR1	4281.670898	4661.21582	2309.728516	2396.632813	4559.859375	10359.358398	3267.311768	2704.398682	2808.438232	674.847107	3097.474121	1096.879272
LOC613037	5932.873535	5749.898926	7708.85791	7192.355469	6575.713379	5911.213379	5041.590332	4348.875	4317.050781	7734.546875	6332.512207	7319.195313
LOC613038	14.906732	33.688183	41.696117	24.667002	90.839684	21.618492	66.096878	68.274574	59.399441	71.594833	42.130005	32.520359
MAGED1	2693.556396	2389.765625	3188.320313	3153.888184	3710.266113	2866.762451	1292.55481	1042.288818	999.648499	2823.572754	3435.596924	2928.583496
MAGED2	267.956421	232.466629	280.364075	263.162476	284.818665	245.438705	199.026581	218.786407	256.268402	294.223511	305.230164	277.580963
MAGED4	2.059877	15.769453	9.632494	29.600563	39.406261	13.287349	16.293684	43.735073	8.957138	9.943638	21.907749	15.397782
ATP8B3	2.299735	9.706903	39.171318	10.231641	10.055367	5.498472	7.381029	4.829432	2.49314	2.801801	1.775617	4.084006
ATP8B2	1484.247437	1441.417358	4021.622559	3776.089355	2731.528564	852.092468	601.84375	289.595062	313.286591	3925.006348	2888.57666	4222.699707
ATP8B1	19.368265	73.070366	54.43203	45.821434	98.833664	64.876999	18.444927	47.376389	80.082611	79.610672	25.153133	21.06645
ATP8B4	381.286469	422.595673	183.180893	186.828674	284.031799	1119.613403	516.879272	587.813477	581.504456	81.944771	169.312408	201.532104
STC1	76.902	13.020321	23.46464	32.664314	36.137917	115.822342	26.728228	69.03479	38.069515	7.018304	14.821283	11.623167
STC2	99.882629	75.166824	43.517902	48.577488	12.508519	22.169621	30.747595	57.816589	40.179829	18.444927	52.480316	21.135534
DPPA2	13.939445	30.010128	15.481313	7.339988	21.551292	12.648083	52.480316	36.122681	20.386824	30.259544	24.652399	15.117949
DPPA3	63.615467	40.644115	75.121567	104.290749	26.975872	32.134209	24.45767	52.413357	32.193329	76.576767	43.795975	43.482658
DPPA4	99.825233	30.908205	127.087799	71.298409	119.278542	68.039032	19.931623	16.322832	20.180176	73.070366	42.890587	103.431526
DPPA5	3.653816	9.464335	16.654005	47.43037	13.315237	9.546877	10.899805	9.903176	10.082345	3.994254	5.963202	12.371859
TLR10	291.069031	247.230011	38.761662	149.555786	134.629135	153.823013	268.39444	132.209625	173.349243	104.139091	132.27298	46.425224
ZBTB39	277.725922	248.975693	252.312424	257.759308	277.057007	318.652893	162.850861	169.333969	202.852295	317.997345	282.947021	288.632263
C1orf138	20.110405	25.96026	2.787499	11.028466	7.231284	43.482658	105.109329	73.462921	113.049507	38.687157	15.36361	20.083719
LOC650889	41.704689	48.988621	36.277119	93.425926	58.643642	29.75388	19.0627	8.957138	43.512833	128.820145	22.445002	70.50164
C1orf131	1035.901001	1121.557861	1563.483276	1689.599609	1457.052368	1225.063721	787.076355	616.888489	662.917358	1389.251953	1499.306396	1581.019043
C1orf130	100.772591	128.088333	136.686172	135.305664	101.236084	115.143684	38.280067	116.88678	107.650261	99.628334	94.386528	117.726746
C1orf133	19.320454	11.016591	6.557981	14.535394	30.028425	18.886894	7.250975	20.561501	4.487148	13.069602	19.299141	14.377405
C1orf132	23.101007	30.344841	18.813332	93.563789	118.166565	49.693321	73.950996	74.310822	18.320406	40.915192	135.67218	27.525478
C1orf135	52.431229	14.155466	12.877337	16.046309	18.796362	101.111778	47.725323	140.912659	157.135406	7.370461	8.96963	9.609822
LOC650881	26.865997	63.278561	15.247717	20.040724	15.701857	49.689457	46.204597	81.647469	31.437496	48.585762	53.706612	135.972794
C1orf137	125.125046	49.08453	122.486252	118.003929	108.630623	82.226715	114.438698	126.292603	66.081406	100.235161	52.480316	94.249481
LOC650883	36.038563	82.226715	41.715282	18.244862	64.686943	115.435036	81.151848	22.446665	32.066151	15.483801	86.842148	92.789078
SMC1A	249.16243	264.927185	294.649475	310.185547	350.691742	342.583679	234.866547	235.42894	263.793243	328.982086	335.179321	307.504791
SMC1B	20.199039	16.044041	38.222637	80.610039	41.439125	62.474777	12.955938	76.458794	13.518682	12.050791	83.39035	16.559473
NDUFV2	4172.594727	4531.372559	4694.906738	5115.012695	4283.723145	4384.347656	4287.241699	4442.51123	4586.53125	4849.644043	4576.594727	4989.799805
AGAP11	50.366718	10.993535	9.46357	16.717419	32.744431	4.366179	20.270929	22.27878	14.01463	12.060239	11.262996	7.878532
SGTB	111.887413	31.214308	100.772591	111.845688	18.057478	71.86055	102.866646	81.761314	75.987099	127.33744	139.758545	154.319351
SGTA	255.875778	223.2659	285.104553	249.289886	299.81012	282.491669	341.355743	341.828827	312.110077	267.956421	255.22673	285.98941
TRIM48	60.490231	24.237793	72.372429	55.947456	97.09137	77.989502	43.368053	39.288532	109.592384	34.127396	11.12674	76.154533
TRIM49	15.966131	24.946402	29.136641	38.363789	18.223986	63.480618	54.981041	37.60915	79.58754	70.07251	33.625298	92.455322
TRIM46	99.135368	78.326416	175.302597	182.125	167.828354	82.651703	131.099548	64.013351	40.945137	214.27211	128.088333	254.328217
TRIM47	6.98274	31.055107	106.401726	132.062027	105.109329	21.68742	17.972471	75.403885	12.090835	101.445587	59.677464	123.896255
TRIM44	2326.381592	2218.049316	2693.556396	2541.19165	2090.846191	2459.18335	1939.359619	2569.203613	2475.628174	2729.992676	2217.345703	2482.28125
TRIM45	27.163761	79.286568	43.323448	91.117889	163.901047	93.922417	48.274925	91.074608	138.143616	50.88113	79.535126	41.715282
TRIM42	24.993664	7.663784	7.656177	12.659874	18.126429	7.691272	34.997234	13.315237	16.097788	21.358225	55.865166	9.960057
TRIM43	162.930557	108.6912	142.002563	147.973679	164.841293	158.409592	153.245361	175.519073	216.37709	162.523987	166.768555	188.970276
TRIM40	9.15145	17.759098	20.71476	48.570465	11.02155	29.571751	19.781181	31.705814	79.185913	32.066151	47.875492	34.693699
TRIM41	1044.957642	1121.37146	1037.049438	1094.173706	1173.25708	1145.360352	1062.484863	1082.832764	1108.271118	1225.292969	1316.523315	1259.712402
IVD	123.753052	161.980881	122.206757	103.898216	100.389435	151.927002	166.026306	195.713501	161.503693	99.674919	107.709824	121.544739
IVL	52.175446	14.161432	15.744642	21.60854	26.392088	30.802448	41.659336	27.270847	52.926052	58.765926	31.127495	67.677673
NRD1	2854.447754	2890.00293	2877.691406	2903.862549	3015.467041	3146.435303	3859.694824	3211.772949	3230.989746	2823.189209	2899.213867	2907.805176
LOC651825	10.207179	39.494274	9.016735	20.492455	20.176744	6.721244	24.311855	20.932909	8.281686	2.176517	13.262225	8.195551
LOC651821	32.85186	12.908016	42.276764	6.715436	6.038403	16.813759	17.371855	9.129387	19.451685	28.272343	96.149689	13.591022
LOC651820	11.424341	14.897301	91.92025	55.75631	76.776215	72.999321	76.301453	150.041016	123.907166	32.808674	105.230705	17.535271
ERCC-00116	4.065148	7.922156	10.137459	3.132179	7.9282	10.598545	7.494944	8.734683	7.756002	4.766272	6.171514	5.482571
ERCC-00117	5.823527	2.425433	4.937701	5.598819	7.472275	9.731243	9.851606	2.49314	7.452052	7.656169	1.557363	8.216741
LOC651829	27.281321	49.666283	32.769493	10.742832	6.103805	46.67165	36.583611	20.989353	29.070433	68.90612	23.81354	26.31748
ERCC-00111	2.176517	4.80894	5.34351	16.34795	10.779479	6.633638	5.203135	39.272648	11.31037	9.753148	10.502295	12.121652
ERCC-00112	6.313265	2.012983	9.960526	7.017038	2.310828	5.323944	3.129846	4.648103	9.769135	6.084743	8.366608	5.466989
ERCC-00113	3.881267	8.029699	2.012983	2.161175	6.618361	3.203956	5.928108	6.600663	0.972465	2.708367	1.086701	5.195086
DIO3OS	28.295267	33.519989	9.742336	18.64204	39.508759	26.467585	12.130342	63.195168	46.406876	70.429672	20.11348	79.065346
NES	48.945908	53.24831	45.199055	75.517303	20.647907	28.535162	13.609562	71.233238	26.335135	79.581047	24.189337	56.447529
LOC100133967	19.847513	11.65815	11.688409	8.884241	9.309265	21.814163	78.539642	36.415726	9.741173	22.779583	9.87055	18.912636
AURKAIP1	3840.116943	3778.458984	3698.300537	3859.161865	3657.332764	3654.333984	4039.615967	4000.326172	3515.265381	3592.292236	3731.734863	4041.117432
AFMID	497.576721	442.475739	94.360847	52.564171	131.451981	198.805161	831.803406	3582.844482	3596.099121	31.730417	11.048203	44.689571
MGC16025	74.414513	88.725174	35.828072	35.504448	40.613747	21.430735	24.522938	30.698538	37.830822	62.51704	119.052521	24.574226
PFDN1	2225.241455	2094.791748	2712.948242	2463.228271	2313.186279	2207.774414	1550.072266	2050.816895	2093.125977	2435.268311	2285.480713	2750.164795
PFDN2	253.100754	269.621368	219.768723	259.834229	250.110825	231.536453	301.599121	310.005371	322.061676	287.763062	225.250061	307.190094
PFDN5	12367.313477	12631.599609	12698.353516	13247.624023	12512.257813	12117.945313	13253.620117	13794.806641	13652.211914	12661.411133	13658.445313	13253.620117
PFDN4	91.389305	50.366749	27.002649	47.281513	78.332146	63.859367	26.991678	14.88607	15.631518	19.845968	56.944439	69.264977
PFDN6	505.397766	527.580566	407.874084	468.483734	443.992554	497.210815	519.476013	726.701294	809.149597	518.666443	342.058167	574.683655
MTHFR	278.134064	274.64325	245.947586	234.060486	250.14534	289.587158	260.210449	310.29425	256.635071	253.100754	266.256409	232.700134
MTHFS	1108.014771	1461.199829	1070.449707	1139.674805	1021.797363	934.894958	3125.37085	1792.662964	1851.493408	1098.583252	1085.876343	1048.916138
GAGE12H	83.698143	107.026886	131.451965	62.36237	18.437531	110.272659	135.183456	75.638939	137.188446	85.403168	30.362242	117.2659
GAGE12I	14.91756	14.415498	28.692919	10.310318	10.567843	14.416668	4.823982	15.544575	16.112911	39.550499	10.978728	19.812639
GAGE12J	63.113625	34.457272	26.082422	16.790836	14.753398	54.917351	20.167311	36.238354	5.598819	41.25005	14.431145	50.366718
DTNB	26.058167	78.254898	75.538765	69.540405	72.15493	15.900521	45.634079	60.676849	12.85941	69.594543	17.260468	59.137581
DTNA	38.76659	53.08765	33.086723	19.549175	14.150391	34.137165	49.95546	132.838104	136.686172	10.381361	105.197044	77.112144
GAGE12B	21.312428	6.14281	13.588449	27.922485	27.774942	21.330719	32.809681	9.114771	25.451387	10.110092	9.486773	14.790151
GAGE12C	38.696293	31.167969	7.284206	20.582232	15.98313	18.587233	11.987239	61.835445	33.588585	25.548407	26.29332	35.641388
GAGE12D	13.441268	4.5267	42.304344	4.362045	7.618759	53.792191	25.021313	14.450458	35.530796	15.38848	13.3948	9.147723
GAGE12E	95.305458	105.52301	201.547531	93.414391	87.063492	97.287041	29.111401	96.159904	132.021805	149.356934	67.176315	146.720947
GAGE12F	25.631508	33.464725	18.087885	37.241867	121.763084	9.874089	37.703327	35.460976	13.596482	30.53754	48.42321	10.418619
GAGE12G	30.686411	53.805401	52.480316	27.505423	81.799088	26.579926	12.71907	66.732422	18.699366	18.886894	28.812469	37.811554
PDE4DIP	117.64299	65.65638	66.760811	96.062073	114.31205	116.49865	84.258888	98.287094	101.085793	99.416649	90.325935	153.106918
SKCG-1	80.555695	40.210667	45.846313	51.584431	78.947548	64.319061	122.185684	66.760811	88.217102	129.394974	82.095047	85.949432
LATS2	122.055679	125.13662	77.698738	14.730284	117.086037	220.399902	102.827477	166.045471	166.912354	23.88163	99.60125	63.61211
LATS1	39.50423	8.399654	23.055151	20.599333	41.715282	23.341579	57.363132	56.851135	17.783068	76.556679	16.452511	34.084244
DDOST	4901.84375	5176.987305	4812.640625	5164.608887	5336.376953	5742.52002	4341.168457	5193.20752	5247.493164	4675.774414	5230.404297	4775.396484
ODZ3	5.092352	17.981201	6.98274	7.937924	4.80894	9.707159	9.843954	3.135834	12.984433	8.147571	3.728927	8.884241
ODZ2	28.447693	12.435536	7.015648	3.699249	6.120648	7.923289	9.107287	7.019604	22.517128	3.740216	10.128454	9.141224
ODZ1	3.129846	14.824077	19.051731	47.677357	24.933397	15.669839	11.999507	28.554535	31.942566	10.488965	67.175194	9.706903
LOC401463	14.494789	17.976009	38.028088	16.875252	66.101059	23.170425	9.822834	33.093361	22.958429	43.112331	18.061087	133.586426
LOC202181	76.185173	88.458679	41.68462	109.196419	160.107101	44.4729	130.167801	79.238617	103.999496	59.687378	108.036201	97.09137
HILS1	13.7793	12.010207	14.31724	10.400881	13.667184	5.817382	7.225819	0.972465	7.67004	4.649153	6.502443	6.276929
LOC649191	8.981116	4.895973	6.619498	4.54573	15.057142	5.37874	7.863367	18.543341	31.49065	11.860749	18.139523	46.524242
LOC649192	108.182678	69.382767	76.597984	96.754463	70.129166	98.776627	89.751625	45.919697	118.473457	45.592445	54.222454	93.425926
LOC100133627	23.55278	25.202799	42.440994	44.674545	18.587233	96.295616	58.002598	81.24913	98.228905	18.433151	104.009239	52.988731
LOC731640	5386.470215	5308.9375	6977.162109	6736.774902	6479.235352	4131.461426	4523.470215	3959.327148	4010.923096	7625.334961	7310.047363	6708.754395
LOC731641	8.276406	27.717545	23.487745	23.489569	15.771513	12.374132	13.185737	21.827784	16.455719	51.852928	20.946125	8.278521
LOC731642	60.496197	33.650875	27.270847	77.812622	56.930134	16.710857	102.835175	76.273369	42.095184	80.706551	142.231949	126.1661
FAM75A2	18.223986	21.199749	39.94577	38.727768	39.368507	17.850218	21.810766	56.043434	14.546108	16.45892	22.187214	29.972998
