0.05	0.02	0.01	0.37	0.27	0.28
0.02	0.44	0.27	0.1	0.02	0.15
0.15	0.76	0.06	0.01	0.01	0.01
0.26	0.01	0.31	0.38	0.01	0.03
0.03	0.01	0.05	0.9	0.01	0.0
0.0	0.27	0.3	0.09	0.01	0.33
0.02	0.04	0.38	0.08	0.01	0.47
0.79	0.0	0.04	0.16	0.01	0.0
0.05	0.34	0.11	0.44	0.05	0.01
0.01	0.01	0.01	0.97	0.0	0.0
0.06	0.0	0.03	0.64	0.01	0.26
0.0	0.27	0.06	0.14	0.25	0.28
0.01	0.24	0.02	0.09	0.64	0.0
0.46	0.0	0.03	0.01	0.5	0.0
0.91	0.04	0.0	0.0	0.01	0.04
0.01	0.01	0.0	0.17	0.11	0.7
0.35	0.11	0.0	0.06	0.08	0.4
0.03	0.15	0.06	0.39	0.0	0.37
0.0	0.02	0.12	0.01	0.63	0.22
0.03	0.38	0.05	0.07	0.04	0.43
0.01	0.48	0.0	0.01	0.49	0.01
0.06	0.03	0.03	0.0	0.84	0.04
0.48	0.03	0.26	0.07	0.0	0.16
0.01	0.04	0.0	0.02	0.2	0.73
0.05	0.62	0.01	0.09	0.03	0.2
0.03	0.01	0.72	0.23	0.0	0.01
0.02	0.13	0.5	0.19	0.05	0.11
0.0	0.92	0.02	0.04	0.02	0.0
0.0	0.21	0.01	0.78	0.0	0.0
0.52	0.15	0.01	0.0	0.0	0.32
0.01	0.12	0.54	0.01	0.08	0.24
0.01	0.06	0.07	0.01	0.83	0.02
0.36	0.4	0.0	0.05	0.03	0.16
0.01	0.01	0.0	0.01	0.96	0.01
0.19	0.02	0.64	0.01	0.03	0.11
0.0	0.64	0.2	0.04	0.09	0.03
0.01	0.01	0.28	0.02	0.0	0.68
0.01	0.0	0.09	0.83	0.04	0.03
0.52	0.16	0.02	0.0	0.28	0.02
0.14	0.72	0.01	0.0	0.02	0.11
0.01	0.62	0.0	0.34	0.0	0.03
0.05	0.13	0.23	0.49	0.03	0.07
0.0	0.04	0.02	0.21	0.48	0.25
0.62	0.0	0.0	0.36	0.0	0.02
0.05	0.06	0.33	0.1	0.11	0.35
0.0	0.47	0.0	0.51	0.01	0.01
0.51	0.01	0.03	0.06	0.04	0.35
0.01	0.0	0.07	0.15	0.05	0.72
0.03	0.03	0.16	0.35	0.39	0.04
0.0	0.18	0.81	0.01	0.0	0.0
0.76	0.01	0.02	0.21	0.0	0.0
0.01	0.05	0.29	0.64	0.0	0.01
0.01	0.63	0.0	0.09	0.17	0.1
0.0	0.06	0.01	0.0	0.11	0.82
0.04	0.11	0.07	0.59	0.17	0.02
0.28	0.06	0.09	0.04	0.4	0.13
0.02	0.14	0.5	0.02	0.14	0.18
0.0	0.08	0.55	0.03	0.33	0.01
0.2	0.04	0.32	0.18	0.0	0.26
0.84	0.01	0.0	0.1	0.02	0.03
0.74	0.01	0.0	0.11	0.01	0.13
0.64	0.02	0.02	0.1	0.0	0.22
0.02	0.01	0.49	0.0	0.47	0.01
0.11	0.01	0.04	0.33	0.03	0.48
0.07	0.33	0.16	0.07	0.03	0.34
0.16	0.01	0.04	0.75	0.02	0.02
0.25	0.19	0.23	0.01	0.31	0.01
0.08	0.34	0.09	0.04	0.17	0.28
0.05	0.0	0.14	0.76	0.03	0.02
0.02	0.44	0.04	0.04	0.12	0.34
0.83	0.01	0.09	0.01	0.04	0.02
0.18	0.0	0.03	0.07	0.3	0.42
0.11	0.08	0.63	0.05	0.11	0.02
0.38	0.01	0.0	0.12	0.28	0.21
0.01	0.08	0.2	0.71	0.0	0.0
0.0	0.92	0.01	0.01	0.01	0.05
0.8	0.01	0.0	0.02	0.0	0.17
0.03	0.0	0.17	0.14	0.14	0.52
0.74	0.01	0.02	0.13	0.01	0.09
0.06	0.17	0.02	0.05	0.69	0.01
0.14	0.06	0.73	0.0	0.03	0.04
0.01	0.0	0.0	0.01	0.97	0.01
0.39	0.32	0.01	0.13	0.04	0.11
0.0	0.0	0.04	0.05	0.02	0.89
0.84	0.14	0.01	0.01	0.0	0.0
0.09	0.11	0.0	0.29	0.01	0.5
0.03	0.37	0.03	0.35	0.02	0.2
0.36	0.0	0.01	0.63	0.0	0.0
0.04	0.59	0.0	0.36	0.0	0.01
0.0	0.14	0.22	0.01	0.0	0.63
0.8	0.0	0.01	0.0	0.19	0.0
0.03	0.13	0.02	0.0	0.03	0.79
0.03	0.0	0.11	0.85	0.01	0.0
0.13	0.38	0.18	0.0	0.0	0.31
0.12	0.08	0.06	0.01	0.43	0.3
0.0	0.1	0.05	0.03	0.01	0.81
0.01	0.0	0.4	0.0	0.51	0.08
0.02	0.75	0.04	0.01	0.0	0.18
0.01	0.56	0.0	0.02	0.12	0.29
0.01	0.0	0.01	0.0	0.85	0.13
0.1	0.77	0.0	0.1	0.01	0.02
0.0	0.61	0.31	0.0	0.07	0.01
0.22	0.01	0.43	0.01	0.02	0.31
0.01	0.24	0.29	0.11	0.0	0.35
0.42	0.0	0.01	0.01	0.32	0.24
0.07	0.02	0.68	0.12	0.03	0.08
0.04	0.01	0.04	0.03	0.65	0.23
0.05	0.47	0.22	0.09	0.05	0.12
0.57	0.0	0.0	0.33	0.08	0.02
0.79	0.12	0.02	0.02	0.0	0.05
0.79	0.12	0.01	0.05	0.0	0.03
0.8	0.0	0.0	0.02	0.1	0.08
0.08	0.5	0.06	0.07	0.26	0.03
0.06	0.02	0.77	0.05	0.04	0.06
0.0	0.97	0.0	0.01	0.01	0.01
0.21	0.02	0.56	0.04	0.08	0.09
0.17	0.01	0.0	0.01	0.78	0.03
0.85	0.0	0.01	0.0	0.0	0.14
0.03	0.02	0.07	0.17	0.01	0.7
0.22	0.51	0.02	0.0	0.23	0.02
0.4	0.28	0.22	0.0	0.02	0.08
0.04	0.11	0.3	0.18	0.34	0.03
0.03	0.09	0.33	0.0	0.12	0.43
0.46	0.02	0.0	0.0	0.01	0.51
0.0	0.4	0.56	0.02	0.01	0.01
0.01	0.0	0.0	0.88	0.11	0.0
0.42	0.06	0.13	0.06	0.22	0.11
0.01	0.22	0.44	0.2	0.01	0.12
0.0	0.29	0.02	0.01	0.66	0.02
0.29	0.52	0.04	0.04	0.03	0.08
0.01	0.5	0.47	0.01	0.01	0.0
0.03	0.02	0.93	0.0	0.0	0.02
0.06	0.03	0.01	0.31	0.2	0.39
0.03	0.01	0.03	0.0	0.87	0.06
0.0	0.42	0.01	0.0	0.57	0.0
0.01	0.86	0.04	0.01	0.04	0.04
0.25	0.0	0.25	0.32	0.04	0.14
0.01	0.27	0.24	0.0	0.1	0.38
0.01	0.0	0.02	0.0	0.97	0.0
0.01	0.69	0.06	0.02	0.17	0.05
0.08	0.31	0.41	0.11	0.09	0.0
0.03	0.06	0.08	0.14	0.55	0.14
0.01	0.02	0.56	0.03	0.3	0.08
0.02	0.0	0.11	0.15	0.01	0.71
0.01	0.01	0.0	0.92	0.0	0.06
0.22	0.5	0.03	0.04	0.17	0.04
0.05	0.0	0.1	0.41	0.01	0.43
0.15	0.05	0.45	0.0	0.19	0.16
0.05	0.43	0.03	0.05	0.27	0.17
0.15	0.0	0.28	0.2	0.06	0.31
0.04	0.0	0.25	0.0	0.02	0.69
0.01	0.09	0.02	0.78	0.01	0.09
0.01	0.53	0.07	0.05	0.02	0.32
0.0	0.0	0.01	0.01	0.98	0.0
0.35	0.05	0.09	0.38	0.02	0.11
0.16	0.31	0.19	0.04	0.22	0.08
0.02	0.26	0.41	0.05	0.22	0.04
0.45	0.15	0.17	0.09	0.14	0.0
0.32	0.01	0.04	0.43	0.13	0.07
0.02	0.11	0.29	0.34	0.21	0.03
0.31	0.1	0.02	0.16	0.0	0.41
0.04	0.55	0.01	0.05	0.34	0.01
0.84	0.02	0.01	0.03	0.02	0.08
0.23	0.01	0.13	0.04	0.56	0.03
0.03	0.05	0.24	0.03	0.12	0.53
0.41	0.01	0.01	0.16	0.11	0.3
0.01	0.09	0.0	0.89	0.01	0.0
0.02	0.01	0.04	0.89	0.04	0.0
0.24	0.01	0.04	0.08	0.6	0.03
0.06	0.0	0.04	0.1	0.34	0.46
0.01	0.44	0.14	0.08	0.06	0.27
0.35	0.04	0.02	0.03	0.43	0.13
0.0	0.01	0.01	0.01	0.06	0.91
0.02	0.45	0.01	0.03	0.07	0.42
0.33	0.65	0.0	0.01	0.0	0.01
0.13	0.02	0.06	0.15	0.52	0.12
0.0	0.0	0.01	0.03	0.0	0.96
0.0	0.01	0.41	0.02	0.56	0.0
0.06	0.0	0.78	0.04	0.03	0.09
0.01	0.16	0.03	0.72	0.04	0.04
0.15	0.01	0.1	0.21	0.25	0.28
0.01	0.01	0.0	0.01	0.01	0.96
0.33	0.35	0.02	0.02	0.17	0.11
0.11	0.01	0.3	0.11	0.03	0.44
0.02	0.7	0.2	0.02	0.01	0.05
0.0	0.0	0.9	0.09	0.01	0.0
0.06	0.42	0.01	0.47	0.02	0.02
0.04	0.08	0.48	0.06	0.0	0.34
0.01	0.01	0.82	0.02	0.0	0.14
0.4	0.0	0.03	0.19	0.05	0.33
0.26	0.0	0.72	0.0	0.01	0.01
0.03	0.72	0.17	0.06	0.02	0.0
0.82	0.02	0.0	0.01	0.0	0.15
0.02	0.2	0.0	0.03	0.42	0.33
0.03	0.03	0.86	0.07	0.0	0.01
0.99	0.0	0.0	0.0	0.01	0.0
0.06	0.01	0.05	0.88	0.0	0.0
0.59	0.14	0.04	0.0	0.0	0.23
0.01	0.01	0.04	0.0	0.0	0.94
0.05	0.79	0.01	0.01	0.02	0.12
0.0	0.05	0.36	0.06	0.51	0.02
0.0	0.67	0.13	0.02	0.16	0.02
0.0	0.06	0.05	0.03	0.01	0.85
0.66	0.1	0.01	0.06	0.07	0.1
0.0	0.0	0.05	0.83	0.11	0.01
0.1	0.45	0.0	0.04	0.02	0.39
0.0	0.73	0.03	0.2	0.04	0.0
0.01	0.0	0.01	0.0	0.0	0.98
0.43	0.08	0.03	0.32	0.01	0.13
0.04	0.46	0.18	0.28	0.03	0.01
0.15	0.44	0.22	0.01	0.18	0.0
0.1	0.2	0.05	0.03	0.42	0.2
0.0	0.01	0.01	0.03	0.01	0.94
0.0	0.0	0.0	0.02	0.98	0.0
0.53	0.0	0.0	0.03	0.14	0.3
0.68	0.02	0.13	0.16	0.0	0.01
0.23	0.13	0.0	0.01	0.27	0.36
0.45	0.31	0.0	0.03	0.0	0.21
0.02	0.02	0.11	0.72	0.12	0.01
0.05	0.06	0.01	0.77	0.1	0.01
0.7	0.04	0.0	0.13	0.02	0.11
0.77	0.11	0.05	0.05	0.02	0.0
0.02	0.14	0.16	0.62	0.02	0.04
0.01	0.22	0.04	0.55	0.01	0.17
0.0	0.97	0.01	0.0	0.0	0.02
0.06	0.3	0.05	0.29	0.29	0.01
0.02	0.14	0.73	0.06	0.03	0.02
0.13	0.27	0.02	0.23	0.3	0.05
0.01	0.4	0.01	0.53	0.04	0.01
0.0	0.23	0.06	0.01	0.6	0.1
0.64	0.25	0.0	0.01	0.08	0.02
0.0	0.8	0.08	0.05	0.03	0.04
0.54	0.01	0.25	0.17	0.02	0.01
0.03	0.3	0.38	0.15	0.11	0.03
0.0	0.01	0.97	0.0	0.01	0.01
0.59	0.38	0.0	0.01	0.01	0.01
0.08	0.29	0.49	0.01	0.04	0.09
0.0	0.01	0.0	0.0	0.04	0.95
0.25	0.05	0.07	0.51	0.05	0.07
0.02	0.0	0.0	0.01	0.97	0.0
0.66	0.01	0.07	0.14	0.09	0.03
0.34	0.44	0.01	0.0	0.12	0.09
0.23	0.24	0.16	0.27	0.04	0.06
0.0	0.01	0.83	0.01	0.03	0.12
0.03	0.08	0.0	0.0	0.21	0.68
0.01	0.39	0.0	0.59	0.01	0.0
0.01	0.17	0.06	0.5	0.1	0.16
0.17	0.02	0.01	0.06	0.69	0.05
0.14	0.11	0.09	0.19	0.01	0.46
0.04	0.35	0.25	0.04	0.01	0.31
0.29	0.04	0.26	0.24	0.05	0.12
0.13	0.48	0.16	0.02	0.11	0.1
0.5	0.0	0.06	0.3	0.11	0.03
0.41	0.0	0.56	0.0	0.02	0.01
0.08	0.0	0.0	0.03	0.01	0.88
0.01	0.94	0.0	0.01	0.04	0.0
0.03	0.92	0.01	0.03	0.01	0.0
0.0	0.05	0.0	0.01	0.02	0.92
0.02	0.09	0.07	0.04	0.51	0.27
0.01	0.73	0.0	0.04	0.0	0.22
0.2	0.01	0.47	0.05	0.12	0.15
0.01	0.01	0.08	0.03	0.84	0.03
0.21	0.59	0.02	0.0	0.09	0.09
0.07	0.11	0.22	0.06	0.06	0.48
0.16	0.01	0.01	0.01	0.0	0.81
0.18	0.04	0.2	0.0	0.57	0.01
0.5	0.02	0.03	0.23	0.06	0.16
0.15	0.4	0.05	0.21	0.18	0.01
0.04	0.15	0.29	0.04	0.0	0.48
0.02	0.13	0.02	0.63	0.15	0.05
0.02	0.0	0.26	0.01	0.71	0.0
0.04	0.17	0.75	0.0	0.01	0.03
0.01	0.01	0.66	0.04	0.24	0.04
0.11	0.85	0.01	0.03	0.0	0.0
0.0	0.0	0.01	0.97	0.0	0.02
0.74	0.17	0.06	0.03	0.0	0.0
0.04	0.02	0.64	0.04	0.08	0.18
0.0	0.11	0.01	0.18	0.7	0.0
0.32	0.13	0.2	0.03	0.01	0.31
0.14	0.07	0.1	0.1	0.02	0.57
0.01	0.0	0.02	0.01	0.29	0.67
0.47	0.0	0.07	0.06	0.29	0.11
0.0	0.02	0.01	0.23	0.11	0.63
0.02	0.16	0.08	0.64	0.07	0.03
0.16	0.03	0.59	0.09	0.08	0.05
0.07	0.2	0.01	0.07	0.08	0.57
0.85	0.0	0.02	0.01	0.02	0.1
0.01	0.02	0.09	0.42	0.0	0.46
0.0	0.09	0.01	0.02	0.17	0.71
0.05	0.03	0.06	0.05	0.79	0.02
0.25	0.01	0.0	0.57	0.07	0.1
0.0	0.2	0.23	0.0	0.53	0.04
0.01	0.0	0.01	0.15	0.02	0.81
0.91	0.0	0.01	0.06	0.0	0.02
0.26	0.07	0.34	0.06	0.17	0.1
0.03	0.01	0.01	0.95	0.0	0.0
0.13	0.81	0.03	0.01	0.02	0.0
0.74	0.0	0.23	0.02	0.01	0.0
0.02	0.02	0.88	0.03	0.01	0.04
0.05	0.2	0.14	0.16	0.25	0.2
0.04	0.06	0.64	0.01	0.23	0.02
0.08	0.02	0.19	0.24	0.15	0.32
0.01	0.35	0.29	0.22	0.11	0.02
0.01	0.0	0.39	0.01	0.57	0.02
0.01	0.74	0.01	0.02	0.07	0.15
0.04	0.81	0.01	0.12	0.02	0.0
0.28	0.16	0.03	0.06	0.47	0.0
0.01	0.01	0.88	0.01	0.06	0.03
0.03	0.01	0.93	0.02	0.01	0.0
0.02	0.03	0.86	0.01	0.06	0.02
0.01	0.68	0.0	0.11	0.06	0.14
0.0	0.0	0.33	0.0	0.66	0.01
0.0	0.0	0.02	0.11	0.86	0.01
0.15	0.06	0.69	0.04	0.06	0.0
0.38	0.01	0.24	0.04	0.09	0.24
0.11	0.0	0.79	0.03	0.05	0.02
0.05	0.02	0.07	0.11	0.02	0.73
0.04	0.51	0.06	0.0	0.01	0.38
0.47	0.45	0.0	0.01	0.03	0.04
0.0	0.0	0.01	0.11	0.0	0.88
0.08	0.62	0.01	0.0	0.0	0.29
0.44	0.0	0.14	0.03	0.28	0.11
0.47	0.02	0.27	0.0	0.01	0.23
0.19	0.17	0.01	0.55	0.01	0.07
0.02	0.0	0.63	0.05	0.2	0.1
0.02	0.11	0.0	0.0	0.12	0.75
0.01	0.0	0.97	0.01	0.0	0.01
0.0	0.02	0.35	0.01	0.0	0.62
0.95	0.0	0.0	0.02	0.02	0.01
0.24	0.0	0.64	0.0	0.1	0.02
0.51	0.01	0.03	0.0	0.0	0.45
0.14	0.46	0.34	0.04	0.01	0.01
0.04	0.0	0.01	0.02	0.38	0.55
0.03	0.62	0.07	0.01	0.0	0.27
0.02	0.56	0.04	0.14	0.2	0.04
0.0	0.57	0.01	0.01	0.02	0.39
0.56	0.07	0.01	0.12	0.04	0.2
0.01	0.0	0.08	0.54	0.3	0.07
0.0	0.01	0.9	0.02	0.07	0.0
0.55	0.01	0.3	0.13	0.0	0.01
0.0	0.24	0.01	0.0	0.34	0.41
0.0	0.35	0.08	0.5	0.06	0.01
0.21	0.02	0.0	0.03	0.02	0.72
0.01	0.02	0.01	0.96	0.0	0.0
0.6	0.09	0.01	0.0	0.27	0.03
0.08	0.0	0.01	0.72	0.06	0.13
0.02	0.12	0.07	0.01	0.02	0.76
0.03	0.76	0.0	0.0	0.02	0.19
0.11	0.0	0.77	0.01	0.11	0.0
0.13	0.0	0.16	0.56	0.11	0.04
0.06	0.63	0.13	0.04	0.03	0.11
0.03	0.29	0.43	0.01	0.03	0.21
0.02	0.0	0.49	0.07	0.39	0.03
0.91	0.01	0.02	0.0	0.0	0.06
0.05	0.72	0.02	0.05	0.01	0.15
0.02	0.86	0.01	0.0	0.1	0.01
0.02	0.48	0.01	0.04	0.02	0.43
0.01	0.95	0.0	0.01	0.0	0.03
0.01	0.01	0.13	0.1	0.75	0.0
0.07	0.44	0.12	0.31	0.03	0.03
0.14	0.35	0.08	0.16	0.25	0.02
0.15	0.76	0.0	0.01	0.03	0.05
0.03	0.0	0.04	0.46	0.43	0.04
0.0	0.01	0.03	0.22	0.0	0.74
0.2	0.04	0.14	0.05	0.0	0.57
0.22	0.33	0.08	0.13	0.01	0.23
0.08	0.01	0.0	0.0	0.91	0.0
0.36	0.11	0.07	0.29	0.13	0.04
0.84	0.08	0.02	0.02	0.02	0.02
0.01	0.7	0.08	0.17	0.01	0.03
0.02	0.0	0.12	0.25	0.56	0.05
0.05	0.24	0.44	0.26	0.0	0.01
0.05	0.04	0.0	0.1	0.01	0.8
0.64	0.07	0.02	0.14	0.0	0.13
0.01	0.0	0.98	0.0	0.01	0.0
0.03	0.03	0.02	0.03	0.01	0.88
0.19	0.01	0.39	0.17	0.17	0.07
0.02	0.43	0.02	0.09	0.43	0.01
0.6	0.03	0.01	0.03	0.23	0.1
0.05	0.94	0.0	0.0	0.01	0.0
0.25	0.22	0.04	0.14	0.35	0.0
0.6	0.01	0.04	0.33	0.02	0.0
0.0	0.0	0.01	0.01	0.3	0.68
0.42	0.57	0.01	0.0	0.0	0.0
0.26	0.02	0.04	0.37	0.29	0.02
0.04	0.07	0.01	0.02	0.85	0.01
0.19	0.06	0.37	0.07	0.15	0.16
0.14	0.43	0.06	0.03	0.02	0.32
0.23	0.0	0.0	0.01	0.17	0.59
0.08	0.85	0.0	0.06	0.01	0.0
0.06	0.62	0.02	0.14	0.11	0.05
0.04	0.47	0.32	0.06	0.04	0.07
0.12	0.01	0.01	0.0	0.0	0.86
0.03	0.0	0.08	0.01	0.49	0.39
0.02	0.15	0.16	0.22	0.09	0.36
0.0	0.12	0.12	0.48	0.25	0.03
0.02	0.03	0.8	0.02	0.01	0.12
0.0	0.09	0.15	0.01	0.29	0.46
0.02	0.0	0.01	0.34	0.32	0.31
0.08	0.22	0.05	0.4	0.15	0.1
0.32	0.05	0.08	0.18	0.09	0.28
0.05	0.13	0.04	0.03	0.31	0.44
0.19	0.02	0.78	0.0	0.0	0.01
0.0	0.01	0.0	0.02	0.05	0.92
0.05	0.17	0.42	0.25	0.09	0.02
0.9	0.0	0.05	0.04	0.01	0.0
0.0	0.01	0.01	0.0	0.25	0.73
0.68	0.0	0.0	0.08	0.23	0.01
0.04	0.11	0.45	0.33	0.06	0.01
0.88	0.0	0.01	0.1	0.01	0.0
0.03	0.0	0.04	0.01	0.0	0.92
0.07	0.83	0.05	0.03	0.0	0.02
0.16	0.31	0.28	0.07	0.02	0.16
0.14	0.37	0.1	0.1	0.25	0.04
0.08	0.55	0.07	0.1	0.05	0.15
0.08	0.42	0.15	0.07	0.05	0.23
0.06	0.02	0.77	0.0	0.06	0.09
