Symbol	A	B	C	D	E	F	G	H	I	J	K	L
GNG7	1.986258	1.722853	0.781926	0.683349	0.707572	0.43887	1.885436	0.882475	0.928588	0.726314	0.625021	0.486401
GNLY	4.350009	4.564711	3.00044	3.006321	4.411309	7.933394	2.850664	0.888254	0.993767	1.767822	3.592245	2.226852
GPC4	0.028414	0.425923	0.007718	0.033015	0.024869	0.00493	0.241216	0.22136	0.145744	0.016966	0.0	0.0
GPR1	2.916208	2.625162	3.821367	3.033142	2.221272	2.169309	2.461608	2.110973	1.980949	3.820765	3.080449	3.56978
GPR171	0.004015	0.018421	0.05146	0.026673	0.088103	0.00564	0.013051	0.001114	0.0	0.023598	0.017676	0.01343
GPR18	2.345013	2.492101	1.980371	1.810379	2.119237	0.945893	1.363345	1.391553	1.227372	1.33095	1.704726	0.915696
GPR183	0.09916	0.172926	0.158546	0.130653	0.0	0.011575	0.145471	0.307513	0.309443	0.160872	0.029605	0.237576
GPR19	0.734445	1.163201	1.12613	1.409622	0.919478	0.898969	1.171755	0.465115	0.132649	1.52003	0.919363	1.989235
GPR25	0.102188	0.33328	0.174064	0.824893	0.119052	0.058132	0.119056	0.159682	0.005531	0.425592	0.086218	0.159961
GPR65	0.496979	0.407626	0.3151	0.388648	0.710905	1.039223	0.438469	0.322135	0.235855	0.26998	0.749433	0.389338
GPR97	0.168996	0.091041	0.0	0.022724	0.115658	0.180287	0.623218	0.127271	0.024895	0.072561	0.048195	0.016682
GRAP2	1.71829	1.755958	2.657035	2.817083	3.296621	1.816355	1.121839	0.043104	0.032812	2.601791	3.108848	3.096096
GSTT1	1.483935	1.338571	1.352052	1.398058	1.092966	1.39441	1.457097	1.640118	1.584709	1.487248	1.099412	1.280013
GYPE	1.765099	2.416188	1.140517	1.234199	2.279061	1.861544	2.762757	2.398077	2.446517	0.460601	2.027628	0.549189
GZMA	3.246973	3.242455	2.699754	2.896545	3.96765	5.874332	1.630826	0.520961	0.495049	1.980885	3.694798	2.485366
GZMB	3.004817	3.033672	1.708181	1.762335	3.228256	5.537446	1.593794	0.330008	0.331762	0.411512	2.447121	0.648453
GZMH	3.941159	3.939393	3.069011	3.493442	5.222617	6.903883	1.724554	0.532769	0.545999	2.393601	4.984613	3.429365
GZMK	2.282091	2.210513	2.774486	2.78633	4.838836	1.787966	0.731878	0.3456	0.412897	2.640355	4.957328	3.118329
GZMM	2.220336	2.239711	2.294937	2.467397	4.132301	5.694048	0.591507	0.244263	0.260382	1.695801	4.002176	1.729718
HAL	0.199417	0.293728	0.035712	0.091531	0.066391	0.105801	0.757976	0.417467	0.3978	0.069053	0.0	0.012895
HCK	2.422055	2.178772	0.215561	0.203069	0.518207	0.773445	4.32132	4.071623	3.976666	0.069828	0.0	0.124196
HDC	0.085647	0.092231	0.135295	0.11087	0.021801	0.0378	0.096736	0.036892	0.061889	0.138192	0.01165	0.431353
HESX1	0.019666	0.020541	0.000848	0.018059	0.0	0.013792	0.015725	0.017373	0.013792	0.008525	0.003502	0.007243
HHEX	0.628037	0.783166	0.063899	0.082984	0.155014	0.329977	0.923251	0.626135	0.625369	0.004924	0.082976	0.09268
HIC1	2.608419	0.853761	0.670047	2.10945	1.370041	2.493362	1.410653	1.98667	2.763746	0.396025	1.011737	1.194067
HIST1H2AE	0.290049	0.138728	0.615937	0.738255	0.071867	0.388057	0.726078	0.169849	0.101313	0.450758	0.585775	0.109317
HIST1H2BG	0.364934	0.187875	0.316349	0.232717	0.090502	0.07449	0.100656	0.045755	0.036879	0.313361	0.038838	0.671043
HK3	1.626753	1.814899	0.215192	0.256604	0.396182	0.627005	3.85751	4.497889	4.572994	0.142523	0.001462	0.191515
HLA-DOB	1.203552	1.020948	0.21953	0.263115	0.25292	0.260936	0.770931	0.406228	0.399422	0.225733	0.208863	0.188801
HLA-DQA1	3.319851	3.270799	0.255577	0.256732	0.433728	0.598361	2.434472	3.468292	3.522878	0.169283	0.158535	0.67231
HNMT	2.294058	2.393827	0.30459	0.286841	0.479551	0.78981	3.534981	4.940367	5.058172	0.101954	0.122848	0.186225
HOXA1	0.3464	0.277991	0.144202	0.070394	0.143019	0.067797	0.482117	0.34088	0.09595	0.273549	0.337323	0.117833
HPGDS	0.036505	0.006394	0.0	5.6e-05	0.015059	0.013365	0.040744	0.019668	0.005982	0.0138	0.014653	0.017047
HPSE	1.212248	1.360545	0.675485	0.681883	0.705008	0.614602	1.993357	3.656026	3.263445	0.611869	0.567468	0.886673
HRH1	0.256303	0.2696	0.321534	0.226789	0.172186	0.278909	0.284375	0.360952	0.359516	0.288778	0.33945	0.302231
HSPA6	0.688895	0.745039	0.201855	0.226365	0.418256	0.932506	4.75089	0.813123	0.842938	0.032437	0.199119	0.077395
HTR2B	0.022919	0.14235	0.033241	0.07086	0.040345	0.011804	0.003774	0.006335	0.139239	0.038118	0.494201	0.155661
ICA1	0.69088	0.577797	0.867362	0.757655	0.717225	0.59128	0.673353	0.618041	0.578808	1.126152	0.7378	0.824513
ICOS	0.728349	0.705488	2.717757	2.730729	1.154066	0.182685	0.389417	0.25056	0.261062	3.198127	1.250279	3.598544
IDO1	0.007593	0.031814	0.008985	0.01253	0.0	0.000497	0.042079	0.019522	0.049997	0.003096	0.001873	0.06531
IFI44L	0.466999	0.439474	0.417901	0.408291	0.251712	0.23091	0.447724	0.79749	0.750594	0.38321	0.240098	0.502128
IFNA10	0.095598	0.214107	0.452031	1.14415	0.138478	0.445528	0.040607	0.03699	0.200186	0.33517	0.0	0.286601
IFNG	0.112652	0.1638	0.184095	0.223726	0.28648	0.320257	0.008468	0.0	0.008987	0.235683	0.45881	0.39826
IGSF6	0.562894	0.596014	0.129958	0.109881	0.146857	0.234005	0.604532	1.096214	1.365916	0.01712	0.0	0.065179
IL12B	0.002341	0.003846	0.007541	0.033409	0.027549	0.005469	0.015935	0.008695	0.004303	0.0	0.009377	0.024435
IL12RB2	0.192961	0.279145	0.19019	0.312014	0.371852	0.797213	0.254722	0.000165	0.07904	0.281883	0.326472	0.379036
IL17A	0.973405	1.074977	0.529066	0.496548	0.4728	1.094575	0.689247	1.063727	1.383238	0.713504	0.205916	0.946721
IL18R1	0.9171	1.072568	1.408039	1.25073	1.732545	3.05169	0.764392	0.245764	0.275786	1.274879	1.852177	1.466578
IL18RAP	2.029858	1.98884	1.003324	0.988098	2.625036	5.802545	2.084483	0.197708	0.220019	0.541771	1.841858	0.653766
IL1A	1.765371	2.167344	0.153057	0.266899	0.417347	0.722598	3.084703	5.032037	4.962811	0.014535	0.0	0.089353
IL1B	4.342597	4.2416	1.112655	1.107619	2.209919	2.942563	4.866767	7.957949	7.337576	0.030962	0.007385	0.444683
IL1RL1	0.41459	0.49515	0.432493	0.402352	0.475198	0.405489	0.372898	0.551528	0.432217	0.389651	0.397676	0.330324
IL21	0.094722	0.019058	0.274037	0.078999	0.139037	0.024494	0.086435	0.064331	0.0	0.14449	0.061324	0.024445
IL26	0.059324	0.008131	9.7e-05	0.005654	0.013478	0.098335	0.024455	0.163417	0.06065	0.081871	0.080177	0.087728
IL2RA	0.193559	0.214383	0.374911	0.409107	0.142028	0.118464	0.139487	0.172213	0.157682	0.51535	0.116405	0.654531
IL2RB	3.254017	3.257155	2.052273	2.083507	3.598024	5.977708	1.374651	0.310735	0.29362	1.591788	2.419123	1.784131
IL3	0.150746	0.122029	0.236438	0.19225	0.012332	0.05442	0.184143	0.028932	0.027371	0.053129	0.200972	0.0
IL4	0.376072	1.232906	0.895484	0.448188	0.492651	0.358225	1.706114	0.169262	0.884319	1.048806	0.644992	1.544413
IL4R	1.488658	1.518043	1.158649	1.116362	0.702572	0.547378	1.763398	0.906962	0.935816	1.344338	0.73251	0.897268
IL5	0.490238	0.135538	0.284761	0.539144	0.788951	0.909284	1.022106	1.074601	0.71984	0.8372	1.214631	0.703064
IL5RA	0.989953	0.530066	0.929864	1.045639	1.125081	0.983433	0.964161	1.223436	1.246535	1.108078	1.14702	0.954237
IL7	0.136457	0.534608	0.534886	0.153704	0.325206	0.008684	0.16006	0.029141	0.657568	0.20812	0.012304	0.196484
IL7R	2.420502	2.405476	4.285712	4.239076	4.044532	0.520598	1.123808	0.616922	0.704976	4.141865	4.148667	4.217187
IL9	0.026846	0.032768	0.017892	0.018148	0.011128	0.053327	0.022215	0.058942	0.01855	0.021398	0.05131	0.009333
IRF8	2.612504	2.617599	0.307081	0.341971	0.556855	1.495999	2.546229	2.966319	2.949267	0.214863	0.155551	0.477198
ITK	3.126766	3.0421	5.333104	5.196349	4.826959	3.303051	1.245381	0.576467	0.573903	5.397142	4.80436	4.925827
KCNA3	0.259316	0.413347	0.56162	0.674331	0.44175	0.04333	0.018073	0.320431	0.360801	0.645497	0.507857	0.614197
KCNG2	0.231457	0.119374	0.179947	0.067574	0.079843	0.149639	0.036962	1.390619	0.022579	0.028473	0.800859	0.271687
KIAA0754	0.119631	0.328092	0.069082	0.408042	0.198854	0.056145	0.09923	0.26492	0.182833	0.133349	0.032881	0.096675
KIR2DL1	0.981371	0.97692	0.461779	0.476033	1.144184	4.753936	0.415993	0.188641	0.260519	0.231221	0.777582	0.229463
KIR2DL4	1.865112	1.910112	0.581756	0.605558	1.938717	5.923412	0.343024	0.146354	0.137829	0.07872	0.846653	0.104014
KIR2DS4	0.26289	0.225155	0.140686	0.101432	0.237768	0.48273	0.047426	0.084137	0.0	0.00548	0.027531	0.056457
KIR3DL2	1.041677	0.976166	0.592199	0.495593	1.162417	4.702788	0.40337	0.361166	0.312071	0.370088	0.722181	0.296389
KIRREL	0.093052	0.14946	0.294782	0.000892	0.132305	0.065992	0.077099	0.386981	0.0	0.042905	0.008838	0.046289
KLRB1	3.992171	3.956359	4.138159	4.510454	5.11786	7.421625	2.542474	1.212846	1.168974	3.963534	5.232355	4.786333
KLRC3	1.046212	0.966954	0.611463	0.617534	2.174766	2.835564	0.332043	0.407281	0.294544	0.104356	2.681252	0.049388
KLRC4	0.0	0.293942	0.05006	0.39258	0.087833	0.256014	0.056204	0.061742	0.059867	0.105238	0.034856	0.039287
KLRD1	2.298567	2.269897	0.784587	0.828574	3.215321	6.08875	0.637546	0.189352	0.158913	0.119615	2.789989	0.050847
KLRF1	1.401688	1.363743	0.54266	0.625751	1.751213	5.310151	0.625734	0.156996	0.18466	0.170395	0.867166	0.147451
KLRG1	1.049758	1.13662	1.369714	1.391871	3.520436	1.503011	0.25157	0.122672	0.144265	0.808912	3.815826	1.166404
KLRK1	0.026163	0.0	0.047437	0.059217	0.075178	0.078576	0.002748	0.007414	0.009746	0.041996	0.068415	0.035462
KRT18P50	0.100337	0.430574	0.613104	0.344515	0.220362	0.126808	1.469394	0.0	0.503029	0.214513	0.216915	0.392864
KYNU	1.466201	1.649446	0.174251	0.155937	0.307187	0.440075	2.020356	3.127183	3.239715	0.0	0.037212	0.034059
LAG3	0.935869	0.841901	1.292249	1.44284	3.68779	0.350167	0.45901	0.237492	0.209855	1.260601	4.41543	1.733547
LAIR2	1.394571	1.451014	1.554821	1.725783	1.487748	5.303711	0.845809	0.480519	0.464321	1.341741	0.783939	1.811327
LAMP3	0.054967	0.049679	0.052278	0.057214	0.050384	0.040803	0.059708	0.057916	0.040457	0.06558	0.065262	0.056413
LAT	1.14952	1.093636	2.645391	2.441237	2.244974	1.375053	0.325142	0.125978	0.154054	2.734834	2.625214	2.833135
LCK	0.302315	0.300367	0.735958	0.727525	0.690712	0.417492	0.169925	0.091109	0.079945	0.699732	0.707606	0.749669
LEF1	2.923852	3.012368	5.98915	5.639187	4.62807	0.365656	1.028807	0.634435	0.604954	5.770695	4.986192	4.440674
LHCGR	0.243239	0.068652	0.164828	0.096934	0.549023	0.954276	0.191568	0.270363	0.206968	0.136451	0.308025	0.109057
LILRA2	2.996953	2.986841	0.23531	0.267587	0.594788	0.989444	5.757552	5.027447	4.771008	0.005362	0.003686	0.175054
LILRA3	3.762072	3.746819	0.313016	0.3374	0.916701	1.436384	5.354298	5.972348	6.000741	0.057058	0.036689	0.163118
LILRA4	0.751603	0.607057	0.254043	0.199292	0.645633	0.63451	0.825416	0.869507	0.698759	0.986221	0.10249	0.291277
LILRB2	3.347759	3.489609	0.311165	0.329482	0.762619	1.308396	5.067798	5.669149	5.963901	0.098191	0.064062	0.151971
LIME1	3.49144	3.575421	5.771062	5.74697	5.319689	3.263454	1.865996	0.887039	0.85355	5.780282	5.319689	6.255521
LOC100130100	0.003055	0.02878	0.001835	0.025793	0.005067	0.004653	0.007566	0.006884	0.020673	0.025183	0.009108	0.027241
LOC126987	0.008877	0.129581	0.0	0.010745	0.044209	0.013556	0.010498	0.090646	0.02343	0.199617	0.154293	0.103725
LRMP	1.243023	1.129731	0.697583	0.728189	0.898605	1.518884	2.336349	1.158046	1.150338	0.67003	0.782233	0.447124
LST1	2.681584	2.605126	0.3268	0.381567	0.708679	0.918643	4.035059	4.158562	4.062702	0.271596	0.319796	0.24088
LTA	1.11524	1.015251	2.425076	2.340212	1.828469	0.653979	0.632122	0.447732	0.42155	2.903307	2.431196	1.992324
LTB	4.628088	4.531911	5.753899	5.541784	4.67042	1.580199	4.207663	2.116241	2.173342	5.854133	4.78364	5.671278
LTC4S	0.186084	0.295395	0.360759	0.440012	0.185888	0.205532	0.23468	0.23321	0.056461	0.136135	0.135026	0.163126
LY86	3.920066	3.839174	0.250783	0.290976	0.688961	1.220015	5.00767	5.830147	5.992041	0.048368	0.066275	0.078355
LY9	3.661866	3.569787	4.43494	4.184955	4.227281	1.500813	2.775674	1.384946	1.242883	3.68639	3.812761	3.785727
MAGEA11	2.005524	2.462699	1.084936	0.310643	1.699655	2.44841	2.083033	2.58682	2.667381	1.583988	1.907216	1.686494
MAK	0.250126	0.316118	0.024492	0.082933	0.235238	0.220805	1.266897	0.331098	0.407846	0.138753	0.0	0.076934
MAN1A1	0.208672	0.180338	0.114573	0.118702	0.183543	0.384811	0.1306	0.159333	0.167346	0.150871	0.226581	0.081902
MANEA	0.683273	0.811278	1.00897	0.888762	0.828391	0.937628	0.76921	0.731068	0.83923	0.777524	0.920791	1.036399
MAP3K13	0.055261	0.199973	0.295471	0.121749	0.171826	0.196182	0.032393	0.14905	0.048419	0.0	0.140968	0.012349
MAP4K1	4.448881	4.051612	5.421233	5.17839	4.935475	3.254335	2.54601	2.178698	2.250959	5.522151	4.944299	5.476899
MAP4K2	4.671884	4.434659	5.407134	5.236941	4.399788	2.753892	3.875943	3.684571	3.44123	5.744922	4.416427	5.267938
MAP9	0.134806	0.088363	0.046491	0.272715	0.0	0.440921	0.133415	0.428565	0.086524	0.126272	0.127732	0.225762
MARCH3	0.450524	0.331377	0.395237	0.367911	0.209307	0.213576	0.402359	0.136294	0.242724	0.362264	0.272795	0.25124
MARCO	0.644315	0.602096	0.124445	0.032005	0.256351	0.328989	1.021071	1.323609	1.550797	0.093957	0.163594	0.146709
MAST1	0.067277	0.047121	0.0	0.138707	0.007263	0.220999	0.167659	0.044725	0.050514	0.011034	0.070834	0.044228
MBL2	0.168512	0.045291	0.028862	0.039696	0.184159	0.086491	0.10579	0.0	0.114148	0.261834	0.094649	0.297562
MEFV	0.65879	0.850578	0.284456	0.108436	0.441314	0.547631	1.279934	1.320185	1.433105	0.400807	0.127988	0.256335
MEP1A	0.033137	0.029491	0.0	0.025078	0.010802	0.045937	0.104084	0.034202	0.037049	0.027137	0.014923	0.008113
MGAM	0.177157	0.185693	0.058938	0.088087	0.134609	0.254892	0.623994	0.085837	0.141247	0.137775	0.053873	0.036593
MICAL3	0.008885	0.226506	0.008174	0.126616	0.196837	0.137484	0.0	0.294401	0.125024	0.274573	0.834032	0.227883
MMP12	0.0	0.00682	0.002908	0.034097	0.004822	0.001249	0.003685	0.007428	0.002517	0.001783	0.002676	0.01174
MMP25	0.59106	0.694447	0.119829	0.108919	0.262049	0.358073	5.760953	0.436446	0.489734	0.04293	0.057391	0.148585
MMP9	0.094557	0.102369	0.008415	0.005412	0.029761	0.077136	0.922359	0.085518	0.094935	0.00792	0.0	0.047096
MNDA	1.299119	1.306751	0.132376	0.114864	0.265191	0.458836	2.418522	1.649119	1.512167	0.002043	0.034613	0.090376
MS4A1	0.027435	0.051059	0.006076	0.011842	0.005782	0.022468	0.0482	0.030101	0.014991	0.024165	0.0	0.015485
MS4A2	0.0134	0.050681	0.09936	0.14446	0.039787	0.059912	0.076589	0.052069	0.005638	0.156599	0.0	0.26584
MS4A3	0.448543	0.372486	0.429068	0.438162	0.205129	0.290198	1.463885	0.379743	0.344434	0.388046	0.241187	3.239507
MS4A6A	3.166976	3.079097	0.289964	0.270316	0.840075	1.540751	3.715151	4.947287	5.09702	0.028039	0.0	0.137523
MSC	0.253158	0.259973	0.231071	0.249362	0.390482	0.098437	0.167874	0.412604	0.391573	0.235366	0.464453	0.317408
MXD1	2.527186	2.51945	0.493336	0.548615	0.915468	2.153176	6.003451	4.62866	4.706856	0.381434	0.39525	0.557081
MYB	0.241367	0.200541	0.375823	0.347219	0.333955	0.134713	0.261856	0.200256	0.187438	0.409651	0.431559	0.603116
NAALADL1	1.963536	1.742895	1.852657	1.896111	1.823966	3.966383	1.684858	1.513786	1.585482	1.803603	1.816301	2.068139
NCF2	0.26646	0.2721	0.043897	0.027642	0.055024	0.085018	0.651951	0.66597	0.573363	0.01715	0.0	0.022615
NCR3	1.969043	1.802567	1.020428	1.104963	3.773142	5.049483	0.804893	0.292535	0.321672	0.649127	4.107158	0.596775
NFE2	1.224327	1.164947	0.276234	0.305582	0.503894	0.608426	5.381301	1.566691	1.3937	0.135884	0.352291	0.431264
NIPSNAP3B	0.00222	0.005155	0.024736	0.014083	0.009209	0.003886	0.0	0.01457	0.010711	0.008494	0.026331	0.067165
NKG7	3.025377	2.860034	2.110293	2.123369	3.498961	8.194671	1.83402	0.726885	0.741531	1.148011	3.041371	1.347509
NLRP3	3.855701	4.016282	0.43182	0.428182	1.142089	1.807757	4.99273	6.523561	6.33244	0.173579	0.1165	0.229603
NMBR	0.100492	0.457533	0.014832	0.02334	0.001295	0.0	0.045637	0.060298	0.117928	0.053605	0.026564	0.560354
NOD2	1.593983	1.685251	0.422178	0.460962	0.533835	0.760508	3.668377	4.596248	4.55569	0.461855	0.26392	0.588448
NOX3	0.061677	0.342441	0.288298	0.133829	0.210748	0.258906	0.078855	0.146012	0.05671	0.0	0.225981	0.072146
NPAS1	0.041131	0.054406	0.143882	0.491446	0.235172	0.065884	0.13561	0.0	0.103017	0.147756	0.343359	0.114375
NPL	0.932324	0.920017	0.228358	0.241965	0.356399	0.494907	2.502062	2.015307	2.017977	0.203015	0.249932	0.209867
NR4A3	0.260426	0.229347	0.124739	0.100349	0.188499	0.189119	0.168558	0.280515	0.220826	0.100924	0.215602	0.244348
NTN3	0.672755	1.050121	0.365917	0.21202	0.103121	0.43526	2.848898	0.347815	0.264547	0.331431	0.368445	0.858904
NTRK1	0.015526	0.11656	0.166409	0.190424	0.300986	0.053212	0.021909	0.244621	0.080006	0.064918	0.099556	0.250562
OSM	3.781257	3.735576	1.373064	1.485328	2.025377	1.970349	6.034086	6.252391	5.997248	1.309078	1.577635	2.310491
P2RX1	0.880886	0.718713	0.263197	0.276648	0.266139	0.439346	1.848303	1.780236	1.76944	0.205317	0.187236	0.325043
P2RX5	0.201912	0.198795	0.125839	0.108831	0.098382	0.080057	0.13974	0.10046	0.109041	0.090455	0.10039	0.036995
P2RY10	2.319159	2.299478	3.623735	3.677437	2.572743	0.887485	1.089309	0.706076	0.671134	3.824804	3.070932	4.909063
P2RY13	1.21844	1.072602	0.2312	0.237296	0.354572	0.482959	4.506509	1.438085	1.343807	0.175607	0.057931	0.148446
P2RY14	0.052887	0.051311	0.003447	0.016039	0.021316	0.024604	0.062546	0.048304	0.031966	0.007471	0.021578	0.019479
P2RY2	1.570435	1.443302	0.045019	0.169298	0.43517	0.562923	2.374249	3.857956	3.885119	0.000867	0.01422	0.062038
PADI4	2.652222	2.757237	0.447527	0.446535	1.168567	0.742515	5.324746	4.139214	3.874001	0.268225	0.796475	0.363531
PAQR5	0.334925	0.103529	0.534463	0.398842	0.06867	0.533155	0.144609	0.053697	0.209736	0.073133	0.082001	0.0
PASK	0.814418	0.711267	2.091453	2.175759	1.5075	0.157022	0.260951	0.139812	0.183803	2.177225	2.216609	2.347905
PAX7	1.158045	0.858581	0.54071	1.640679	0.201532	1.338704	1.340403	1.269337	1.581757	0.442429	1.041934	1.283402
PBXIP1	0.337063	0.376224	0.714825	0.777763	0.462163	0.263367	0.347375	0.142551	0.120912	0.792678	0.585968	0.954469
PCDHA5	0.36262	0.599964	0.398804	0.667589	0.332721	0.829671	1.014867	1.66237	0.188332	0.360976	0.847806	0.403467
PDCD1	0.317852	0.264747	0.613139	0.619955	0.616696	0.0	0.160937	0.050849	0.002507	0.813123	0.819118	1.024891
PDCD1LG2	0.0357	0.028789	0.0183	0.003023	0.088214	0.031437	0.068261	0.011187	0.0	0.018087	0.00675	0.032227
PDE6C	0.876092	2.493942	1.956442	1.815539	2.671475	1.746447	1.647341	2.320885	1.962969	2.789285	2.012439	1.64107
PDK1	0.003983	0.045385	0.169727	0.086624	0.022293	0.00519	0.149966	0.09027	0.0	0.088807	0.015395	0.021081
PGLYRP1	0.54721	0.419831	0.05976	0.133982	0.28273	0.382692	4.963618	0.093916	0.070175	0.049843	0.011699	1.15567
PIK3IP1	4.213296	4.104704	6.285661	6.261757	5.657421	2.515643	2.475464	1.559739	1.603234	6.494834	5.512362	5.328993
PKD2L2	0.347339	0.223188	0.146892	0.239928	0.392991	0.055647	0.084619	0.065611	0.109792	0.300271	0.67282	0.583685
PLA1A	0.211643	0.163977	0.123886	0.111285	0.029762	0.120576	0.33864	0.405332	0.401519	0.000215	0.0	0.008273
PLA2G7	0.441198	0.45993	0.051316	0.064273	0.147609	0.194553	0.732762	1.402112	1.306294	0.013657	0.03676	0.025118
PLCH2	1.871155	1.85738	2.713092	2.919937	2.503589	4.077566	1.087838	0.613819	0.621666	3.123384	2.341611	3.314247
PLEKHF1	2.197293	1.94533	1.777963	1.668095	2.851333	5.114339	0.872374	0.277675	0.310674	1.900612	2.693244	1.653856
PLEKHG3	2.112958	1.968338	1.475474	1.405198	2.237571	5.084199	4.928362	1.122555	1.028863	1.209504	1.445018	1.796114
PMCH	0.002011	0.0	0.006869	0.00939	0.006364	0.0047	0.003423	0.007978	0.009058	0.012902	0.00562	0.006046
PNOC	0.667784	0.710266	0.107264	0.137607	0.155485	0.207842	0.665729	0.47171	0.430253	0.06018	0.068547	0.041757
PPBP	0.536888	0.576721	0.36125	0.327708	0.413376	0.417152	0.662044	0.605562	0.593543	0.432036	0.427048	0.590027
PPFIBP1	1.47909	1.507123	1.296793	0.476841	1.263885	1.431327	1.047443	0.848218	0.527419	1.775846	1.735905	2.080059
PRF1	2.497333	2.482944	1.318784	1.401211	2.585468	5.229886	1.209283	0.23559	0.246426	0.411123	1.809674	0.581334
PRG2	0.050779	0.050987	0.044195	0.047213	0.063144	0.058868	0.093369	0.110644	0.080923	0.060998	0.025295	0.123132
PSG2	0.151221	0.215505	0.027843	0.008582	0.276581	0.257998	0.492309	0.609322	0.293989	0.039988	0.004537	0.0
PTGDR	0.531687	0.528642	0.296307	0.350772	0.561067	1.866034	0.315069	0.129649	0.0	0.158527	0.408159	0.087978
PTGER2	1.657883	1.803602	1.608866	1.734475	1.751113	2.666631	1.529147	2.301485	2.32001	1.216301	1.6156	1.946928
PTGIR	0.219702	0.306974	0.178619	0.140718	0.007268	0.086873	0.361866	0.511214	0.556999	0.158472	0.0	0.001853
PTPRCAP	3.620545	3.215614	4.058405	4.500902	4.544511	4.517662	1.973198	0.637378	0.717544	4.154803	4.533076	4.468111
PTPRG	0.309407	0.094208	2.04524	0.243675	0.206395	0.555291	0.818987	0.117118	0.090959	0.355949	1.458011	0.14607
PVRIG	3.074942	2.972037	3.34735	3.233182	4.70248	5.558053	1.14387	0.469647	0.507082	3.186254	4.775838	3.243357
QPCT	2.864681	2.757073	0.331814	0.333551	0.613043	1.042117	5.52605	4.857095	4.965017	0.095293	0.150904	0.225095
RAB27B	0.409898	0.208068	0.150063	0.388824	0.526155	0.190604	0.296752	0.347971	0.108762	0.397034	0.361411	0.374688
RALGPS2	0.270907	0.417156	0.0	0.031222	0.050531	0.10788	0.145298	0.163205	0.17585	0.045075	0.041609	0.158631
RASA3	2.227094	2.265754	3.435385	3.627059	3.027495	4.010989	1.570296	1.263926	1.22595	4.202562	3.353637	3.354728
RASGRP2	2.960941	3.046055	4.276604	4.259072	3.580754	2.721201	3.004624	1.663917	1.667863	5.036217	3.761873	4.012615
RASGRP3	0.638443	0.667901	0.286402	0.321811	0.272096	0.223458	0.636411	0.34922	0.311492	0.284701	0.249238	0.292587
RASSF4	0.632252	0.61394	0.147697	0.155227	0.331997	0.848731	0.956608	1.506556	1.419742	0.0	0.047918	0.033864
RCAN3	1.554866	1.415618	3.012126	2.667757	2.18062	0.279784	1.02471	1.059835	1.232391	3.68657	2.946428	3.506697
REN	0.130366	0.043661	0.0	0.080678	0.008699	0.075377	0.101405	0.006072	0.059218	0.333043	0.00463	0.008607
RENBP	2.671044	2.326446	1.042623	1.18552	1.131287	1.872036	4.003464	4.410572	4.886346	1.007328	0.826594	0.952039
REPS2	0.746678	0.844474	0.068108	0.125654	0.353735	0.501256	4.283958	1.156273	1.149244	0.080705	0.000243	0.204532
RGS1	2.0561	2.035668	2.845937	2.976419	2.77439	1.918278	1.918696	2.473842	2.511158	3.826139	3.124153	6.317249
RGS13	0.054759	0.013722	0.016809	0.012522	0.066117	0.018187	0.088241	0.193342	0.119839	0.040375	0.05113	0.000895
RNASE2	2.401701	2.537755	0.166883	0.176497	0.400184	0.633196	3.297977	4.632204	4.600119	0.048565	0.009406	1.247091
RNASE6	2.290464	1.987162	0.274383	0.290608	0.412003	0.543302	3.054507	3.08066	3.018278	0.136694	0.128815	0.184789
RPL10L	0.0	0.167772	0.135399	0.305588	0.076809	0.487084	0.358056	0.246629	0.336243	0.440187	0.417683	0.401696
RRP12	1.538284	1.664751	0.842981	0.768859	1.048149	1.11374	4.272067	3.85027	4.14226	0.659359	0.819684	0.809763
RRP9	0.702102	0.30287	0.597377	0.368581	0.716279	0.792326	0.602313	0.043005	0.63854	0.959844	0.647745	0.729622
RSAD2	0.058368	0.025323	0.0	0.062853	0.05681	0.061772	0.086294	0.068849	0.027705	0.045674	0.056658	0.013628
RYR1	0.456167	0.534007	0.496343	0.429758	0.640009	0.155876	0.5499	0.694995	0.774115	0.472257	0.66374	0.606168
S100A12	0.804671	1.122304	0.088027	0.109199	0.207888	0.362922	2.47851	2.418929	2.568384	0.021317	0.0	0.10749
S1PR5	2.465278	2.509217	1.21965	1.302941	3.12281	6.357693	0.756651	0.207481	0.207563	0.411707	2.746423	0.510326
SAMSN1	1.102859	1.203222	0.543542	0.509202	0.344063	0.41968	1.495799	2.363338	2.477097	0.60201	0.293127	0.915067
SCN9A	0.627201	0.206509	0.675848	1.364913	1.178308	1.039021	0.619277	0.898883	0.60916	1.133126	1.458816	1.049969
SEC31B	0.337028	0.448374	0.7393	0.666662	0.662876	0.504733	0.475187	0.480711	0.07276	0.735938	0.810729	0.637189
SELL	3.657461	3.541068	4.111056	4.008231	3.419015	2.792891	4.286434	3.049364	3.09227	3.71703	3.140956	3.041592
SEPT5	1.758044	1.50966	1.305086	1.359667	1.308766	1.672316	2.53157	1.352776	1.429123	1.308834	1.196275	3.930903
SEPT8	0.821801	0.686815	1.083522	0.503229	0.978771	0.17705	0.689957	0.822139	0.816517	0.558194	0.999651	0.947057
SERGEF	2.656782	2.74121	4.119593	4.130821	3.358722	2.603341	1.912333	2.485144	2.020155	3.827502	3.577052	3.783826
