gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
DMXL2	0.625996	0.588408	0.043439	0.700905	0.506487	1.045991	0.622322	0.505982	1.0673	0.211783	1.968019	1.05604	0.911358	0.405252	0.332639	1.488922	2.171015	0.361735	2.223567	0.440077	1.120462
DNASE2B	0.028186	0.019944	0.061512	0.006624	0.052604	0.023545	0.0	0.057315	0.219616	0.06835	1.944084	0.249768	0.129319	0.005604	0.007135	0.774704	0.730969	0.069404	0.021486	0.025091	0.032321
DNTT	0.129119	0.105874	0.319313	0.127226	0.071713	0.112763	0.150665	0.37183	0.198826	0.205313	0.082222	0.071713	0.112763	0.096511	0.135437	0.122186	0.134172	0.107751	0.293063	0.039845	0.120928
DPPA4	0.095211	0.097121	0.22676	0.046763	0.064256	0.153206	0.132417	0.281161	0.151249	0.083156	0.108612	0.108612	0.099669	0.05237	0.098395	0.092458	0.3756	0.097121	0.173522	0.069909	0.088858
DPT	0.907767	1.128052	1.052442	0.715115	0.673571	0.677548	0.852563	0.828635	1.668445	0.048042	1.292201	1.168677	1.23559	1.308286	0.974165	1.195893	1.384292	0.553921	0.064033	1.26511	0.853726
DPY19L2P2	0.226234	0.213054	0.196245	0.4185	0.463546	0.083781	0.180512	0.281348	0.189287	0.227179	0.295495	0.822248	0.524076	0.267784	0.125193	0.421095	0.54368	0.214461	0.343544	0.704912	0.315173
DSC1	2.149249	1.998141	2.40454	2.194466	2.22421	1.640498	2.127954	2.639331	1.367153	2.350018	1.492443	1.612608	0.86792	2.58051	2.627234	2.038286	1.535383	2.483568	0.068191	1.107205	1.046558
DSC2	1.201728	1.621185	1.616281	1.837531	2.253951	2.067293	1.880525	1.615301	0.914648	1.005802	0.984066	1.148679	0.929436	1.231227	2.261241	0.968988	0.904303	2.526691	0.706376	1.29461	2.153461
DSC3	2.1573	1.934568	2.152512	2.461713	2.207853	2.025935	2.235754	1.999909	1.380824	2.631282	1.330077	1.412684	1.003179	2.370075	2.298171	1.881888	1.926352	2.382071	0.082969	1.592401	1.831619
DSG1	2.149101	2.093431	2.43826	2.19069	2.216864	1.984507	2.303989	2.430296	1.282947	2.129847	1.431213	1.541664	0.918205	2.623674	2.572911	2.140639	1.460484	2.587734	0.063868	1.464459	1.812658
DSG3	1.864101	1.504406	1.675534	2.165302	2.112509	2.099525	1.882412	1.77219	0.972834	1.473871	0.505734	1.007784	0.943276	1.562601	2.236098	0.889219	0.677027	2.571508	0.153501	1.23663	2.031012
DSP	2.262479	2.262479	2.405322	2.63022	2.353041	2.190246	2.509052	2.377354	1.825545	2.774471	1.925696	1.802581	1.495245	2.490281	2.218864	2.459462	1.676502	2.353041	0.166527	2.064274	2.10696
DTL	0.440575	0.52032	0.076101	0.51439	0.728994	0.711771	0.416603	0.111275	0.48363	0.519971	0.288884	0.816566	1.037258	0.294099	0.626408	0.485346	0.48775	0.619437	0.838937	0.310782	0.823736
DUSP4	0.520328	1.149643	1.262706	0.51867	0.46878	0.641871	0.719438	0.861901	1.143802	0.300442	0.815427	2.124426	1.283374	0.460087	0.386622	0.448173	0.553658	0.416442	2.223687	1.106983	0.929242
DYRK2	0.798214	0.843682	0.672546	0.500139	1.350652	0.653272	0.97685	0.683512	0.632183	0.394887	1.356653	0.655836	1.271051	0.628999	0.796885	1.219648	1.159388	0.914875	0.840322	0.825569	0.923773
E2F5	0.17767	0.327772	0.335214	0.159179	0.603339	0.219356	0.286037	0.358514	0.149666	0.142309	0.318025	0.480177	0.317637	0.214589	0.161301	0.264776	0.432203	0.232261	0.005665	0.409238	0.405571
E2F8	0.22007	0.671284	0.355686	0.898766	0.727014	0.919201	0.482897	0.324704	0.336619	0.800273	0.380464	0.539887	0.947901	0.535382	0.897881	0.418917	0.504149	0.927689	0.489099	0.46478	0.938
EBF1	1.026172	1.315804	0.69232	0.999089	0.304819	0.6543	0.95084	0.518737	1.070789	0.140171	1.101056	0.648725	0.401964	1.228696	0.909661	1.00755	0.850423	0.277747	0.034043	1.749445	1.076983
ECSCR	0.537766	0.680523	0.442654	0.364777	0.106578	0.511878	0.275541	0.407659	0.711882	0.139188	0.26778	0.327301	0.286234	0.365686	0.304009	0.376931	0.849759	0.158586	0.062208	0.920377	0.847895
EDNRB	0.709748	1.25642	1.354269	0.822147	0.65123	0.950971	1.189295	1.080137	1.115032	0.822147	0.807775	2.453605	0.32434	1.070434	1.030095	0.883003	0.843421	0.476912	0.627203	1.380402	1.276957
EFEMP1	1.558495	1.6009	1.394839	1.322974	1.153302	1.341107	1.402404	1.49577	1.558495	1.150578	1.366826	0.919929	0.940026	1.655018	1.336564	1.299222	1.381013	0.892557	0.061095	1.917609	1.797077
EFNA1	1.29117	1.223752	1.199949	1.713028	2.011727	1.327752	0.856758	0.563038	0.849871	1.497153	0.607823	1.018327	0.348581	1.845438	1.376042	0.795732	0.313582	1.407877	0.057315	1.342476	1.103399
EFNB2	1.67438	1.709041	1.733098	1.216937	1.493652	1.29777	1.604791	0.984677	1.17243	1.602137	1.138357	1.009488	0.699764	1.791313	1.333384	1.56988	0.774776	1.554629	0.056201	1.62022	1.380384
EGF	0.105872	0.176144	0.10256	0.148277	0.185857	0.09832	0.172587	0.07261	0.102324	0.14112	0.076958	0.092931	0.043237	0.201113	0.087342	0.094334	0.281697	0.116357	0.080175	0.298808	0.13036
EGR2	0.758509	1.396425	1.970419	0.675413	0.970563	0.588221	1.016094	1.011602	1.007565	0.959941	1.59047	0.839433	0.974112	0.962594	0.526176	1.32683	1.214927	0.898238	1.092451	1.253628	0.977664
ELANE	0.993332	1.40126	0.209407	0.473207	0.04509	0.310316	0.170512	0.125707	0.067038	0.006651	0.049461	0.106637	0.103642	0.811506	0.642184	0.261747	0.329458	0.0	0.483639	1.025856	0.272459
ELOVL7	1.046821	1.463222	0.91733	1.219554	1.435774	1.165135	1.786237	1.119492	0.985404	1.961765	0.985083	1.022598	0.492217	1.468889	1.75061	1.328543	1.200722	1.69273	0.261215	1.006036	1.150408
ELTD1	1.15041	1.206815	0.593433	1.021639	0.501374	1.065072	1.236235	0.581817	1.205189	0.123548	1.018209	0.819022	0.655224	1.06004	0.953133	1.367022	1.145624	0.59627	0.052801	1.589663	1.442136
EMCN	1.01588	1.212661	0.774364	1.06565	0.316457	0.758464	0.69891	0.530956	1.338619	0.207114	1.025682	0.832221	0.461133	1.17214	0.911017	0.930358	0.795071	0.396456	0.005949	1.779988	1.272532
EMILIN2	0.842823	0.774918	0.654451	0.591111	0.266454	1.163039	1.380565	1.053149	1.667454	0.108353	1.847132	0.93967	1.090348	0.579616	0.560165	1.594985	1.102819	0.425543	2.338316	0.648591	1.162373
EMILIN3	0.473872	0.39812	0.383397	0.635246	0.6767	0.37888	0.047006	0.12585	0.01491	0.780393	0.111862	0.367614	0.015408	0.873886	0.901627	0.465758	0.557825	0.458818	0.129488	0.500078	0.04953
EMR1	0.085116	0.060198	0.0	0.057514	0.093165	0.233234	0.32291	0.061991	0.682477	0.071679	0.39837	0.144131	0.498977	0.031927	0.040239	0.396362	0.251939	0.089478	0.397796	0.003589	0.208677
EMR3	0.001713	0.086975	0.209582	0.043222	0.065922	0.162378	0.053223	0.183758	0.253917	0.051935	0.179168	0.085382	0.118208	0.027016	0.0	0.043222	0.099261	0.074821	0.443695	0.01354	0.150278
EMX2	0.889869	1.165558	0.940453	0.879505	0.483703	0.609724	0.802846	0.628266	0.399825	0.760863	0.945517	0.541826	0.246573	1.360537	0.769891	0.902994	1.071751	0.467954	0.016576	2.00569	0.89982
ENKUR	0.109554	0.059208	0.002827	0.173162	0.170472	0.130203	0.164216	0.053782	0.088979	0.114397	0.101619	0.121269	0.114683	0.119834	0.129046	0.145922	0.0	0.162434	0.162731	0.070691	0.152678
ENPEP	0.406924	0.562251	0.42613	0.481982	0.214501	0.617365	0.279917	0.300362	0.407659	0.031395	0.251117	0.325976	0.254768	0.448561	0.329821	0.214823	0.432083	0.229744	0.027852	1.11276	1.097353
ENPP7	0.195567	0.131901	1.236841	0.179448	0.257759	0.18539	0.180845	1.754782	0.457501	0.232866	0.318517	0.465047	0.24077	0.207214	0.159317	0.083581	0.0	0.341041	0.263211	0.047237	0.002203
EOMES	0.328323	0.072453	0.0	0.149025	0.182539	0.093162	0.389002	0.237617	0.964362	0.042666	1.026547	0.336516	0.781677	0.088016	0.147949	1.1302	0.823947	0.196673	1.184136	0.140706	0.197787
EPB41L3	0.711189	0.969744	0.445581	0.705529	0.618782	1.198914	1.932759	0.867545	1.661757	0.592571	1.945428	0.884113	1.072913	0.844225	0.779085	1.837495	1.362949	1.173114	1.994221	1.112858	1.512632
EPB42	0.122507	0.109222	0.050605	0.09278	0.147562	0.10467	0.115724	0.075889	0.169868	0.153785	0.128353	0.144338	0.12567	0.129819	0.101089	0.138903	0.0	0.148058	0.218873	0.147562	0.079385
EPB49	0.195885	0.132045	0.237519	0.236584	0.21736	0.188882	0.155757	0.18949	0.108652	0.522681	0.095922	0.274656	0.290601	0.24439	0.20169	0.137057	0.021848	0.314106	0.194665	0.08186	0.0
EREG	0.28612	0.659318	0.422909	0.581726	0.992431	0.980849	0.848924	0.556201	0.309862	2.403938	0.344045	0.39539	0.120838	0.906897	1.164703	0.321522	0.560108	1.483626	0.92362	0.244932	0.871966
ERMN	0.387981	0.105139	0.245378	0.249453	0.146201	0.11318	0.242818	0.687482	0.267889	0.156373	0.242328	0.174923	0.223118	0.109865	0.085431	0.163673	1.223505	0.164649	0.868643	0.0	0.069182
ESM1	0.013154	0.070065	0.0	0.068372	0.104436	0.087821	0.039608	0.033676	0.130833	0.0469	0.118801	0.347971	0.121269	0.023857	0.032033	0.076183	0.09714	0.105831	0.028756	0.08062	0.187068
ESRP1	1.564662	1.730574	1.979339	1.897078	1.957698	1.759457	1.982051	1.83722	1.104818	1.896012	0.947788	1.225015	0.615452	1.998897	2.151977	1.258142	1.659184	2.132941	0.078909	1.244944	1.423775
ESRRG	0.370161	0.590271	0.621397	0.87376	0.168786	0.019153	0.543724	0.043471	0.128269	0.19792	0.361692	0.105031	0.076282	0.82195	0.409276	0.670533	0.779551	0.118561	0.155648	2.089353	0.836454
F13A1	1.523951	1.296316	1.12895	1.061205	0.494422	1.525084	0.836464	0.73246	1.426654	0.253864	0.937945	1.128278	1.416002	1.174304	1.173963	1.082644	1.038321	0.443213	0.958102	1.282883	1.441399
FABP4	1.275963	1.425839	1.113598	1.287838	0.07898	0.953723	1.354481	0.986058	0.857877	0.090939	0.521612	0.934514	0.332734	1.704531	1.052928	0.498178	1.034317	0.118032	0.002967	2.134925	1.520576
FAM102A	1.323668	0.844555	2.122623	1.439891	0.928919	1.017565	1.058645	2.212951	0.180425	1.101044	0.285716	1.00917	1.611427	1.139434	1.52066	1.202822	1.570448	1.094667	1.623087	1.265708	0.782531
FAM110C	1.295673	1.661603	0.880758	1.7497	1.604904	1.686658	2.140925	0.910632	1.377517	1.807348	0.890812	0.781625	0.678027	1.433316	2.099765	1.10715	1.304928	2.139226	0.044423	1.125062	1.514953
FAM129C	0.135525	0.085946	0.201665	0.065724	0.024318	0.076427	0.088853	0.543534	0.309169	0.180255	0.11016	0.099268	0.263115	0.008732	0.0	0.2065	0.551609	0.059577	0.184171	0.011121	0.05835
FAM133A	0.198685	0.141842	0.013012	0.03162	0.192067	0.041323	0.110999	0.0	0.012325	0.158483	0.045493	0.116711	1.171714	0.16575	0.123151	0.114567	0.334268	0.118856	0.079122	0.326574	0.130325
FAM134B	1.628492	2.227721	1.309079	1.110825	1.099372	0.991533	1.184105	0.922878	2.14052	1.591567	1.536679	1.332487	1.084783	1.779585	0.959504	1.306411	1.547187	0.890217	0.723167	2.080741	1.57109
FAM19A1	0.235081	0.211759	0.0	0.265695	0.23196	0.136942	0.291061	0.04964	0.221064	0.183265	0.303829	0.26254	0.960223	0.220288	0.217721	0.355457	0.679529	0.275181	0.401365	0.180203	0.265695
FAM46C	0.274425	0.273762	1.115715	0.085413	0.191043	0.035739	0.976421	0.98913	0.827696	0.0	1.86129	0.341958	0.816034	0.115111	0.061536	1.442277	0.384288	0.37345	1.235623	0.359548	0.174636
FAM70A	0.437617	0.518136	0.311561	0.318659	0.411997	0.198291	0.197223	0.198024	0.643798	1.387104	2.396084	1.424632	0.176874	0.832143	0.288476	1.430518	1.093168	0.364226	0.082421	0.895517	0.666515
FAM78A	0.482518	0.502976	0.379934	0.285398	0.168491	0.495287	0.47285	0.895892	1.086134	0.0	0.945949	0.61062	1.589154	0.219532	0.383375	0.727048	1.041453	0.244546	2.089361	0.386734	0.518414
FAM81B	0.039404	0.032873	0.0	0.04714	0.041847	0.043166	0.046002	0.000527	0.060756	0.04809	0.064837	0.046192	0.049803	0.045434	0.03343	0.039404	0.012427	0.049422	0.04411	0.008314	0.026409
FANK1	0.334167	0.493113	0.370853	0.716072	0.440919	0.435692	0.884665	0.492522	0.733854	0.508533	0.566142	0.288154	0.165163	0.400508	0.328071	0.458996	0.57524	0.54923	0.261874	0.353322	0.458996
FAP	0.472798	1.069627	0.26147	0.369011	0.564501	1.327952	0.196656	0.141004	0.70419	0.0	0.751573	1.003308	0.878136	0.527438	0.624134	0.662365	1.189414	0.455488	0.005945	0.738988	1.442526
FBLN7	0.440863	0.713464	0.294054	0.466915	0.366343	0.442129	0.30741	0.251926	0.570425	0.399332	0.608673	0.762082	0.588182	0.615971	0.452276	0.654008	1.453932	0.132361	0.190374	0.743525	0.475215
FBN1	2.031056	2.207678	1.042398	1.508226	0.965398	1.750808	1.731387	1.35619	2.143896	0.153924	1.579542	1.580469	1.124771	1.750808	1.684925	1.652108	1.759801	0.853042	0.08831	1.812614	1.912322
FBP1	0.31077	0.772193	0.525369	0.143811	0.075719	0.277476	0.393546	0.066791	0.815931	0.319899	1.560908	0.546717	1.021755	0.349152	0.170492	1.696605	2.174338	0.230022	1.497911	0.475757	0.502149
FBXL7	0.593304	0.584093	0.591208	0.548008	0.718421	0.616485	0.696053	0.469901	0.575333	0.115633	0.673439	1.057625	0.381082	0.623269	0.491484	0.8166	0.804764	0.521403	0.168269	1.001437	0.778985
FBXO16	0.082964	0.312772	0.423335	0.162343	0.447658	0.196376	0.0	0.441918	0.359159	0.159743	0.268467	0.287468	0.095598	0.177996	0.105116	0.218202	0.685043	0.286787	0.057893	0.573073	0.196376
FCAR	0.06848	0.134694	0.180917	0.03789	0.052733	0.441997	0.059087	0.216825	0.16004	0.084392	0.076036	0.080209	0.13548	0.05236	0.087823	0.059836	0.166437	0.079829	0.700308	0.045664	0.255142
FCER1G	0.936051	1.231889	0.868214	0.470844	0.403766	1.652966	0.965695	1.295448	1.210177	0.255702	1.433212	1.68229	1.732965	0.58535	0.742297	1.358541	2.566877	0.717738	2.438544	0.85492	1.594491
FCER2	0.175203	0.076007	0.352815	0.033391	0.0	0.138063	0.138798	0.43948	0.145428	0.022748	0.080617	0.048279	0.235863	0.072117	0.102063	0.068941	0.171454	0.024802	0.273444	0.037531	0.066476
FCGBP	1.408785	1.356682	1.364087	0.832249	1.167635	0.940532	2.332755	0.575223	1.600539	2.517804	1.220464	0.779425	0.729255	1.594408	0.847438	1.63637	1.368324	1.322994	0.300223	0.521449	0.334331
FCGR1B	0.351521	0.795498	0.0	0.156559	0.251508	1.074088	1.681916	0.434291	1.794794	0.105795	1.808621	0.847654	1.356951	0.114115	0.421308	1.81092	1.906664	0.453588	2.489329	0.262934	1.041799
FCGR2B	1.220284	1.311298	0.861649	0.595081	0.30849	1.222782	0.373477	0.63208	1.626466	0.401662	1.693873	1.196889	1.362831	0.898073	0.760844	0.591856	1.89925	0.519291	2.311907	1.284266	1.362312
FCGR3B	0.260914	0.623121	0.175925	0.190523	0.348899	1.126995	1.106508	0.260294	1.110724	0.280274	0.710374	0.480471	0.537227	0.228753	0.352435	0.613142	0.264843	0.43482	1.578288	0.40498	0.919638
FCN1	0.346049	0.656485	0.051611	0.022476	0.01107	0.763419	1.098861	0.270345	0.426935	0.008533	0.454226	0.225715	0.371261	0.063927	0.224766	0.795531	0.389967	0.026044	1.452194	0.255712	0.822178
FCRL1	0.032646	0.022647	0.0	0.047867	0.065336	0.068571	0.034805	0.080865	0.065336	0.071567	0.071067	0.08137	0.165083	0.035525	0.0217	0.125021	0.344499	0.067076	0.068072	0.05104	0.053734
FCRL2	0.117238	0.042057	0.029484	0.033201	0.056592	0.095547	0.079781	0.04533	0.180153	0.076452	0.235146	0.058946	0.143561	0.027164	0.037391	0.182148	0.197669	0.077878	0.190647	0.029948	0.0
FCRL3	0.169204	0.089894	0.0	0.168201	0.152238	0.104805	0.394981	0.149595	0.723732	0.081407	1.016494	0.287208	0.51058	0.0858	0.118277	0.942985	0.545497	0.205469	0.301001	0.048036	0.14597
FCRL5	0.112414	0.135512	0.119178	0.188659	0.242795	0.071039	0.072799	0.22602	0.552652	0.199464	0.822597	0.28312	0.305303	0.105228	0.066648	0.442608	0.549365	0.33724	0.167687	0.034495	0.039668
FCRLA	0.255164	0.130281	0.068108	0.292864	0.438727	0.215616	0.423133	0.177702	0.399409	0.348086	0.514566	2.118632	0.372649	0.225073	0.215953	0.528869	0.347722	0.383382	0.299229	0.085202	0.122285
FFAR2	0.112101	0.373913	0.05933	0.096229	0.166277	0.615523	0.318601	0.065897	0.108908	0.192615	0.075116	0.125964	0.118763	0.102062	0.165578	0.066367	0.0	0.29367	0.500721	0.177161	0.496538
FGFBP2	0.444976	0.62166	0.737012	0.577932	0.246118	0.289225	0.267762	0.256226	0.197298	0.332632	0.289225	0.294714	0.177873	0.690118	0.442849	0.463934	0.579898	0.042864	1.390781	1.673935	0.418138
FHIT	0.410157	0.768501	0.211464	0.650483	0.680386	0.538843	0.358292	0.0	0.22359	1.019185	0.584235	0.795546	0.931915	0.787263	0.607144	0.850939	0.625863	0.625141	0.3112	0.758032	0.548017
FLG	1.872871	2.240031	2.084321	1.88596	2.22843	1.947184	1.945426	2.282126	1.296932	2.747456	1.732746	1.817796	1.214586	2.419917	2.10557	1.872871	1.556799	2.293109	0.01833	1.469297	1.464678
FLG2	1.724215	1.888128	2.203314	1.665328	2.0865	1.818946	2.265907	2.163488	1.165278	2.740577	1.747622	1.668701	0.86874	2.349019	1.871512	2.097717	1.909589	2.228188	0.024539	1.382651	1.174895
FLJ12334	0.15864	0.243153	0.476395	0.156005	0.0	0.235956	0.130639	0.838213	0.156883	0.127155	0.085637	0.031946	0.245855	0.096829	0.04295	0.044647	0.839254	0.009213	0.72814	0.201973	0.19486
FLJ27352	0.192253	0.778885	0.726541	0.505863	0.517613	0.481938	0.297297	0.374465	0.672579	0.237311	0.569326	0.414296	0.151685	0.517613	0.520558	0.56393	1.04809	0.522327	0.0	0.941815	0.757076
FLJ37786	0.048177	0.0307	0.00197	0.033529	0.0	0.014258	0.019448	0.006316	0.005525	0.031104	0.020248	0.034338	0.021049	0.029086	0.037175	0.005525	0.124365	0.02185	0.106309	0.08091	0.070048
FLRT2	0.981518	0.896932	0.897337	0.73116	1.454781	0.861531	0.478088	0.514222	0.94756	0.615812	0.708787	0.724313	0.416936	0.849165	0.735353	0.659077	0.715213	0.853945	0.019121	0.817109	0.891271
FLT3	0.256139	0.26266	0.246393	0.26406	0.119164	0.141086	0.471564	0.359319	0.290347	0.175313	0.502184	0.239457	0.472579	0.125715	0.227486	0.733361	0.473595	0.115243	0.912571	0.094464	0.221983
FLT3LG	0.502567	0.196779	0.840654	0.331676	0.001056	0.175826	0.236265	1.150462	0.305243	0.0	0.05821	0.008461	1.375612	0.175826	0.242609	0.350161	1.020244	0.05767	0.835866	0.242609	0.142735
FOXD1	0.224699	0.58563	0.448965	0.198802	0.373415	0.229593	0.047512	0.155301	0.070506	0.099452	0.155029	0.178944	0.311496	0.33703	0.195143	0.225849	0.379453	0.18618	0.080664	0.72697	0.591325
FPR1	0.470509	0.86697	0.0	0.150832	0.239507	1.529803	0.773187	0.064275	1.399728	0.135161	0.541908	0.493174	0.589849	0.123165	0.305403	0.711388	0.517071	0.299163	1.926734	0.225708	1.128536
FPR2	0.045848	0.248955	0.007661	0.016349	0.004302	0.444532	0.378707	0.031241	0.168521	0.026335	0.077969	0.015622	0.133114	0.0	0.028785	0.159441	0.111016	0.041867	0.918948	0.044602	0.492773
FPR3	0.580769	0.923325	0.496581	0.342907	0.285081	0.912697	0.777121	1.386917	1.156159	0.227494	1.522611	0.780073	1.324009	0.33978	0.59367	1.183437	1.433356	0.516569	2.33215	0.354067	1.331504
FRG1B	0.457084	0.155323	0.088417	0.370396	0.211372	0.27336	0.546698	0.397344	0.352423	0.302739	0.269475	0.29956	0.17401	0.277257	0.177834	0.229515	0.197399	0.12528	0.510846	0.219043	0.180951
FRMD3	0.24779	0.38909	0.082102	0.279842	0.31643	0.276375	0.937872	0.0	0.490575	0.137389	0.574705	0.225876	0.096373	0.38045	0.234265	0.768979	0.404314	0.152605	0.301985	0.662686	0.425661
FRZB	0.736499	0.972774	1.005454	1.037906	1.321912	0.316847	0.713043	0.469947	0.305981	0.843214	0.780444	0.80909	0.447966	1.191564	0.910512	0.687815	0.853104	0.494876	0.084148	2.058348	0.756619
FYN	1.579052	1.256388	0.42663	0.86273	1.197536	1.071853	0.911059	0.901134	1.430619	0.97383	1.204286	1.461495	1.622552	1.180708	1.035484	1.377068	1.202598	0.505523	2.415403	1.222903	1.088246
FZD10	0.896385	1.464931	1.809599	1.904547	2.195718	0.856814	0.473524	0.731125	0.394678	1.949923	1.068529	0.70511	0.592303	2.155635	1.497052	0.881108	1.229086	1.866514	0.07547	1.877353	1.425283
FZD7	0.98055	1.629058	1.363114	1.165519	2.494819	0.803516	0.978125	0.486706	0.670138	0.831981	1.081818	0.956398	0.484897	1.437048	1.067606	1.244463	0.979741	1.139781	0.027403	2.085693	1.411461
GABRB1	0.25931	0.185576	0.0	0.263372	0.73899	0.147863	0.169013	0.009591	0.126878	0.183203	0.25931	0.198262	0.237472	0.236667	0.194291	0.219	0.043084	0.254443	0.29936	0.427901	0.216599
GAGE1	0.041481	0.002168	0.069237	0.015557	0.049133	0.024956	0.030248	0.101598	0.070397	0.077969	0.058563	0.095347	0.055983	0.02746	0.067209	0.073012	0.069237	0.036411	0.131527	0.059425	0.045725
GALT	1.133069	0.495287	0.88324	1.225909	0.925568	0.983214	0.746699	1.018514	1.496062	1.00715	0.467507	0.692064	0.706593	0.923072	0.76256	0.333847	0.574517	0.568573	0.909356	0.484714	0.384522
GAN	0.37725	0.927671	1.865766	0.38565	0.700235	0.495574	0.875107	1.263415	0.139032	1.710231	0.415941	0.509643	0.09941	0.927671	0.518686	0.586832	0.648457	1.020291	0.103579	0.537295	0.557688
GAPT	0.067446	0.259639	0.061547	0.056999	0.053449	0.134477	0.525389	0.221951	0.476544	0.108061	0.339	0.099702	0.22377	0.065638	0.052967	0.320389	0.246497	0.090248	0.166014	0.153991	0.351729
GAS2	0.276437	0.577677	0.270642	0.67071	2.021345	0.187267	0.115304	0.0	0.155867	0.182311	0.142461	1.648561	0.633013	0.622012	0.266786	0.231735	0.881785	0.630076	0.140033	1.250373	0.630076
GAS2L3	0.855101	1.046412	0.789158	0.868242	0.847462	1.058592	0.676935	0.565652	1.39265	1.14444	1.829731	1.890714	0.741426	0.964598	1.007263	1.087176	1.123082	0.999258	0.94038	0.878134	1.16353
GATA3	2.088283	1.930943	1.661671	2.170497	2.142572	1.406555	1.739033	1.333717	1.17494	2.452323	1.419154	1.035392	1.6684	2.515099	1.703041	1.627322	1.495113	1.715527	1.184031	0.939065	0.806135
GBA3	0.110606	0.151914	0.070673	0.10619	0.284421	0.088624	0.090812	0.042721	0.228833	0.13339	0.430538	0.142912	0.417878	0.102885	0.113924	0.186591	0.249964	0.135067	0.08644	0.101234	0.058797
GBP5	0.340539	0.284146	0.601522	0.161346	0.174456	0.347722	2.324281	1.65114	2.073577	0.0	1.843068	0.34805	1.305401	0.044217	0.325616	2.03975	2.414429	0.460099	2.501708	0.160187	0.646982
GCET2	0.408259	0.306308	0.31322	0.415352	0.23981	0.395118	0.690886	0.570348	0.55564	0.214694	1.122392	0.249515	1.243882	0.28761	0.258272	1.601183	0.548304	0.362955	0.483877	0.439767	0.483877
GEN1	0.393177	0.368729	0.763478	0.997283	0.836496	0.594856	0.802657	1.404469	0.620228	0.802657	0.593782	0.552256	0.676169	0.455055	0.549091	0.579328	1.44814	0.896948	0.77667	0.410463	0.833563
GHR	0.706634	1.112951	0.775659	0.797428	0.445089	0.526569	0.834006	0.438481	0.838144	0.637706	0.752282	0.478861	0.158939	1.114735	0.753505	0.655641	0.789939	0.446363	0.0	1.521558	0.789627
GIMAP1	0.5629	0.596577	0.26537	0.453858	0.136725	0.510378	1.001366	0.589355	1.192705	0.123363	1.258303	0.392466	1.088698	0.478284	0.468826	1.356808	0.590257	0.177463	1.677888	0.900566	0.820289
GIMAP2	0.657956	0.7361	0.241462	0.543805	0.266574	0.665168	0.893981	0.775093	1.548207	0.060746	1.37205	0.521851	1.570858	0.504593	0.668611	1.104545	1.132305	0.329602	1.64571	0.881167	1.117578
GIMAP5	0.688014	0.362106	0.314004	0.572748	0.170768	0.495651	1.141417	1.292434	1.604403	0.114005	1.380669	0.797009	1.600601	0.466354	0.342018	1.765695	2.139173	0.28108	1.798345	0.768551	0.754662
GIMAP7	0.877908	0.715373	0.844274	0.745084	0.510976	0.672718	1.330224	1.71146	1.231961	0.170006	1.354156	0.908919	2.008277	0.793607	0.835859	1.539526	1.185731	0.620125	1.597134	1.380317	1.306068
GJA1	2.343236	2.271517	2.591021	2.252814	2.66774	2.31543	2.693784	2.532198	2.191978	2.318182	1.957045	1.991392	1.640417	2.483454	2.449341	2.304309	1.911667	2.657585	0.143781	2.325013	2.351464
GJB2	1.8594	2.036547	2.135252	2.179887	2.539496	2.505994	1.880781	2.295145	1.519322	1.574078	0.725398	1.79506	1.66365	1.588394	2.580809	0.954691	1.180212	2.677785	0.149979	1.755765	2.653333
GJB6	1.447791	1.968487	1.837288	2.132254	2.683611	2.204362	1.474094	1.765938	0.851639	1.716605	0.65453	1.593562	1.416794	1.740373	2.396397	0.807073	1.166185	2.555996	0.096393	1.804171	2.230685
GK5	1.159994	2.013006	2.104895	1.384066	0.940215	0.905195	1.047395	1.138398	0.38765	1.60776	0.570035	1.298241	0.401087	1.735964	1.211349	0.882967	0.989837	1.53878	1.272827	1.879674	1.203543
GLT1D1	0.183694	0.262771	0.0	0.255115	0.299376	0.494432	0.484405	0.071849	0.604558	0.360278	0.464492	0.29218	0.218856	0.225443	0.390011	0.744189	0.168578	0.291244	1.050211	0.184863	0.347999
GNLY	0.340001	0.162453	0.070528	0.145872	0.038747	0.16984	0.552045	0.726573	0.302577	0.003654	0.161459	0.326047	1.353261	0.032673	0.156501	0.317877	0.938338	0.252753	2.659446	0.237776	0.36856
GPAM	0.633862	0.959343	0.768411	0.392608	0.415159	0.354319	0.668511	0.324606	0.573838	0.183325	0.462572	0.30718	0.107995	1.105466	0.569682	0.495946	0.516776	0.402088	0.064729	1.659136	0.65458
GPC4	0.39102	0.636681	0.584519	0.562843	1.989279	0.445484	0.311314	0.244893	0.395978	0.240735	0.569271	0.475948	0.294279	0.705526	0.339236	0.332766	0.929107	0.585695	0.227787	1.183164	0.813373
GPNMB	1.744851	1.909353	2.007547	1.789207	1.70678	1.718783	1.441644	1.942795	1.932163	1.955095	2.740577	2.021272	1.643517	2.012929	1.70678	2.411269	2.05936	1.702144	1.589536	1.873348	1.725381
GPR109B	1.060575	1.106614	1.060247	1.052703	0.918629	1.355863	1.644554	0.722879	1.231144	1.066101	0.858446	0.520272	0.628005	1.228358	1.237072	0.925167	0.834919	1.050084	1.083334	0.47173	1.236374
